# Hartl - Berchtesgaden, Sittersbach - LADE - ITRDB DEU365
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37564
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37564.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu365-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu365.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu365.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Sittersbach - LADE - ITRDB DEU365
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Jan Esper; Andrew Liebhold; Oliver Konter; Andreas Rothe; Ulf Büntgen
#   Published_Date_or_Year: 2017
#   Published_Title: Effects of host abundance on larch budmoth outbreaks in the European Alps
#   Journal_Name: Agr Forest Entomol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/afe.12216
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Sittersbach
#   Location: Germany
#   Northernmost_Latitude: 47.568
#   Southernmost_Latitude: 47.568
#   Easternmost_Longitude: 12.825
#   Westernmost_Longitude: 12.825
#   Elevation_m: 1600
#--------------------
# Data_Collection
#   Collection_Name: DEU365
#   First_Year: 1689
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGSB902E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB902E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB902I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB902I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB905E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB905E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB905I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB905I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB906E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB906E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB906I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB906I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB907E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB907E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB907I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB907I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB908E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB908E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB908I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB908I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB909E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB909E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB909I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB909I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB911E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB911E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB911I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB911I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB912E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB912E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB912I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB912I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB913E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB913E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB913I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB913I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB914E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB914E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB914I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB914I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGSB902E_raw	NGSB902I_raw	NGSB905E_raw	NGSB905I_raw	NGSB906E_raw	NGSB906I_raw	NGSB907E_raw	NGSB907I_raw	NGSB908E_raw	NGSB908I_raw	NGSB909E_raw	NGSB909I_raw	NGSB911E_raw	NGSB911I_raw	NGSB912E_raw	NGSB912I_raw	NGSB913E_raw	NGSB913I_raw	NGSB914E_raw	NGSB914I_raw
1869	0.75	0.82	1.15	0.62	1.1	0.76	0.91	0.43	1.24	0.56	1.25	0.56	1.47	1.43	0.59	0.47	0.69	0.59	0.75	1.22
1870	0.71	0.82	1.18	0.72	1.25	0.94	0.95	0.5	1.17	0.67	0.98	0.56	0.93	0.89	0.61	0.57	0.79	0.61	1.34	1.63
1871	0.68	0.8	0.74	0.48	0.81	0.64	0.55	0.44	0.75	0.53	0.62	0.34	1	0.83	0.47	0.38	0.52	0.37	0.7	1.17
1872	0.89	0.66	0.65	0.53	0.88	0.54	0.48	0.37	0.91	0.59	0.65	0.24	0.74	0.71	0.3	0.3	0.55	0.21	0.84	1.2
1873	0.71	0.68	0.77	0.5	0.79	0.47	0.51	0.39	0.86	0.63	0.68	0.25	1.11	1.01	0.45	0.34	0.51	0.29	0.72	0.76
1874	0.85	0.77	0.9	0.67	1.5	0.83	0.68	0.45	1.17	0.7	0.74	0.56	1.24	1.36	0.53	0.52	0.76	0.62	0.79	1.05
1875	0.82	0.72	0.88	0.65	1.49	0.82	0.71	0.41	1.17	0.99	0.82	0.4	1.56	1.49	0.4	0.51	0.81	0.66	1.03	1.18
1876	0.85	0.6	0.87	0.62	1.41	0.65	0.63	0.36	1.15	0.76	0.72	0.29	1.58	1.24	0.45	0.58	0.72	0.48	0.88	0.98
1877	0.86	0.76	0.91	0.8	1.64	0.81	0.94	0.46	1.17	0.78	0.95	0.46	1.63	1.2	0.55	0.65	0.94	0.68	0.94	1.2
1878	0.92	0.75	0.76	0.75	1.85	0.89	1.01	0.42	1.22	0.76	0.87	0.5	1.91	1.37	0.5	0.52	0.95	0.62	0.95	1.28
1879	0.6	0.66	0.77	0.66	0.85	0.38	0.62	0.21	0.78	0.37	0.66	0.27	1.41	1.05	0.28	0.31	0.52	0.3	0.56	0.54
1880	0.75	0.66	0.83	0.78	1.02	0.42	0.56	0.27	0.75	0.43	0.71	0.21	1.37	0.99	0.33	0.24	0.43	0.21	0.69	0.63
1881	0.95	0.63	0.87	0.71	1.14	0.65	0.64	0.46	0.77	0.48	0.82	0.3	1.76	1.23	0.66	0.42	0.54	0.25	0.79	0.71
1882	0.98	0.66	0.7	0.96	1.25	0.49	0.41	0.26	0.75	0.51	0.65	0.18	1.28	0.93	0.41	0.31	0.39	0.13	0.98	0.71
1883	0.97	0.57	0.79	1.01	1.1	0.66	0.53	0.5	0.78	0.61	0.73	0.49	1.34	1.06	0.55	0.39	0.52	0.43	0.9	0.5
1884	0.75	0.58	0.69	0.65	0.9	0.48	0.46	0.25	0.8	0.36	0.41	0.33	0.94	0.65	0.47	0.37	0.44	0.39	0.46	0.42
1885	1.1	0.71	1.07	1.06	1.22	0.8	0.65	0.41	0.95	0.59	1.04	0.7	1.37	1.25	0.71	0.57	0.65	0.45	0.83	0.97
1886	0.86	0.79	0.64	0.75	1.15	0.76	0.6	0.33	0.95	0.55	0.82	0.65	1.12	1.24	0.49	0.38	0.52	0.32	0.81	1.11
1887	0.89	1.11	0.91	0.87	1.02	0.69	0.64	0.54	0.95	0.52	0.69	0.65	1.61	1.75	0.63	0.51	0.87	0.51	1.04	1.41
1888	0.74	0.7	1.13	1.15	1.61	1	0.85	0.64	1.2	0.72	0.79	0.51	1.23	1.2	0.59	0.56	0.82	0.68	1.29	1.99
1889	0.69	0.95	1.01	1.02	1.58	0.97	1.04	0.61	1.27	0.76	0.7	0.56	1.39	1.39	0.75	0.65	0.79	0.68	1.12	1.55
1890	0.31	0.51	0.55	0.47	0.62	0.26	0.31	0.24	0.82	0.5	0.19	0.16	0.56	0.4	0.27	0.21	0.2	0.22	0.45	0.72
1891	0.49	0.73	0.84	0.79	0.89	0.57	0.59	0.53	0.85	0.58	0.42	0.43	0.94	1.05	0.51	0.46	0.48	0.56	0.77	1.18
1892	0.67	0.81	1.21	1.26	1.38	0.64	1.1	0.66	1.17	0.81	0.69	0.67	1.31	1.48	0.59	0.65	0.64	0.8	1.2	1.62
1893	0.76	0.8	1.13	0.85	1.22	0.68	0.59	0.56	0.86	0.57	0.47	0.54	1.18	1.22	0.54	0.48	0.54	0.65	1.51	1.11
1894	0.78	0.82	0.83	0.63	1.26	0.63	0.67	0.42	0.8	0.55	0.37	0.45	0.87	0.96	0.44	0.35	0.33	0.39	1.04	0.96
1895	0.9	0.75	0.49	0.28	1.04	0.61	0.39	0.39	0.62	0.4	0.32	0.3	0.21	0.25	0.31	0.22	0.42	0.34	0.96	0.92
1896	1.05	0.89	0.95	0.86	1.26	0.83	0.75	0.7	0.67	0.6	0.57	0.67	0.98	1.06	0.52	0.58	0.81	0.79	1.34	1.13
1897	0.7	0.88	0.79	0.87	0.89	0.44	0.58	0.53	0.49	0.42	1.36	0.43	0.62	0.78	0.42	0.37	0.55	0.39	0.88	0.77
1898	0.65	0.52	0.27	0.21	0.18	0.14	0.16	0.07	0.34	0.31	0.36	0.15	0.16	0.23	0.19	0.1	0.36	0.18	0.33	0.3
1899	0.64	0.52	0.54	0.69	0.61	0.27	0.32	0.33	0.42	0.34	0.55	0.41	0.66	0.96	0.28	0.42	0.41	0.35	0.5	0.52
1900	0.99	0.78	0.81	0.8	0.66	0.43	0.37	0.35	0.4	0.35	0.45	0.36	0.81	0.96	0.39	0.37	0.45	0.38	0.82	0.61
1901	1.24	0.97	1.11	0.97	0.68	0.4	0.5	0.48	0.68	0.52	0.38	0.43	0.6	0.74	0.41	0.48	0.42	0.45	1.24	1.28
1902	1.07	0.85	1.03	0.84	0.7	0.4	0.54	0.55	0.65	0.52	0.37	0.46	0.94	1.23	0.4	0.39	0.34	0.45	0.96	0.86
1903	0.88	0.8	0.75	0.35	0.75	0.35	0.58	0.52	0.68	0.5	0.42	0.39	0.84	1.05	0.39	0.28	0.43	0.32	0.75	0.8
1904	1.18	1.2	1.23	0.59	0.83	0.44	0.66	0.58	0.5	0.44	0.37	0.3	0.95	1.44	0.46	0.31	0.36	0.46	0.87	0.96
1905	0.83	0.93	0.87	0.53	0.86	0.42	0.48	0.32	0.39	0.44	0.4	0.44	1.05	1.21	0.47	0.44	0.39	0.56	1	1.04
1906	0.58	0.42	0.1	0.07	0.31	0.13	0.18	0.16	0.36	0.31	0.2	0.28	0.3	0.41	0.23	0.19	0.26	0.33	0.37	0.28
1907	0.71	0.8	0.32	0.49	0.51	0.37	0.38	0.28	0.47	0.48	0.39	0.42	0.65	0.84	0.37	0.38	0.39	0.71	0.77	0.76
1908	0.61	0.68	0.4	0.49	0.7	0.39	0.44	0.39	0.52	0.5	0.33	0.37	0.72	0.9	0.43	0.45	0.48	0.95	0.89	0.76
1909	0.41	0.79	0.35	0.26	0.44	0.39	0.36	0.24	0.38	0.43	0.19	0.32	0.66	0.76	0.32	0.33	0.36	0.66	0.64	0.63
1910	0.71	0.73	0.75	0.58	0.69	0.54	0.76	0.68	0.69	0.77	0.42	0.56	1.22	1.06	0.51	0.41	0.44	0.59	0.9	0.86
1911	0.65	0.82	0.57	0.48	0.69	0.5	0.66	0.8	0.6	0.67	0.46	0.49	1.26	1.04	0.58	0.42	0.39	0.58	0.94	0.9
1912	0.63	0.57	0.69	0.51	0.85	0.6	0.51	0.58	0.44	0.64	0.5	0.65	1.02	0.92	0.59	0.53	0.39	0.71	0.75	0.77
1913	0.21	0.28	0.31	0.18	0.37	0.17	0.16	0.17	0.21	0.26	0.12	0.17	0.43	0.36	0.21	0.15	0.14	0.22	0.4	0.33
1914	0.33	0.27	0.22	0.33	0.28	0.36	0.25	0.34	0.27	0.34	0.14	0.28	0.46	0.59	0.23	0.29	0.21	0.2	0.29	0.41
1915	0.52	0.42	0.23	0.37	0.69	0.48	0.45	0.46	0.41	0.61	0.35	0.44	0.29	0.3	0.47	0.33	0.33	0.41	0.66	0.62
1916	0.49	0.26	0.14	0.17	0.46	0.22	0.41	0.36	0.3	0.55	0.15	0.21	0.45	0.42	0.28	0.16	0.19	0.28	0.43	0.31
1917	0.99	0.72	0.64	0.64	0.89	0.59	0.63	0.59	0.41	0.75	0.51	0.53	0.84	0.93	0.64	0.6	0.42	0.86	0.92	0.78
1918	0.49	0.3	0.3	0.17	0.58	0.24	0.32	0.26	0.21	0.39	0.14	0.32	0.58	0.63	0.26	0.32	0.17	0.33	0.47	0.4
1919	0.59	0.55	0.41	0.42	0.68	0.41	0.39	0.53	0.33	0.59	0.41	0.35	1.12	1.08	0.51	0.41	0.35	0.48	0.77	0.63
1920	0.65	0.44	0.42	0.33	1.04	0.46	0.48	0.62	0.33	0.47	0.43	0.49	1.03	0.98	0.48	0.41	0.26	0.44	0.81	0.78
1921	0.58	0.33	0.33	0.3	0.81	0.38	0.51	0.61	0.33	0.56	0.4	0.42	0.82	0.63	0.29	0.29	0.27	0.45	0.59	0.35
1922	0.76	0.6	0.66	0.7	1.08	0.79	0.68	0.78	0.41	0.89	0.48	0.66	1.25	1.13	0.52	0.45	0.46	0.74	1.13	0.66
1923	0.64	0.41	0.42	0.48	1.09	0.76	0.54	0.5	0.34	0.53	0.28	0.32	1.36	1.22	0.56	0.37	0.22	0.35	1.17	0.38
1924	0.65	0.62	0.55	0.5	0.73	0.56	0.38	0.51	0.32	0.8	0.02	0.23	0.36	0.39	0.35	0.27	0.34	0.55	1.33	0.45
1925	0.73	0.57	0.58	0.55	0.58	0.53	0.62	0.53	0.3	0.53	0.23	0.24	0.98	0.79	0.46	0.4	0.37	0.44	1.11	0.62
1926	0.42	0.2	0.28	0.08	0.1	0.15	0.26	0.19	0.06	0.14	0.01	0.07	0.43	0.26	0.15	0.11	0.12	0.09	0.09	0.03
1927	0.84	0.68	0.51	0.76	1.05	0.88	0.71	0.66	0.42	0.6	0.53	0.37	1.27	1.07	0.72	0.45	0.32	0.39	0.77	0.6
1928	0.76	0.63	0.44	0.46	0.71	0.64	0.7	0.52	0.41	0.55	0.27	0.2	1.05	0.86	0.48	0.41	0.2	0.29	0.71	0.37
1929	0.69	0.44	0.38	0.42	0.57	0.61	0.63	0.73	0.48	0.59	0.29	0.26	0.41	0.25	0.4	0.38	0.32	0.37	0.68	0.57
1930	0.62	0.64	0.48	0.58	0.69	0.6	0.65	0.72	0.47	0.49	0.33	0.41	1.05	0.85	0.52	0.48	0.41	0.45	0.7	0.45
1931	0.72	0.54	0.77	0.64	0.99	0.75	0.73	0.72	0.75	0.62	0.37	0.44	1.27	0.91	0.49	0.45	0.46	0.51	0.88	0.63
1932	0.55	0.58	0.53	0.35	0.52	0.44	0.52	0.37	0.53	0.42	0.29	0.34	0.62	0.35	0.36	0.35	0.34	0.36	0.89	0.55
1933	0.42	0.28	0.25	0.25	0.26	0.17	0.27	0.22	0.15	0.17	0.14	0.08	0.49	0.37	0.2	0.17	0.11	0.15	0.39	0.23
1934	0.46	0.39	0.53	0.48	0.45	0.52	0.44	0.26	0.33	0.32	0.25	0.24	0.72	0.53	0.38	0.35	0.31	0.29	0.81	0.58
1935	0.76	0.56	0.79	0.55	0.88	0.86	0.64	0.42	0.67	0.45	0.42	0.5	0.96	0.97	0.6	0.55	0.45	0.51	1.17	0.83
1936	0.54	0.62	0.24	0.11	0.53	0.53	0.49	0.22	0.44	0.37	0.24	0.32	0.41	0.51	0.21	0.2	0.14	0.19	0.58	0.29
1937	0.61	0.61	0.53	0.44	0.83	0.72	0.62	0.36	0.55	0.49	0.27	0.43	0.58	0.74	0.46	0.47	0.32	0.36	0.77	0.64
1938	0.63	0.61	0.76	0.6	0.69	0.62	0.67	0.42	0.54	0.5	0.3	0.53	0.76	0.88	0.55	0.59	0.41	0.6	0.79	0.68
1939	0.6	0.49	0.72	0.45	0.59	0.45	0.56	0.35	0.41	0.45	0.25	0.34	0.79	0.82	0.41	0.51	0.29	0.39	0.67	0.64
1940	0.6	0.58	0.76	0.51	0.52	0.56	0.49	0.33	0.33	0.46	0.23	0.33	0.67	0.66	0.41	0.51	0.36	0.45	0.68	0.6
1941	0.64	0.62	0.67	0.28	0.65	0.58	0.66	0.38	0.24	0.51	0.21	0.33	0.79	0.8	0.4	0.58	0.42	0.42	0.97	0.84
1942	0.62	0.63	0.65	0.46	0.78	0.56	0.63	0.53	0.31	0.6	0.26	0.39	0.62	0.62	0.44	0.61	0.4	0.37	0.81	0.58
1943	0.64	0.51	0.48	0.53	0.82	0.48	0.63	0.44	0.32	0.59	0.25	0.4	0.83	0.74	0.41	0.56	0.36	0.26	1.05	0.26
1944	0.88	0.69	0.98	0.91	0.97	0.77	0.67	0.56	0.36	0.47	0.39	0.53	1.24	1.01	0.7	0.66	0.54	0.5	1.01	0.42
1945	0.48	0.43	0.4	0.27	0.78	0.56	0.43	0.25	0.25	0.38	0.26	0.36	1.11	0.69	0.64	0.46	0.38	0.39	0.59	0.41
1946	0.28	0.2	0.26	0.19	0.44	0.29	0.22	0.17	0.12	0.37	0.1	0.26	0.59	0.34	0.37	0.3	0.17	0.12	0.18	0.14
1947	0.52	0.44	0.73	0.4	0.72	0.49	0.45	0.36	0.2	0.41	0.26	0.36	0.93	0.63	0.45	0.43	0.41	0.33	0.38	0.32
1948	0.53	0.4	0.72	0.43	0.57	0.39	0.44	0.35	0.28	0.41	0.29	0.41	0.82	0.53	0.5	0.33	0.41	0.33	0.34	0.27
1949	0.59	0.37	0.65	0.35	0.49	0.36	0.38	0.14	0.27	0.4	0.32	0.24	0.79	0.35	0.38	0.22	0.18	0.15	0.21	0.17
1950	0.95	0.67	1.25	0.53	1.09	0.62	0.6	0.35	0.54	0.54	0.43	0.53	0.68	0.35	0.75	0.55	0.52	0.43	0.41	0.41
1951	1.21	0.79	1.48	0.53	1.06	0.67	0.96	0.6	0.89	0.87	0.52	0.82	1.29	0.84	1.12	0.6	0.76	0.43	0.62	0.53
1952	0.9	0.77	1.38	0.53	1.01	0.75	0.68	0.48	0.75	0.65	0.44	0.65	1.2	0.69	1.13	0.66	0.48	0.27	0.47	0.31
1953	0.63	0.42	1.15	0.4	0.57	0.49	0.36	0.24	0.65	0.43	0.3	0.34	0.31	0.08	0.67	0.43	0.19	0.14	0.5	0.25
1954	0.46	0.4	0.8	0.45	0.31	0.34	0.36	0.34	0.49	0.4	0.25	0.38	0.41	0.45	0.45	0.39	0.26	0.21	0.45	0.29
1955	0.43	0.33	0.79	0.43	0.25	0.34	0.29	0.26	0.36	0.35	0.21	0.19	0.58	0.45	0.31	0.33	0.1	0.01	0.24	0.31
1956	0.46	0.41	1	0.46	0.25	0.39	0.33	0.31	0.33	0.45	0.31	0.26	0.54	0.35	0.42	0.34	0.29	0.24	0.41	0.32
1957	0.61	0.45	0.56	0.32	0.29	0.32	0.24	0.23	0.29	0.38	0.25	0.2	0.49	0.29	0.41	0.35	0.21	0.13	0.24	0.23
1958	0.68	0.55	1.19	0.51	0.45	0.51	0.45	0.4	0.73	0.72	0.47	0.47	1.15	0.53	0.76	0.42	0.44	0.27	0.41	0.56
1959	0.55	0.46	0.95	0.52	0.45	0.35	0.53	0.34	0.6	0.52	0.4	0.35	1.07	0.58	0.55	0.38	0.23	0.2	0.3	0.29
1960	0.48	0.43	0.75	0.69	0.47	0.44	0.38	0.33	0.67	0.5	0.39	0.39	0.71	0.53	0.59	0.41	0.32	0.25	0.41	0.52
1961	0.35	0.28	0.48	0.18	0.25	0.2	0.41	0.18	0.54	0.36	0.29	0.08	0.71	0.49	0.44	0.22	0.1	0.03	0.25	0.17
1962	0.53	0.35	0.5	0.42	0.47	0.46	0.4	0.27	0.63	0.57	0.26	0.38	0.79	0.38	0.48	0.31	0.15	0.17	0.4	0.18
1963	0.72	0.62	0.8	0.69	0.55	0.59	0.51	0.67	0.79	0.62	0.4	0.33	1.23	0.65	0.6	0.37	0.22	0.14	0.49	0.32
1964	0.52	0.39	0.91	0.77	0.53	0.57	0.49	0.47	0.95	0.72	0.4	0.44	0.97	0.72	0.62	0.46	0.39	0.33	0.53	0.31
1965	0.56	0.51	0.97	0.97	0.73	0.7	0.64	0.54	0.95	0.63	0.52	0.56	1.18	0.83	0.69	0.55	0.32	0.32	0.72	0.38
1966	0.41	0.45	0.99	0.64	0.68	0.6	0.63	0.41	0.92	0.58	0.61	0.54	0.87	0.81	0.51	0.41	0.22	0.24	0.7	0.34
1967	0.6	0.69	1.25	0.93	0.99	0.77	0.81	0.45	0.84	0.66	0.55	0.57	1.09	0.93	0.65	0.57	0.2	0.3	0.61	0.3
1968	0.41	0.38	0.68	0.53	0.67	0.52	0.45	0.22	0.79	0.53	0.35	0.41	0.55	0.52	0.45	0.19	0.13	0.21	0.53	0.23
1969	0.55	0.44	0.85	0.7	0.63	0.58	0.49	0.34	0.76	0.58	0.46	0.43	0.69	0.61	0.56	0.41	0.16	0.24	0.54	0.26
1970	0.43	0.47	0.96	0.68	0.61	0.54	0.49	0.38	0.68	0.62	0.49	0.5	0.77	0.66	0.49	0.54	0.22	0.31	0.53	0.31
1971	0.68	0.46	0.75	0.59	0.72	0.59	0.63	0.3	0.81	0.75	0.33	0.33	0.57	0.35	0.32	0.25	0.17	0.25	0.61	0.27
1972	0.41	0.54	0.65	0.61	0.55	0.37	0.5	0.29	0.65	0.75	0.32	0.28	0.81	0.56	0.33	0.24	0.13	0.1	0.37	0.17
1973	0.45	0.4	0.69	0.71	0.42	0.48	0.36	0.28	0.51	0.56	0.3	0.36	0.76	0.55	0.45	0.36	0.21	0.32	0.36	0.21
1974	0.24	0.3	0.36	0.36	0.39	0.34	0.36	0.18	0.32	0.53	0.2	0.16	0.37	0.32	0.13	0.16	0.06	0.14	0.15	0.2
1975	0.27	0.3	0.29	0.39	0.57	0.4	0.37	0.16	0.36	0.54	0.19	0.29	0.41	0.33	0.33	0.29	0.11	0.12	0.29	0.13
1976	0.26	0.3	0.26	0.4	0.22	0.26	0.2	0.13	0.16	0.29	0.17	0.23	0.33	0.18	0.28	0.27	0.1	0.15	0.15	0.16
1977	0.56	0.4	0.42	0.47	0.43	0.4	0.38	0.2	0.33	0.4	0.37	0.39	0.39	0.29	0.32	0.34	0.26	0.27	0.24	0.25
1978	0.44	0.35	0.38	0.51	0.41	0.4	0.41	0.25	0.31	0.43	0.3	0.3	0.57	0.42	0.22	0.32	0.22	0.21	0.22	0.22
1979	0.72	0.44	0.73	0.6	0.63	0.58	0.61	0.29	0.53	0.72	0.44	0.4	0.75	0.47	0.34	0.35	0.32	0.3	0.27	0.29
1980	0.87	0.62	0.04	0.2	0.53	0.48	0.65	0.37	0.46	0.64	0.4	0.37	1.01	0.58	0.19	0.28	0.08	0.02	0.17	0.12
1981	1.04	0.69	0.62	0.57	0.97	0.64	0.85	0.39	0.85	0.73	0.48	0.36	0.65	0.4	0.38	0.33	0.15	0.15	0.29	0.27
1982	1.07	0.73	0.59	0.6	1.16	0.73	0.97	0.5	0.97	0.74	0.49	0.5	0.99	0.65	0.45	0.41	0.29	0.29	0.35	0.41
1983	0.6	0.45	0.51	0.59	0.75	0.65	0.71	0.31	0.83	0.69	0.46	0.53	0.67	0.49	0.31	0.31	0.25	0.19	0.41	0.4
1984	0.61	0.61	0.4	0.38	0.54	0.42	0.4	0.26	0.45	0.4	0.34	0.39	0.44	0.49	0.27	0.28	0.22	0.18	0.32	0.29
1985	0.71	0.46	0.46	0.4	0.69	0.68	0.63	0.41	0.54	0.51	0.51	0.52	0.61	0.67	0.29	0.25	0.26	0.19	0.52	0.38
1986	0.88	0.74	0.87	0.53	1.16	0.65	0.72	0.4	0.73	0.56	0.46	0.39	0.48	0.36	0.37	0.38	0.31	0.27	0.57	0.45
1987	0.65	0.58	0.77	0.55	0.86	0.56	0.72	0.48	0.75	0.56	0.39	0.43	0.86	0.66	0.38	0.42	0.37	0.3	0.65	0.36
