# Cherubini - Lens - PISY - ITRDB SWIT284
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16850
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16850.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit284-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit284-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit284.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit284.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Cherubini - Lens - PISY - ITRDB SWIT284
#--------------------
# Investigators
#   Investigators: Cherubini, P.(https://orcid.org/0000-0002-9809-250X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores are stored at: 
# # WSL
# # 
# # Notes: 
# # Formerly len_621_PISY_R.tuc NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lens
#   Location: Switzerland
#   Northernmost_Latitude: 46.2697
#   Southernmost_Latitude: 46.2697
#   Easternmost_Longitude: 7.4367
#   Westernmost_Longitude: 7.4367
#   Elevation_m: 1064
#--------------------
# Data_Collection
#   Collection_Name: SWIT284
#   First_Year: 1820
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ps01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ps21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ps21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ps01_raw	ps02_raw	ps03_raw	ps04_raw	ps05_raw	ps06_raw	ps07_raw	ps08_raw	ps09_raw	ps10_raw	ps11_raw	ps12_raw	ps13_raw	ps14_raw	ps15_raw	ps16_raw	ps17_raw	ps19_raw	ps20_raw	ps21_raw
1880	1.49	NA	0.99	3.63	1.62	1.13	1.31	1.63	2.38	1.23	0.58	NA	NA	1.19	NA	NA	NA	NA	NA	NA
1881	0.34	NA	0.2	1.16	0.89	0.3	0.52	0.91	0.93	0.73	0.14	NA	NA	0.53	NA	NA	NA	NA	NA	NA
1882	1.07	NA	0.73	2.31	2.26	0.8	1.04	1.48	1.65	1.45	0.31	NA	NA	0.87	NA	NA	NA	NA	NA	NA
1883	0.55	NA	0.26	1.24	0.84	0.22	0.36	0.71	0.6	0.89	0.07	NA	NA	0.6	NA	NA	NA	NA	NA	NA
1884	1.13	NA	0.42	1.93	2.25	0.63	0.65	1.38	1.26	1.2	0.07	NA	NA	0.84	NA	NA	NA	NA	NA	NA
1885	0.83	NA	0.47	1.62	1.59	0.24	0.3	1.14	1.17	1.33	0.1	NA	NA	0.75	NA	NA	NA	NA	NA	NA
1886	0.52	NA	0.53	1.18	0.79	0.1	0.11	0.78	0.72	0.86	0.08	NA	NA	0.43	NA	NA	NA	NA	NA	NA
1887	0.86	NA	0.84	1.8	1.36	0.18	0.18	0.98	1.11	1.5	0.3	NA	NA	0.58	NA	NA	NA	NA	NA	NA
1888	0.67	NA	0.01	1.75	1.25	0.19	0.22	0.9	1.26	1.46	0.15	NA	NA	0.33	NA	NA	NA	NA	NA	NA
1889	0.91	NA	0.93	1.07	1.73	0.08	0.29	0.84	1.21	1.25	0.1	NA	NA	0.28	NA	NA	NA	NA	NA	NA
1890	0.77	NA	0.61	1.7	1.6	0.15	0.3	1.28	1.85	1.39	0.19	NA	NA	0.43	NA	NA	NA	NA	NA	NA
1891	0.77	NA	0.61	1.06	1.13	0.08	0.29	0.93	1.24	1.16	0.1	NA	NA	0.4	NA	NA	NA	NA	NA	NA
1892	0.72	NA	0.47	1.31	1.34	0.13	0.47	1.1	1.24	1.03	0.17	NA	NA	0.64	NA	NA	NA	NA	NA	NA
1893	1.11	NA	0.47	1.45	1.54	0.2	0.32	1.11	1.23	1.21	0.32	NA	NA	0.77	NA	NA	NA	NA	NA	NA
1894	0.53	NA	0.4	0.77	0.8	0.11	0.25	0.8	0.65	0.71	0.13	NA	NA	0.37	NA	NA	NA	NA	NA	NA
1895	0.23	NA	0.18	0.44	0.39	0.01	0.07	0.25	0.18	0.24	0.01	NA	NA	0.13	NA	NA	NA	NA	NA	NA
1896	0.63	NA	0.32	1.11	1.15	0.12	0.17	0.32	0.46	0.59	0.22	NA	NA	0.23	NA	NA	NA	NA	NA	NA
1897	1.2	NA	0.64	1.25	1.47	0.13	0.28	0.74	0.67	0.66	0.37	NA	NA	0.36	NA	NA	NA	NA	NA	NA
1898	1.86	NA	1.03	1.78	1.3	0.2	0.61	1.67	1.06	0.9	0.9	NA	NA	0.45	NA	NA	NA	NA	NA	NA
1899	1.16	NA	0.79	1.93	1.32	0.23	0.5	1.12	0.94	1.17	0.65	NA	NA	0.6	NA	NA	NA	NA	NA	NA
1900	1.16	NA	0.68	1.62	1.18	0.21	0.62	0.68	1.3	0.97	0.33	NA	NA	0.48	NA	NA	NA	NA	NA	NA
1901	0.82	NA	0.74	1.8	1.23	0.24	0.65	0.83	0.82	0.9	0.34	NA	NA	0.44	NA	NA	NA	NA	NA	NA
1902	0.98	1.64	0.6	1.33	0.91	0.31	0.53	0.56	0.89	0.54	0.3	NA	NA	0.37	NA	NA	NA	NA	NA	NA
1903	1.11	0.95	0.62	1.52	1.35	0.38	0.72	0.87	1.13	0.61	0.53	NA	NA	0.62	NA	NA	NA	NA	NA	NA
1904	0.41	0.65	0.27	0.63	0.67	0.08	0.22	0.59	0.51	0.29	0.19	NA	NA	0.46	NA	NA	NA	NA	NA	NA
1905	1.19	2.01	0.77	1.53	1.55	0.28	0.54	0.65	1.07	0.88	0.25	NA	NA	0.8	NA	NA	NA	NA	NA	NA
1906	0.91	1.36	0.51	0.99	1.2	0.16	0.41	0.6	0.86	0.6	0.17	NA	NA	0.61	NA	NA	NA	NA	NA	NA
1907	0.79	1.46	0.73	1.15	1.24	0.21	0.58	0.7	0.83	0.63	0.23	NA	NA	0.45	NA	NA	NA	NA	NA	NA
1908	0.97	1.64	0.4	1.09	1.06	0.19	0.41	0.69	0.93	1.05	0.11	NA	NA	0.54	NA	NA	NA	NA	NA	NA
1909	0.92	2.82	0.34	0.92	1.08	0.16	0.52	0.86	0.98	0.77	0.17	NA	NA	0.68	NA	NA	NA	NA	NA	NA
1910	0.47	1.99	0.36	0.61	0.73	0.15	0.55	0.57	0.5	0.32	0.11	NA	NA	0.36	NA	NA	NA	NA	NA	NA
1911	1.38	2.3	0.71	1.28	1.37	0.33	1.27	1.12	1.24	0.77	0.5	NA	NA	0.64	NA	NA	NA	NA	NA	NA
1912	1.16	2.54	0.77	1.06	1.16	0.45	1.52	1.05	1.04	0.75	0.51	NA	NA	0.66	NA	NA	NA	NA	NA	NA
1913	1.57	2.88	0.77	1.3	1.43	0.4	2.43	1.25	1.15	0.81	0.5	NA	NA	0.77	NA	NA	NA	NA	NA	NA
1914	0.93	2.76	0.83	0.85	0.88	0.3	1.3	1.01	0.71	0.51	0.5	NA	NA	0.79	NA	NA	NA	NA	NA	NA
1915	1.16	4.05	0.98	0.91	1.25	0.56	1.54	1.16	1.33	0.48	0.53	NA	NA	0.87	NA	NA	NA	NA	NA	NA
1916	1	4.54	0.78	1.51	0.98	0.49	1.5	1.51	1.15	0.42	0.45	NA	NA	0.66	NA	NA	NA	NA	NA	NA
1917	1.32	5.1	0.88	1.47	1	0.68	1.64	1.11	1.56	0.56	0.55	NA	NA	0.81	NA	NA	NA	NA	NA	NA
1918	2.03	5.29	0.67	1.89	1.02	0.53	1.25	1.15	1.35	0.44	0.54	NA	NA	0.66	NA	NA	NA	NA	NA	NA
1919	3.09	4.84	0.65	2.43	1.02	0.56	1.13	0.92	0.76	0.3	0.52	NA	NA	0.56	NA	NA	NA	NA	NA	NA
1920	2.46	1.47	0.71	2.3	1.12	0.41	1.1	0.79	0.98	0.44	0.57	NA	NA	0.73	NA	NA	NA	NA	NA	NA
1921	2.03	0.01	0.51	0.12	0.85	0.01	1.04	0.24	0.95	0.4	0.74	NA	NA	0.61	NA	NA	NA	NA	NA	NA
1922	1.63	2.96	0.3	1.37	0.43	0.28	0.76	1.01	0.52	0.42	0.63	NA	NA	0.57	NA	NA	NA	NA	NA	NA
1923	2.35	4.32	0.58	1.64	0.51	0.44	1.17	1.45	0.94	0.54	0.83	NA	NA	0.65	NA	NA	NA	NA	NA	NA
1924	1.77	4.28	1.72	1.96	0.7	0.42	1.49	1.79	1.72	0.64	0.94	NA	NA	0.59	NA	NA	NA	NA	NA	NA
1925	0.81	3.18	1.99	0.67	0.45	0.32	1	0.71	1.55	0.41	1.08	NA	NA	0.51	NA	NA	NA	NA	NA	NA
1926	1.91	4.71	3.06	2.56	1.3	0.79	2.53	2.35	2.46	1.1	2.04	NA	NA	0.93	NA	NA	NA	NA	NA	NA
1927	1.58	4.17	3.63	1.78	1.41	0.57	1.9	1.82	2.24	0.9	1.83	NA	NA	0.87	NA	NA	NA	NA	NA	NA
1928	1.2	3.4	2.51	1.23	1.36	0.54	1.96	1.53	1.95	0.65	1.45	NA	NA	0.95	NA	NA	NA	NA	NA	NA
1929	1.91	3.72	1.87	2.16	1.56	0.73	1.68	1.39	2.22	0.57	1.69	NA	NA	0.73	NA	NA	NA	NA	NA	NA
1930	0.99	2.62	1.71	1.31	1.82	0.62	1.33	1.19	1.82	0.64	1.39	NA	NA	0.86	NA	NA	NA	NA	NA	NA
1931	1.53	2.28	1.38	1.33	2.03	0.84	1.36	1	1.29	0.75	1.15	NA	NA	0.77	NA	NA	NA	NA	NA	NA
1932	1.01	2.54	1.52	1.33	1.67	0.89	1.26	1.49	1.37	0.7	1.36	NA	NA	0.84	NA	NA	NA	NA	NA	NA
1933	0.58	1.13	1.08	0.39	0.79	0.3	0.64	0.45	0.74	0.18	0.65	NA	NA	0.39	NA	NA	NA	NA	NA	NA
1934	0.78	1.14	1	0.25	0.85	0.15	0.6	0.3	0.5	0.25	0.41	NA	NA	0.59	NA	NA	NA	NA	NA	NA
1935	1.28	1.18	1.3	0.49	1.28	0.32	0.94	0.47	0.64	0.28	0.58	NA	NA	0.84	NA	NA	NA	NA	NA	NA
1936	2.24	2.22	1.61	0.54	1.55	0.6	1.09	0.5	0.94	0.58	0.56	NA	NA	0.84	NA	NA	NA	NA	NA	NA
1937	2.21	2.74	1.68	0.6	1.69	0.79	1.13	0.64	1.21	1	0.53	NA	NA	0.95	NA	NA	NA	NA	NA	NA
1938	2.86	3.57	1.36	0.51	1.46	0.57	1.08	0.68	1.24	1.54	0.5	NA	NA	1.16	NA	NA	NA	NA	NA	NA
1939	2.51	3.97	1.01	0.56	1.57	0.47	1.28	0.71	1.49	0.77	0.59	NA	NA	1.22	2.12	NA	NA	NA	NA	NA
1940	2.88	3.9	1.26	0.83	1.81	0.6	1.36	0.87	1.66	0.78	0.77	NA	NA	1.3	3.53	NA	NA	NA	NA	NA
1941	2.32	3.72	1.18	0.87	1.65	0.5	1.45	1.06	1.44	0.7	0.53	NA	NA	0.84	2.62	NA	NA	NA	NA	NA
1942	1.71	2.57	0.67	0.52	1.01	0.41	1.08	1	1.05	0.58	0.38	NA	NA	0.65	1.22	NA	NA	NA	NA	NA
1943	1.25	1.96	0.76	0.56	1.05	0.32	1.16	0.54	0.81	0.56	0.41	NA	NA	0.55	1.24	NA	NA	NA	NA	NA
1944	0.5	0.81	0.34	0.25	0.49	0.13	0.5	0.32	0.41	0.31	0.1	NA	NA	0.37	1.17	NA	NA	NA	NA	NA
1945	1.1	1.39	0.54	0.5	0.83	0.27	0.77	0.57	0.53	0.45	0.17	NA	NA	0.44	1.48	NA	NA	NA	NA	NA
1946	0.69	1.69	0.6	0.41	0.92	0.36	1.03	0.63	0.72	0.41	0.2	NA	NA	0.53	1.73	NA	NA	NA	NA	NA
1947	0.67	1.59	0.01	0.34	0.61	0.24	0.73	0.64	0.65	0.44	0.22	NA	NA	0.6	1.38	NA	NA	NA	NA	NA
1948	0.77	1.1	0.47	0.45	0.6	0.19	0.71	0.45	0.62	0.33	0.23	NA	NA	0.47	1.02	NA	NA	NA	NA	NA
1949	0.13	0.5	0.21	0.1	0.18	0.01	0.29	0.09	0.39	0.1	0.01	NA	NA	0.22	0.52	NA	NA	NA	NA	NA
1950	0.48	0.47	0.2	0.3	0.45	0.05	0.33	0.28	0.47	0.19	0.09	NA	NA	0.28	0.77	NA	NA	NA	NA	NA
1951	1.36	1.76	0.63	0.49	0.88	0.25	1.11	0.78	0.96	0.29	0.42	NA	NA	0.67	0.95	NA	NA	NA	NA	NA
1952	1.13	2.06	0.74	0.78	1.11	0.38	1.46	0.83	0.94	0.49	0.64	NA	NA	0.91	0.78	NA	NA	NA	NA	NA
1953	1.17	1.78	0.7	0.95	0.77	0.39	1.12	0.84	0.76	0.59	0.69	NA	NA	0.62	0.71	NA	NA	NA	1.8	NA
1954	0.5	1.41	0.54	0.36	0.55	0.2	0.8	0.62	0.68	0.29	0.31	NA	1.57	0.47	0.38	NA	NA	NA	1.63	NA
1955	0.93	1.51	0.83	0.67	0.68	0.36	1.22	0.66	0.74	0.31	0.71	NA	2.1	0.68	0.44	1.99	NA	NA	2.53	3.87
1956	0.76	1.05	0.64	0.37	0.69	0.21	1.07	0.7	0.54	0.31	0.36	1.87	1.89	0.58	0.33	1.86	NA	NA	2.31	3.33
1957	1.14	1.26	0.65	0.6	1.15	0.34	1.51	0.76	0.85	0.54	0.6	1.31	1.39	0.69	0.39	1.95	NA	NA	1.8	3.15
1958	0.92	1.57	0.85	0.62	1.14	0.42	1.53	0.85	0.84	0.64	0.78	1.76	1.3	0.75	0.27	1.79	NA	NA	1.73	2.47
1959	0.8	1.38	0.61	0.35	0.84	0.24	1.76	0.64	0.49	0.31	0.5	1.73	0.83	0.66	0.23	1.37	NA	NA	1.16	1.73
1960	0.94	1.22	0.52	0.49	0.78	0.29	1.65	0.65	0.59	0.38	0.59	2.02	0.95	0.77	0.27	1.62	NA	NA	1.13	1.41
1961	0.86	2.02	0.6	0.48	0.92	0.22	1.51	0.98	0.56	0.53	0.6	1.5	1.03	0.88	0.17	1.73	NA	NA	1.03	1.59
1962	1.1	1.64	0.56	0.52	1.37	0.34	1.52	1.01	0.59	0.82	0.61	1.51	1.35	0.98	0.25	1.49	NA	NA	0.88	1.24
1963	1.01	2.07	1.04	0.68	1.83	0.39	1.39	0.7	0.64	1.54	0.7	1.96	1.25	1.1	1.32	2.05	NA	NA	1.15	1.38
1964	0.42	1.27	0.49	0.29	1.4	0.21	0.68	0.62	0.33	1.19	0.28	1.07	0.6	0.74	2.47	1.46	NA	NA	0.73	1.16
1965	0.68	1.38	0.7	0.61	1.59	0.35	1.28	0.61	0.55	1.14	0.34	1.72	0.98	0.91	2.08	2.6	NA	NA	0.44	1.29
1966	1.22	1.78	1.1	0.78	1.54	0.36	1.41	0.78	0.43	1.37	0.71	1.89	1.29	0.88	2.4	2.7	2.69	NA	0.97	1.32
1967	1.34	1.62	1.11	0.65	2.25	0.4	1.76	0.68	0.76	0.95	0.68	1.74	1.49	1.16	1.92	2.5	3.1	NA	1.35	1.32
1968	0.88	1.11	0.76	0.37	1.24	0.4	1.18	0.59	0.47	0.6	0.36	1.44	1.2	0.92	1.65	1.77	2.08	1.61	1.34	1.12
1969	1.38	1.38	1	0.58	1.15	0.48	1.09	0.84	0.64	0.86	0.4	1.63	0.8	0.92	1.48	2.44	2.55	1.77	1.49	1.52
1970	1.2	0.88	0.87	0.57	1.16	0.67	1.02	0.49	0.82	0.71	0.27	1.69	0.69	0.79	1.4	2.24	2.26	1.5	1.43	1.44
1971	0.78	0.79	0.47	0.29	1.06	0.31	0.83	0.42	0.73	0.55	0.23	1.15	0.69	0.64	1.09	1.5	1.89	0.95	0.85	0.9
1972	0.28	0.41	0.2	0.2	0.45	0.17	0.4	0.21	0.53	0.23	0.11	0.56	0.44	0.3	0.79	0.89	0.99	0.53	0.46	0.63
1973	0.38	0.52	0.28	0.37	0.5	0.32	0.54	0.18	0.63	0.24	0.22	0.89	0.79	0.34	1.07	1.31	1.57	0.67	0.49	0.86
1974	0.37	0.35	0.31	0.14	0.36	0.26	0.72	0.22	0.42	0.35	0.26	0.74	0.67	0.34	0.78	1.01	1.43	0.56	0.43	0.68
1975	0.46	0.33	0.29	0.35	0.23	0.24	0.99	0.16	0.42	0.21	0.37	0.53	0.81	0.31	0.94	1.06	1.25	0.62	0.41	0.64
1976	0.22	0.28	0.17	0.17	0.25	0.19	0.54	0.18	0.26	0.14	0.19	0.35	0.51	0.24	0.58	0.43	0.53	0.48	0.22	0.4
1977	0.9	0.96	0.69	0.6	0.68	0.58	1.43	0.39	0.54	0.27	0.67	0.87	0.85	0.5	0.91	1.1	0.88	1	0.63	0.68
1978	0.73	1.22	1.5	0.67	0.78	0.57	1.67	0.39	0.49	0.39	0.78	0.48	1.01	0.83	0.88	1.17	0.9	1.65	0.75	0.75
1979	0.72	1.24	1.16	0.41	0.77	0.36	1.9	0.51	0.5	0.22	0.4	0.71	0.95	0.77	0.84	1.13	0.96	1.83	0.62	0.56
1980	1.05	1.2	1.27	0.82	0.94	0.34	2.33	0.7	0.71	0.19	0.72	1.44	1.57	1.05	1.2	1.39	1.2	3.05	1	0.62
1981	1.11	1.2	1.72	0.73	1.12	0.46	3.39	0.68	0.63	0.21	0.89	1.96	1.24	0.97	0.92	1.33	1.23	4.23	1.39	0.67
1982	1.17	1.43	1.49	0.76	0.97	0.59	3.62	0.89	0.87	0.42	0.83	2.15	1.84	0.86	0.84	1.28	1.15	4.78	1.6	0.61
1983	0.88	1.28	1.71	0.85	1.04	0.61	2.24	0.78	0.91	0.34	0.74	1.68	1.38	0.9	0.67	1.22	1.08	4.49	1.57	0.59
1984	0.83	1.05	1.01	0.71	1.19	0.6	2.22	0.72	0.91	0.01	0.78	1.42	0.7	0.91	0.69	0.76	0.69	4.39	1.2	0.61
1985	1.02	1.29	1.42	0.68	0.99	0.77	4.33	1.09	1.06	0.74	0.75	1.58	0.62	1.22	0.6	0.95	0.73	6.27	1.94	0.98
1986	0.9	1.13	1.86	0.55	1.16	0.75	2.93	0.86	0.8	0.78	0.54	1.55	0.96	0.95	0.33	1.09	0.73	4.2	1.62	1.31
1987	0.8	1.02	1.37	0.54	1.56	0.63	1.91	0.86	0.61	0.59	0.43	1.23	1.45	1.07	0.38	0.73	0.66	3.59	1.76	1.89
1988	1.04	1.2	2.01	0.53	2.64	0.74	2.75	1.05	0.74	0.64	0.57	1.15	1.22	1.46	0.29	0.62	0.72	3.67	1.61	2.07
1989	1.14	1.14	2.14	0.4	1.96	0.66	2.03	0.75	0.58	0.53	0.72	0.73	0.83	1.61	0.18	0.43	0.4	2.41	1.14	1.59
1990	1.28	0.8	1.29	0.45	1.57	0.52	1.64	0.66	0.68	0.32	0.57	0.72	1.15	1.09	0.18	0.51	0.4	2.19	1.41	1.25
1991	1.07	0.84	1.48	0.31	1.09	0.66	1.55	0.66	0.57	0.21	0.42	0.53	0.97	0.73	0.15	0.4	0.67	2.23	1.26	1.04
1992	0.98	0.8	1.03	0.24	1.02	0.4	1.46	0.37	0.42	0.22	0.27	0.3	0.64	0.5	0.23	0.42	0.63	1.32	1.23	1.2
1993	1.53	0.99	1.55	0.61	1.25	0.79	1.84	0.58	0.69	0.35	0.44	0.56	0.88	0.77	0.24	0.67	0.96	2.16	1.82	1.74
1994	1.13	1.21	1.78	0.48	0.75	0.62	1.66	0.72	0.66	0.31	0.46	0.56	0.64	1.02	0.09	0.56	0.9	2.02	1.55	1.51
1995	1.19	1.44	1.33	0.58	1.03	0.61	2.14	1.1	0.69	0.43	0.39	0.72	0.99	1.09	0.22	0.95	1.71	2.41	2.1	1.69
1996	0.79	0.7	0.66	0.23	0.9	0.23	1.78	0.51	0.43	0.29	0.14	0.25	0.62	0.87	0.05	0.45	0.8	1.43	0.89	1.51
1997	1.07	0.98	0.72	0.46	1.17	0.32	2.53	0.42	0.58	0.31	0.16	0.44	1.17	1.02	0.14	0.66	0.95	2.02	2.04	1.74
