# Bigler - Brigels GR Scatle - PCAB - ITRDB SWIT180
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2735
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2735.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit180-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit180-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit180.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit180.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2006-10-04
#--------------------
# File_Last_Modified_Date
#   Date: 2006-10-04
#--------------------
# Title
#   Study_Name: Bigler - Brigels GR Scatle - PCAB - ITRDB SWIT180
#--------------------
# Investigators
#   Investigators: Bigler, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Brigels GR Scatle
#   Location: Switzerland
#   Northernmost_Latitude: 46.78
#   Southernmost_Latitude: 46.78
#   Easternmost_Longitude: 9.05
#   Westernmost_Longitude: 9.05
#   Elevation_m: 1600
#--------------------
# Data_Collection
#   Collection_Name: SWIT180
#   First_Year: 1750
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SCA108B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA108B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA110A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA110A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA112A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA112A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA116B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA116B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA119A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA119A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA120A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA120A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA122B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA122B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA124B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA124B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA126A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA126A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA128A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA128A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA130B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA130B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA132A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA132A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA134A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA134A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA136A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA136A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SCA144A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SCA144A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SCA108B_raw	SCA110A_raw	SCA112A_raw	SCA116B_raw	SCA119A_raw	SCA120A_raw	SCA122B_raw	SCA124B_raw	SCA126A_raw	SCA128A_raw	SCA130B_raw	SCA132A_raw	SCA134A_raw	SCA136A_raw	SCA144A_raw
1894	2.02	NA	0.89	1.67	1.55	1.91	0.95	0.53	1.03	0.59	0.51	0.48	NA	1.9	0.88
1895	1.61	NA	1.01	2.02	1.67	1.79	1.29	0.5	1.06	0.59	0.56	0.55	NA	1.99	0.87
1896	1.25	NA	0.97	1.52	1.58	1.04	1.22	0.58	0.96	0.6	0.45	0.51	NA	1.78	0.69
1897	1.28	NA	1	1.35	1.28	1.62	1.37	0.63	1.13	0.55	0.37	0.62	NA	1.86	0.68
1898	1.17	NA	0.76	1.31	1.27	1.41	1.43	0.5	0.71	0.52	0.35	0.43	NA	1.28	0.67
1899	1.51	NA	0.77	1.17	1.05	1.31	1.43	0.44	0.69	0.39	0.35	0.43	NA	1.27	0.55
1900	1.55	NA	0.69	1.07	1.07	1.25	1.42	0.44	0.77	0.4	0.32	0.57	0.78	1.27	0.63
1901	1.43	NA	0.67	1	1.14	1.29	1.25	0.38	0.87	0.45	0.3	0.56	0.71	1.3	0.7
1902	1.37	NA	0.65	1.1	1.15	0.96	1.22	0.41	0.95	0.44	0.32	0.52	0.43	1.25	0.72
1903	1.43	NA	0.76	1.22	1.38	0.92	1.18	0.37	0.75	0.62	0.34	0.51	0.57	1.2	0.68
1904	1.46	NA	0.9	1.51	1.55	0.83	1.43	0.39	0.91	0.87	0.39	0.52	0.6	1.58	1.07
1905	1.32	NA	0.72	1.14	1.45	0.78	1.14	0.34	0.79	0.65	0.36	0.51	0.45	1.35	1.14
1906	1.09	NA	0.65	1.2	1.5	0.86	1.02	0.33	0.82	0.47	0.44	0.46	0.47	0.99	0.82
1907	1.24	NA	0.74	1.23	1.34	0.81	1.07	0.3	0.69	0.46	0.31	0.41	0.4	0.99	0.76
1908	1.4	NA	0.83	1.25	1.06	0.79	1.3	0.39	0.95	0.52	0.52	0.54	0.35	1.3	0.81
1909	0.9	NA	0.53	0.92	0.72	0.61	0.95	0.23	0.61	0.38	0.41	0.34	0.27	0.87	0.66
1910	0.94	NA	0.68	1.23	0.83	0.71	1.18	0.32	0.87	0.42	0.49	0.5	0.26	1.04	0.86
1911	1.01	NA	0.65	1.41	0.82	0.73	1.08	0.28	1.13	0.43	0.51	0.5	0.3	1.04	0.75
1912	0.91	NA	0.64	1.01	0.69	0.7	1.14	0.28	0.77	0.32	0.39	0.47	0.22	0.94	0.61
1913	0.77	NA	0.63	1.22	0.57	0.74	0.91	0.28	0.84	0.45	0.51	0.46	0.25	0.82	0.78
1914	0.79	NA	0.72	1.46	0.56	0.78	1.05	0.31	0.89	0.46	0.6	0.45	0.25	1.03	0.99
1915	0.8	NA	0.74	1.51	0.45	0.76	1.21	0.36	0.96	0.44	0.59	0.39	0.3	1.1	1.02
1916	0.65	NA	0.72	1.61	0.54	0.74	1.22	0.37	0.63	0.42	0.7	0.41	0.36	0.86	1.1
1917	0.77	NA	0.82	1.83	0.5	0.74	1.6	0.37	0.76	0.41	0.79	0.5	0.34	1.09	1.08
1918	0.49	NA	0.5	1.4	0.48	0.77	1.04	0.3	0.42	0.25	0.81	0.25	0.24	1	0.88
1919	0.79	NA	0.7	1.39	0.68	0.78	1.47	0.42	0.59	0.3	0.98	0.35	0.22	1.21	0.96
1920	0.84	NA	0.67	1.35	0.77	0.68	1.14	0.4	0.76	0.26	0.87	0.4	0.25	1.08	0.8
1921	0.88	NA	0.7	1.42	0.64	0.64	1.25	0.47	0.96	0.23	0.75	0.28	0.22	0.98	0.85
1922	0.74	NA	0.6	1.23	0.59	0.61	1.34	0.41	1.25	0.23	0.74	0.26	0.23	0.85	0.84
1923	0.9	NA	0.65	1.26	0.56	0.6	1.38	0.5	1.62	0.32	0.8	0.39	0.21	0.93	1.05
1924	0.74	NA	0.58	1	0.64	0.55	1.38	0.46	1.03	0.39	0.56	0.37	0.25	0.83	1.02
1925	0.75	1.02	0.64	1.15	0.66	0.56	1.59	0.49	1.67	0.41	0.81	0.32	0.29	0.92	1.11
1926	0.6	1.05	0.46	1.37	0.76	0.51	1.44	0.39	1.7	0.41	0.66	0.32	0.45	0.76	0.91
1927	0.79	0.91	0.64	1.37	0.85	0.63	1.56	0.37	2.04	0.45	0.68	0.25	0.47	0.76	0.91
1928	0.74	0.76	0.6	1.27	0.73	0.53	1.69	0.41	2.11	0.42	0.61	0.28	0.28	0.79	0.76
1929	0.47	0.57	0.57	1.09	0.68	0.5	1.51	0.34	1.51	0.37	0.48	0.3	0.31	0.71	0.71
1930	0.79	0.27	0.57	0.89	0.53	0.52	1.24	0.35	1.64	0.37	0.37	0.29	0.27	0.86	0.71
1931	1	0.5	0.63	1.19	0.7	0.7	1.58	0.41	1.77	0.37	0.51	0.29	0.34	0.93	0.83
1932	0.97	0.57	0.53	1.15	0.68	0.69	1.33	0.4	1.76	0.42	0.59	0.28	0.32	0.81	0.79
1933	0.78	0.29	0.54	0.92	0.53	0.57	0.96	0.28	1.24	0.32	0.39	0.28	0.18	0.66	0.56
1934	0.83	0.29	0.48	0.9	0.48	0.39	0.98	0.31	1.34	0.29	0.3	0.19	0.23	0.54	0.49
1935	1	0.43	0.55	0.99	0.48	0.51	1.08	0.38	1.32	0.26	0.33	0.27	0.21	0.66	0.42
1936	0.98	0.64	0.51	0.92	0.47	0.55	1.04	0.23	0.95	0.26	0.41	0.25	0.26	0.59	0.57
1937	1.03	0.7	0.59	1.08	0.49	0.55	1.23	0.26	0.93	0.24	0.39	0.25	0.19	0.66	0.59
1938	1.04	0.75	0.44	1.09	0.48	0.47	1.05	0.21	1	0.14	0.39	0.22	0.19	0.61	0.52
1939	1.14	0.77	0.51	1.15	0.53	0.47	1.17	0.26	0.91	0.14	0.48	0.24	0.18	0.65	0.66
1940	0.94	0.79	0.47	1.11	0.57	0.44	1.32	0.21	0.9	0.17	0.5	0.24	0.23	0.67	0.79
1941	0.93	0.57	0.52	1.19	0.55	0.48	1.3	0.3	0.96	0.16	0.54	0.25	0.15	0.73	0.74
1942	0.87	0.66	0.55	1.27	0.52	0.42	1.36	0.25	0.71	0.19	0.48	0.19	0.13	0.64	0.71
1943	0.68	0.4	0.65	1.15	0.35	0.38	1.82	0.23	0.66	0.17	0.5	0.15	0.14	0.55	0.55
1944	0.77	0.34	0.71	1.1	0.43	0.32	1.75	0.26	0.87	0.18	0.55	0.22	0.16	0.66	0.56
1945	0.88	0.39	0.65	1.26	0.54	0.38	2.21	0.32	0.88	0.2	0.51	0.26	0.22	0.65	0.82
1946	0.98	0.44	0.62	1.27	0.5	0.28	2.33	0.33	0.84	0.22	0.48	0.31	0.36	0.65	1.13
1947	1	0.61	0.76	1.23	0.47	0.41	2.41	0.5	0.94	0.18	0.54	0.48	0.55	0.76	1.32
1948	0.65	0.42	0.44	0.78	0.39	0.29	1.48	0.4	0.45	0.18	0.37	0.32	0.37	0.44	1.04
1949	0.97	0.44	0.67	1.19	0.51	0.49	1.81	0.75	0.87	0.2	0.39	0.36	0.31	0.72	1.37
1950	0.65	0.61	0.66	0.81	0.45	0.43	1.19	0.57	0.77	0.2	0.4	0.29	0.31	0.64	1.42
1951	0.54	0.79	0.7	1.05	0.5	0.45	1.7	0.64	0.81	0.2	0.48	0.32	0.29	0.67	1.49
1952	0.78	0.69	0.81	1.3	0.55	0.52	1.86	0.54	1.23	0.22	0.47	0.36	0.34	0.88	1.36
1953	0.68	0.53	0.73	1.16	0.56	0.42	1.28	0.61	0.93	0.22	0.56	0.33	0.43	0.77	1.15
1954	0.71	0.3	0.68	0.93	0.38	0.28	0.93	0.52	0.67	0.22	0.46	0.24	0.31	0.54	1.23
1955	0.85	0.44	0.88	1.33	0.5	0.25	0.99	0.67	0.81	0.29	0.53	0.18	0.28	0.68	1.47
1956	0.64	0.39	0.65	1.22	0.42	0.22	0.78	0.53	0.76	0.29	0.52	0.17	0.2	0.56	0.95
1957	0.75	0.39	0.67	1.14	0.44	0.2	0.91	0.47	0.73	0.25	0.51	0.18	0.2	0.46	0.7
1958	0.76	0.42	0.75	1.21	0.37	0.31	1.08	0.52	0.87	0.29	1.12	0.16	0.24	0.49	0.72
1959	0.42	0.38	0.74	0.8	0.3	0.21	1.46	0.53	0.75	0.21	1.17	0.13	0.14	0.38	0.7
1960	0.79	0.56	0.57	0.83	0.37	0.29	0.97	0.54	0.62	0.27	0.79	0.2	0.15	0.44	0.84
1961	0.77	0.48	0.69	1.16	0.46	0.35	0.91	0.54	0.8	0.27	0.64	0.26	0.2	0.52	1.04
1962	0.68	0.35	0.57	1.01	0.39	0.31	0.76	0.57	0.75	0.29	0.5	0.23	0.15	0.55	1.02
1963	0.67	0.29	0.59	1.16	0.33	0.28	0.99	0.5	0.6	0.21	0.62	0.21	0.14	0.4	1.15
1964	0.73	0.22	0.59	1.47	0.33	0.29	1.06	0.5	0.68	0.26	0.7	0.18	0.21	0.4	1.26
1965	0.79	0.22	0.72	1.23	0.31	0.21	0.87	0.53	0.51	0.16	0.53	0.22	0.2	0.41	1.1
1966	0.88	0.26	0.55	1.26	0.34	0.33	0.75	0.64	0.59	0.24	0.55	0.26	0.26	0.52	1.13
1967	0.78	0.22	0.7	1.41	0.32	0.24	0.77	0.64	0.77	0.22	0.58	0.28	0.27	0.52	0.96
1968	0.83	0.35	0.71	1.19	0.28	0.25	0.86	0.75	0.66	0.19	0.48	0.28	0.34	0.47	1.02
1969	1.1	0.26	0.62	1.76	0.3	0.22	0.99	0.77	0.53	0.17	0.45	0.28	0.46	0.37	0.99
1970	1.02	0.23	0.62	1.4	0.23	0.18	0.83	0.76	0.53	0.15	0.51	0.24	0.44	0.32	0.8
1971	0.85	0.15	0.62	1.44	0.21	0.11	0.65	0.6	0.45	0.1	0.38	0.14	0.42	0.25	0.65
1972	0.9	0.22	0.6	1.21	0.21	0.09	0.91	0.68	0.55	0.16	0.41	0.16	0.4	0.34	1
1973	1.02	0.28	0.69	1.16	0.37	0.24	0.93	0.69	0.68	0.2	0.44	0.27	0.4	0.4	0.99
1974	0.75	0.19	0.58	1.17	0.24	0.08	0.75	0.54	0.35	0.25	0.37	0.15	0.51	0.26	0.75
1975	0.64	0.3	0.68	1.22	0.3	0.14	0.8	0.7	0.5	0.29	0.34	0.22	0.52	0.26	0.81
1976	0.82	0.14	0.62	1.09	0.23	0.09	0.85	0.63	0.6	0.26	0.41	0.15	0.48	0.38	0.82
1977	1.14	0.35	0.85	1.36	0.33	0.12	0.96	0.79	0.66	0.31	0.52	0.17	0.55	0.4	1.15
1978	1.08	0.39	0.61	1.46	0.36	0.14	1	0.79	0.61	0.31	0.47	0.13	0.52	0.34	1.13
1979	1.02	0.31	0.68	1.76	0.38	0.16	1.03	0.71	0.63	0.35	0.47	0.19	0.41	0.31	0.92
1980	0.46	0.18	0.47	1.45	0.2	0.1	0.7	0.44	0.4	0.29	0.4	0.15	0.35	0.21	0.7
1981	0.29	0.23	0.61	1.34	0.29	0.04	0.77	0.56	0.43	0.41	0.39	0.19	0.45	0.29	0.88
1982	0.17	0.3	0.74	1.32	0.33	0.16	0.88	0.51	0.64	0.53	0.54	0.21	0.42	0.33	0.87
1983	0.09	0.2	0.71	1.57	0.33	0.1	0.96	0.62	0.84	0.49	0.47	0.27	0.47	0.36	1.18
1984	0.18	0.58	0.73	1.38	0.23	0.04	0.81	0.81	0.68	0.51	0.5	0.27	0.6	0.33	1.26
1985	0.26	0.53	0.81	1.98	0.33	0.14	0.77	0.68	0.94	0.59	0.56	0.25	0.62	0.37	1.32
1986	0.18	0.26	0.61	1.7	0.18	0.07	0.66	0.74	0.7	0.51	0.5	0.24	0.52	0.32	1.2
1987	0.27	0.44	0.64	1.43	0.28	0.04	0.57	0.69	0.62	0.43	0.6	0.25	0.58	0.3	1.2
1988	0.28	0.44	0.68	1.73	0.29	0.1	0.68	0.69	0.69	0.49	0.57	0.24	0.73	0.34	1.53
1989	0.45	0.54	0.82	1.71	0.33	0.11	0.78	0.69	0.63	0.64	0.59	0.24	0.9	0.4	1.57
1990	0.44	0.72	0.73	2.11	0.33	NA	0.7	0.6	0.62	0.52	0.58	0.27	0.78	0.29	1.76
1991	0.65	0.67	0.74	1.58	0.38	NA	0.63	0.58	0.63	0.53	0.46	0.3	0.61	0.36	2.35
1992	0.55	0.33	0.84	1.53	0.22	NA	0.51	0.61	0.5	0.43	0.46	0.26	0.82	0.39	2.4
1993	0.45	0.57	1.05	1.6	0.36	NA	0.68	0.92	0.53	0.55	0.51	0.31	0.65	0.36	2.21
1994	0.47	0.41	1.1	2.29	0.38	NA	0.65	0.86	0.51	0.49	0.47	0.3	0.59	0.39	2
1995	0.61	0.5	1.29	1.28	0.28	NA	0.52	0.82	0.32	0.54	0.46	0.28	0.72	0.4	1.69
1996	NA	0.38	1.1	1.2	0.15	NA	0.44	0.65	0.22	0.44	0.46	0.19	0.59	0.29	1.72
1997	NA	0.57	1.06	1.35	0.23	NA	0.47	0.61	0.24	0.55	0.46	0.2	0.63	0.23	1.59
1998	NA	0.59	1.14	1.68	0.22	NA	0.62	0.91	0.41	0.69	0.44	0.19	0.62	0.27	1.87
1999	NA	1.02	1.2	1.91	0.28	NA	0.63	0.9	0.45	0.68	0.51	0.17	0.72	0.38	2.19
