# Schweingruber - Stubaital Milderaun Alm - PICE - ITRDB AUST008
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4664
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4664.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust008e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; aust008e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust008e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aust008e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Stubaital Milderaun Alm - PICE - ITRDB AUST008
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Stubaital Milderaun Alm
#   Location: Austria
#   Northernmost_Latitude: 47.13
#   Southernmost_Latitude: 47.13
#   Easternmost_Longitude: 11.28
#   Westernmost_Longitude: 11.28
#   Elevation_m: 1850
#--------------------
# Data_Collection
#   Collection_Name: AUST008
#   First_Year: 1822
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus cembra L.
#   Common_Name: Swiss stone pine
#   Tree_Species_Code: PICE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 251006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251018_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	251006_raw	251008_raw	251009_raw	251010_raw	251011_raw	251014_raw	251016_raw	251018_raw
1896	0.38	0.95	1.55	1.71	0.44	0.81	0.66	0.76
1897	0.45	0.74	1.44	1.74	0.36	0.88	0.78	0.67
1898	0.59	0.98	1.02	1.97	0.38	0.66	0.55	0.69
1899	0.68	0.93	1.35	2	0.35	0.65	0.55	1.09
1900	0.86	0.63	1.53	2.29	0.45	0.84	0.37	1.11
1901	0.74	0.81	2.21	2.01	0.42	0.78	0.62	1.17
1902	0.66	0.64	1.83	2.1	0.37	0.88	0.52	1.03
1903	0.6	0.63	2.22	2.07	0.48	0.96	0.54	1.36
1904	0.66	0.7	1.92	2.66	0.48	0.79	0.67	1.48
1905	0.65	0.68	1.67	2.54	0.69	0.68	0.59	1.49
1906	0.44	0.62	1.65	2.39	0.45	0.59	0.42	1.32
1907	0.62	0.56	1.68	2.43	0.43	0.59	0.53	0.42
1908	0.85	0.74	1.97	2.52	0.51	0.66	0.79	1.34
1909	0.76	0.74	2.28	2.58	0.44	0.77	0.54	1.75
1910	0.64	0.83	2.06	2.01	0.45	0.52	0.46	1.46
1911	0.81	1.1	1.74	2	0.49	0.59	0.5	1.34
1912	0.73	1.16	1.86	1.15	0.5	0.55	0.51	1.11
1913	0.66	0.82	1.14	2.3	0.5	0.55	0.5	0.75
1914	0.68	0.71	1.13	2.03	0.39	0.43	0.43	0.73
1915	0.52	0.66	1.18	2.57	0.37	0.41	0.56	0.68
1916	0.63	0.83	1.12	2.54	0.4	0.4	0.42	0.62
1917	0.66	0.9	1.25	2.11	0.47	0.56	0.44	0.63
1918	0.56	0.88	0.75	1.71	0.29	0.3	0.42	0.55
1919	0.64	0.75	0.84	1.43	0.35	0.39	0.48	0.68
1920	0.54	0.51	0.95	1.41	0.28	0.32	0.39	0.5
1921	0.67	0.62	1.11	2.02	0.34	0.33	0.5	0.61
1922	0.91	0.58	1.2	2.02	0.44	0.49	0.51	0.59
1923	1.35	0.63	1.4	1.93	0.35	0.3	0.61	0.59
1924	1.45	0.78	1.96	1.86	0.52	0.47	0.6	0.61
1925	1.29	0.59	1.43	1.6	0.48	0.55	0.34	0.57
1926	1.1	0.38	0.83	1.14	0.39	0.31	0.35	0.44
1927	1.17	0.49	0.92	1.36	0.42	0.44	0.53	0.63
1928	1.04	0.3	0.7	1.29	0.6	0.56	0.58	1.02
1929	1.06	0.35	0.76	1.34	0.53	0.63	0.56	1.33
1930	1.04	0.56	0.59	1	0.55	0.64	0.81	1.01
1931	1.05	0.5	0.72	0.88	0.38	0.67	0.66	0.78
1932	1.29	0.41	0.96	1.34	0.44	0.67	0.86	0.85
1933	0.94	0.47	0.65	0.99	0.3	0.43	0.47	0.78
1934	0.72	0.5	0.69	0.68	0.22	0.33	0.42	0.49
1935	0.58	0.35	0.77	0.78	0.33	0.51	0.52	0.77
1936	0.98	0.55	1.28	1.11	0.38	0.55	0.66	0.8
1937	0.7	0.42	1.25	0.93	0.46	0.49	0.6	0.76
1938	0.84	0.63	1.14	1.05	0.43	0.46	0.47	1.06
1939	0.94	0.52	1.19	0.91	0.39	0.45	0.58	1.05
1940	0.93	0.62	1.18	0.87	0.36	0.27	0.49	0.83
1941	0.53	0.64	1.19	0.99	0.38	0.48	0.42	0.88
1942	0.66	0.5	1.01	0.77	0.33	0.32	0.34	0.75
1943	0.52	0.57	0.61	0.61	0.32	0.23	0.32	0.77
1944	0.61	0.61	0.97	0.92	0.34	0.31	0.41	0.96
1945	0.64	0.59	0.88	0.93	0.44	0.41	0.42	0.83
1946	0.66	0.66	0.64	1.34	0.38	0.35	0.36	0.85
1947	0.57	0.6	1.09	1.42	0.32	0.24	0.4	0.81
1948	0.51	0.36	0.81	0.97	0	0.23	0.37	0.64
1949	0.55	0.55	0.62	1.01	0.54	0.22	0.34	0.66
1950	0.44	0.45	0.75	1.19	0.32	0.24	0.38	0.64
1951	0.72	0.66	1.02	1.62	0.32	0.34	0.42	1.05
1952	1.25	0.67	0.86	1.99	0.34	0.31	0.49	0.9
1953	1.5	0.95	1.06	1.47	0.47	0.32	0.53	0.92
1954	1.17	0.76	0.85	1.33	0.35	0.25	0.4	1.05
1955	1.92	1.08	0.91	1.69	0.38	0.42	0.51	1.44
1956	1.43	0.68	0.8	1.6	0.31	0.33	0.47	0.72
1957	1.31	0.8	0.57	1.33	0.44	0.5	0.52	0.66
1958	1.35	0.74	0.53	1.74	0.32	0.49	0.52	0.87
1959	1.11	0.69	0.46	1.67	0.29	0.33	0.48	0.58
1960	1.03	0.47	0.53	1.2	0.26	0.37	0.5	0.47
1961	1.09	0.61	0.52	1.11	0.26	0.3	0.32	0.62
1962	0.86	0.5	0.66	1.1	0.2	0.36	0.36	0.5
1963	0.68	0.4	0.69	1	0.21	0.3	0.32	0.4
1964	0.65	0.27	0.57	1.24	0.24	0.31	0.3	0.4
1965	0.58	0.29	0.67	1.31	0.4	0.33	0.33	0.3
1966	0.57	0.4	0.84	1.29	0.21	0.23	0.33	0.4
1967	0.47	0.39	1.15	1.21	0.28	0.27	0.33	0.4
1968	0.65	0.46	1.4	1.4	0.3	0.27	0.52	0.33
1969	0.62	0.43	1.49	1.19	0.4	0.29	0.43	0.34
1970	0.55	0.47	1.42	1.48	0.38	0.33	0.4	0.52
1971	0.51	0.46	1.47	1.21	0.28	0.25	0.35	0.49
1972	0.39	0.32	1.44	1.02	0.41	0.41	0.35	0.32
1973	0.52	0.46	1.25	1.25	0.45	0.41	0.35	0.48
1974	0.42	0.45	0.88	1.28	0.45	0.37	0.3	0.4
1975	0.38	0.48	0.75	1.19	0.37	0.62	0.3	0.37
