# Schweingruber - Arosa GR Arlenwald South - PCAB - ITRDB SWIT108
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4315
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4315.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit108l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit108l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit108l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit108l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Arosa GR Arlenwald South - PCAB - ITRDB SWIT108
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Arosa GR Arlenwald South
#   Location: Switzerland
#   Northernmost_Latitude: 46.8
#   Southernmost_Latitude: 46.8
#   Easternmost_Longitude: 9.68
#   Westernmost_Longitude: 9.68
#   Elevation_m: 2000
#--------------------
# Data_Collection
#   Collection_Name: SWIT108
#   First_Year: 1785
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 223006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 223006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 223007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 223007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 223008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 223008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 223009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 223009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 223010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 223010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 223012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 223012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	223006_raw	223007_raw	223008_raw	223009_raw	223010_raw	223012_raw
1872	0.07	0.21	0.19	0.13	0.11	0.07
1873	0.09	0.25	0.22	0.15	0.19	0.12
1874	0.07	0.22	0.22	0.11	0.14	0.12
1875	0.07	0.23	0.17	0.15	0.21	0.16
1876	0.08	0.29	0.18	0.1	0.16	0.13
1877	0.1	0.23	0.18	0.12	0.14	0.14
1878	0.08	0.25	0.28	0.24	0.13	0.14
1879	0.1	0.22	0.28	0.18	0.14	0.13
1880	0.06	0.22	0.22	0.15	0.13	0.09
1881	0.06	0.24	0.25	0.15	0.11	0.12
1882	0.07	0.2	0.22	0.12	0.14	0.09
1883	0.06	0.17	0.15	0.11	0.11	0.09
1884	0.07	0.19	0.19	0.06	0.12	0.11
1885	0.07	0.21	0.2	0.49	0.15	0.11
1886	0.08	0.18	0.24	0.31	0.15	0.12
1887	0.07	0.25	0.23	0.17	0.12	0.09
1888	0.07	0.13	0.21	0.31	0.12	0.1
1889	0.06	0.2	0.22	0.2	0.13	0.11
1890	0.05	0.13	0.18	0.12	0.12	0.06
1891	0.04	0.12	0.18	0.09	0.1	0.05
1892	0.06	0.19	0.19	0.17	0.2	0.09
1893	0.06	0.21	0.22	0.14	0.18	0.08
1894	0.09	0.23	0.21	0.13	0.2	0.07
1895	0.08	0.21	0.22	0.17	0.22	0.09
1896	0.03	0.12	0.08	0.04	0.08	0.01
1897	0.07	0.15	0.18	0.14	0.14	0.07
1898	0.07	0.1	0.2	0.12	0.22	0.1
1899	0.07	0.25	0.22	0.1	0.18	0.05
1900	0.06	0.19	0.17	0.12	0.14	0.06
1901	0.06	0.17	0.25	0.14	0.15	0.07
1902	0.07	0.15	0.17	0.11	0.17	0.07
1903	0.08	0.2	0.24	0.14	0.2	0.1
1904	0.07	0.27	0.53	0.1	0.23	0.16
1905	0.06	0.2	0.34	0.12	0.22	0.12
1906	0.07	0.15	0.26	0.15	0.15	0.09
1907	0.07	0.15	0.24	0.16	0.2	0.11
1908	0.06	0.15	0.28	0.13	0.19	0.07
1909	0.07	0.14	0.29	0.13	0.16	0.06
1910	0.03	0.1	0.07	0.05	0.11	0.01
1911	0.06	0.13	0.32	0.1	0.29	0.09
1912	0.01	0.01	0.01	0.01	0.02	0.01
1913	0.03	0.05	0.12	0.06	0.01	0.01
1914	0.05	0.08	0.17	0.08	0.08	0.06
1915	0.05	0.09	0.22	0.08	0.1	0.08
1916	0.05	0.09	0.27	0.08	0.14	0.11
1917	0.06	0.12	0.46	0.12	0.15	0.2
1918	0.06	0.09	0.43	0.1	0.14	0.1
1919	0.08	0.11	0.36	0.19	0.2	0.18
1920	0.08	0.11	0.24	0.25	0.31	0.12
1921	0.08	0.17	0.32	0.17	0.27	0.15
1922	0.06	0.13	0.18	0.14	0.14	0.1
1923	0.06	0.14	0.41	0.05	0.16	0.13
1924	0.03	0.05	0.01	0.06	0.01	0.01
1925	0.07	0.12	0.32	0.09	0.15	0.12
1926	0.06	0.07	0.21	0.09	0.14	0.11
1927	0.07	0.1	0.35	0.11	0.15	0.12
1928	0.07	0.12	0.39	0.1	0.16	0.14
1929	0.07	0.11	0.29	0.1	0.13	0.12
1930	0.06	0.08	0.24	0.1	0.12	0.12
1931	0.06	0.11	0.33	0.09	0.11	0.1
1932	0.05	0.08	0.3	0.13	0.14	0.11
1933	0.06	0.11	0.25	0.1	0.15	0.09
1934	0.06	0.1	0.23	0.12	0.13	0.08
1935	0.06	0.1	0.21	0.1	0.14	0.07
1936	0.06	0.09	0.19	0.11	0.14	0.08
1937	0.06	0.13	0.19	0.09	0.15	0.1
1938	0.08	0.11	0.26	0.08	0.11	0.04
1939	0.08	0.11	0.33	0.11	0.18	0.09
1940	0.09	0.12	0.34	0.12	0.13	0.07
1941	0.05	0.09	0.2	0.06	0.07	0.04
1942	0.06	0.11	0.25	0.09	0.15	0.08
1943	0.07	0.15	0.35	0.1	0.17	0.1
1944	0.09	0.12	0.28	0.11	0.15	0.11
1945	0.04	0.14	0.32	0.11	0.15	0.13
1946	0.17	0.14	0.27	0.09	0.15	0.12
1947	0.08	0.11	0.28	0.12	0.13	0.11
1948	0.1	0.07	0.14	0.09	0.12	0.08
1949	0.05	0.15	0.29	0.16	0.2	0.09
1950	0.1	0.09	0.18	0.11	0.13	0.07
1951	0.07	0.12	0.24	0.09	0.1	0.09
1952	0.08	0.15	0.25	0.09	0.17	0.1
1953	0.07	0.12	0.22	0.1	0.1	0.11
1954	0.08	0.1	0.14	0.09	0.09	0.1
1955	0.09	0.09	0.19	0.07	0.12	0.08
1956	0.09	0.09	0.23	0.08	0.11	0.08
1957	0.07	0.08	0.11	0.04	0.06	0.06
1958	0.11	0.12	0.24	0.11	0.14	0.11
1959	0.08	0.11	0.33	0.1	0.14	0.12
1960	0.08	0.11	0.22	0.11	0.12	0.12
1961	0.07	0.11	0.31	0.12	0.16	0.1
1962	0.06	0.11	0.23	0.11	0.16	0.07
1963	0.05	0.11	0.21	0.09	0.11	0.07
1964	0.07	0.13	0.29	0.12	0.16	0.1
1965	0.08	0.01	0.07	0.05	0.07	0.01
1966	0.07	0.06	0.2	0.08	0.08	0.04
1967	0.04	0.08	0.21	0.07	0.16	0.03
1968	0.01	0.08	0.18	0.07	0.1	0.03
1969	0.07	0.12	0.46	0.11	0.2	0.09
1970	0.04	0.09	0.18	0.08	0.13	0.07
1971	0.05	0.1	0.24	0.11	0.18	0.07
1972	0.05	0.06	0.11	0.04	0.11	0.01
1973	0.06	0.06	0.22	0.07	0.16	0.08
1974	0.05	0.09	0.19	0.11	0.17	0.08
1975	0.03	0.05	0.2	0.07	0.08	0.09
