# Schneider - Berlin Volkspark Hasenheide den15 - QURO - ITRDB DEU315
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36429
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36429.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu315-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; deu315-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu315.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu315.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-05-11
#--------------------
# File_Last_Modified_Date
#   Date: 2022-05-11
#--------------------
# Title
#   Study_Name: Schneider - Berlin Volkspark Hasenheide den15 - QURO - ITRDB DEU315
#--------------------
# Investigators
#   Investigators: Schneider, C.(https://orcid.org/0000-0002-9914-3217); Neuwirth, B.(https://orcid.org/0000-0001-7473-462X); Schneider, S.(https://orcid.org/0000-0003-3761-2054); Balanzategui, D.(https://orcid.org/0000-0002-1153-8637); Elsholz, S.; Fenner, D.(https://orcid.org/0000-0003-0967-8697); Meier, F.(https://orcid.org/0000-0003-0399-2757); Heinrich, I.(https://orcid.org/0000-0001-5800-6999)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-05-31.
#--------------------
# Publication
#   Authors: Schneider, Christoph, Burkhard Neuwirth, Sebastian Schneider, Daniel Balanzategui, Stefanie Elsholz, Daniel Fenner, Fred Meier, Ingo Heinrich
#   Journal_Name: Urban Ecosystems
#   Published_Title: Using the dendro‑climatological signal of urban trees as a measure of urbanization and urban heat island
#   Published_Date_or_Year: 2022
#   Volume: 25
#   Pages: 849–865
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11252-021-01196-2
#   Full_Citation: None
#   Abstract: Using dendroclimatological techniques this study investigates whether inner city tree-ring width (TRW) chronologies from eight tree species (ash, beech, fir, larch, lime, sessile and pedunculate oak, and pine) are suitable to examine the urban heat island of Berlin, Germany. Climate-growth relationships were analyzed for 18 sites along a gradient of increasing urbanization covering Berlin and surrounding rural areas. As a proxy for defining urban heat island intensities at each site, we applied urbanization parameters such as building fraction, impervious surfaces, and green areas. The response of TRW to monthly and seasonal air temperature, precipitation, aridity, and daily air-temperature ranges were used to identify climate-growth relationships. Trees from urban sites were found to be more sensitive to climate compared to trees in the surrounding hinterland. Ring width of the deciduous species, especially ash, beech, and oak, showed a high sensitivity to summer heat and drought at urban locations (summer signal), whereas conifer species were found suitable for the analysis of the urban heat island in late winter and early spring (winter signal). The summer and winter signals were strongest in tree-ring chronologies when the urban heat island intensities were based on an area of about 200 m to 3000 m centered over the tree locations, and thus reflect the urban climate at the scale of city quarters. For the summer signal, the sensitivity of deciduous tree species to climate increased with urbanity. These results indicate that urban trees can be used for climate response analyses and open new pathways to trace the evolution of urban climate change and more specifically the urban heat island, both in time and space.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berlin Volkspark Hasenheide den15
#   Location: Germany
#   Northernmost_Latitude: 52.485278
#   Southernmost_Latitude: 52.485278
#   Easternmost_Longitude: 13.418333
#   Westernmost_Longitude: 13.418333
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: DEU315
#   First_Year: 1791
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## den1501m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1501m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1502m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1502m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1503m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1503m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1504m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1504m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1505m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1505m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1506m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1506m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1507m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1507m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1508m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1508m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1509m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1509m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1510m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1510m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1511m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1511m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1512m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1512m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	den1501m_raw	den1502m_raw	den1503m_raw	den1504m_raw	den1505m_raw	den1506m_raw	den1507m_raw	den1508m_raw	den1509m_raw	den1510m_raw	den1511m_raw	den1512m_raw
1877	NA	1.43	NA	NA	NA	1.13	1.35	1.34	1.07	NA	NA	0.96
1878	NA	1.47	NA	NA	NA	1.24	1.41	1.49	1.16	NA	NA	1.2
1879	NA	2.22	NA	NA	NA	1.38	1.32	1.71	1.54	NA	NA	1.2
1880	NA	1.81	NA	NA	NA	1.14	1.14	1.3	1.66	NA	NA	0.84
1881	NA	1.59	NA	NA	NA	1.5	1.31	1.7	2.68	NA	NA	1.18
1882	NA	1.39	NA	NA	7.79	1.48	1.14	1.91	1.84	NA	NA	1.02
1883	NA	0.98	NA	NA	4.28	0.96	1.21	1.32	1.4	NA	NA	1
1884	NA	0.83	NA	NA	3.85	1.07	1.11	1.25	1.13	NA	NA	1.08
1885	NA	0.95	NA	NA	3.5	0.97	1.12	1.38	1.54	NA	NA	1.18
1886	NA	0.79	NA	NA	3.13	0.76	1.26	1.32	1.37	NA	NA	1.02
1887	NA	0.69	NA	NA	2.36	0.96	1.13	1.36	1.3	NA	NA	0.84
1888	NA	0.6	NA	NA	2.02	0.61	0.88	1.08	0.7	NA	NA	0.55
1889	NA	0.76	NA	1.83	4.13	0.77	1.49	1.66	1.09	NA	NA	1.18
1890	NA	0.85	NA	2.17	4.89	1.96	1.68	2	1.4	NA	NA	1.67
1891	NA	1.04	NA	3.33	4.58	1.39	1.38	1.44	1.3	NA	NA	1.5
1892	NA	1.33	3.19	2.59	3.7	0.98	1.06	0.94	1.14	NA	NA	1.36
1893	NA	2.52	2.54	1.78	2.39	0.71	0.89	1.06	0.74	NA	NA	0.95
1894	NA	2.22	2.42	1.56	1.42	0.78	1.25	1	1.04	NA	NA	1.02
1895	NA	2.12	2.02	1.67	1.76	0.98	1.27	1.22	0.76	NA	NA	1.18
1896	NA	1.62	2.54	1.68	1.61	0.79	1.1	1.08	0.9	NA	NA	1.06
1897	NA	1.64	1.94	1.75	1.5	1.02	1.3	0.76	0.78	NA	NA	1.06
1898	NA	1.46	1.74	1.76	1.61	1.04	1.18	1.06	2.34	NA	NA	1.29
1899	NA	1.89	1.78	1.72	1.28	0.8	1.17	0.94	1.54	NA	NA	1.12
1900	NA	1.48	2	1.56	1.25	0.85	1.11	0.85	1.49	NA	NA	1.01
1901	NA	1.46	1.18	1.1	1.26	0.64	1	0.88	1.34	NA	3.52	0.76
1902	NA	1.86	2.16	2.06	1.85	0.98	1.39	1.12	1.78	NA	7.88	0.95
1903	NA	1.48	1.81	1.88	1.3	0.94	1.28	1.08	1.82	NA	4.57	0.94
1904	NA	1.22	1.59	1.58	1.16	0.68	0.98	0.93	1.62	NA	6.12	0.73
1905	NA	0.88	1.79	1.65	1.36	0.71	1.44	1.02	1.34	NA	8.12	0.7
1906	NA	0.92	1.8	1.95	1.31	0.61	1.12	1.06	1.33	NA	6.81	0.84
1907	NA	1.02	2.12	2.47	1.18	1.1	1.76	1.32	1.74	NA	6.97	1.18
1908	NA	1.47	2.38	2.24	1.32	1.14	1.22	1.18	1.66	3.84	8.81	1.18
1909	NA	0.97	1.18	1.32	1.18	0.98	1	0.88	0.8	3.07	5.53	0.7
1910	NA	1.78	1.22	1.33	1.05	0.96	0.8	1.13	0.71	3.95	5.85	0.92
1911	NA	2.06	1.6	1.49	2	1.06	0.94	0.99	0.78	1.6	3.14	0.92
1912	NA	1.61	1.38	1.24	1.53	0.64	0.88	0.82	0.91	1.34	3.24	0.67
1913	NA	1.46	1.43	1.24	1.12	0.62	0.82	0.82	0.64	1.51	3.43	0.62
1914	NA	1.87	2.5	1.72	1.76	1.18	1.38	1.06	1	4.14	2.16	1.07
1915	NA	1.8	1.91	1.3	1.68	1.14	1.01	0.76	0.88	2.29	1.96	0.76
1916	NA	2.84	2.2	1.86	2.18	1.62	1.52	1.35	0.92	3.67	4.63	1.24
1917	NA	1.66	1.72	1.37	1.69	1.04	1.15	0.91	0.82	2.29	2.27	1.03
1918	NA	1.17	1.34	0.8	1.14	0.67	0.74	1.15	0.74	1.79	2.76	0.72
1919	NA	1.39	1.87	1.88	2.07	1.34	1.22	1.49	1.16	2.08	3.11	1.2
1920	NA	1.9	2.42	2.29	1.54	1.29	0.92	1.03	1.54	2.46	2.8	0.94
1921	NA	1.34	1.82	1.37	0.98	0.94	0.86	0.78	0.86	2.04	2.05	0.9
1922	NA	1.45	2.31	1.62	1.26	1.12	1.09	0.92	1.3	2.64	2.8	0.75
1923	NA	1.65	2.42	2.08	1.5	1.15	1.12	1.05	0.84	3.14	2.15	0.86
1924	NA	2.1	3.38	1.78	1.46	1.27	1.24	0.99	1.16	2.92	5.68	0.91
1925	NA	1.14	1.97	1.14	0.92	1.02	0.8	0.77	0.86	3.88	4.72	0.65
1926	NA	1.07	2.17	1.44	0.95	1.1	0.86	0.94	1.14	5.4	4.11	0.77
1927	NA	1.42	3.16	0.76	1.31	2.02	1.07	1.14	1.42	2.84	4.54	1.01
1928	NA	1.28	2.16	0.68	1.36	1.46	1.07	1.06	1.42	2.49	3.44	0.78
1929	NA	1.36	1.85	0.39	1.02	0.98	1.08	0.78	1.16	2.59	2.49	0.64
1930	NA	2.14	1.74	0.5	0.96	0.82	0.98	0.48	1	2.73	3.3	0.46
1931	NA	4.21	2.68	0.58	1.8	1.78	1.62	1.2	1.46	3.73	5.34	1.05
1932	NA	3.02	2.36	0.68	1.27	1.07	1.37	0.96	1.12	4.18	2.96	0.84
1933	NA	3.29	2.68	0.77	1.64	1.04	1.42	0.84	1.33	3.25	3.48	0.75
1934	NA	3.17	2.12	0.76	1.07	0.92	1.02	0.81	1.12	2.61	3.7	0.56
1935	NA	3.38	2.92	0.92	1.6	1.96	1.44	1.12	1.18	4.08	2.82	0.9
1936	NA	2.44	2.24	0.79	1.48	1.04	1.15	0.86	0.96	4.06	2.82	0.76
1937	NA	3.62	2.36	0.9	1.68	1.3	1.94	1.06	1.04	3.4	3.26	0.64
1938	NA	3.24	2.68	1.25	1.26	1.1	1.66	1.44	1.2	2.54	2.8	0.72
1939	NA	1.98	2.4	1.1	1.24	1.04	1.64	0.98	1.01	3.72	2.18	0.64
1940	NA	2.28	2.18	1.17	1.72	1.14	1.51	0.82	1.02	3.42	1.81	0.86
1941	NA	3.08	2.32	1.41	2.46	1.6	1.86	0.93	1.06	4.22	2.83	1.04
1942	NA	2.2	2.48	1.62	2.82	1.51	1.36	0.88	1.32	4.74	2.93	1.26
1943	NA	1.9	2.23	1.28	2.02	1.11	1.48	0.93	1.5	3.8	1.76	0.93
1944	7.23	2.16	2.84	0.94	3.57	0.94	1.2	0.94	1.58	3.13	1.62	0.72
1945	6.48	2.88	3.08	0.99	2.16	0.61	1.17	0.9	2.06	3.39	2.14	0.64
1946	8.29	4.46	3.61	1.82	2.96	0.48	2.08	1.65	2.66	3.71	3.08	2.3
1947	7.08	3.37	3	1.22	1.58	0.44	1.3	0.92	2.29	3.17	2.7	0.98
1948	7.84	4.31	2.7	2.64	2.87	0.78	1.7	1.42	2.52	5.04	4	1.16
1949	7.5	3.08	2.32	3.08	3.12	1.38	1.8	1.82	2.7	4.64	3.4	1.64
1950	6.27	3.66	3.54	3.52	4.41	2.59	2.64	1.98	3.44	5.46	4.02	1.48
1951	6.27	3.36	2.62	2.48	3.58	2.23	1.96	1.52	2.84	4.25	3.57	1.41
1952	4.25	3.02	3.01	1.78	2.88	2.4	1.88	1.27	2.64	3.24	2	0.7
1953	6.22	3.74	2.82	2.09	2.46	2.6	2.22	1.58	2	3.26	2.99	1.1
1954	2.92	1.7	1.53	1.18	1.53	1.84	1.24	1.53	2.05	2.44	3.22	0.62
1955	8.52	2.36	3.19	1.76	2.15	2.48	1.82	2.27	3.02	3.93	3.18	1.15
1956	8	3.3	2.36	1.76	2.58	2.74	2.44	2.66	3.5	3.74	3.64	1.07
1957	4.45	2.1	2.25	1.29	1.72	1.86	1.57	1.9	2.27	3.62	2.24	0.92
1958	7.54	3.26	2.48	1.96	2.6	2.2	2.02	2.78	2.43	5.57	3.42	1.07
1959	5.32	2.58	2.08	1.78	2.02	2.44	2.25	2.28	2.13	5.1	2.83	0.7
1960	4	2.75	2	1.76	2.03	2.03	1.95	2	2.48	3.44	2.95	0.82
1961	6.35	2.3	2.02	1.82	2.12	2.2	1.82	2.49	2.08	3.9	3.34	0.98
1962	7.2	2.95	1.98	2.56	2.38	2.7	2	2.34	2.05	4.3	3.17	1.1
1963	3.92	2.7	1.8	2.27	2.13	1.88	1.61	1.79	2.22	3.04	2.44	0.74
1964	4.94	3.6	2.92	3.48	2.82	2.8	3.01	2.79	2.86	5.42	4.25	1.04
1965	6.62	3.48	2.48	3.58	2.98	3.17	2.22	3.02	2.67	5.33	3.69	1.12
1966	8.85	3.77	3.22	2.44	3.34	2.7	1.94	2.84	2.65	5.23	3.48	1.48
1967	7	3.44	2.68	2.9	2.62	2.91	1.72	2.14	2.4	4.12	3	1.1
1968	7.57	3.86	3.14	2.59	2.97	2.78	2.2	2.12	2.56	3.91	2.68	1.1
1969	7.14	4.1	2.68	3.68	2.66	2.55	2.36	2.36	2.46	4.28	2.81	1.2
1970	6.16	4.15	3.2	3.31	3.02	2.2	2.21	1.9	2.2	3.74	2.26	0.91
1971	5.23	3.04	3.22	3.42	2.8	1.98	2.1	1.76	2.6	3.42	2.74	1.21
1972	4.96	3.03	3.66	3.33	2.76	2.43	2.08	1.92	2.6	4.15	2.52	0.92
1973	3.4	2.44	3.78	2.6	2.08	1.6	1.77	1.64	1.74	2.74	2.02	0.74
1974	3.82	2.3	4.26	3.86	2.36	1.46	2.3	1.64	2.68	3.76	2.34	0.9
1975	5.6	3.76	4.44	2.84	2.47	1.55	2.42	2.04	2.42	3.84	2.06	1.33
1976	3.46	2.82	3.63	1.88	2.5	1.68	1.84	1.9	2.4	2.55	1.72	0.93
1977	4.46	2.11	3.48	3.12	2.6	2.53	2.38	2.16	2.72	3.58	2.72	1.16
1978	3.77	2.52	2.8	2.8	2.38	2.26	1.53	1.67	2.62	3.77	2.18	0.77
1979	6.76	2.88	3.66	3.44	3.27	3.01	2.23	2.64	3.49	4.96	3.44	1.24
1980	7.54	3.18	4.06	3.96	3.5	3.34	2.07	2.64	3.6	5.04	3.5	1.22
1981	5.88	2.66	3.37	3.48	3.79	2.12	1.88	1.94	3.44	4.08	2.38	1.04
1982	4.53	3.26	3.78	3.72	3.23	2.64	2.14	1.86	3.59	3.24	2.18	0.93
1983	2.9	2.86	3.7	2.88	3.06	2.2	2.4	2.21	2.92	3.28	2.46	0.97
1984	4.54	2.76	3.65	3	2.9	2.14	1.9	2.4	2.96	4.26	2.71	0.93
1985	3.2	3.2	3.17	2.73	1.88	1.94	1.73	1.82	2.99	3.08	2.18	0.85
1986	4.35	2.78	3.04	2.31	2.28	1.59	1.91	1.97	3.34	2.7	2.97	1.1
1987	5.76	2.62	3.21	1.9	2.16	2	2.31	1.9	2.86	3.75	3.94	1.28
1988	6.59	2.85	2.94	2.25	2.02	1.78	1.99	1.72	2.9	4.03	3.17	1.26
1989	2.86	2	2.32	1.64	1.28	1.51	1.72	1.14	1.87	2.33	1.6	0.72
1990	4.26	2.49	3.69	3.02	2.96	2.38	2.18	1.61	2.48	3.55	2.96	1.2
1991	3.32	2.24	3.22	2.48	2.26	1.84	1.94	1.46	2.74	3.59	2.62	1.02
1992	2.08	2.48	2.76	1.94	1.97	1.23	2.02	1.37	1.54	2.39	2.5	0.82
1993	2.72	2.44	3.22	2.3	2.7	2.1	2.84	1.93	1.96	3.26	3.22	1.18
1994	4.34	2.38	3.78	2.94	2.78	2.4	3.48	2.3	2.52	3.08	2.88	1.44
1995	4.65	2.76	4.16	3.23	2.96	2.44	2.68	2.68	2.18	3.12	3.36	1.18
1996	3.72	2.79	3.56	2.74	3.24	2.28	2.74	1.9	2.24	2.08	3.4	0.86
1997	2.94	2.3	2.75	2.16	2.12	1.78	3.14	1.66	1.59	1.7	2.46	0.75
1998	2.96	2.53	3.48	2.28	2.45	1.98	3.56	2.12	1.02	1.72	2.28	0.89
1999	3.55	2.45	3.64	2.72	2.25	1.72	2.37	2.38	1.11	1.92	2.06	0.86
2000	2.79	2.19	3.19	2.44	2	2	2.91	2.32	1.3	1.38	2.5	1.01
2001	4.38	2	2.97	2.97	2.32	2.06	2.4	2.61	1.54	2.04	2.81	1.28
2002	5.04	2.3	3.1	2.4	2.6	2.4	2.67	3.38	1.3	2.25	2.7	1.05
2003	2.36	2	2.9	2.6	2.76	2.24	2.32	3.08	1.34	1.71	2.32	1.16
2004	1.24	2.56	3.14	2.16	3	2.53	2.56	4	1.52	2.11	2.46	1.2
2005	1.06	2.02	3.49	1.89	2.34	1.97	2.1	3.74	1.53	1.7	2.62	0.9
2006	1.44	1.96	3.11	1.74	1.76	1.84	2.04	2.51	2.06	1.64	2.22	1
2007	1.46	2.08	4.06	3.26	3.34	2.46	2.72	3.58	2.04	3.06	4.05	1.55
2008	1.7	1.72	2.16	2.24	2.26	1.72	1.76	2.26	1.96	1.7	2.34	1.46
2009	2.48	2.23	4.56	3.5	3.17	3.03	2.92	3.8	2.18	1.92	3.08	1.64
2010	1.72	1.54	2.36	1.9	1.98	2.01	1.9	2.6	1.9	1.48	1.94	1.36
2011	1.9	1.34	2.1	2.14	2.18	2.02	1.92	2.44	1.8	1.48	2.08	1.25
2012	2.66	1.58	2.57	2.42	2.26	1.93	2.18	2.5	2.8	2.52	1.8	2.14
2013	2.85	1.42	3.04	2.17	2.57	1.98	1.96	2.6	2.56	2.46	2.18	1.81
2014	2.4	1.32	3.2	1.59	2.2	1.74	1.56	2.14	1.52	2.08	1.72	1.28
2015	1.94	1.28	2.58	2.32	2.48	1.72	1.6	2.28	1.84	1.6	2.06	1.05
2016	1.9	1.4	1.95	2.24	1.84	1.52	1.68	2.66	1.54	1.9	2.64	1.24
2017	1.99	1.42	3.16	3.32	2.14	2.48	2.46	4.04	2.07	2.48	3.4	1.89
