# Brown - Arundel Square - QUSP - ITRDB BRIT046
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2869
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2869.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit046-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit046-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit046.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit046.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Brown - Arundel Square - QUSP - ITRDB BRIT046
#--------------------
# Investigators
#   Investigators: Brown, D.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Arundel Square
#   Location: Waterford
#   Northernmost_Latitude: 52.27
#   Southernmost_Latitude: 52.27
#   Easternmost_Longitude: -7.12
#   Westernmost_Longitude: -7.12
#   Elevation_m: 30
#--------------------
# Data_Collection
#   Collection_Name: BRIT046
#   First_Year: 839
#   Last_Year: 1200
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Q 8228_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8228; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8229_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8229; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8231_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8231; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8232_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8232; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8234_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8234; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8235_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8235; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8238_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8238; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8239_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8239; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8241_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8241; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8242_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8242; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8243_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8243; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8244_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8244; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8245_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8245; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8246_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8246; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8247_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8247; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8248_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8248; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8249_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8249; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8253_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8253; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8254_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8254; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8255_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8255; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8256_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8256; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8258_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8258; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8261_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8261; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8262_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8262; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8263_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8263; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q 8267_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q 8267; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Q 8228_raw	Q 8229_raw	Q 8231_raw	Q 8232_raw	Q 8234_raw	Q 8235_raw	Q 8238_raw	Q 8239_raw	Q 8241_raw	Q 8242_raw	Q 8243_raw	Q 8244_raw	Q 8245_raw	Q 8246_raw	Q 8247_raw	Q 8248_raw	Q 8249_raw	Q 8253_raw	Q 8254_raw	Q 8255_raw	Q 8256_raw	Q 8258_raw	Q 8261_raw	Q 8262_raw	Q 8263_raw	Q 8267_raw
888	0.18	NA	NA	0.24	NA	0.53	NA	NA	NA	NA	NA	1.04	NA	0.71	NA	NA	1.12	1.3	NA	NA	NA	NA	NA	NA	0.49	NA
889	0.18	NA	NA	0.37	NA	0.55	NA	NA	NA	NA	NA	0.74	NA	1	NA	NA	0.84	1.29	NA	NA	NA	NA	NA	NA	0.48	NA
890	0.37	NA	NA	0.41	NA	0.91	NA	NA	NA	NA	NA	0.63	1.35	1.05	NA	NA	0.77	1.85	NA	NA	NA	NA	NA	NA	0.42	NA
891	0.36	NA	NA	0.47	NA	0.81	NA	NA	NA	NA	NA	0.55	1.36	0.99	NA	NA	0.59	1.54	NA	NA	NA	NA	NA	NA	0.58	NA
892	0.27	NA	NA	0.42	NA	0.63	NA	NA	NA	NA	NA	0.61	1.1	1.13	NA	NA	0.39	1.65	NA	NA	NA	NA	NA	NA	0.59	NA
893	0.32	NA	NA	0.47	NA	0.44	NA	NA	NA	NA	NA	0.76	0.7	0.95	NA	NA	0.35	1.92	NA	NA	NA	NA	NA	NA	0.54	NA
894	0.31	NA	NA	0.6	NA	0.44	NA	NA	NA	NA	NA	0.8	0.54	1.17	NA	NA	0.41	2.12	NA	NA	NA	NA	NA	NA	0.64	NA
895	0.3	NA	NA	0.41	NA	0.48	NA	NA	NA	NA	NA	0.67	0.49	1.05	NA	NA	0.31	2.21	NA	NA	NA	NA	NA	NA	0.7	NA
896	0.27	NA	NA	0.4	NA	0.52	NA	NA	NA	NA	NA	0.78	0.41	1.79	NA	NA	0.27	1.61	NA	NA	NA	NA	NA	NA	0.87	NA
897	0.26	NA	NA	0.31	NA	0.33	NA	NA	NA	NA	NA	0.79	0.44	1.69	NA	NA	0.24	1.4	NA	NA	NA	NA	NA	NA	0.75	NA
898	0.25	NA	NA	0.42	NA	0.39	NA	NA	NA	NA	NA	0.86	0.54	1.47	NA	NA	0.3	1.43	NA	NA	NA	NA	NA	NA	0.72	NA
899	0.32	NA	NA	0.39	NA	0.38	NA	NA	NA	NA	NA	1.01	0.85	1.35	NA	NA	0.22	1.53	NA	NA	NA	NA	NA	NA	0.9	NA
900	0.21	NA	NA	0.26	NA	0.21	NA	NA	NA	NA	NA	0.86	0.66	1.4	NA	NA	0.2	0.93	NA	NA	NA	NA	NA	NA	0.73	NA
901	0.25	NA	NA	0.34	NA	0.32	NA	NA	NA	NA	NA	0.76	0.53	0.99	NA	NA	0.18	1	NA	NA	NA	NA	NA	NA	0.55	NA
902	0.15	NA	NA	0.26	NA	0.23	NA	NA	NA	NA	NA	0.75	1.3	1.19	NA	NA	0.09	0.96	NA	NA	NA	NA	NA	NA	0.49	NA
903	0.15	NA	NA	0.33	NA	0.13	NA	0.38	NA	NA	NA	0.83	1.16	1.11	NA	NA	0.15	0.55	NA	NA	NA	NA	NA	NA	0.3	NA
904	0.14	NA	NA	0.24	NA	0.13	NA	0.24	NA	NA	NA	0.74	1.17	1.14	NA	NA	0.15	0.5	NA	NA	NA	NA	NA	NA	0.35	NA
905	0.12	NA	NA	0.43	NA	0.16	NA	0.28	NA	NA	NA	0.71	1.03	0.94	NA	NA	0.25	0.55	NA	NA	NA	NA	NA	NA	0.33	NA
906	0.19	NA	NA	0.5	NA	0.17	NA	0.83	NA	NA	NA	0.98	1.29	1.33	NA	NA	0.22	1.05	NA	NA	NA	NA	0.62	NA	0.61	NA
907	0.31	NA	NA	0.6	NA	0.23	NA	0.83	NA	NA	NA	0.97	1.02	0.92	NA	NA	0.19	0.87	NA	NA	NA	NA	0.54	NA	0.75	NA
908	0.27	NA	NA	0.75	NA	0.33	NA	1.09	NA	NA	NA	1.01	1.3	0.75	NA	NA	0.19	1.05	NA	NA	NA	NA	0.66	NA	0.6	NA
909	0.25	NA	NA	0.64	NA	0.35	NA	0.98	NA	NA	NA	1.02	1.34	0.81	NA	NA	0.14	1.01	NA	NA	NA	NA	0.62	NA	0.61	NA
910	0.38	NA	NA	0.75	NA	0.35	NA	0.83	NA	NA	NA	0.82	1.25	0.92	NA	NA	0.13	0.91	NA	NA	NA	NA	0.94	NA	0.6	NA
911	0.29	NA	NA	0.62	NA	0.52	NA	0.57	NA	NA	NA	0.69	1.18	0.69	NA	NA	0.26	0.98	NA	NA	NA	NA	1.04	NA	0.52	NA
912	0.28	NA	NA	0.57	NA	0.49	NA	0.56	NA	NA	NA	0.69	1.64	0.91	NA	NA	0.24	0.97	NA	NA	NA	NA	1.08	NA	0.5	NA
913	0.17	NA	NA	0.35	NA	0.36	NA	0.42	NA	NA	NA	0.69	1.33	0.56	NA	NA	0.35	0.37	NA	NA	NA	NA	0.63	NA	0.42	NA
914	0.26	NA	NA	0.4	NA	0.45	NA	0.63	NA	NA	NA	0.66	1.17	0.9	NA	NA	0.47	0.93	NA	NA	NA	NA	0.92	NA	0.51	NA
915	0.2	NA	NA	0.42	NA	0.42	NA	0.38	NA	NA	NA	0.5	0.81	0.63	NA	NA	0.43	0.38	NA	NA	NA	NA	0.81	NA	0.24	NA
916	0.16	NA	NA	0.36	NA	0.31	NA	0.39	NA	NA	NA	0.48	0.64	0.69	NA	NA	0.34	0.58	NA	NA	NA	NA	0.67	NA	0.3	NA
917	0.19	NA	NA	0.36	0.63	0.56	NA	0.95	NA	NA	NA	0.78	0.93	0.78	NA	NA	0.56	1.22	NA	NA	NA	NA	0.57	NA	0.6	NA
918	0.17	NA	NA	0.48	0.63	0.48	NA	0.67	NA	NA	NA	0.52	0.7	0.65	NA	NA	0.34	0.85	NA	NA	NA	NA	0.35	NA	0.31	NA
919	0.25	NA	NA	0.59	0.9	0.52	NA	0.66	NA	NA	NA	0.64	0.64	0.84	NA	NA	0.46	0.7	NA	NA	NA	NA	0.63	NA	0.35	NA
920	0.24	NA	NA	0.44	0.87	0.5	NA	0.47	NA	NA	NA	0.58	0.75	0.82	NA	NA	0.36	0.81	NA	NA	NA	NA	0.46	NA	0.31	NA
921	0.18	NA	NA	0.22	0.69	0.33	NA	0.26	NA	NA	NA	0.37	0.6	0.72	NA	NA	0.28	0.45	NA	NA	NA	NA	0.65	NA	0.27	NA
922	0.19	NA	NA	0.31	1.13	0.38	NA	0.55	NA	NA	NA	0.67	0.66	1.05	NA	NA	0.3	0.54	NA	NA	NA	NA	0.59	NA	0.38	NA
923	0.15	NA	NA	0.26	1.33	0.32	NA	0.33	NA	NA	NA	0.4	0.59	0.63	NA	NA	0.38	0.35	NA	NA	NA	0.32	0.77	NA	0.44	NA
924	0.16	NA	NA	0.24	1.59	0.37	NA	0.32	NA	NA	NA	0.29	0.47	0.45	NA	NA	0.33	0.55	NA	NA	NA	0.29	0.63	NA	0.4	NA
925	0.18	NA	NA	0.47	1.39	0.47	NA	0.52	NA	NA	NA	0.54	0.5	0.76	NA	NA	0.43	0.82	NA	NA	NA	0.61	0.47	NA	0.5	NA
926	0.19	NA	NA	0.43	1.17	0.37	NA	0.41	NA	NA	NA	0.57	0.62	1.04	NA	NA	0.38	0.78	NA	NA	NA	0.66	0.55	NA	0.36	NA
927	0.26	NA	NA	0.64	1.25	0.69	NA	0.36	NA	NA	NA	0.55	0.76	1.65	NA	NA	0.32	0.69	NA	NA	NA	0.65	0.46	NA	0.43	NA
928	0.24	NA	NA	0.96	0.99	0.61	NA	0.5	NA	NA	NA	0.65	0.97	1.42	NA	NA	0.55	0.71	NA	NA	NA	0.32	0.51	NA	0.42	NA
929	0.17	NA	NA	0.78	0.63	0.57	NA	0.29	NA	NA	NA	0.51	0.6	0.84	NA	NA	0.56	0.43	NA	NA	NA	0.32	0.64	NA	0.33	NA
930	0.22	NA	NA	0.66	0.85	0.66	NA	0.59	NA	NA	NA	0.76	0.52	1.05	NA	NA	0.48	0.63	NA	NA	NA	0.29	0.4	NA	0.41	NA
931	0.24	NA	NA	0.81	0.68	0.68	NA	0.56	NA	NA	NA	0.43	0.54	0.89	NA	NA	0.34	0.54	NA	NA	NA	0.3	0.4	NA	0.32	NA
932	0.21	NA	NA	0.93	1.05	0.91	NA	0.57	NA	NA	NA	0.64	0.54	0.92	NA	NA	0.48	0.57	NA	NA	NA	0.58	0.69	NA	0.4	NA
933	0.27	NA	NA	0.6	0.75	0.58	NA	0.44	NA	NA	NA	0.46	0.31	0.88	NA	NA	0.39	0.51	NA	NA	NA	0.74	0.56	NA	0.43	NA
934	0.27	NA	NA	0.68	0.98	0.66	NA	0.48	NA	NA	NA	0.29	0.48	0.87	NA	NA	0.59	0.71	NA	NA	NA	1.09	0.55	NA	0.47	NA
935	0.34	NA	NA	0.53	0.63	0.41	NA	0.5	NA	NA	NA	0.51	0.48	0.48	NA	NA	0.41	0.63	NA	NA	NA	0.82	0.45	NA	0.46	NA
936	0.28	NA	NA	0.73	1.09	0.71	NA	0.48	NA	NA	NA	0.8	0.54	1.1	NA	NA	0.51	0.55	NA	NA	NA	1.18	0.48	NA	0.5	NA
937	0.34	NA	NA	0.51	0.88	0.59	NA	0.48	NA	NA	NA	0.65	0.63	0.52	NA	NA	0.43	0.36	NA	NA	NA	0.96	0.41	NA	0.46	NA
938	0.28	NA	NA	0.36	0.68	0.31	NA	0.44	NA	0.57	NA	0.62	0.58	0.53	NA	NA	0.34	0.36	NA	NA	NA	0.64	0.34	NA	0.33	NA
939	0.31	0.58	NA	0.32	0.46	0.3	NA	0.31	NA	0.43	NA	0.36	0.4	0.49	NA	NA	0.32	0.26	NA	NA	NA	0.7	0.42	NA	0.37	NA
940	0.38	0.46	NA	0.37	0.63	0.51	NA	0.47	NA	0.62	NA	0.53	0.63	0.57	NA	NA	0.39	0.39	NA	NA	NA	0.68	0.53	NA	0.49	NA
941	0.35	0.72	NA	0.4	0.7	0.5	NA	0.67	NA	0.58	NA	0.7	0.69	0.84	NA	NA	0.53	0.42	NA	NA	NA	0.5	0.27	NA	0.44	NA
942	0.34	0.49	NA	0.51	0.52	0.54	NA	1.1	NA	0.58	NA	0.73	0.7	0.86	NA	NA	0.45	0.31	NA	NA	NA	0.49	0.35	NA	0.51	NA
943	0.33	0.4	NA	0.27	0.65	0.33	NA	1.13	NA	0.31	NA	0.62	0.64	0.72	NA	NA	0.31	0.45	NA	NA	NA	0.35	0.28	NA	0.68	NA
944	0.22	0.31	NA	0.23	0.81	0.51	NA	0.54	NA	0.4	NA	0.37	0.57	0.43	NA	NA	0.36	0.34	NA	NA	NA	0.24	0.4	NA	0.43	NA
945	0.26	0.32	NA	0.44	0.97	0.44	NA	0.52	NA	0.41	NA	0.36	0.46	0.69	NA	NA	0.4	0.44	NA	NA	NA	0.44	0.42	NA	0.51	NA
946	0.38	0.33	NA	0.46	0.59	0.48	NA	0.53	NA	0.42	NA	0.47	0.43	0.62	NA	NA	0.41	0.44	NA	NA	NA	0.49	0.55	NA	0.56	NA
947	0.27	0.35	NA	0.35	0.65	0.43	NA	0.7	NA	0.39	NA	0.57	0.48	0.58	NA	NA	0.36	0.39	NA	NA	NA	0.53	0.39	NA	0.62	NA
948	0.27	0.22	NA	0.45	0.58	0.38	NA	0.32	NA	0.32	NA	0.53	0.52	0.58	NA	NA	0.35	0.38	NA	NA	NA	0.63	0.49	NA	0.47	NA
949	0.27	0.12	NA	0.24	0.58	0.44	NA	0.28	NA	0.21	NA	0.38	0.5	0.57	NA	NA	0.26	0.24	NA	NA	NA	0.47	0.37	NA	0.4	NA
950	0.37	0.12	NA	0.49	0.91	0.47	NA	0.64	NA	0.38	NA	0.79	0.56	1.37	NA	NA	0.43	0.7	NA	NA	NA	0.7	0.32	NA	0.41	NA
951	0.35	0.07	NA	0.33	0.54	0.45	NA	0.85	NA	0.38	NA	0.55	0.48	1.1	NA	NA	0.22	0.4	NA	NA	NA	0.29	0.3	NA	0.44	NA
952	0.37	0.07	NA	0.48	0.66	0.48	NA	0.69	NA	0.33	NA	0.5	0.53	1.03	NA	NA	0.36	0.52	NA	NA	NA	0.25	0.28	NA	0.47	NA
953	0.34	0.09	NA	0.43	0.42	0.43	NA	0.35	NA	0.46	NA	0.38	0.46	1.35	NA	NA	0.34	0.29	NA	NA	NA	0.25	0.4	NA	0.48	NA
954	0.56	0.08	NA	0.59	0.62	0.62	NA	0.42	NA	0.6	NA	0.61	0.71	1.71	NA	NA	0.35	0.43	NA	NA	NA	0.56	0.43	NA	0.53	NA
955	0.43	0.31	NA	0.58	0.77	0.44	NA	0.34	NA	0.47	NA	0.57	0.64	0.69	NA	NA	0.2	0.4	NA	NA	NA	0.46	0.43	NA	0.72	NA
956	0.44	1.06	NA	0.43	0.61	0.41	NA	0.43	NA	0.46	NA	0.42	0.4	0.84	NA	NA	0.22	0.42	NA	NA	NA	0.51	0.38	NA	0.47	NA
957	0.54	1.48	NA	0.68	0.99	0.43	NA	0.84	NA	0.63	NA	0.65	0.71	0.57	NA	NA	0.21	0.67	NA	NA	NA	0.43	0.44	NA	0.48	NA
958	0.33	1.67	NA	0.43	0.49	0.28	NA	0.43	NA	0.37	NA	0.39	0.47	0.53	NA	NA	0.17	0.36	NA	NA	NA	0.37	0.47	NA	0.35	NA
959	0.31	1.4	NA	0.46	0.26	0.28	NA	0.29	NA	0.54	NA	0.28	0.55	0.72	NA	NA	0.3	0.26	0.63	NA	NA	0.28	0.44	NA	0.5	NA
960	0.47	1.41	NA	0.45	0.55	0.29	NA	0.34	NA	0.41	NA	0.31	0.56	0.46	NA	NA	0.29	0.55	0.49	NA	NA	0.44	0.52	NA	0.43	NA
961	0.49	1.34	NA	0.61	0.41	0.38	NA	0.48	NA	0.46	NA	0.4	0.59	0.65	0.78	NA	0.31	0.39	0.42	NA	NA	0.35	0.65	NA	0.56	NA
962	0.4	1.49	NA	0.68	0.5	0.32	NA	0.56	NA	0.47	NA	0.37	0.6	1	0.65	NA	0.26	0.43	0.76	NA	NA	0.31	0.59	NA	0.38	NA
963	0.51	1.89	NA	0.62	0.46	0.51	NA	0.52	NA	0.57	NA	0.5	0.94	1.39	0.76	NA	0.33	0.61	0.83	NA	NA	0.56	0.89	1.84	0.47	NA
964	0.59	1.49	NA	0.58	0.37	0.44	NA	0.45	NA	0.53	NA	0.43	0.67	0.63	0.72	NA	0.26	0.4	0.66	NA	NA	0.35	0.62	1.37	0.36	NA
965	0.51	1.08	NA	0.42	0.2	0.31	NA	0.32	NA	0.53	NA	0.27	0.44	0.58	0.51	NA	0.21	0.21	0.55	NA	NA	0.31	0.54	0.62	0.34	NA
966	0.79	1.61	NA	0.74	0.27	0.33	NA	0.44	NA	0.48	NA	0.3	0.54	0.59	0.55	NA	0.33	0.4	0.74	NA	NA	0.5	0.49	1.47	0.28	NA
967	0.43	1.09	NA	0.47	0.25	0.36	NA	0.33	NA	0.44	NA	0.28	0.43	0.31	0.56	NA	0.3	0.3	0.54	NA	NA	0.36	0.49	0.77	0.32	NA
968	0.52	1.61	NA	0.47	0.32	0.43	NA	0.37	NA	0.39	NA	0.46	0.57	0.51	0.78	NA	0.41	0.51	1.12	NA	NA	0.52	0.63	0.91	0.3	NA
969	0.26	1.05	NA	0.3	0.17	0.31	NA	0.19	NA	0.29	NA	0.39	0.43	0.31	0.46	NA	0.18	0.24	0.82	1.3	NA	0.36	0.39	0.75	0.21	NA
970	0.34	1.14	NA	0.36	0.23	0.33	NA	0.29	NA	0.49	0.53	0.32	0.54	0.61	0.67	NA	0.24	0.33	0.67	1.53	NA	0.68	0.4	0.83	0.25	NA
971	0.42	1.31	NA	0.43	0.27	0.41	NA	0.47	NA	0.6	0.53	0.39	0.68	0.79	0.89	NA	0.21	0.32	0.86	1.63	0.34	0.52	0.5	1.5	0.25	NA
972	0.25	1.34	NA	0.5	0.32	0.36	NA	0.48	NA	0.32	0.32	0.4	0.65	0.87	0.86	NA	0.24	0.36	0.95	1.34	0.39	0.41	0.43	1.52	0.24	NA
973	0.13	0.84	NA	0.27	0.14	0.13	NA	0.21	NA	0.22	0.2	0.33	0.46	0.19	0.6	NA	0.14	0.16	0.57	0.89	0.23	0.4	0.2	0.64	0.17	NA
974	0.12	0.77	NA	0.37	0.16	0.19	NA	0.3	NA	0.28	0.37	0.25	0.3	0.23	0.6	NA	0.12	0.1	0.54	0.83	0.15	0.28	0.33	0.53	0.24	NA
975	0.11	1.13	NA	0.48	0.32	0.21	NA	0.4	NA	0.37	0.42	0.55	0.6	0.53	0.64	NA	0.19	0.46	0.95	0.91	0.19	0.56	0.33	1.02	0.26	0.92
976	0.14	1.21	NA	0.66	0.35	0.2	NA	0.4	NA	0.34	0.79	0.51	0.62	0.71	0.84	NA	0.15	0.39	0.71	0.85	0.18	0.6	0.47	0.99	0.24	0.81
977	0.19	1.49	NA	0.51	0.45	0.29	NA	0.38	NA	0.65	1.09	0.51	0.7	1.3	0.85	NA	0.31	0.44	1.12	1.1	0.27	0.83	0.45	1.2	0.41	1.37
978	0.19	0.93	NA	0.24	0.2	0.18	NA	0.2	NA	0.3	0.85	0.27	0.73	0.73	0.73	NA	0.22	0.26	0.66	0.81	0.19	0.41	0.4	1.02	0.3	1.1
979	0.23	0.77	NA	0.29	0.43	0.14	NA	0.31	NA	0.56	0.74	0.53	0.53	0.49	0.77	NA	0.24	0.29	0.86	1.04	0.41	0.76	0.4	0.75	0.25	1.08
980	0.2	0.61	NA	0.37	0.27	0.11	NA	0.14	NA	0.35	0.69	0.63	0.49	0.43	0.87	NA	0.24	0.16	0.65	0.81	0.27	0.55	0.42	0.49	0.34	0.75
981	0.2	0.53	NA	0.36	0.25	0.14	NA	0.21	0.7	0.28	0.76	0.24	0.29	0.44	0.68	1	0.2	0.13	0.34	0.64	0.19	0.29	0.31	0.32	0.31	0.43
982	0.3	0.43	NA	0.44	0.33	0.18	NA	0.29	0.87	0.38	0.68	0.22	0.45	0.4	1.02	1.04	0.27	0.26	0.47	0.86	0.27	0.43	0.54	0.63	0.24	1.02
983	0.26	0.55	NA	0.51	0.4	0.22	NA	0.15	0.86	0.3	0.8	0.45	0.44	0.74	1.06	0.71	0.32	0.19	0.37	0.82	0.26	0.61	0.41	0.37	0.27	0.68
984	0.24	0.46	NA	0.46	0.3	0.15	NA	0.18	0.53	0.36	0.79	0.35	0.25	0.46	0.95	0.77	0.26	0.18	0.35	0.62	0.2	0.35	0.36	0.35	0.18	0.64
985	0.26	0.57	NA	0.49	0.22	0.11	NA	0.26	0.39	0.37	0.71	0.29	0.22	0.51	0.87	0.85	0.26	0.13	0.27	0.8	0.17	0.47	0.23	0.33	0.17	0.71
986	0.34	0.65	NA	0.6	0.55	0.22	NA	0.63	0.89	0.48	0.73	0.53	0.64	0.5	1.53	0.98	0.34	0.35	0.7	1.19	0.26	0.4	0.41	0.67	0.3	1.03
987	0.43	0.79	NA	0.74	0.48	0.23	NA	0.67	0.87	0.44	0.69	0.46	0.51	0.79	1.1	0.91	0.3	0.45	0.61	0.89	0.2	0.66	0.42	0.66	0.27	1.25
988	0.47	0.51	NA	0.33	0.27	0.19	NA	0.45	0.56	0.33	0.65	0.24	0.36	0.39	0.9	0.74	0.22	0.21	0.26	0.62	0.19	0.57	0.27	0.41	0.19	0.8
989	0.28	0.33	NA	0.29	0.4	0.17	NA	0.48	0.68	0.39	0.67	0.24	0.37	0.61	0.95	0.99	0.34	0.25	0.27	0.92	0.27	0.47	0.33	0.68	0.18	0.9
990	0.41	0.74	NA	0.35	0.37	0.15	NA	0.48	0.6	0.32	1.02	0.36	0.37	0.73	1.39	1.07	0.21	0.21	0.59	1.38	0.27	1.02	0.34	0.9	0.1	0.96
