# Schweingruber - Arosa GR Arlenwald South - PCAB - ITRDB SWIT108
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4315
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4315.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit108x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit108x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit108x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit108x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Arosa GR Arlenwald South - PCAB - ITRDB SWIT108
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Arosa GR Arlenwald South
#   Location: Switzerland
#   Northernmost_Latitude: 46.8
#   Southernmost_Latitude: 46.8
#   Easternmost_Longitude: 9.68
#   Westernmost_Longitude: 9.68
#   Elevation_m: 2000
#--------------------
# Data_Collection
#   Collection_Name: SWIT108
#   First_Year: 1785
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 223006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 223006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 223007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 223007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 223008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 223008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 223009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 223009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 223010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 223010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 223012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 223012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	223006_raw	223007_raw	223008_raw	223009_raw	223010_raw	223012_raw
1872	0.64	0.85	0.9	0.7	0.67	0.72
1873	0.66	0.77	0.84	0.68	0.64	0.73
1874	0.61	0.82	0.86	0.64	0.64	0.77
1875	0.67	0.9	0.83	0.76	0.8	0.86
1876	0.65	0.85	0.81	0.59	0.67	0.72
1877	0.71	0.91	0.87	0.63	0.74	0.76
1878	0.7	0.94	0.91	0.76	0.77	0.84
1879	0.74	0.93	0.91	0.79	0.81	0.81
1880	0.61	0.86	0.78	0.63	0.69	0.69
1881	0.66	0.87	0.82	0.62	0.66	0.74
1882	0.61	0.9	0.76	0.63	0.68	0.67
1883	0.6	0.86	0.72	0.63	0.65	0.69
1884	0.6	0.87	0.8	0.54	0.67	0.68
1885	0.65	0.86	0.76	0.81	0.7	0.74
1886	0.73	0.94	0.9	0.87	0.73	0.8
1887	0.68	0.86	0.74	0.64	0.65	0.65
1888	0.67	0.83	0.8	0.8	0.67	0.73
1889	0.64	0.86	0.78	0.69	0.72	0.7
1890	0.59	0.79	0.7	0.63	0.68	0.58
1891	0.58	0.76	0.77	0.66	0.6	0.61
1892	0.65	0.9	0.84	0.78	0.8	0.68
1893	0.63	0.86	0.84	0.8	0.78	0.7
1894	0.69	0.85	0.72	0.68	0.73	0.62
1895	0.75	0.91	0.9	0.78	0.9	0.77
1896	0.55	0.74	0.63	0.52	0.55	0.49
1897	0.62	0.79	0.87	0.74	0.77	0.64
1898	0.65	0.81	0.98	0.77	0.86	0.76
1899	0.66	0.85	0.76	0.62	0.7	0.58
1900	0.68	0.82	0.78	0.78	0.7	0.59
1901	0.64	0.84	0.82	0.74	0.75	0.66
1902	0.67	0.82	0.81	0.69	0.73	0.64
1903	0.73	0.88	0.81	0.76	0.83	0.72
1904	0.69	0.86	0.84	0.75	0.84	0.75
1905	0.64	0.84	0.81	0.76	0.75	0.72
1906	0.67	0.84	0.87	0.71	0.82	0.64
1907	0.68	0.8	0.87	0.83	0.85	0.74
1908	0.62	0.78	0.7	0.69	0.69	0.6
1909	0.6	0.76	0.74	0.75	0.68	0.59
1910	0.51	0.67	0.51	0.56	0.61	0.45
1911	0.63	0.82	0.93	0.69	0.95	0.71
1912	0.44	0.52	0.41	0.41	0.5	0.43
1913	0.52	0.54	0.64	0.62	0.5	0.47
1914	0.58	0.66	0.79	0.62	0.65	0.64
1915	0.58	0.72	0.74	0.67	0.63	0.64
1916	0.57	0.7	0.76	0.62	0.74	0.67
1917	0.61	0.75	0.83	0.82	0.8	0.83
1918	0.6	0.73	0.82	0.76	0.74	0.75
1919	0.74	0.81	0.95	0.76	0.89	0.88
1920	0.68	0.81	0.83	0.59	0.92	0.68
1921	0.76	0.88	0.93	0.83	0.89	0.88
1922	0.67	0.78	0.74	0.65	0.74	0.66
1923	0.68	0.8	0.87	0.53	0.69	0.79
1924	0.52	0.54	0.48	0.57	0.47	0.47
1925	0.67	0.73	0.72	0.62	0.69	0.68
1926	0.62	0.63	0.87	0.71	0.75	0.77
1927	0.65	0.76	0.82	0.66	0.73	0.78
1928	0.64	0.78	0.86	0.71	0.68	0.78
1929	0.69	0.77	0.95	0.81	0.73	0.83
1930	0.62	0.73	0.91	0.77	0.76	0.83
1931	0.61	0.74	0.73	0.67	0.67	0.64
1932	0.61	0.73	1.01	0.83	0.86	0.84
1933	0.61	0.76	0.76	0.71	0.66	0.71
1934	0.65	0.76	0.81	0.79	0.73	0.7
1935	0.63	0.75	0.83	0.71	0.74	0.69
1936	0.62	0.71	0.81	0.72	0.72	0.67
1937	0.61	0.72	0.86	0.76	0.75	0.69
1938	0.59	0.71	0.65	0.63	0.62	0.54
1939	0.66	0.78	0.82	0.71	0.77	0.67
1940	0.71	0.79	0.86	0.72	0.7	0.63
1941	0.59	0.64	0.75	0.59	0.58	0.55
1942	0.64	0.78	0.89	0.73	0.74	0.72
1943	0.67	0.86	0.95	0.8	0.82	0.78
1944	0.74	0.8	0.9	0.76	0.81	0.74
1945	0.53	0.84	0.95	0.78	0.83	0.83
1946	0.62	0.79	0.95	0.76	0.77	0.79
1947	0.56	0.79	0.93	0.81	0.83	0.71
1948	0.61	0.72	0.84	0.78	0.69	0.71
1949	0.52	0.84	0.89	0.82	0.82	0.74
1950	0.59	0.74	0.81	0.75	0.75	0.6
1951	0.62	0.78	0.88	0.76	0.75	0.68
1952	0.62	0.8	0.92	0.71	0.85	0.73
1953	0.62	0.78	0.97	0.69	0.79	0.8
1954	0.64	0.71	0.8	0.67	0.74	0.72
1955	0.72	0.66	0.76	0.62	0.7	0.64
1956	0.74	0.72	0.84	0.72	0.75	0.7
1957	0.66	0.61	0.74	0.54	0.61	0.57
1958	0.82	0.8	0.91	0.81	0.79	0.8
1959	0.71	0.73	0.88	0.77	0.78	0.76
1960	0.66	0.72	0.78	0.75	0.73	0.68
1961	0.69	0.73	0.96	0.81	0.76	0.73
1962	0.66	0.7	0.68	0.73	0.8	0.6
1963	0.63	0.69	0.62	0.66	0.66	0.6
1964	0.65	0.81	0.9	0.85	0.84	0.74
1965	0.61	0.47	0.51	0.53	0.56	0.44
1966	0.57	0.58	0.76	0.7	0.62	0.54
1967	0.54	0.61	0.57	0.59	0.7	0.51
1968	0.51	0.63	0.7	0.61	0.63	0.52
1969	0.59	0.74	0.86	0.77	0.78	0.67
1970	0.55	0.69	0.73	0.69	0.71	0.6
1971	0.57	0.71	0.93	0.74	0.83	0.65
1972	0.57	0.57	0.58	0.55	0.62	0.47
1973	0.63	0.56	0.92	0.66	0.75	0.65
1974	0.59	0.71	0.83	0.7	0.79	0.67
1975	0.53	0.54	0.85	0.63	0.63	0.65
