# Schneider - Berlin Müritz National Park dmm07 - QUSP - ITRDB DEU318
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36432
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36432.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu318-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; deu318-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu318.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu318.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-05-11
#--------------------
# File_Last_Modified_Date
#   Date: 2022-05-11
#--------------------
# Title
#   Study_Name: Schneider - Berlin Müritz National Park dmm07 - QUSP - ITRDB DEU318
#--------------------
# Investigators
#   Investigators: Schneider, C.(https://orcid.org/0000-0002-9914-3217); Neuwirth, B.(https://orcid.org/0000-0001-7473-462X); Schneider, S.(https://orcid.org/0000-0003-3761-2054); Balanzategui, D.(https://orcid.org/0000-0002-1153-8637); Elsholz, S.; Fenner, D.(https://orcid.org/0000-0003-0967-8697); Meier, F.(https://orcid.org/0000-0003-0399-2757); Heinrich, I.(https://orcid.org/0000-0001-5800-6999)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-05-31.
#--------------------
# Publication
#   Authors: Schneider, Christoph, Burkhard Neuwirth, Sebastian Schneider, Daniel Balanzategui, Stefanie Elsholz, Daniel Fenner, Fred Meier, Ingo Heinrich
#   Journal_Name: Urban Ecosystems
#   Published_Title: Using the dendro‑climatological signal of urban trees as a measure of urbanization and urban heat island
#   Published_Date_or_Year: 2022
#   Volume: 25
#   Pages: 849–865
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11252-021-01196-2
#   Full_Citation: None
#   Abstract: Using dendroclimatological techniques this study investigates whether inner city tree-ring width (TRW) chronologies from eight tree species (ash, beech, fir, larch, lime, sessile and pedunculate oak, and pine) are suitable to examine the urban heat island of Berlin, Germany. Climate-growth relationships were analyzed for 18 sites along a gradient of increasing urbanization covering Berlin and surrounding rural areas. As a proxy for defining urban heat island intensities at each site, we applied urbanization parameters such as building fraction, impervious surfaces, and green areas. The response of TRW to monthly and seasonal air temperature, precipitation, aridity, and daily air-temperature ranges were used to identify climate-growth relationships. Trees from urban sites were found to be more sensitive to climate compared to trees in the surrounding hinterland. Ring width of the deciduous species, especially ash, beech, and oak, showed a high sensitivity to summer heat and drought at urban locations (summer signal), whereas conifer species were found suitable for the analysis of the urban heat island in late winter and early spring (winter signal). The summer and winter signals were strongest in tree-ring chronologies when the urban heat island intensities were based on an area of about 200 m to 3000 m centered over the tree locations, and thus reflect the urban climate at the scale of city quarters. For the summer signal, the sensitivity of deciduous tree species to climate increased with urbanity. These results indicate that urban trees can be used for climate response analyses and open new pathways to trace the evolution of urban climate change and more specifically the urban heat island, both in time and space.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berlin Müritz National Park dmm07
#   Location: Germany
#   Northernmost_Latitude: 53.334722
#   Southernmost_Latitude: 53.334722
#   Easternmost_Longitude: 13.202778
#   Westernmost_Longitude: 13.202778
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: DEU318
#   First_Year: 1696
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dmm0701m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0701m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0702m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0702m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0703m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0703m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0704m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0704m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0705m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0705m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0706m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0706m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0707m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0707m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dmm0701m_raw	dmm0702m_raw	dmm0703m_raw	dmm0704m_raw	dmm0705m_raw	dmm0706m_raw	dmm0707m_raw
1913	0.708	1.208	0.648	0.832	1.185	1.284	1.14
1914	0.77	1.282	0.627	1.028	1.269	1.428	1.126
1915	0.632	1.04	0.483	0.672	0.894	1.087	0.992
1916	0.626	1.314	0.473	0.836	0.914	1.136	1.143
1917	0.635	1.025	0.482	0.826	0.905	1.338	1.041
1918	0.608	1.113	0.422	0.802	1.069	1.247	1.068
1919	0.733	1.204	0.536	1.014	1.236	1.411	1.532
1920	0.787	1.282	0.575	0.952	1.308	1.54	1.77
1921	0.713	1.19	0.518	0.81	1.107	1.354	1.418
1922	0.665	1.215	0.568	0.667	1.109	1.215	1.19
1923	0.586	1.242	0.674	1.002	1.216	1.294	1.539
1924	0.779	1.484	0.758	1.454	1.496	1.655	1.527
1925	0.718	1.062	0.609	1.225	1.164	1.528	1.337
1926	0.634	1.263	0.64	0.994	1.187	1.554	1.17
1927	0.825	1.384	0.85	1.775	1.594	1.92	1.613
1928	0.707	1.313	0.659	1.37	1.482	1.757	1.382
1929	0.743	1.317	0.608	1.136	1.136	1.435	1.014
1930	0.694	0.935	0.403	0.89	1.06	1.188	1.147
1931	0.779	1.43	0.6	1.238	1.453	1.713	1.622
1932	0.805	1.351	0.632	1.191	1.305	1.597	1.521
1933	0.781	1.264	0.59	0.946	1.188	1.418	1.442
1934	0.735	0.968	0.563	0.812	0.825	1.198	1.277
1935	0.869	1.27	0.545	1.146	1.081	1.474	1.47
1936	0.674	0.99	0.376	0.851	1.006	1.436	1.396
1937	0.716	1.046	0.468	1.008	1.008	1.354	1.408
1938	0.935	1.214	0.591	1.436	1.432	1.82	1.912
1939	0.831	1.13	0.528	1.286	1.172	1.437	1.467
1940	0.668	0.982	0.441	0.707	0.736	1.08	0.863
1941	0.704	1.014	0.502	0.933	0.927	1.122	1.011
1942	0.706	1.327	0.474	0.725	0.933	0.97	0.737
1943	0.858	1.257	0.556	0.905	1.012	0.947	0.849
1944	0.853	1.213	0.576	0.726	1.115	1.166	0.865
1945	0.898	1.158	0.587	0.836	1.04	1.146	0.958
1946	0.978	1.332	0.721	0.831	1.217	1.236	0.921
1947	0.629	0.972	0.514	0.558	0.659	0.734	0.633
1948	0.797	1.051	0.493	0.706	0.831	0.979	0.72
1949	0.917	1.29	0.854	0.828	1.318	1.14	0.946
1950	0.951	1.397	1.06	0.964	1.409	1.262	0.989
1951	0.832	1.105	0.872	0.806	1.294	1.218	0.8
1952	0.96	1.12	0.796	0.686	1.418	1.166	0.834
1953	1.251	1.388	1.248	0.898	1.606	1.553	0.815
1954	1.035	1.128	0.729	0.798	1.347	1.222	0.809
1955	1.259	1.449	1.046	1.085	2.127	1.627	0.985
1956	1.103	1.222	0.769	0.864	1.47	1.193	0.905
1957	1.223	1.302	0.955	1.361	1.779	1.42	1.153
1958	1.451	1.394	1.724	1.456	1.622	1.448	1.182
1959	1.353	1.342	1.719	1.103	1.734	1.188	1.081
1960	1.504	1.382	1.686	0.97	1.213	1.329	1.241
1961	1.497	1.474	1.454	1.168	1.643	1.195	1.133
1962	1.614	1.552	1.678	1.474	1.678	1.464	1.459
1963	1.228	1.473	1.418	1.094	1.207	1.101	1.079
1964	1.384	1.512	1.306	1.057	1.514	1.466	1.208
1965	1.464	1.348	1.119	1.218	1.921	1.411	1.253
1966	1.577	1.327	1.429	1	1.784	1.418	1.323
1967	1.688	1.554	1.367	1.402	2.15	1.498	1.532
1968	1.563	1.428	1.41	1.585	1.855	1.668	1.201
1969	1.362	1.353	1.201	1.169	1.694	1.307	1.136
1970	1.165	1.16	1.06	0.942	1.617	1.105	0.814
1971	1.323	1.34	1.183	0.924	1.696	1.259	1.166
1972	1.407	1.346	1.067	0.87	1.57	1.352	1.082
1973	1.105	1.196	0.882	0.796	1.561	1.157	0.868
1974	1.449	1.336	1.075	0.94	1.614	1.212	0.976
1975	1.365	1.156	1.113	0.828	1.585	1.14	1.039
1976	1.156	1.173	0.798	0.737	1.171	0.982	0.911
1977	1.286	1.362	1.127	0.892	1.574	1.224	1.314
1978	1.067	1.412	1.246	0.986	1.847	1.462	1.414
1979	1.312	1.656	1.908	1.254	2.12	1.933	2.432
1980	1.639	1.816	1.926	1.086	1.846	1.572	1.696
1981	1.509	1.753	2.156	1.294	2.095	1.869	1.997
1982	1.526	1.78	1.551	1.022	1.667	1.517	1.568
1983	1.348	1.472	1.316	1.006	1.673	1.306	1.173
1984	1.312	1.5	1.205	0.943	1.687	1.404	1.451
1985	1.173	1.521	1.146	0.97	1.641	1.396	1.645
1986	1.32	1.47	1.193	1.009	1.55	1.393	1.518
1987	1.427	1.655	1.234	0.828	1.668	1.285	1.348
1988	1.375	1.568	1.458	1.278	2.251	1.502	1.725
1989	1.111	1.212	1.103	0.72	1.363	1.107	1.129
1990	1.264	1.848	1.343	0.861	1.874	1.25	1.284
1991	1.218	1.769	1.216	0.965	1.828	1.224	1.257
1992	1.007	1.237	0.866	0.745	1.298	1.031	0.987
1993	0.957	1.32	0.866	0.654	1.228	1.015	1.195
1994	1.072	1.556	0.746	0.868	1.394	1.161	1.128
1995	1.324	1.544	0.897	0.798	1.61	1.192	1.377
1996	1.045	1.632	0.804	0.649	1.111	1.239	1.181
1997	1.008	1.464	0.797	1.382	1.333	1.551	1.426
1998	0.994	1.27	0.771	0.856	1.197	1.344	1.042
1999	1.043	1.15	0.789	0.9	1.159	1.455	1.309
2000	1.001	1.087	0.728	0.553	0.966	1.023	1.245
2001	1.14	1.362	1.014	0.791	1.219	1.711	1.676
2002	1.288	1.461	1.094	0.881	1.386	1.544	1.563
2003	0.961	1.21	0.846	0.728	1.133	1.138	1.2
2004	1.059	1.236	0.729	0.69	1.353	1.439	1.529
2005	0.938	1.243	0.84	0.747	1.146	1.482	1.643
2006	1.105	1.19	0.814	0.736	1.089	1.357	1.617
2007	1.169	1.464	1.137	0.902	1.434	1.994	2.263
2008	1.02	1.437	0.942	0.686	1.3	1.722	1.612
2009	1.398	1.846	1.441	0.834	1.834	1.788	1.66
2010	0.923	1.296	0.747	0.655	1.21	1.144	1.152
2011	1.309	1.9	1.062	0.669	1.586	1.708	1.552
2012	1.172	1.739	1.36	0.904	1.908	2.457	2.049
2013	1.239	1.5	1.223	0.73	1.62	2.184	1.837
2014	1.232	1.542	1.44	0.818	1.623	1.926	2.592
2015	1.203	1.38	1.426	0.838	1.7	2.197	2.157
