# Schweingruber - Nyteboda - PCAB - ITRDB SWED010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4568
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4568.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed010x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed010x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed010x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed010x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Nyteboda - PCAB - ITRDB SWED010
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nyteboda
#   Location: Sweden
#   Northernmost_Latitude: 56.15
#   Southernmost_Latitude: 56.15
#   Easternmost_Longitude: 14.07
#   Westernmost_Longitude: 14.07
#   Elevation_m: -999
#--------------------
# Data_Collection
#   Collection_Name: SWED010
#   First_Year: 1815
#   Last_Year: 1976
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 351021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	351021_raw	351031_raw	351041_raw	351051_raw	351061_raw	351071_raw	351081_raw	351091_raw	351101_raw
1886	1.13	0.81	0.99	1.01	0.87	1.09	0.97	1.13	0.99
1887	1.09	0.88	0.99	0.98	0.81	1.04	0.91	1.16	0.99
1888	1	0.74	0.92	0.88	0.73	0.96	0.73	1.07	0.91
1889	1.02	0.75	0.94	0.95	0.86	1.04	0.86	1.09	1.05
1890	1.11	0.81	0.94	0.89	0.74	1.05	0.9	0.95	1.03
1891	0.99	0.79	0.91	0.84	0.91	0.95	0.92	1	1.02
1892	1.01	0.81	0.91	0.81	0.83	0.95	0.89	1.1	0.95
1893	1.02	0.82	0.96	0.83	0.85	0.98	0.96	1.13	0.99
1894	1.1	0.84	0.93	0.87	0.94	1	0.91	1.14	0.9
1895	1.06	0.89	0.9	1	0.95	1.04	0.97	1.18	0.85
1896	1.05	0.94	0.96	0.94	0.91	1	0.95	1.15	0.87
1897	1.06	0.8	0.93	1.02	0.88	1.06	0.89	1.18	0.95
1898	0.99	0.77	0.91	0.95	0.81	0.93	0.83	1.05	0.81
1899	1.05	0.97	1.02	1.09	0.97	1.07	0.98	1.21	0.95
1900	1.01	0.95	0.93	0.98	0.93	1.02	0.86	1.15	1
1901	1.13	1.05	0.95	1.07	0.89	1.07	0.93	1.14	0.99
1902	0.87	0.72	0.79	0.78	0.75	0.75	0.81	0.93	0.8
1903	1.09	0.89	0.9	0.91	0.9	0.92	0.85	1.01	0.95
1904	1.07	1.06	1.08	1.02	0.91	1.02	0.64	0.82	0.97
1905	1.13	0.99	1.02	1.04	0.92	1	0.66	0.94	0.91
1906	0.98	1.14	1.09	1.12	0.95	1.1	0.61	0.94	1.02
1907	1.09	1.06	1.04	1	0.91	0.98	0.62	1.01	0.96
1908	1.1	1.13	0.93	0.95	0.93	1.01	0.72	1.03	0.91
1909	1.06	1.02	0.95	0.88	0.83	1.02	0.72	0.9	0.93
1910	1.12	1.08	0.87	0.95	0.9	1.02	0.89	0.98	0.92
1911	1.07	1.07	0.99	1.08	0.93	1.13	0.87	1.01	1.02
1912	1.12	1.06	0.95	1.01	0.87	0.91	0.81	1.01	0.86
1913	1.12	1.05	1.09	1.03	0.91	1.06	0.84	0.97	0.94
1914	1.1	1.09	1.1	1.1	0.89	1.15	0.88	1.02	1.05
1915	1.05	1.03	1.07	1.08	0.9	1.05	0.74	1.03	0.92
1916	1.09	0.9	1.04	1.02	0.93	1.03	0.65	1.06	0.94
1917	1.01	1.01	1	1.08	0.83	1.02	0.74	1.08	0.9
1918	0.72	0.93	1.06	1.01	0.82	1.02	0.62	1.14	0.88
1919	1.06	1.09	1.02	1.14	0.93	1.05	0.72	1.11	1.01
1920	1.11	1.12	1.02	1.15	0.91	1.04	0.97	1.15	1.05
1921	0.81	1.01	1.1	1.14	0.69	1.15	0.88	1.1	0.9
1922	0.89	0.99	1.04	1.13	0.79	1.02	0.73	1.08	0.85
1923	0.89	0.86	0.96	1.07	0.71	1.08	0.61	1.11	0.93
1924	0.82	0.73	1.07	1.1	0.85	1.09	0.59	1.09	0.93
1925	1.07	0.83	1.02	1.11	0.88	1.06	0.85	1.19	0.97
1926	1.08	1.05	1.08	1.15	0.87	1.15	0.91	1.18	1.03
1927	0.84	0.9	1.03	1.07	0.9	1.09	0.84	1.12	0.8
1928	0.83	0.73	1	1.07	0.87	1.11	0.78	1.03	0.62
1929	0.96	0.93	1.06	1.07	0.87	1.03	0.9	1.14	0.82
1930	1.05	0.88	0.99	1.12	0.85	1.09	0.79	1.11	0.87
1931	0.71	0.85	0.96	1.1	0.81	1.06	0.81	1.08	0.87
1932	1	0.84	1.02	1.11	0.91	1.17	0.91	1.12	0.96
1933	1.05	0.99	1.03	1.15	0.9	1.04	0.91	1.08	0.94
1934	1.08	0.89	1.07	1.15	0.89	1.1	0.96	1.13	1.04
1935	1.04	0.9	1	1.15	0.8	1.01	0.94	1.13	1
1936	1.06	0.78	0.97	1.13	0.9	1.06	0.9	1.12	1.01
1937	1.04	0.72	1.04	1.12	0.93	1.11	0.94	1.14	0.98
1938	1.08	0.76	1.06	1.13	0.92	1.11	0.94	1.09	0.95
1939	1.01	0.75	1.03	1.1	0.87	1.1	0.91	1.14	0.92
1940	0.65	0.46	1.03	1.08	0.82	1.1	0.76	1	0.55
1941	0.96	0.61	1.05	1.13	0.91	1.05	0.76	1.08	0.78
1942	0.79	0.51	1.03	1.05	0.77	1.1	0.6	1.01	0.78
1943	0.95	0.61	1.07	1.12	0.87	1.25	0.74	1.15	0.89
1944	0.95	0.57	1.04	1.02	0.81	1.13	0.81	1.09	0.72
1945	0.8	0.5	1.03	1.15	0.79	1.14	0.77	1.08	0.75
1946	0.99	0.74	1	1.11	0.8	1.03	0.92	1.17	0.99
1947	1	0.64	1.1	1.12	0.87	1.09	0.92	1.24	0.95
1948	0.68	0.5	1.1	1.12	0.8	1.14	0.74	1.15	0.83
1949	0.93	0.6	1.04	1.12	0.93	1.06	0.81	1.18	0.87
1950	0.97	0.76	1.05	1.13	0.95	1.08	0.9	1.15	0.99
1951	0.87	0.83	1.06	1.14	0.82	1.07	0.82	1.15	0.92
1952	0.89	0.86	0.92	1.08	0.84	0.98	0.8	1.07	0.89
1953	0.99	1.08	1.06	1.18	0.83	1.06	0.92	1.19	1.07
1954	0.47	0.69	0.92	1	0.7	0.95	0.72	0.87	0.82
1955	0.85	0.71	1.05	1.1	0.73	1.05	0.81	1.17	0.9
1956	0.73	0.83	0.94	1.12	0.77	1.01	0.76	1.06	0.81
1957	0.7	0.91	1.02	1.1	0.82	1.05	0.74	1.13	0.92
1958	0.58	0.67	0.99	1.02	0.54	0.98	0.5	1.02	0.6
1959	0.89	0.95	1.06	1.18	0.89	1.1	0.79	1.21	0.83
1960	0.85	0.92	1.04	1.13	0.88	1.03	0.67	1.14	0.79
1961	0.79	0.87	1.07	1.13	0.86	1.03	0.66	1.22	0.81
1962	0.66	0.7	0.96	1.02	0.8	0.91	0.65	1.08	0.77
1963	0.74	0.87	1.05	1.07	0.88	0.98	0.71	1.16	0.81
1964	0.6	0.52	1.09	1.09	0.68	0.93	0.57	1.16	0.76
1965	0.63	0.87	1.04	1.09	0.9	0.94	0.59	1.11	0.78
1966	0.69	0.88	0.99	1.12	0.92	0.97	0.65	1.19	0.85
1967	0.57	0.89	1.05	1.08	0.9	0.97	0.58	1.2	0.82
1968	0.66	0.94	0.97	1.16	0.93	0.92	0.64	1.18	0.81
1969	0.61	0.68	1.08	1.12	0.82	0.88	0.59	1.16	0.83
1970	0.59	0.71	1.01	1.1	0.87	0.91	0.61	1.03	0.62
1971	0.66	0.69	0.99	1.06	0.86	1.02	0.7	1.14	0.72
1972	0.72	0.72	1.03	1.06	0.84	0.99	0.55	0.9	0.72
1973	0.58	0.73	1.1	1.13	0.9	1	0.53	1.04	0.78
1974	0.51	0.66	1.05	1.14	0.91	1.05	0.51	1.05	0.62
1975	0.71	0.79	1.09	1.15	0.76	1.06	0.56	1.12	0.85
1976	NA	0.56	1.04	1.14	0.82	1.02	0.52	0.89	0.6
