# Fischer - Nordrhein-Westfalen/Haiger-Siegerland drh01 - PCAB - ITRDB GERM189
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16706
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16706.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ189-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ189-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ189.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ189.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Fischer - Nordrhein-Westfalen/Haiger-Siegerland drh01 - PCAB - ITRDB GERM189
#--------------------
# Investigators
#   Investigators: Fischer, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Burkhard Neuwirth, Fritz Hans Schweingruber, Matthias Winiger
#   Journal_Name: Dendrochronologia
#   Published_Title: Spatial patterns of central European pointer years from 1901 to 1971
#   Published_Date_or_Year: 2007
#   Volume: 24
#   Pages: 79-89
#   Issue: 2-3
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2006.05.004
#   Full_Citation: None
#   Abstract: Three hundred and seventy-seven tree-ring width site chronologies including all eight principal forest tree species within Central Europe (5° to 15°E; 43° to 53°N) are expressed as Cropper-values and mapped using a Geographical Information System (here after referred to as GIS). Spatial classification of positive and negative growth anomalies and their occurrence within altitudinal zones, results in nine differing sub-groups of pointer years. In total, 39 years between 1901 and 1971AD are subdivided into these groups. The other 32 years show only growth anomalies in less than 40% of the research area, and therefore were excluded from further investigations.# # Climatological interpretation of the growth patterns of the nine groups documents mutual temperature and precipitation forcings. Extreme positive pointer years represent optimal growth conditions, i.e., moderate cool and wet conditions during the growing season. For the other years we summarize (i) warm and wet (warm and dry) springs result in positive (negative) anomalies in the Central European lowlands and (ii) warm (cold) summers result in positive (negative) anomalies in the Central European highlands. In some years, however, similar climatological conditions yield to divergent growth response patterns.
#--------------------
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Haiger-Siegerland drh01
#   Location: Germany
#   Northernmost_Latitude: 50.7167
#   Southernmost_Latitude: 50.7167
#   Easternmost_Longitude: 8.1
#   Westernmost_Longitude: 8.1
#   Elevation_m: 520
#--------------------
# Data_Collection
#   Collection_Name: GERM189
#   First_Year: 1877
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drh0116B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0116B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0101b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0101b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0102a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0102a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0103z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0103z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0104b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0104b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0105b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0105b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0106b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0106b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0107z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0107z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0108a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0108a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0109a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0109a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0110b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0110b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0111b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0111b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0112b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0112b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0113b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0113b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0114a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0114a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drh0115a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drh0115a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drh0116B_raw	drh0101b_raw	drh0102a_raw	drh0103z_raw	drh0104b_raw	drh0105b_raw	drh0106b_raw	drh0107z_raw	drh0108a_raw	drh0109a_raw	drh0110b_raw	drh0111b_raw	drh0112b_raw	drh0113b_raw	drh0114a_raw	drh0115a_raw
1946	2.4	1.86	3.24	NA	3.55	3.02	3.05	1.26	1.81	4	3.94	2.92	2.78	2.52	1.98	4.15
1947	1.86	1.51	2.34	NA	2.24	2.07	2.3	1.92	1.4	2.5	2.11	2.21	1.88	1.58	1.68	2.64
1948	0.66	0.71	1.4	NA	1.58	0.7	0.7	1.29	0.96	2.02	1.94	0.98	0.54	0.78	0.5	2.26
1949	1.8	1.18	2.68	NA	3.16	1.75	1.99	1.25	1.53	3.66	2.3	1.44	1.18	1.64	1.95	2.81
1950	3.4	1.27	3.04	NA	3.25	1.77	3.3	1.29	2.18	3.32	3.04	2.06	1.11	2.31	2.72	4.7
1951	4.2	1.78	2.83	1.53	4.31	1.83	4.11	0.85	3.22	2.81	2.98	2.76	1.74	2.46	3.14	5.2
1952	2.36	1.24	2.58	1.17	2.9	1.73	2.8	1.54	2.25	1.89	1.92	2.1	1.2	1.78	2.4	2.48
1953	2.56	1.24	2.75	1.19	2.11	1.46	2.64	1.52	2.22	1.97	3.21	2.08	2.36	2.21	3.1	2.97
1954	2.75	1.6	3.22	1.43	2.44	1.9	2.89	2.65	2.28	1.92	2.08	1.56	1.81	1.48	2.74	3.06
1955	2.85	1.5	3.16	1.17	3.32	2.36	3.91	2.06	2.11	2.13	1.89	1.7	2.24	1.58	2.33	2.25
1956	2.1	1.22	3	0.49	1.77	1.44	2.91	1.31	1.24	1.16	0.99	1.47	1.61	0.72	2.16	1.7
1957	2.43	1.3	3.16	0.69	1.96	1.69	2.74	0.41	1.59	1.3	1.32	1.5	1.74	0.6	1.81	2.47
1958	2.64	2.05	2.86	1.76	3.07	2.08	3.7	1.45	2.9	2.32	2.06	1.51	1.38	1.21	2.04	3.17
1959	2.23	1.72	2.95	1.29	2.86	1.99	3.04	1.36	2.22	1.76	1.87	1.16	1.57	1.29	1.74	2.6
1960	2.84	1.94	2.54	1.93	2.86	2.3	2.03	1.53	2.53	1.35	2.12	1.44	1.8	1.52	1.91	2.74
1961	2.24	1.51	1.94	3.1	3.28	1.59	1.98	1.1	2.36	1.58	1.18	0.97	1.64	1.46	1.76	3.18
1962	2.46	1.34	2.18	3.24	3.08	1.2	2.74	2.04	1.94	1.46	1.03	1.07	1.72	0.92	1.79	2.49
1963	2.51	1.46	2.32	3.26	2.8	1.6	2.43	2.3	1.84	1.54	1.64	1.63	1.76	1.48	2.2	2.16
1964	2.07	1.22	1.48	2.04	1.58	1.78	1.89	1.41	1.22	1.11	1.18	1.42	1.44	1.14	1.82	1.56
1965	2.55	1.32	0.83	2.78	2.39	1.51	1.49	1.52	1.83	1.04	1.34	1.29	2.25	1.19	1.73	1.85
1966	3.96	1.78	1.79	2.49	3.72	1.88	2.83	1.71	2.36	2.04	1.62	1.78	2.92	1.84	2.64	2.92
1967	3.27	1.57	1.9	2.8	3.34	2.05	3.28	1.83	2.22	1.87	1.76	1.8	2.27	2.61	2.64	2.82
1968	3.15	2.3	1.92	3.54	3.1	2.08	3.16	1.5	2.08	2.37	2.1	2.91	3.2	3.27	3.53	3.5
1969	2.14	1.65	1.69	3.97	2.14	1.74	2.79	0.51	1.77	2.24	1.95	2.26	2.53	2.14	2.06	2.7
1970	2	1.52	1.84	4.33	1.79	1.58	2.91	0.57	1.54	2.4	1.64	2.51	1.98	2.01	1.97	3.17
1971	1.87	1.6	1.96	3.48	2.4	1.77	3.37	0.53	1.96	2.09	2.16	2.64	2.32	2.26	2.07	2.69
1972	2.32	1.44	2.01	3.06	2.46	1.59	3.01	0.72	1.78	1.64	1.82	2.24	1.92	1.81	1.94	2.98
1973	1.67	1.25	2.24	2.84	2.32	0.72	1.72	0.59	1.39	1.42	1.47	1.52	1.16	1.39	1.2	2.44
1974	1.17	0.58	1.17	1.96	0.62	1.02	2.29	0.21	1.12	0.7	0.58	0.83	0.78	1.04	1.04	2.03
1975	1.68	0.94	1.48	1.77	0.99	0.86	2.14	0.34	1.48	1	1.17	1.11	1.06	1.46	1.53	2.03
1976	0.73	0.37	0.46	0.34	0.32	0.25	0.64	0.27	0.46	0.35	0.45	0.44	0.48	0.42	0.6	0.92
1977	1.45	0.54	0.61	0.72	0.33	0.49	1.32	0.37	1.07	0.48	0.98	0.85	1.14	1.31	1.64	2.32
1978	1.33	0.46	1.1	1.48	0.53	0.56	1.8	0.32	1.62	0.66	0.62	0.81	1.32	1.35	1.26	3.06
1979	2.04	0.58	1.16	1.41	0.87	0.67	2.18	0.46	1.25	1.28	0.95	0.98	1.55	0.96	1.82	2.52
1980	2.01	0.92	1.91	1.63	2.16	0.94	2.74	0.41	1.42	1.9	1.05	1.29	1.86	0.93	2.4	2.62
1981	2.47	1.66	2	2.32	2.45	1.08	2.78	0.34	1.65	2.14	1.38	1.28	1.77	1.06	2.3	2.08
1982	2.06	1.48	1.86	2.34	1.94	1.41	2.78	0.37	1.49	1.9	1.59	1.33	2.1	0.93	1.7	2.4
1983	1.86	1.14	1.57	1.59	1.76	1.09	1.91	0.43	1.26	1.28	1.24	1.32	1.91	0.96	1.63	2.16
1984	1.04	0.74	1.33	0.81	0.56	0.4	1.16	0.34	0.72	0.52	0.82	0.93	0.76	0.94	0.87	1.41
1985	2.21	1.3	1.96	1.28	1.21	0.26	1.66	0.32	1.21	1.2	1.56	1.19	1.75	1.29	1.96	2.06
1986	1.88	1.06	1.85	1.46	0.98	0.23	1.33	0.39	1.03	0.87	0.9	0.94	1.42	0.85	1.64	1.99
1987	1.86	0.98	1.51	1.39	1.34	0.14	1.53	0.22	0.91	0.93	1.08	1.39	1.38	0.8	1.35	2.4
1988	2.39	1.63	1.99	1.53	2.06	0.46	1.82	0.28	1.22	1.39	1.31	1.36	1.75	0.92	1.52	2.47
1989	2.2	1.6	1.47	1.13	1.88	0.56	1.44	0.39	1.16	1.59	0.99	1.26	1.49	0.95	1.17	1.64
1990	1.4	1.48	1.5	2.86	1.46	0.43	1.22	0.24	1.18	1.36	1	0.94	0.7	0.74	0.72	1.62
1991	2.54	1.14	1.66	2.51	1.82	0.08	1.24	0.21	0.78	1.34	1.06	1.09	0.74	0.95	1.13	1.65
1992	2.43	1.87	1.78	2.02	1.88	0.58	1.53	0.67	1.61	1.84	1.36	1.58	0.65	0.78	1.49	2.2
1993	3.51	2.48	1.85	1.79	2.27	0.18	1.4	0.66	0.97	2.06	1.55	1.7	1.18	1.46	1.68	2.97
1994	2.56	1.73	1.63	1.93	1.93	0.16	1.38	0.68	1.27	1.6	1.1	1.71	1.06	0.93	1.34	2.74
1995	1.3	1.11	1.43	2.13	1.36	0.06	1	0.6	1	1.07	0.88	1.04	0.36	0.76	0.71	2.16
1996	1.72	1.5	1.32	2.42	0.96	0.04	0.7	0.37	0.58	1.06	0.9	0.71	0.6	0.66	0.87	2.27
1997	2.39	3.16	2.32	4.78	1.81	0.22	1.06	0.45	1.04	1.7	1.47	1.35	0.94	1.05	1.86	3.17
1998	1.52	3.56	2.78	4.99	2.03	0.33	1.17	0.76	0.86	1.63	1.26	1.7	1.18	0.85	1.58	2.56
1999	3.57	3.98	3.25	4.44	2.37	0.52	1.45	0.82	0.76	1.92	2	2.27	1.81	1.17	1.81	3.44
2000	2.04	2.34	2.33	1.86	1.92	0.46	1.01	0.56	0.56	1.68	1.75	1.04	0.96	0.58	1.04	3.38
2001	2.4	2.6	2.7	1.93	2.18	0.87	1.36	0.93	0.86	1.82	1.96	1.5	1.4	1.02	1.51	3.38
2002	3.5	2.07	2.4	1.94	3.15	1.18	1.44	0.79	1.1	1.84	2.22	2.1	2.02	2.01	2.45	4.3
2003	1.68	1.76	2.23	1.43	1.99	1.02	1.17	0.6	0.67	1.64	1.63	1.16	1.53	1.02	1.55	2.04
2004	2.42	2.52	2.24	1.52	2.31	1.2	0.82	0.88	0.56	1.61	1.31	1.35	0.72	0.56	1.22	2.88
2005	3.02	2.45	1.97	1.04	2.44	1.7	1.21	0.81	0.62	1.6	2.06	2.23	1.67	0.97	2.14	3.48
