# Becker - Rohrbrunn - FASY - ITRDB GERM15
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2707
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2707.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ15-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ15-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ15.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ15.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1990-08-01
#--------------------
# File_Last_Modified_Date
#   Date: 1990-08-01
#--------------------
# Title
#   Study_Name: Becker - Rohrbrunn - FASY - ITRDB GERM15
#--------------------
# Investigators
#   Investigators: Becker, B.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rohrbrunn
#   Location: Germany
#   Northernmost_Latitude: 49.88
#   Southernmost_Latitude: 49.88
#   Easternmost_Longitude: 9.4
#   Westernmost_Longitude: 9.4
#   Elevation_m: 450
#--------------------
# Data_Collection
#   Collection_Name: GERM15
#   First_Year: 1684
#   Last_Year: 1962
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 876011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 876011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 876021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 876021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 876031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 876031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 876041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 876041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 876051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 876051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 876061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 876061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 876071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 876071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	876011_raw	876021_raw	876031_raw	876041_raw	876051_raw	876061_raw	876071_raw
1768	1.29	1.94	1.94	NA	NA	NA	3.81
1769	1.65	2.29	2.35	NA	NA	NA	3.87
1770	2.29	2.65	2.58	NA	NA	NA	4.06
1771	2.26	2.48	2.74	NA	NA	NA	3.68
1772	2.48	2.35	2.16	NA	NA	NA	4.19
1773	2.35	2.1	2.29	NA	NA	NA	3.48
1774	2.26	2.35	2.39	NA	NA	NA	3.9
1775	2.74	1.42	1.39	NA	NA	NA	4.77
1776	1.87	1.32	1.45	NA	NA	NA	5
1777	1.23	1.16	1.55	NA	NA	NA	2.94
1778	1.03	1.06	1.42	NA	NA	NA	3.19
1779	1.52	1.16	1.68	NA	NA	NA	4.23
1780	1.52	2	2.26	NA	NA	NA	3.29
1781	1.94	1.32	1.42	NA	NA	NA	3.77
1782	2.06	2.06	2.32	NA	NA	NA	3.71
1783	2.1	1.23	1.68	NA	NA	NA	4.23
1784	2.13	1.84	1.97	NA	NA	NA	3.29
1785	2.23	1.94	2	NA	NA	NA	3.06
1786	2.1	1.52	1.58	NA	NA	NA	3.26
1787	2.65	1.74	1.81	NA	NA	NA	3.39
1788	2.65	1.97	1.84	NA	NA	NA	4.45
1789	2.06	1	1.26	NA	NA	NA	4.55
1790	1.81	1.55	1.68	NA	NA	NA	4.23
1791	2.23	1.97	1.77	NA	NA	NA	4.16
1792	2.29	1.23	1.29	NA	NA	NA	3.84
1793	1.81	1.29	1.32	NA	NA	NA	3.32
1794	1.39	0.58	0.61	NA	NA	NA	3
1795	1.48	0.61	0.68	NA	NA	NA	3.19
1796	2.19	1.55	1.42	NA	NA	NA	4.68
1797	2.29	0.74	1.03	NA	NA	NA	3.9
1798	1.61	0.9	1.13	NA	NA	NA	3.61
1799	1.77	1.39	1.58	NA	NA	NA	3.16
1800	1.52	1.39	1.29	NA	NA	NA	3.9
1801	2.26	2.1	1.81	NA	NA	NA	4.71
1802	2.65	2.23	2.06	NA	NA	NA	3.48
1803	2.39	1.94	1.32	NA	NA	NA	2.65
1804	2.74	1.13	1.13	NA	NA	NA	1.94
1805	2.68	1.23	1.32	NA	NA	NA	2.26
1806	2.13	0.9	1.29	NA	NA	NA	2.16
1807	2.06	1.52	1.61	NA	NA	NA	3.03
1808	1.81	1.06	1.06	NA	NA	NA	2.94
1809	1.55	0.81	1.16	NA	NA	NA	2.48
1810	1.71	1.19	1.35	1.52	NA	NA	2.65
1811	2	0.74	1	1.29	NA	NA	2.03
1812	1.84	1.03	1.19	1.81	NA	NA	2.87
1813	2.06	1.1	1.32	2.32	NA	NA	2.87
1814	2.29	1.48	1.42	2.45	NA	NA	2.94
1815	1.94	1	0.9	2.74	NA	NA	2.74
1816	2	1.06	1.26	2.42	NA	NA	2
1817	1.84	0.94	0.42	2.74	NA	NA	2.48
1818	2.55	0.77	0.61	2.34	NA	NA	2.68
1819	2.48	1.81	0.9	2.97	NA	NA	2.55
1820	2.58	0.71	1.68	3.9	NA	NA	1.26
1821	2.35	1.61	0.77	3.71	NA	NA	2.23
1822	1.48	1	1.45	1.84	NA	NA	2.58
1823	1.84	0.39	1.26	2.61	NA	NA	0.58
1824	0.9	0.52	1.03	2.35	NA	NA	0.39
1825	1.13	0.65	1.23	1.45	NA	NA	1.26
1826	1.19	0.48	0.94	2.16	NA	NA	1.84
1827	1.13	0.48	0.55	1.9	NA	NA	1.45
1828	1.55	0.74	1.26	2.71	NA	NA	2.13
1829	2.06	1.29	1.39	3.19	NA	NA	2.42
1830	1.87	0.77	1.1	3.68	NA	NA	1.42
1831	1.9	1.58	1.1	3.9	NA	NA	2.48
1832	1.68	1.55	1.03	3.06	3.97	2.29	1.97
1833	1.23	0.9	0.77	2.42	3.35	1.42	1.26
1834	1.55	1.9	1.35	3.52	4.26	2.71	2.29
1835	1.74	1.1	0.58	2.06	2.77	2.35	1.77
1836	1.52	1	0.74	2.55	2.9	2.23	1.94
1837	1.74	1.45	0.87	3.1	3.81	3.1	2.19
1838	1.26	0.77	0.81	1.52	2.16	2.03	1.81
1839	1.52	1.1	1.03	2.23	2.55	2.74	1.77
1840	2.06	1.77	1.35	2.77	3.45	2.71	1.58
1841	1.87	1.03	0.9	2.45	3.32	2.23	1
1842	1.84	1.68	1.42	1.77	2.87	2.87	1.58
1843	1.45	0.52	0.45	2.71	3.71	2.55	1.39
1844	2.03	1	0.9	2.26	2.94	2.26	1.94
1845	1.77	1.13	1.16	2.58	2.16	2.45	1.68
1846	2.03	1.16	1.13	2.35	1.39	2.94	2.19
1847	1.48	1.06	1.1	2.74	1.13	2.77	1.45
1848	1.52	0.87	1.13	2.65	1.26	2.65	1.81
1849	1.68	0.65	0.9	2.81	1.65	2.29	2.13
1850	1.87	0.61	0.9	3.29	2.06	2.35	1.23
1851	2	1	1.19	2.35	1.94	2.23	1.94
1852	1.45	1	1.13	2.74	1.81	3.16	1.45
1853	2	1.16	1.29	2.84	2.16	3.52	2.16
1854	2.16	1	1.32	3.29	2.48	4.94	1.77
1855	2.58	1.03	1.26	3.52	2.77	4.61	2.03
1856	1.97	0.87	1.55	2.71	2.45	4.45	1.32
1857	1.16	0.71	1.06	2.19	1.94	3.77	1.26
1858	0.68	0.48	0.35	1.32	1.97	3.23	0.65
1859	1.26	0.84	0.9	2.23	2.13	3.35	1.74
1860	1.71	0.87	0.58	2.74	2.26	2.81	1.68
1861	1.81	0.68	0.48	2.39	2.58	4.71	2.58
1862	1.55	0.42	0.71	2	2.06	4.16	0.68
1863	1.94	0.94	1.48	2	2	3.42	1.52
1864	1.71	1.03	1.13	1.9	2.06	3.26	1.58
1865	1.42	0.48	0.65	1.1	2.26	2.74	1.35
1866	1.61	0.52	0.61	1.32	2.39	2.29	1.65
1867	1.97	0.81	1.19	1.52	2.23	3.55	2.52
1868	1.42	0.77	0.84	1	1.35	2.87	0.68
1869	1.23	0.84	0.81	1.13	1.71	3.81	1.9
1870	1.42	0.81	0.77	1.35	2	3.26	1.35
1871	1.9	1.48	1.42	1.68	2.58	2.77	1.32
1872	1.9	1.13	1.35	1.68	2.32	3.06	1.71
1873	1.74	1.39	1.29	1.58	2.32	2.52	1.87
1874	0.84	0.81	0.61	1.48	1.65	2.74	0.65
1875	1.39	0.81	0.81	2.03	2.29	2.87	1.29
1876	1.87	1.16	2.16	1.42	1.45	2.48	1.58
1877	0.97	0.77	1.1	1.61	1.48	2.29	0.58
1878	0.9	0.97	1.23	1.45	1.71	2.55	0.74
1879	1.48	1.1	1.65	2.58	2.1	2.84	1.55
1880	1.84	1.16	1.68	1.84	1.65	2.06	1.13
1881	1.52	1.42	1.58	1.06	1.23	1.87	1.19
1882	1.61	1.13	1	1.32	1.55	1.77	0.94
1883	1.13	1.23	1.26	1.16	1.32	2.06	0.94
1884	1.52	1.42	1.19	1.81	1.52	2.74	0.97
1885	1.39	1.42	1.03	1.29	1.32	1.48	1.03
1886	1.26	0.9	0.71	1.19	1.39	1.55	0.9
1887	1.32	1.03	0.87	1.26	1.35	1.61	1.16
1888	0.45	0.42	0.29	1.03	0.87	0.84	0.23
1889	0.61	0.61	0.42	1.35	1.26	1.71	0.35
1890	1.19	1	0.52	1.58	1.55	1.55	0.81
1891	1.97	1.29	0.77	1.81	2	2.16	1.71
1892	1.39	0.81	0.48	1.23	1.32	1.23	1.32
1893	1.26	0.65	0.39	1.1	0.9	0.97	0.71
1894	1.84	0.52	0.52	1.23	1.35	0.71	1.42
1895	1.87	0.81	0.68	1.19	1.29	0.84	2.32
1896	1.87	1.06	0.58	1.16	1.16	1.23	2.74
1897	1.71	1.19	0.77	1.03	1.48	0.94	3.32
1898	1.48	0.81	0.58	1	1.71	1	2.16
1899	1.52	0.9	0.81	1.19	1.94	1.29	1.61
1900	1.1	0.48	0.29	0.65	1	0.45	0.94
1901	1.42	0.84	0.84	0.94	1.39	1.03	2.03
1902	1.84	1.03	0.97	0.84	1.52	1.29	2.19
1903	1.35	1.06	1	1.06	1.94	1.19	1.84
1904	2	1.48	1.13	1.45	2.81	1.77	2.65
1905	2	1.52	1.32	1.48	2.19	1.61	2.94
1906	1.77	1.35	1.06	1.29	2.68	0.97	2.61
1907	1.94	1.58	1.16	1.52	2.45	1.26	2.65
1908	1.55	1.35	0.94	1.23	1.87	1.32	2
1909	1.19	0.42	0.42	0.61	1.48	0.35	0.9
1910	1.13	0.84	0.55	0.84	1.55	0.55	1
1911	1.23	1.35	1.39	0.9	1.9	1.35	1.94
1912	0.94	0.48	0.35	0.32	0.35	0.52	1.19
1913	0.74	0.52	0.48	0.39	0.42	0.52	2.13
1914	1.26	1.1	1.29	0.42	0.32	0.35	2.55
1915	1.9	1.39	1.1	0.65	0.58	0.68	2.39
1916	2.1	1.48	1.19	0.61	0.77	0.61	2.23
1917	0.94	0.71	1.06	0.97	1	1.16	1.16
1918	1.16	0.81	0.65	0.52	0.87	0.45	1.1
1919	0.97	1.06	0.71	0.55	0.74	0.71	1.35
1920	1.48	1.03	0.9	0.94	0.97	1.03	1.74
1921	1.23	0.84	1.1	0.65	0.48	0.55	2.87
1922	1.19	0.77	0.94	0.94	0.68	0.9	2.26
1923	1.45	0.94	1.16	1.52	1.32	0.19	2.32
1924	1.77	1.13	1.03	1.84	1.65	1.29	2.77
1925	1.42	1.55	1.26	1.58	1.16	0.84	2.52
1926	1.55	1.84	1.13	1.55	1.06	0.26	2.84
1927	2.94	2.68	1.71	3.1	2.1	0.94	4.16
1928	2.58	2.48	1.55	2.23	1.55	1.32	2.87
1929	2.55	1.87	1.42	2.35	1.42	0.97	2.9
1930	1.77	1.9	1.32	2.13	1.65	1.77	3.61
1931	2.1	2.1	1.48	3	2.77	2.71	3.71
1932	2.1	2.97	1.68	2.9	3.55	2.52	4.39
1933	2.16	3.32	1.35	2.97	3.45	3.29	3.9
1934	2	2.32	0.48	2.26	1.61	2.42	2.94
1935	1.61	2.68	1.03	3	1.42	2.23	3.32
1936	2.06	2.35	0.77	4.03	1.06	2.35	1.71
1937	2.48	3.19	0.84	4.48	1.58	1.84	1.97
1938	2.06	2.87	0.97	4.26	1.45	1.58	2.58
1939	2.61	3.06	1.45	4.58	1.71	2.29	3.58
1940	1.61	2.52	0.87	5.16	1.52	1.61	2.65
1941	1.58	2.87	1.29	5.19	1.42	2.19	3.13
1942	1.68	2.87	1.39	5.81	1.26	1.9	2.29
1943	2.39	3.71	1.81	5.1	1.39	3	4.68
1944	1.84	3.32	1.32	4.23	1.52	2.45	3.35
1945	1.61	2.77	1.26	3.48	1.58	1.81	3.65
1946	1.26	1.68	0.52	1.45	0.87	0.77	2.35
1947	1.87	1.71	0.84	2.1	1.29	1.94	2.58
1948	0.84	0.42	0.29	1.71	0.23	1.81	1.32
1949	0.9	0.97	0.65	2.94	0.48	3.58	3
