# Axelson - Lerbäck, Askersund - PISY - ITRDB SWED307
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2668
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2668.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed307-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed307-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed307.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed307.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-01-26
#--------------------
# File_Last_Modified_Date
#   Date: 2005-01-26
#--------------------
# Title
#   Study_Name: Axelson - Lerbäck, Askersund - PISY - ITRDB SWED307
#--------------------
# Investigators
#   Investigators: Axelson, T.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lerbäck, Askersund
#   Location: Sweden
#   Northernmost_Latitude: 58.95
#   Southernmost_Latitude: 58.95
#   Easternmost_Longitude: 15.03
#   Westernmost_Longitude: 15.03
#   Elevation_m: 130
#--------------------
# Data_Collection
#   Collection_Name: SWED307
#   First_Year: 1778
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Lerb11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb13b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb13b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb14a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb14a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb14b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb14b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb21a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb21a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb21b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb21b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb22a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb22a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb22b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb22b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb23a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb23a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb24a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb24a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb25a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb25a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb26a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb26a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb31a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb31a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb31b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb31b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb32a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb32a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb33a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb33a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb34a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb34a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb34b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb34b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb34c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb34c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb34d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb34d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Lerb11a_raw	Lerb11b_raw	Lerb12a_raw	Lerb12b_raw	Lerb13a_raw	Lerb13b_raw	Lerb14a_raw	Lerb14b_raw	Lerb21a_raw	Lerb21b_raw	Lerb22a_raw	Lerb22b_raw	Lerb23a_raw	Lerb24a_raw	Lerb25a_raw	Lerb26a_raw	Lerb31a_raw	Lerb31b_raw	Lerb32a_raw	Lerb33a_raw	Lerb34a_raw	Lerb34b_raw	Lerb34c_raw	Lerb34d_raw
1932	0.54	0.65	1.05	0.69	1.06	0.71	0.6	0.58	1.01	0.86	0.16	NA	0.65	0.48	0.75	1.15	0.47	NA	0.36	0.19	0.28	0.62	NA	NA
1933	0.47	0.35	1.14	0.63	1.13	0.62	0.48	0.52	0.76	0.78	0.16	NA	0.44	0.35	0.59	1.28	0.26	NA	0.41	0.13	0.24	0.47	NA	NA
1934	0.45	0.5	1.32	0.71	1.21	0.53	0.56	0.65	0.84	0.76	0.31	NA	0.31	0.46	0.56	1.42	0.4	NA	0.35	0.25	0.27	0.4	NA	NA
1935	0.63	0.71	1.17	0.85	1.85	1	0.84	0.78	1.12	1.04	0.92	NA	0.51	0.75	0.63	1.75	0.67	NA	0.58	0.29	0.38	0.34	NA	NA
1936	0.67	0.63	1.15	1.08	1.6	0.97	0.65	0.7	1.17	1.26	0.99	NA	0.79	0.84	0.53	1.77	0.46	NA	0.59	0.34	0.32	0.42	NA	NA
1937	0.52	1	1.4	1.05	1.48	1.13	0.56	0.64	1.09	1.05	1.04	NA	0.93	0.72	0.59	1.42	0.38	NA	0.72	0.34	0.26	0.38	NA	NA
1938	1.1	0.97	1.75	1.67	2.35	1.59	0.86	0.9	1.56	1.29	1.41	NA	1.17	1	0.9	1.55	0.59	NA	0.97	0.51	0.3	0.72	NA	NA
1939	1.6	0.84	1.4	1.71	2.05	1.49	0.99	0.96	1.37	1.58	1.12	NA	1.22	0.84	1.03	1.28	0.83	NA	1.24	0.42	0.26	0.64	NA	NA
1940	0.76	0.64	1.34	1.45	0.98	0.81	0.56	0.76	0.81	1.02	0.99	NA	0.95	0.69	0.82	0.72	0.62	NA	0.51	0.34	0.21	0.26	NA	NA
1941	0.68	0.66	1.18	1.58	1.31	1	0.84	0.92	0.97	0.94	0.77	NA	1	0.84	0.91	1.01	0.91	NA	0.58	0.4	0.2	0.3	NA	NA
1942	0.56	0.37	0.94	1.01	1.28	0.81	0.63	0.63	0.63	0.97	0.6	NA	0.82	0.71	0.79	0.86	0.57	NA	0.5	0.42	0.29	0.38	NA	NA
1943	0.86	0.37	0.53	1.24	1.5	0.87	0.84	0.72	0.7	0.86	0.66	NA	0.76	0.62	0.59	0.9	0.68	NA	1.11	0.36	0.18	0.43	NA	NA
1944	0.58	0.17	0.71	0.94	1.33	0.49	0.6	0.55	0.37	0.53	0.31	NA	0.49	0.38	0.5	0.72	0.44	NA	0.43	0.3	0.22	0.26	NA	NA
1945	0.56	0.34	1.09	1.3	1.93	0.97	0.67	0.88	0.84	0.86	0.4	NA	0.78	0.6	0.53	1.06	0.48	NA	0.6	0.43	0.32	0.51	NA	NA
1946	0.69	0.4	1.14	1.34	2.09	1.04	0.91	0.95	1.14	1.25	0.72	NA	0.82	0.71	0.59	0.93	0.58	NA	0.9	0.49	0.32	0.66	NA	NA
1947	0.67	0.44	1.04	1.31	1.12	0.94	0.86	0.79	1.12	1.37	0.99	NA	0.82	0.77	0.56	1.05	0.77	NA	0.61	0.43	0.3	0.59	NA	NA
1948	0.54	0.43	0.92	0.93	1.17	0.68	0.73	0.91	1.08	1.13	1.06	NA	0.89	0.6	0.53	0.97	0.43	NA	0.62	0.45	0.2	0.28	NA	NA
1949	0.76	0.81	1.52	1.48	1.45	1	1.23	1.23	0.75	1.05	0.57	NA	1.13	0.82	0.69	1.11	0.84	NA	1	0.59	0.23	0.45	NA	NA
1950	0.63	0.67	1.27	1.32	1.95	1.23	1.49	1.28	1.05	1.17	0.57	NA	1.11	0.75	0.71	1.09	0.76	NA	0.7	0.44	0.28	0.41	NA	NA
1951	0.58	0.83	1.48	1.25	1.49	1.13	1.19	1.24	1.02	1.54	1.17	NA	2.02	0.75	0.74	1.13	0.71	NA	0.63	0.34	0.36	0.64	NA	NA
1952	0.58	0.95	1.43	1.22	1.65	1.68	0.76	0.99	1.04	1.28	1.3	NA	1.5	0.62	0.6	0.8	0.38	NA	0.41	0.3	0.35	0.53	NA	NA
1953	1.18	1.35	2.07	1.58	1.92	2.55	1.52	1.38	2.15	2.23	1.7	NA	1.96	0.62	0.75	1.11	1.01	NA	0.62	0.4	0.55	1.02	NA	NA
1954	0.76	1.04	1.58	0.97	1.3	1.77	0.93	1.08	1.5	1.66	1.53	NA	1.46	0.51	0.49	0.77	0.9	NA	0.38	0.23	0.37	0.51	NA	NA
1955	0.84	0.75	1.52	0.86	1.13	1.14	0.68	0.69	1.06	1.35	1.08	NA	1.15	0.6	0.54	0.71	0.7	NA	0.42	0.23	0.27	0.33	NA	NA
1956	1.36	0.79	1.66	1.04	2.01	1.32	0.89	0.79	0.79	1.09	0.9	NA	1.11	0.64	0.46	0.85	0.56	NA	0.39	0.19	0.29	0.32	NA	NA
1957	1.6	1.11	2.3	1.63	2.88	1.76	1.15	1.22	0.88	1.58	0.88	NA	1.51	0.99	0.69	1.36	0.72	NA	0.65	0.32	0.34	0.45	NA	NA
1958	1.45	1.5	2.88	1.95	2.16	1.76	1.21	1.44	0.83	1.43	0.79	NA	1.19	1.04	0.79	1.49	0.56	NA	0.47	0.3	0.4	0.44	NA	NA
1959	1.1	1.07	1.87	1.53	1.68	1.6	1.13	1.03	0.67	1.03	0.71	NA	1.09	0.6	0.72	1.14	0.37	NA	0.33	0.21	0.21	0.28	NA	NA
1960	0.84	0.86	1.76	1.66	1.64	1.25	1.2	1.01	0.7	1.11	0.42	NA	0.95	0.57	0.54	1.07	0.3	NA	0.24	0.19	0.15	0.22	NA	NA
1961	0.69	0.56	1.75	1.3	1.64	1.32	0.89	0.9	0.54	0.62	0.57	NA	0.62	0.49	0.38	0.91	0.25	NA	0.45	0.19	0.23	0.36	NA	NA
1962	0.91	0.64	1.68	1.68	1.8	1.41	0.89	0.99	0.64	0.83	0.44	NA	0.9	0.57	0.71	0.96	0.23	NA	0.37	0.13	0.25	0.4	NA	NA
1963	1.06	0.61	1.76	1.26	1.34	1.11	0.98	1.1	0.56	0.8	0.53	NA	1.06	0.84	0.94	1.02	0.24	NA	0.29	0.21	0.28	0.38	NA	NA
1964	1.17	0.7	2.04	1.4	1.88	1.21	1.46	1.45	1.12	1.33	0.73	NA	1.26	0.91	1.06	1.12	0.6	NA	0.42	0.27	0.3	0.45	NA	NA
1965	1.36	0.85	1.62	1.19	1.88	1.15	1.55	1.52	1.2	1.31	0.68	NA	1.17	0.68	0.93	1.15	0.56	NA	0.49	0.23	0.28	0.43	NA	NA
1966	0.99	0.69	1.11	0.71	1.32	1	0.92	0.99	0.72	0.83	0.74	NA	0.89	0.4	0.63	1.12	0.38	NA	0.39	0.06	0.3	0.39	NA	NA
1967	1.45	0.81	1.49	1.05	1.5	1.23	1.38	1.18	1.45	1.49	0.93	NA	1.12	1.02	0.76	1.23	1.19	NA	1.01	0.5	0.53	0.62	NA	NA
1968	1.51	0.76	1.26	1.08	1.62	1.39	1.37	1.33	0.84	1.14	0.71	NA	1.1	1.04	0.59	1.23	1.55	NA	0.52	0.72	0.48	0.92	NA	NA
1969	0.56	0.37	1.13	1	0.67	0.52	0.98	0.95	0.54	0.75	0.68	NA	0.82	0.75	0.44	0.78	0.91	NA	0.33	0.68	0.26	0.28	NA	NA
1970	0.5	0.26	0.75	0.8	0.73	0.56	0.92	0.95	0.41	0.6	0.68	NA	0.4	0.6	0.51	0.85	0.54	NA	0.29	0.49	0.09	0.17	NA	NA
1971	0.39	0.33	0.89	0.87	0.8	0.8	0.87	0.89	0.37	0.58	0.38	NA	0.51	0.55	0.46	0.94	0.31	NA	0.42	0.62	0.22	0.36	NA	NA
1972	0.52	0.52	1.19	1.32	0.8	0.94	1.08	1.1	0.34	0.53	0.39	NA	0.46	0.64	0.31	0.97	0.31	NA	0.32	0.59	0.76	0.77	NA	NA
1973	0.54	0.38	1.3	1.38	0.93	0.91	1.07	0.98	0.7	0.89	0.35	NA	0.62	0.77	0.44	1.01	0.42	NA	0.7	0.96	0.93	0.91	NA	NA
1974	0.58	0.42	1.88	1.55	1.32	1.04	1.28	1.38	1.12	1.44	0.73	NA	0.75	0.77	0.54	0.9	0.56	NA	1.03	1.4	0.58	0.83	NA	NA
1975	0.82	0.54	2.19	2.05	1.33	1.27	1.47	1.62	0.96	0.89	0.66	NA	0.6	0.73	0.56	0.85	0.75	NA	0.98	1.74	0.78	0.8	NA	NA
1976	0.97	0.51	1.36	1.88	0.78	0.95	1.43	1.16	0.82	0.69	0.6	NA	0.55	0.68	0.6	0.83	0.63	NA	0.57	1.43	0.44	0.44	NA	NA
1977	0.8	0.55	1.46	1.68	0.99	0.88	1.36	1.12	0.91	0.69	0.66	NA	0.6	0.79	0.68	1.01	0.54	NA	0.49	0.99	0.5	0.56	NA	NA
1978	0.8	0.59	1.68	1.37	1.06	1.25	1.66	1.18	1.09	0.71	0.66	NA	0.73	0.92	0.62	1.31	0.45	NA	0.68	0.77	0.64	0.57	NA	NA
1979	0.82	0.63	1.83	1.32	1.04	1.27	1.57	1.23	1.16	0.79	0.79	NA	0.67	0.68	0.84	1.4	0.47	NA	0.63	0.72	0.5	0.34	NA	NA
1980	0.58	0.89	1.82	1.47	0.82	1.07	1.5	1.22	1.44	1.04	0.99	NA	0.97	0.95	0.86	1.49	0.61	NA	0.42	0.7	0.82	0.73	NA	NA
1981	0.31	0.54	1.73	1.34	0.71	0.99	1.4	1.35	1.52	1.37	1.08	NA	1.13	0.93	0.93	1.56	0.53	NA	0.34	0.4	0.8	0.7	NA	NA
1982	0.28	0.34	1.21	0.97	0.74	0.8	1.36	0.96	1.17	1.08	0.77	NA	0.71	0.91	0.66	1.27	0.44	NA	0.42	0.3	0.83	0.57	NA	NA
1983	0.35	0.54	1.43	1.14	0.85	0.89	1.57	1.16	2.03	1.52	1.09	NA	0.75	1.04	1.09	1.34	0.64	NA	0.61	0.42	0.66	0.38	NA	NA
1984	0.26	0.47	1.71	1.29	0.65	1.15	1.69	1.49	1.37	1.27	0.82	NA	1.11	0.57	1.16	1.14	0.52	NA	0.65	0.4	0.45	0.34	NA	NA
1985	0.24	0.3	1.15	1.02	0.78	0.93	1.36	1.02	0.78	0.71	0.51	NA	0.64	0.33	0.73	1	0.72	NA	0.53	0.32	0.38	0.37	NA	NA
1986	0.22	0.19	0.99	0.75	0.66	0.99	0.78	0.87	1.25	1.24	0.78	NA	0.77	0.73	0.89	1.05	0.8	NA	0.49	0.36	0.42	0.36	NA	NA
1987	0.24	0.26	0.86	0.74	0.67	0.69	1.06	1.03	1.43	1.37	0.76	NA	0.84	0.84	1.12	0.96	0.83	NA	0.72	0.49	0.33	0.31	NA	NA
1988	0.32	0.45	1.1	1	0.65	0.69	1.09	1.47	1.16	1.06	0.59	NA	1.02	0.75	1.55	0.9	0.8	NA	0.77	0.61	0.6	0.62	NA	NA
1989	0.67	0.55	1.02	1.12	0.78	0.69	2.13	1.76	1.28	1.02	0.59	NA	0.85	0.64	1.72	0.89	0.82	NA	0.78	0.84	0.64	0.37	NA	NA
1990	1.55	1.01	2.06	2.41	0.91	0.92	2.41	2.4	2.38	1.94	0.82	NA	1.22	0.98	2.37	0.96	1	NA	1.69	1.2	0.61	0.39	NA	NA
1991	1.28	0.98	2.69	1.82	0.95	1.01	2.13	2.27	1.53	1.67	1.28	NA	1.28	0.68	1.98	0.97	0.94	NA	1.35	1.47	0.7	0.75	NA	NA
1992	1.66	0.79	2.31	2.15	1.26	1.13	1.9	1.74	1.96	1.51	1.62	NA	1.59	0.71	2.08	1.07	0.86	NA	1.36	1.8	0.65	0.45	NA	NA
1993	1.46	0.69	3.22	2.29	1.04	1.27	1.49	1.73	1.88	1.83	1.52	NA	1.44	0.77	2.31	1.06	0.58	NA	1.02	1.56	0.68	0.83	NA	NA
1994	1.2	0.62	3.46	1.8	1.1	1.51	1.53	1.85	1.49	1.55	1.75	NA	1.43	0.84	1.88	0.94	0.29	NA	1.06	1.29	0.72	0.74	NA	NA
1995	1.68	0.65	2.64	1.76	1	1.51	1.62	1.59	1.91	2.33	1.31	NA	1.45	0.75	1.92	1.11	0.34	NA	1.04	1.54	0.7	0.68	NA	NA
1996	0.73	0.33	2.47	1.2	0.67	1.14	1.18	1.35	1.53	1.77	0.91	NA	1.05	0.4	1.86	1.34	0.23	NA	0.68	1.22	0.48	0.6	NA	NA
1997	0.96	0.5	2.24	1.32	1.06	1.5	1.08	1.66	1.54	1.62	1.21	NA	1.42	0.62	1.98	1.38	0.34	NA	0.71	1.29	0.79	0.84	NA	NA
1998	0.79	0.44	1.65	0.92	0.65	0.93	0.72	0.99	1.23	0.98	0.79	NA	1.45	0.75	1.15	1.04	0.27	NA	0.49	0.63	0.28	0.34	NA	NA
1999	1.07	0.51	1.26	0.99	0.78	1.13	0.84	1.07	1.18	1.09	0.57	NA	1.48	0.64	1.3	1.37	0.37	NA	0.46	0.78	0.51	0.26	NA	NA
2000	0.93	0.39	1.2	0.85	0.76	1.19	0.94	1.14	1.62	1.18	0.79	NA	1.53	0.6	1.63	1.16	0.37	NA	0.79	0.65	0.5	0.43	NA	NA
2001	0.43	0.2	0.63	0.7	0.48	0.82	0.35	0.3	1.07	0.87	0.64	NA	0.71	0.44	0.9	0.87	0.34	NA	0.43	0.49	0.39	0.35	NA	NA
2002	0.26	0.1	0.74	0.75	0.5	0.97	0.28	0.49	0.42	0.47	0.4	NA	0.35	0.68	0.55	0.99	0.31	NA	0.51	0.57	0.57	0.32	NA	NA
2003	0.26	0.29	0.74	0.98	0.65	1.08	0.82	0.66	0.31	0.47	0.53	NA	0.45	0.64	0.79	0.97	0.5	NA	0.77	0.46	0.54	0.48	NA	NA
2004	0.41	NA	1.01	0.97	0.54	1.61	0.95	0.93	0.7	0.83	0.73	NA	0.55	0.55	0.68	1.07	0.63	NA	1.25	0.65	0.42	0.28	NA	NA
