# Linderholm - Norberg - PISY - ITRDB SWED323
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6137
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6137.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed323-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed323-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed323.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed323.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-05
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-05
#--------------------
# Title
#   Study_Name: Linderholm - Norberg - PISY - ITRDB SWED323
#--------------------
# Investigators
#   Investigators: Linderholm, H.W.(https://orcid.org/0000-0002-1522-8919)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Norberg
#   Location: Sweden
#   Northernmost_Latitude: 60.13
#   Southernmost_Latitude: 60.13
#   Easternmost_Longitude: 16.08
#   Westernmost_Longitude: 16.08
#   Elevation_m: 150
#--------------------
# Data_Collection
#   Collection_Name: SWED323
#   First_Year: 1723
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BBHT0019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0039_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0039; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0049_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0049; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0079_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0079; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0089_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0089; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0099_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0099; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0109_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0109; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0119_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0119; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0129_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0129; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0139_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0139; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0149_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0149; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0159_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0159; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0169_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0169; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0179_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0179; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0209_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0209; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0182_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0182; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBHT0192_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBHT0192; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BBHT0019_raw	BBHT0039_raw	BBHT0049_raw	BBHT0079_raw	BBHT0089_raw	BBHT0099_raw	BBHT0109_raw	BBHT0119_raw	BBHT0129_raw	BBHT0139_raw	BBHT0149_raw	BBHT0159_raw	BBHT0169_raw	BBHT0179_raw	BBHT0209_raw	BBHT0182_raw	BBHT0192_raw
1778	0.83	0.51	0.48	0.55	0.83	NA	0.85	0.24	0.44	0.35	0.63	0.75	0.58	NA	NA	0.63	0.77
1779	1.48	0.57	0.63	0.82	1.09	NA	1.02	0.3	0.77	0.49	0.69	1.28	0.92	NA	NA	1.04	0.83
1780	1.1	0.57	0.56	0.63	0.74	NA	1.06	0.26	0.77	0.42	0.95	0.88	0.68	NA	NA	0.54	0.62
1781	0.63	0.75	0.42	0.34	0.61	0.89	1.29	0.19	0.97	0.66	0.69	0.54	0.49	NA	NA	0.49	0.35
1782	1.47	0.62	1.07	0.91	0.95	1.39	1.92	0.26	1.71	1.28	1.21	0.71	0.58	NA	NA	1.1	0.58
1783	0.99	0.98	0.84	0.53	0.74	1.15	2.1	0.18	1.53	1	1.6	0.63	0.55	NA	NA	0.76	0.36
1784	1.69	0.57	1.14	1.08	0.95	1.21	1.84	0.31	1.41	1.05	1.51	0.93	0.81	NA	NA	1.51	0.88
1785	0.92	0.83	0.7	0.78	0.97	0.97	1.34	0.29	1.09	1.16	1.23	0.79	0.65	NA	NA	1.07	0.72
1786	0.61	0.57	0.58	0.54	0.54	0.81	0.99	0.27	0.67	0.67	0.66	0.58	0.61	NA	NA	0.55	0.41
1787	0.83	0.35	0.73	0.99	0.64	0.88	0.72	0.23	0.5	0.57	0.59	0.64	0.66	NA	NA	0.65	0.41
1788	0.53	0.51	0.4	0.67	0.68	0.72	0.61	0.13	0.25	0.34	0.43	0.55	0.51	NA	NA	0.59	0.31
1789	0.58	0.33	0.41	0.85	0.55	1.16	0.47	0.18	0.14	0.28	0.37	0.53	0.66	NA	NA	0.36	0.36
1790	1.41	0.49	1.07	1.49	0.92	1.89	1.2	0.35	0.54	0.71	0.96	0.63	0.98	NA	NA	0.89	0.69
1791	1.06	0.91	1.32	1.29	1.09	1.61	1.27	0.38	0.71	1.38	1.21	0.47	0.97	0.91	NA	1.2	0.93
1792	0.62	0.66	0.96	0.98	0.71	1.1	0.8	0.27	0.48	0.92	0.76	0.69	1.22	0.6	NA	0.7	0.99
1793	0.73	0.9	0.63	0.87	0.63	1.3	0.85	0.27	0.39	0.36	0.48	0.62	1.12	0.7	NA	0.42	0.98
1794	0.95	1.1	0.77	1.07	0.67	1.61	0.83	0.45	0.31	0.62	0.61	0.59	1.21	0.74	NA	0.51	1.24
1795	0.58	0.67	0.66	0.92	0.56	1.2	0.55	0.25	0.2	0.33	0.39	0.32	1.06	0.41	NA	0.34	0.8
1796	0.57	0.72	0.52	0.88	0.58	1.08	0.61	0.23	0.17	0.38	0.29	0.46	1.37	0.59	NA	0.55	1.07
1797	0.65	0.81	0.55	0.9	0.61	1.29	0.64	0.31	0.2	0.47	0.35	0.67	1.18	0.78	NA	0.6	1.08
1798	0.33	0.92	0.38	0.46	0.48	0.96	0.56	0.23	0.09	0.2	0.24	0.5	1.02	0.46	NA	0.39	0.74
1799	0.4	0.97	0.49	0.69	0.45	1.13	0.55	0.34	0.09	0.2	0.27	0.44	1.61	0.52	NA	0.31	0.56
1800	0.29	0.73	0.44	0.72	0.31	0.91	0.55	0.26	0.09	0.31	0.29	0.45	0.67	0.79	NA	0.49	0.65
1801	0.24	0.42	0.43	0.49	0.28	0.7	0.65	0.22	0.09	0.34	0.22	0.49	0.48	0.44	NA	0.39	0.46
1802	0.3	0.43	0.46	0.54	0.36	0.54	0.72	0.19	0.06	0.32	0.19	0.42	0.47	0.63	NA	0.41	0.62
1803	0.36	0.47	0.48	0.51	0.44	0.49	0.65	0.17	0.11	0.39	0.23	0.51	0.47	0.76	NA	0.41	0.43
1804	0.35	0.37	0.39	0.6	0.51	0.44	0.69	0.14	0.13	0.37	0.2	0.48	0.75	0.58	NA	0.5	0.52
1805	0.35	0.65	0.57	0.7	0.47	0.5	1	0.1	0.31	0.55	0.39	0.61	0.86	0.97	NA	0.54	0.73
1806	0.2	0.45	0.57	0.52	0.32	0.5	0.81	0.16	0.22	0.42	0.41	0.45	0.47	0.65	NA	0.39	0.48
1807	0.16	0.47	0.52	0.47	0.35	0.43	0.92	0.13	0.19	0.32	0.32	0.26	0.48	0.67	NA	0.36	0.37
1808	0.19	0.51	0.48	0.55	0.56	0.49	0.8	0.25	0.17	0.29	0.34	0.36	0.61	0.64	NA	0.27	0.48
1809	0.21	0.81	0.71	0.72	0.57	0.57	0.98	0.32	0.34	0.53	0.45	0.5	0.81	0.89	NA	0.3	0.55
1810	0.23	0.91	0.7	0.66	0.7	0.58	0.76	0.41	0.35	0.5	0.53	0.67	0.95	0.89	NA	0.36	0.63
1811	0.15	0.75	0.46	0.62	0.58	0.44	0.72	0.35	0.3	0.37	0.48	0.4	0.47	0.59	NA	0.28	0.37
1812	0.15	0.71	0.47	0.59	0.57	0.5	0.89	0.28	0.25	0.41	0.43	0.34	0.75	0.83	NA	0.26	0.47
1813	0.23	0.75	0.58	1	0.75	0.64	1.03	0.32	0.36	0.74	0.63	0.67	0.91	0.95	NA	0.6	0.68
1814	0.26	0.63	0.48	0.77	0.69	0.63	0.9	0.33	0.34	0.64	0.56	0.55	0.56	0.79	NA	0.42	0.8
1815	0.29	0.63	0.51	0.79	0.71	0.68	0.9	0.39	0.29	0.55	0.39	0.73	0.83	0.63	NA	0.56	0.78
1816	0.22	0.47	0.32	0.45	0.42	0.51	0.74	0.28	0.21	0.34	0.32	0.53	0.63	0.63	NA	0.38	0.51
1817	0.52	0.69	0.7	0.77	0.68	0.76	0.98	0.49	0.23	0.58	0.54	0.75	0.93	0.84	NA	0.39	0.79
1818	0.31	0.51	0.47	0.5	0.47	0.44	0.76	0.35	0.2	0.44	0.34	0.3	0.49	0.65	NA	0.34	0.58
1819	0.23	0.52	0.48	0.51	0.37	0.49	0.65	0.38	0.17	0.39	0.39	0.47	0.38	0.5	NA	0.35	0.59
1820	0.38	0.48	0.44	0.35	0.47	0.34	0.7	0.34	0.12	0.31	0.29	0.54	0.77	0.52	NA	0.31	0.53
1821	0.3	0.57	0.61	0.55	0.42	0.29	0.98	0.41	0.25	0.54	0.58	0.36	0.73	0.61	NA	0.48	0.38
1822	0.21	0.4	0.41	0.36	0.32	0.45	0.86	0.25	0.24	0.44	0.59	0.29	0.47	0.63	NA	0.26	0.39
1823	0.31	0.46	0.25	0.37	0.52	0.46	0.93	0.19	0.18	0.41	0.43	0.24	0.79	0.6	NA	0.26	0.59
1824	0.31	0.4	0.32	0.55	0.5	0.65	1.07	0.31	0.23	0.5	0.46	0.41	0.6	0.82	NA	0.19	0.51
1825	0.22	0.28	0.39	0.5	0.35	0.55	0.94	0.28	0.23	0.37	0.37	0.36	0.54	0.57	NA	0.16	0.29
1826	0.23	0.34	0.33	0.41	0.39	0.52	1.02	0.33	0.26	0.45	0.47	0.33	0.79	0.55	NA	0.28	0.3
1827	0.44	0.67	0.41	0.45	0.39	0.58	0.86	0.32	0.26	0.62	0.38	0.31	1.16	0.63	NA	0.34	0.35
1828	0.3	0.74	0.42	0.44	0.37	0.65	0.83	0.35	0.33	0.49	0.64	0.43	0.83	0.74	NA	0.41	0.39
1829	0.15	0.45	0.23	0.23	0.23	0.39	0.61	0.19	0.19	0.33	0.42	0.27	0.47	0.61	NA	0.11	0.18
1830	0.27	0.73	0.4	0.62	0.34	0.88	0.86	0.24	0.32	0.5	0.45	0.41	1.28	1.29	NA	0.33	0.42
1831	0.26	0.56	0.36	0.66	0.33	0.73	0.66	0.25	0.29	0.46	0.34	0.38	0.73	1.43	NA	0.46	0.39
1832	0.26	0.32	0.35	0.5	0.31	0.55	0.65	0.32	0.21	0.37	0.35	0.34	0.6	0.94	NA	0.34	0.32
1833	0.32	0.41	0.35	0.44	0.25	0.6	0.62	0.36	0.23	0.35	0.4	0.27	0.48	0.92	NA	0.42	0.26
