# Hartl - Nationalpark Kalkalpen, Großer Größtenberg unten - PCAB - ITRDB AUT133
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37495
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37495.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut133-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut133.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aut133.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Nationalpark Kalkalpen, Großer Größtenberg unten - PCAB - ITRDB AUT133
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, C; C Zang; C Dittmar; J Esper; A Göttlein; A Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Vulnerability of Norway spruce to climate change in mountain forests of the European Alps
#   Journal_Name: Clim. Res.
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3354/cr01226
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Nationalpark Kalkalpen, Großer Größtenberg unten
#   Location: Austria
#   Northernmost_Latitude: 47.76
#   Southernmost_Latitude: 47.76
#   Easternmost_Longitude: 14.42
#   Westernmost_Longitude: 14.42
#   Elevation_m: 1350
#--------------------
# Data_Collection
#   Collection_Name: AUT133
#   First_Year: 1860
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NKGU102C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU102C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU102O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU102O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU103C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU103C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU103O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU103O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU104C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU104C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU104O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU104O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU105C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU105C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU105O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU105O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU107C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU107C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU107O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU107O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU109C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU109C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU109O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU109O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU110C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU110C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU110O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU110O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU111C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU111C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU111O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU111O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU113C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU113C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU113O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU113O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU114C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU114C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU114O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU114O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NKGU102C_raw	NKGU102O_raw	NKGU103C_raw	NKGU103O_raw	NKGU104C_raw	NKGU104O_raw	NKGU105C_raw	NKGU105O_raw	NKGU107C_raw	NKGU107O_raw	NKGU109C_raw	NKGU109O_raw	NKGU110C_raw	NKGU110O_raw	NKGU111C_raw	NKGU111O_raw	NKGU113C_raw	NKGU113O_raw	NKGU114C_raw	NKGU114O_raw
1913	2.11	2	1.29	1.26	1.8	1.14	1.86	1.48	1.7	1.86	1.3	1.25	1.43	1.54	1.16	1.44	1.49	1.8	1.52	1.28
1914	2.65	2.23	2.05	1.74	1.75	1.15	1.82	1.54	1.89	2.09	1.21	1.03	1.6	1.54	1.05	1.55	1.3	1.65	1.28	1.02
1915	3.07	2.94	2.43	1.26	2.1	1.05	2.34	1.82	2.53	2.69	1.61	1.47	2.06	2.04	1.38	2.04	1.48	1.77	2	1.67
1916	3.54	2.94	2.53	1.39	2.3	1.11	2.62	2.02	2.86	2.85	1.99	1.53	2.24	2.42	1.42	2.03	1.95	2.02	2.65	2.21
1917	2.86	2.59	2.6	1.19	2.34	1.24	2.66	1.75	2.42	2.65	1.6	1.59	2.45	2.2	1.22	2.01	2.24	2.49	2.27	1.84
1918	2.93	2.91	2.13	1.43	2.21	1.48	2.22	1.67	2.24	2.3	1.44	1.5	2.33	2.02	1.48	1.95	1.57	1.89	1.89	1.7
1919	2.83	2.87	2.22	1.36	2.43	1.37	2.17	1.63	2.28	2.3	1.53	1.59	2.18	2.02	1.3	1.74	1.72	2.11	1.72	1.41
1920	2.75	2.61	2.41	1.48	2.86	1.41	1.98	1.52	2.25	2.07	1.43	1.46	1.99	1.91	1	1.36	1.7	1.77	1.6	1.51
1921	2.17	2.37	2.28	1.23	2.04	1.11	1.74	1.46	2.33	2.18	1.52	1.54	2.55	2.09	1.07	1.26	1.62	2.08	1.54	1.35
1922	2.57	2.31	2.35	1.24	1.92	1.01	1.54	1.34	2.08	1.95	1.55	1.44	1.86	1.62	0.98	1.11	1.86	2.48	1.39	0.95
1923	2.03	1.95	1.88	1.32	2.34	1.05	1.34	1.24	2.33	1.94	1.5	1.11	1.7	1.75	1.33	1.24	1.68	2.03	1.46	0.92
1924	2.29	2.15	2.39	1.74	2.17	1.29	1.89	1.63	2.28	2.12	1.74	1.3	1.66	1.54	1.38	1.5	1.98	1.8	1.84	1.12
1925	2.33	2.4	2.18	1.87	2.04	1.37	1.78	1.66	2.41	2.12	1.63	1.28	1.55	1.45	1.76	1.73	1.65	1.77	1.75	1.05
1926	2.3	2.53	1.99	1.37	2.05	1.7	1.89	1.65	2.12	1.79	1.29	1.08	1.52	1.37	1.38	1.32	1.51	1.44	1.58	1.16
1927	2.8	2.77	2.55	1.62	1.97	2.28	2.01	1.84	2.11	1.49	1.37	1.27	1.79	1.64	1.2	1.19	1.68	1.34	1.95	1.32
1928	2.38	2.22	2.02	1.35	1.93	1.82	1.58	1.34	2.23	1.61	1.04	0.96	2	1.21	1.35	1.33	1.5	1.32	2.26	1.15
1929	1.95	1.78	1.7	1.17	1.64	1.2	1.34	1.25	1.89	1.44	0.89	0.96	2.3	1.52	1.4	1.41	1.29	1.23	1.68	0.91
1930	1.64	1.8	1.78	0.89	1.85	1.01	1.3	1.04	1.61	1.3	0.52	0.51	1.9	1.66	0.91	0.94	1	1.39	0.97	0.57
1931	2	2.14	2.34	1.36	1.95	1.16	1.37	1.39	2.04	1.49	0.92	0.85	2.59	1.82	1.19	1.45	1.19	1.65	1.33	0.95
1932	1.36	1.76	2.11	1.17	1.84	0.98	1.14	1	1.72	1.4	0.82	0.76	2.76	1.91	1.21	1.31	1.12	1.4	1.26	0.82
1933	1.03	1.59	1.91	1.13	1.78	0.82	1.09	1.04	1.31	0.9	0.64	0.52	2.21	1.67	1	1.01	0.99	1.29	1.11	0.6
1934	1.99	2.33	2.26	1.4	2	1.14	1.67	1.36	1.5	0.94	0.66	0.61	2.66	2.07	1.38	1.44	0.76	1.31	1.26	0.81
1935	2.34	2.6	2.59	1.51	1.95	1.39	1.91	1.43	1.7	1.04	0.75	0.68	2.76	1.93	1.39	1.62	1.3	1.61	1.44	0.81
1936	1.93	2.23	2.14	1.3	1.79	0.9	2.02	1.44	1.66	0.93	0.62	0.7	2.75	1.88	1.6	1.7	1.21	1.55	1.78	0.69
1937	2.09	2.23	1.93	1.57	1.7	0.89	1.86	1.57	1.79	1.14	0.81	0.83	3.08	2.08	1.55	1.7	1.16	1.24	2.04	0.99
1938	1.95	2.32	1.78	1.55	1.68	0.86	1.68	1.5	1.69	1.2	0.73	0.69	3.02	1.87	1.28	1.33	1	1.27	2.06	0.96
1939	1.84	2.15	1.44	1.11	1.44	0.78	1.25	1.11	1.62	1.35	0.47	0.51	2.43	1.53	1.28	1.29	0.97	1.2	1.59	0.7
1940	1.8	1.81	1.78	1.7	1.71	0.95	1.45	1.24	1.8	1.39	0.53	0.76	2.45	1.66	1.32	1.56	0.99	1.2	1.73	0.89
1941	1.66	1.42	1.93	1.56	1.77	1.1	1.62	1.23	1.91	1.32	0.64	0.73	2.43	1.82	1.33	1.38	0.94	1.03	1.64	0.86
1942	1.68	1.48	1.6	1.27	1.85	0.82	1.74	1.2	1.84	1.32	0.54	0.49	2.43	1.54	1.42	1.25	0.87	0.97	1.65	0.74
1943	1.83	1.94	1.72	1.22	1.54	0.72	1.93	1.13	2	1.28	0.45	0.36	2.1	1.32	1.11	1	0.74	0.75	1.55	0.59
1944	1.68	1.9	1.69	1.3	1.58	0.78	1.48	1.16	1.92	1.39	0.54	0.54	2.2	1.43	1.34	1.18	0.88	0.95	1.71	0.8
1945	1.24	1.62	1.74	1.04	1.46	0.63	1.27	1.06	1.45	1.05	0.55	0.52	2.27	1.5	1.19	0.96	0.77	0.77	1.38	0.56
1946	1.37	1.87	2.22	1.13	1.33	0.66	1.53	1.16	1.46	0.96	0.56	0.66	2.32	1.7	1.03	1.1	0.85	0.8	1.16	0.43
1947	1.09	1.37	1.78	0.73	1.12	0.42	1.23	1.04	1.25	0.88	0.65	0.59	2.25	1.79	0.85	0.75	0.72	0.64	0.88	0.23
1948	0.7	0.65	1.17	0.66	0.65	0.42	0.83	0.74	0.65	0.43	0.42	0.35	1.32	1.02	0.51	0.4	0.44	0.45	0.45	0.19
1949	0.93	1.04	1.47	0.65	0.85	0.59	1.18	0.82	1.06	0.57	0.39	0.46	1.53	1.49	0.63	0.54	0.51	0.53	0.36	0.2
1950	0.74	1.03	1.79	0.76	0.86	0.57	1.14	0.83	1.1	0.77	0.39	0.48	1.57	1.41	0.69	0.61	0.85	0.74	0.39	0.26
1951	1.02	1.16	2.08	1.37	1.02	0.63	1.29	1.18	1.12	0.78	0.64	0.77	1.86	1.88	0.92	0.79	1.19	0.95	0.5	0.27
1952	0.91	1.18	1.98	1.27	1.1	0.6	1.14	1.01	0.96	0.87	0.61	0.81	1.84	1.67	0.85	0.85	1.36	0.9	0.53	0.29
1953	1.1	1.29	1.9	1.46	1.45	0.77	1.23	1.1	1.3	1	0.7	0.7	2.17	2.05	0.98	0.89	1.58	0.93	0.73	0.27
1954	0.84	1.1	1.59	1.31	1.12	0.63	0.9	0.93	0.99	0.9	0.54	0.52	2	1.58	0.81	0.69	1.23	0.74	0.65	0.2
1955	1.07	1.49	1.96	1.43	1.19	0.77	0.42	1.03	1.19	1.09	0.53	0.65	1.92	1.57	1.02	0.89	1.28	1.06	0.84	0.29
1956	1.02	1.19	1.6	1.45	1.35	0.76	0.85	1.03	1.08	0.93	0.52	0.56	2.21	1.65	0.84	0.8	1.12	0.9	0.92	0.28
1957	1.3	1.58	1.86	1.65	1.2	0.7	1.13	1.2	1.28	1.01	0.6	0.71	2.22	1.57	0.9	0.92	1.14	0.98	0.77	0.24
1958	1.27	1.43	1.9	1.43	1.16	0.52	1.16	1.01	1.07	1.04	0.6	0.63	2.96	2.07	0.99	1.04	1.11	0.85	0.66	0.24
1959	1.23	1.83	1.91	1.55	1.09	0.56	1.41	1.09	1.28	1.47	0.64	0.75	2.26	1.68	1.21	1.05	0.91	1	0.62	0.21
1960	1.09	1.38	1.39	1.17	1.04	0.42	1.13	1.03	1.01	1.16	0.53	0.65	1.79	1.39	1.2	0.96	0.82	0.78	0.45	0.21
1961	1.33	1.59	1.4	1.47	1.43	0.51	1.64	1.24	1.22	1.49	0.56	0.86	2.17	1.72	1.45	1.28	0.8	0.91	0.52	0.21
1962	1.21	1.42	1.38	1.17	1.25	0.53	1.65	1.18	0.98	1.13	0.54	0.59	1.77	1.5	1.47	1.29	0.71	0.73	0.54	0.27
1963	1.57	1.9	1.6	1.43	1.22	0.63	1.84	1.19	1.29	1.33	0.72	0.73	2.14	1.64	1.91	1.59	0.8	0.81	0.72	0.31
1964	1.54	2.11	1.61	1.67	0.92	0.46	1.78	0.92	1.19	1.13	0.7	0.83	1.77	1.4	1.47	1.07	0.63	0.74	0.93	0.3
1965	1.43	1.69	1.39	1.52	0.81	0.5	1.55	0.96	1.25	1.1	0.76	0.84	2	1.34	1.39	1.14	0.59	0.81	1.14	0.29
1966	1.3	1.23	1.42	1.44	0.99	0.59	1.55	1.16	1.24	1.03	0.73	0.75	2.12	1.31	0.93	1.1	0.53	0.84	0.87	0.34
1967	1.45	1.28	1.63	1.46	1.05	0.62	1.83	1.21	1.18	1.17	0.82	0.84	2.05	1.53	1.66	1.05	0.66	0.87	0.73	0.34
1968	1.38	1.08	1.49	1.66	0.86	0.52	1.81	1.11	1.21	1.21	0.45	0.54	1.9	1.34	1.24	1.07	0.67	0.95	0.83	0.34
1969	1.55	1.01	1.32	1.46	0.92	0.58	1.87	1.1	1.22	1.2	0.49	0.63	2.25	1.55	1.54	1.65	0.64	0.81	0.68	0.29
1970	1.22	0.78	1.26	1.59	0.93	0.5	1.7	1.04	1.24	1.2	0.48	0.53	1.78	1.33	1.44	1.39	0.69	0.8	0.81	0.42
1971	1.53	0.99	1.56	2.02	0.9	0.4	1.84	1.07	1.07	1.15	0.43	0.44	2.7	1.51	1.64	2.14	0.68	0.98	0.62	0.38
1972	1.31	1.19	1.59	1.8	0.83	0.39	1.84	1.02	1.18	1.44	0.61	0.56	2.66	1.72	2.16	2.15	0.88	1.29	0.79	0.36
1973	1.11	1.33	1.7	1.64	0.99	0.52	1.77	0.98	1.14	1.4	0.8	0.77	2.51	1.94	1.81	1.86	0.83	1.37	0.98	0.49
1974	0.67	0.93	1.71	1.54	0.67	0.27	1.43	1	0.93	1.12	0.59	0.4	1.86	1.36	1.55	1.36	0.52	0.93	0.74	0.3
1975	1.08	1.68	1.9	1.56	0.95	0.42	1.87	1.14	1.11	1.23	0.76	0.56	2.09	1.49	1.85	1.44	0.78	1.01	0.95	0.46
1976	0.95	1.59	1.95	1.58	0.41	0.2	1.43	0.81	0.85	0.83	0.32	0.38	1.25	1.01	1.02	0.75	0.66	0.98	0.77	0.38
1977	1.71	1.03	2.8	2.33	0.93	0.5	2.13	1.15	0.87	0.79	0.57	0.68	1.83	1.39	1.61	1.4	0.86	1.28	1.02	0.66
1978	1.52	1.5	1.94	1.99	0.76	0.39	1.64	1.05	0.58	0.68	0.63	0.49	1.56	1.02	1.51	0.95	0.73	1.44	0.78	0.82
1979	1.66	1.23	1.8	1.8	0.59	0.39	1.45	0.96	0.79	1.01	0.55	0.58	1.84	1.14	1.61	0.7	0.77	1.39	0.75	0.81
1980	1.99	1.14	1.98	1.87	0.61	0.29	1.46	0.84	0.88	0.97	0.64	0.44	1.67	1.04	1.73	0.65	0.75	1.38	0.61	0.92
1981	2.75	1.96	2.17	2.26	0.81	0.38	1.77	1.05	1.17	1.41	0.87	0.61	1.94	1.3	2.09	0.85	0.85	1.6	0.97	1.74
1982	2.06	1.77	2.31	2.7	0.57	0.46	1.75	1.19	0.82	1.21	0.91	0.75	2.39	1.7	2.37	0.94	0.94	1.91	1.03	1.92
1983	2.53	2.38	2.34	2.67	0.73	0.55	1.75	1.16	1.37	1.58	1.05	0.77	2.19	1.71	2.48	1.05	1.27	2.09	1.21	1.85
1984	1.7	1.64	1.65	1.93	0.54	0.48	1.12	0.89	1.35	1.06	0.78	0.65	1.48	1.08	2.13	0.76	1.02	1.57	0.73	1.35
1985	2.17	1.41	1.63	1.85	0.67	0.62	1.26	1.07	2.01	1.28	0.64	0.62	1.63	1.21	2.09	0.72	1.09	1.47	0.88	1.55
1986	2.12	1.16	2.06	1.89	0.52	0.39	1.28	1.06	2.27	1.54	1.03	0.6	2.04	1.34	2.14	0.86	1.24	1.75	1.1	1.38
1987	1.74	1.13	1.81	1.5	0.61	0.46	1.04	0.91	2.08	1.57	1.06	0.55	1.78	1.11	1.82	0.94	1.15	1.59	1.13	1.2
1988	2.22	1.53	2.21	1.59	0.69	0.57	1.29	0.97	2.92	2.18	1.3	0.72	1.93	1.57	2.21	1.26	1.15	1.96	1.64	1.33
1989	2.03	1.56	1.73	1.61	0.64	0.52	1.27	0.96	2.6	2.43	0.94	0.55	1.57	1.33	2.44	1.12	1.33	1.85	1.75	1.39
1990	2.1	1.48	1.6	1.26	0.4	0.32	1.15	0.88	2.43	2.08	0.91	0.47	1.53	1.16	1.69	0.93	1.03	1.38	1.4	1.27
1991	1.88	1.19	1.82	1.36	0.59	0.32	1.25	1.01	1.89	1.55	1.13	0.51	1.4	1.03	1.6	1.15	0.81	1.4	1.1	1.12
1992	2.57	1.59	2.06	1.51	0.47	0.32	1.04	0.87	2.58	1.69	0.71	0.37	1.55	1.27	1.57	1.41	0.9	1.42	1.56	1.67
1993	2.22	1.43	1.72	1.27	0.45	0.27	1	0.8	1.79	1.38	0.64	0.32	1.04	0.88	1.17	1	0.83	1.1	1.39	1.43
1994	2.17	1.98	1.38	1.13	0.34	0.36	0.92	0.66	1.52	1.31	0.69	0.37	0.96	0.89	0.99	1.08	0.94	1.08	1.18	1.26
1995	1.76	1.37	1.15	0.95	0.41	0.34	0.92	0.67	1.31	1.08	0.59	0.35	0.78	0.74	0.94	1.31	0.67	0.92	0.81	0.91
1996	1.43	1.39	0.91	0.86	0.27	0.21	0.64	0.56	0.92	0.89	0.51	0.23	0.68	0.6	0.76	1.24	0.63	0.8	0.71	1.08
1997	1.44	1.36	1.04	0.8	0.35	0.32	0.78	0.76	1.57	1.06	0.58	0.4	0.81	0.67	1.17	1.67	0.82	0.87	0.85	1.38
1998	1.74	1.79	1.18	1.01	0.49	0.38	1.04	0.85	2.07	1.11	0.63	0.31	1.01	0.66	1.33	2.12	0.72	0.97	1.08	2.02
1999	1.75	1.54	0.84	0.91	0.46	0.32	0.92	0.75	1.66	1.1	0.64	0.31	1.17	0.82	1.46	1.91	0.53	1.05	1.26	2.31
2000	2.3	1.93	1.14	1.08	0.52	0.36	0.96	0.79	1.71	1.37	0.75	0.43	1.31	0.84	1.41	1.74	0.65	1.04	1.56	2.28
2001	1.88	1.58	1.26	1.15	0.61	0.33	1.02	0.7	1.48	1.29	0.64	0.45	1.28	0.89	1.7	1.77	0.69	1.2	1.31	2.72
2002	2.04	1.73	1.03	1.16	0.49	0.37	1.05	0.76	2.1	1.55	0.74	0.42	1.32	1.03	2.26	1.82	0.99	1.41	1.71	2.95
2003	1.89	1.02	0.88	1.03	0.4	0.31	0.88	0.63	1.81	1.4	0.74	0.45	1.33	0.92	1.98	1.35	0.85	1.22	1.08	1.76
2004	2.12	0.97	0.93	1.06	0.48	0.34	0.83	0.64	1.73	1.39	0.77	0.39	1.39	0.87	2.23	1.4	0.83	1.27	1.22	2.24
2005	1.7	0.92	0.89	1.02	0.59	0.44	0.83	0.75	1.61	1.21	0.62	0.4	1.13	0.71	2.24	1.34	0.97	1.07	1.04	1.77
2006	1.76	0.86	0.94	1	0.5	0.35	0.76	0.74	1.71	1.38	0.55	0.37	1.26	0.94	1.96	1.28	1.08	1.05	1.08	2
2007	2.36	1.02	1.01	1	0.49	0.46	1.02	0.88	2.23	1.43	0.72	0.36	1.44	1.06	2.75	1.54	1.01	1	1.28	2.5
2008	2.56	0.64	0.67	0.94	0.47	0.51	0.99	0.8	2.07	1.29	0.61	0.37	1.23	0.89	3.49	1.4	0.9	1.02	1.37	1.98
2009	1.77	0.38	0.49	0.68	0.55	0.51	0.95	0.72	2.1	1.65	0.36	0.22	1.21	0.67	2.93	1.61	0.68	0.91	0.98	1.51
