# Schweingruber - Nyteboda - PCAB - ITRDB SWED010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4568
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4568.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed010e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed010e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed010e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed010e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Nyteboda - PCAB - ITRDB SWED010
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nyteboda
#   Location: Sweden
#   Northernmost_Latitude: 56.15
#   Southernmost_Latitude: 56.15
#   Easternmost_Longitude: 14.07
#   Westernmost_Longitude: 14.07
#   Elevation_m: -999
#--------------------
# Data_Collection
#   Collection_Name: SWED010
#   First_Year: 1815
#   Last_Year: 1976
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 351021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 351101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 351101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	351021_raw	351031_raw	351041_raw	351051_raw	351061_raw	351071_raw	351081_raw	351091_raw	351101_raw
1886	1.24	1.29	0.81	2	1.57	2.07	0.59	0.63	0.91
1887	0.98	1.07	0.6	1.85	0.74	1.61	0.35	0.34	0.66
1888	1.07	1.43	0.66	2.57	0.75	2.19	0.43	0.56	0.65
1889	1.08	1.23	0.81	2.03	0.69	1.63	0.44	0.39	0.48
1890	1.38	1.16	0.79	2.77	0.69	2.49	0.52	0.13	0.93
1891	1.15	0.75	0.78	2.62	0.68	1.97	0.7	0.29	0.77
1892	1.3	1.17	0.96	2.53	1.06	2.81	0.81	0.32	0.89
1893	1.21	1.14	0.72	3.82	1.35	3.28	0.66	0.37	0.73
1894	1.57	1.62	0.89	4.04	1.61	3.27	0.82	0.57	1.78
1895	1.27	0.83	0.66	2.92	1.21	3.27	0.61	0.29	1.9
1896	1.42	1.18	0.66	3.4	1.72	2.65	0.81	0.37	2.02
1897	1.15	1.32	0.69	2.13	1.42	2.07	0.43	0.64	1.93
1898	1.26	1.3	0.73	1.59	1.69	2.39	0.54	0.82	2.2
1899	0.94	1.18	0.56	1.29	1.6	2	0.62	0.68	1.83
1900	1.05	0.65	0.86	1.31	1.03	2.22	0.57	0.58	1.55
1901	1.12	0.78	1.11	1.35	1.04	2.49	0.74	0.63	1.35
1902	1.18	1.03	1.24	1.26	1.11	2.79	0.95	0.6	1.27
1903	1.08	1.16	1.18	1.56	1.22	2.11	0.79	0.63	1.22
1904	0.91	0.62	0.69	2.18	0.86	1.79	0.39	0.49	1.24
1905	1.03	1.35	1.08	2.82	1.09	1.79	0.33	0.36	1.19
1906	0.74	0.78	0.95	1.86	0.78	1.78	0.15	0.27	1.16
1907	0.87	0.87	1.14	3.33	0.9	1.97	0.23	0.26	1.27
1908	0.94	0.88	1.53	3.8	1	1.8	0.37	0.27	1.44
1909	1.03	1.15	2.15	3.12	0.96	1.49	0.57	0.44	1.54
1910	1.02	1.24	1.95	4.02	0.93	1.31	0.85	0.27	1.65
1911	1.14	1.67	2.31	2.83	0.98	1.46	0.77	0.33	1.88
1912	1.15	1.77	2.43	2.25	1.11	1.56	0.62	0.36	1.35
1913	0.99	1.23	1.68	1.91	0.88	1.62	0.56	0.39	1.4
1914	0.97	0.75	1.05	1.66	0.83	1.08	0.47	0.33	0.85
1915	0.63	0.81	0.76	1.49	0.64	1	0.38	0.11	0.78
1916	0.89	1.03	1.24	2.1	0.65	0.94	0.29	0.33	0.8
1917	0.71	0.63	0.72	1.17	0.6	1.3	0.3	0.36	0.76
1918	0.42	0.82	0.89	0.85	0.53	1.24	0.28	0.01	0.68
1919	0.83	1.18	1.58	1.13	0.64	1.46	0.53	0.48	0.84
1920	0.55	0.91	1.55	1.26	0.49	1.49	0.42	0.47	0.7
1921	0.48	0.9	0.77	0.96	0.47	1.15	0.39	0.47	0.53
1922	0.66	1.09	1.17	1.06	0.63	1.61	0.57	0.57	0.74
1923	0.43	0.88	1.47	1.31	0.51	1.34	0.28	0.63	0.74
1924	0.47	0.73	1.23	1.01	0.56	1.07	0.41	0.59	0.54
1925	0.58	0.57	1.28	0.85	0.67	0.98	0.53	0.61	0.64
1926	0.72	0.71	1.23	0.84	0.78	1.01	0.53	0.67	0.5
1927	0.61	0.79	1.47	0.59	0.93	1.04	0.72	0.78	0.43
1928	0.43	0.81	1.27	0.5	0.99	1.01	0.74	0.69	0.25
1929	0.34	0.76	1.11	0.44	0.98	0.86	0.9	0.79	0.3
1930	0.36	0.71	0.95	0.54	0.78	0.77	0.99	0.73	0.44
1931	0.3	0.8	1.14	0.42	0.9	0.8	1.3	0.92	0.45
1932	0.39	0.74	1.93	0.54	1.05	0.82	1.33	1.12	0.86
1933	0.44	0.7	1.44	0.46	0.75	0.87	1.07	1	0.74
1934	0.51	0.69	1.2	0.55	0.85	1.01	0.7	0.81	0.55
1935	0.54	0.75	1.38	0.54	0.71	1.16	0.67	0.74	0.65
1936	0.52	0.46	1.25	0.52	0.58	1.05	0.58	0.83	0.63
1937	0.63	0.69	1.84	0.49	0.64	1.1	0.67	0.82	0.51
1938	0.6	0.43	1.96	0.43	0.59	0.88	0.45	0.57	0.51
1939	0.54	0.48	1.49	0.48	0.66	1.07	0.43	0.53	0.55
1940	0.45	0.36	0.85	0.53	0.46	0.81	0.4	0.53	0.19
1941	0.61	0.48	1.13	0.59	0.5	0.89	0.44	0.62	0.22
1942	0.38	0.35	1.22	0.53	0.41	0.89	0.31	0.75	0.56
1943	0.26	0.35	1.33	0.56	0.48	0.89	0.31	0.52	0.52
1944	0.27	0.12	0.86	0.49	0.39	0.72	0.23	0.41	0.33
1945	0.37	0.28	1.18	0.54	0.31	0.54	0.3	0.42	0.36
1946	0.59	0.34	1.67	0.8	0.38	0.91	0.63	0.52	0.39
1947	0.71	0.69	1.47	0.85	0.44	0.98	0.49	0.5	0.52
1948	0.43	0.37	1.35	0.87	0.38	0.89	0.29	0.57	0.45
1949	0.59	0.43	1.31	0.78	0.39	0.69	0.37	0.56	0.33
1950	0.49	0.42	1.21	0.55	0.42	0.47	0.41	0.29	0.53
1951	0.6	0.47	1.2	0.58	0.43	0.15	0.56	0.47	0.47
1952	0.63	0.69	1.37	0.7	0.54	0.12	0.7	0.63	0.53
1953	0.44	0.64	1.3	0.88	0.55	0.25	0.47	0.6	0.46
1954	0.49	0.67	0.86	0.5	0.46	0.54	0.48	0.48	0.43
1955	0.44	0.59	0.72	0.63	0.43	0.43	0.52	0.23	0.45
1956	0.29	0.57	0.75	0.43	0.49	0.39	0.39	0.47	0.27
1957	0.52	0.74	1.13	0.65	0.53	0.67	0.41	0.38	0.42
1958	0.24	0.43	0.76	0.42	0.25	0.42	0.32	0.37	0.2
1959	0.3	0.61	1.27	0.49	0.56	0.38	0.34	0.11	0.23
1960	0.51	0.75	1.34	0.72	0.49	0.48	0.48	0.43	0.32
1961	0.26	0.52	0.98	0.56	0.45	0.4	0.6	0.38	0.24
1962	0.42	0.53	1.16	0.47	0.55	0.4	0.76	0.37	0.32
1963	0.43	0.53	1.14	0.51	0.56	0.55	0.71	0.52	0.26
1964	0.32	0.4	1.02	0.51	0.39	0.26	0.55	0.47	0.25
1965	0.31	0.41	1.25	0.51	0.43	0.37	0.38	0.5	0.25
1966	0.37	0.71	1.2	0.58	0.48	0.39	0.45	0.47	0.29
1967	0.22	0.66	1.48	0.53	0.43	0.25	0.24	0.44	0.17
1968	0.35	0.58	1.52	0.61	0.46	0.29	0.3	0.41	0.22
1969	0.16	0.34	1.24	0.51	0.4	0.29	0.32	0.36	0.22
1970	0.42	0.39	1.22	0.72	0.56	0.1	0.4	0.37	0.08
1971	0.23	0.29	1.14	0.68	0.53	0.19	0.45	0.27	0.14
1972	0.33	0.35	1.14	0.95	0.73	0.32	0.42	0.41	0.17
1973	0.33	0.35	1.09	0.81	0.69	0.37	0.38	0.35	0.26
1974	0.32	0.25	0.8	0.67	0.69	0.37	0.34	0.16	0.17
1975	0.39	0.42	1	0.3	0.72	0.48	0.45	0.08	0.23
1976	NA	0.18	0.5	0.43	0.47	0.29	0.32	0.11	0.1
