# Bräker - Eichbühl - FASY - ITRDB SWIT363
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16937
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16937.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit363-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit363-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit363.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit363.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Bräker - Eichbühl - FASY - ITRDB SWIT363
#--------------------
# Investigators
#   Investigators: Bräker, O.U.; Zingg, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collection purpose: 
# # Growth and Yield
# # 
# # Cores are stored at: 
# # disposed
# # 
# # Notes: 
# # plain, slope 0
# # Formerly Winterthur_Eichbuehl_Eiche_n13_1991.fh
# # 
# # References:
# # Schmid, S.; Zingg, A.; Biber, P.; Bugmann, H., (2006): 
# # Evaluation of the forest growth model SILVA along an elevational gradient in Switzerland. 
# # Eur. J. For. Res. 125: 43-55. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Eichbühl
#   Location: Switzerland
#   Northernmost_Latitude: 47.5119
#   Southernmost_Latitude: 47.5119
#   Easternmost_Longitude: 8.7392
#   Westernmost_Longitude: 8.7392
#   Elevation_m: 505
#--------------------
# Data_Collection
#   Collection_Name: SWIT363
#   First_Year: 1890
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## EIB00041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB00041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB00211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB00211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB00221_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB00221; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB00471_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB00471; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB00551_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB00551; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB00741_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB00741; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB01481_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB01481; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB02051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB02051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB02361_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB02361; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB02621_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB02621; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB02951_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB02951; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB04061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB04061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB04671_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB04671; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB05361_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB05361; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB07701_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB07701; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB08411_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB08411; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB10251_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB10251; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EIB10951_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EIB10951; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	EIB00041_raw	EIB00211_raw	EIB00221_raw	EIB00471_raw	EIB00551_raw	EIB00741_raw	EIB01481_raw	EIB02051_raw	EIB02361_raw	EIB02621_raw	EIB02951_raw	EIB04061_raw	EIB04671_raw	EIB05361_raw	EIB07701_raw	EIB08411_raw	EIB10251_raw	EIB10951_raw
1939	0.74	0.78	0.85	0.92	0.84	1.02	1.4	0.55	1.4	0.72	1.15	0.39	1.14	0.6	1.19	0.57	1.16	0.63
1940	0.57	0.55	0.7	0.57	0.77	0.94	1.2	0.54	1.03	0.88	0.79	0.37	1.25	0.71	1.33	0.44	1.38	0.45
1941	0.24	0.4	0.61	0.55	0.73	0.26	0.99	0.69	0.92	1.22	0.87	0.41	0.88	0.9	1.44	0.66	1.33	0.64
1942	0.7	0.17	0.73	0.57	1.03	0.51	1.89	0.61	1.24	1.25	0.98	0.66	0.54	0.84	1.26	0.72	1.2	0.78
1943	0.77	0.33	0.31	0.49	0.41	0.67	1.07	0.27	0.6	0.85	0.76	0.36	0.66	0.32	1.16	0.64	1.1	0.63
1944	0.89	0.55	0.69	0.91	1.01	1.18	1.38	0.97	1.28	1	1.04	0.92	0.86	0.42	0.67	0.3	0.78	0.61
1945	0.67	0.72	0.88	1.01	0.99	1.2	1.43	1.21	1.54	0.9	0.75	0.8	0.71	0.63	0.74	0.18	0.65	0.6
1946	0.71	0.67	0.78	0.9	1.27	1.21	1.06	1.09	1.54	0.73	0.63	0.63	0.74	0.43	0.32	0.13	0.46	0.34
1947	1.09	1.26	1.06	1.25	1.58	1.18	1.59	1.18	1.09	1.16	0.94	1.05	1.05	0.96	0.75	0.55	0.73	0.64
1948	1.01	0.74	0.82	0.82	1.14	0.8	0.91	0.71	0.9	0.76	0.63	0.92	0.59	0.9	0.75	0.78	0.83	0.5
1949	1.32	1.59	0.73	0.78	1.15	1.05	1.27	0.51	0.99	0.86	0.64	1.04	0.47	0.55	0.84	0.67	1.24	0.74
1950	1.29	0.65	0.56	0.87	0.94	1.04	1.22	0.15	0.91	0.71	0.49	1.28	0.37	0.44	0.78	0.55	0.76	0.86
1951	1.33	1.02	0.94	0.92	1.15	1.02	1.13	0.2	0.91	1.07	0.44	1.64	0.5	0.76	1.04	0.89	0.68	0.97
1952	0.84	1.21	0.99	0.7	0.85	0.71	0.81	0.27	0.86	0.92	0.58	1.67	0.58	0.73	0.82	1	0.88	0.82
1953	0.78	1.13	1.11	0.78	0.83	0.64	1.22	0.31	0.97	0.54	0.59	1.55	0.76	0.65	0.99	0.8	1.01	0.86
1954	1.33	1.14	0.76	1.05	1.3	0.85	0.55	0.52	0.95	0.87	0.85	1.06	1.33	0.82	1.15	0.65	1.29	0.98
1955	1.88	1.66	1.28	1.06	1.58	1.54	1.28	0.8	1.23	1.29	1.25	1.28	1.37	1.55	2.48	1.54	1.43	1.55
1956	1.17	1.64	1.17	0.7	1.24	1.16	1.06	0.55	1.02	1.13	1.44	1.07	1.18	1.28	2.79	1.58	1.06	1.88
1957	0.89	0.96	0.42	0.58	0.65	0.57	0.78	0.22	1	1.2	0.79	0.35	1.05	0.8	1.44	1.17	0.51	1.06
1958	1.45	1.6	0.64	0.83	1.2	1.04	0.94	0.35	0.96	1.65	0.99	0.74	1.54	1.05	2.04	1.24	0.83	1.47
1959	0.58	0.57	0.86	0.72	1.29	0.39	0.6	0.38	0.75	1.84	1.65	0.87	1.16	1.01	2.11	0.76	0.65	1.03
1960	0.48	0.61	1.06	0.7	0.95	0.37	0.83	0.43	0.44	1.12	1.48	0.7	0.59	0.99	1.92	0.9	0.42	0.83
1961	0.78	1.25	0.94	0.64	0.77	0.82	0.82	0.33	0.82	0.87	1.11	0.65	0.71	0.69	1.49	0.84	0.43	0.54
1962	0.65	0.81	0.56	0.54	0.57	0.47	0.74	0.28	0.63	0.56	0.82	0.47	0.72	0.44	1.06	0.58	0.32	0.47
1963	0.56	0.64	0.37	0.52	0.38	0.3	0.47	0.09	0.7	0.41	0.98	0.71	0.66	0.21	0.3	0.27	0.53	0.44
1964	0.78	0.59	0.66	0.26	0.64	0.54	0.86	0.28	1.3	1.01	1.08	1.13	1.48	0.44	0.56	0.61	0.99	0.89
1965	1.34	0.85	1.15	0.48	0.69	0.91	1.99	0.4	1.23	1.56	1.29	1.53	1.5	0.82	1.26	0.55	1.3	1.06
1966	1.57	1.03	0.89	0.49	1.09	0.84	1.97	0.48	1.47	1.68	1.41	1.44	1.76	0.93	1.61	1.18	2	1.46
1967	1.59	1.44	1.41	0.61	1.67	1.45	2.81	0.63	1.57	2.24	1.78	1.76	1.88	0.99	2.56	1.16	1.61	1.73
1968	0.96	0.71	0.84	0.45	0.96	0.85	2.38	0.36	1.82	1.26	1.38	1.08	1.96	0.94	1.69	0.68	1.89	1.47
1969	0.57	0.58	0.65	0.32	0.85	1.28	1.88	0.3	1.8	1.81	1.93	1.46	1.78	0.75	0.97	0.58	1.8	1.25
1970	1.05	0.41	0.59	0.42	0.83	1.21	1.26	0.31	1.24	0.85	1.5	0.93	1.04	0.65	0.69	0.44	1.24	1.01
1971	0.58	0.36	0.48	0.29	0.52	0.9	0.89	0.12	0.73	0.75	0.79	0.67	0.96	0.54	0.89	0.2	1.2	0.91
1972	1.04	0.72	1.19	0.77	1.16	1.13	1.82	0.42	1.18	0.64	1.47	0.71	1.45	0.44	1.04	0.78	1.76	0.87
1973	1.25	1	1.25	0.8	1.32	0.19	2.35	0.53	1.05	0.89	1.8	0.56	0.77	0.68	1.65	0.96	1.89	1.2
1974	0.97	0.92	1.51	0.89	1.61	2.19	2.15	0.52	0.9	1.16	1.56	0.65	0.84	0.6	2.16	0.57	1.48	1.75
1975	1.13	1.09	1.25	1.27	1.52	3.03	2.75	0.56	0.99	1.44	1.24	0.81	0.48	0.58	2.01	0.78	0.34	1.27
1976	1.01	0.67	0.59	0.86	0.98	1.48	1.51	0.51	0.74	1.33	0.88	0.77	0.34	0.44	1.44	1.04	0.21	1.18
1977	1.87	1.73	1.2	1.53	2.14	2.44	2.5	0.81	1.5	2.24	2.18	0.83	0.59	0.22	1.5	0.88	1.26	1.5
1978	1.89	1.32	1.19	1.54	1.82	2.26	2.57	0.75	1.19	2.33	2.48	0.97	0.43	0.28	1.47	0.36	2.29	1.7
1979	1.26	1	0.73	1.02	1.57	1.29	1.89	0.55	0.79	1.71	2.22	0.8	0.24	0.1	1.12	0.41	1.68	1.87
1980	1.67	1.24	1.03	1.57	2.31	1.99	2.85	0.73	1.49	2.4	2.7	1.2	0.24	0.18	1.2	0.36	1.77	2.05
1981	0.97	0.9	0.68	0.93	1.24	1.11	2.66	0.45	0.86	1.67	1.94	0.35	0.28	0.17	0.84	0.3	0.99	1.09
1982	1.91	1.56	0.89	1.2	1.19	0.98	2.67	0.61	1.11	2.42	3.11	1.19	0.81	0.73	1.29	0.72	2.45	1.65
1983	2.3	1.88	1.56	1.37	2.05	1.91	2.72	0.86	1.84	2.08	2.07	1.72	2.06	1.13	2.03	1.27	2.76	1.57
1984	2.17	1.46	1.78	1.2	1.94	1.53	1.73	0.75	1.48	2.12	1.83	1.96	1.52	1.17	1.99	0.99	2.22	1.4
1985	1.99	1.51	1.82	1.14	1.74	2.18	1.75	0.83	1.65	2.16	1.64	1.95	1.23	0.78	1.91	0.5	2.26	1.82
1986	1.85	2.04	1.73	0.89	2.13	2.3	1.57	0.78	1.63	2.91	1.53	1.5	1.35	0.77	2.05	0.54	2.09	2.05
1987	2.64	2.07	2.26	1.44	2.54	2.66	1.88	1.03	2.37	3.02	2.1	1.91	1.71	0.44	1.74	0.85	2.35	2.38
1988	1.49	1.47	2.04	1.37	2.24	2.01	1.53	1.03	2.36	3.14	1.5	3.3	1.28	0.69	1.49	0.97	1.81	2.19
1989	1.5	1.37	1.89	1.68	2.05	1.6	1.67	0.89	1.94	2.63	1.8	3.02	1.48	0.82	1.64	0.67	1.8	1.7
1990	1.27	1.44	1.84	2.16	2.36	1.73	1.79	1.13	2.03	2.14	1.81	3	1.54	0.72	1.82	0.78	2.44	2.41
1991	1.97	1.53	2.11	2.37	1.91	1.55	1.73	1.52	1.56	2.44	1.51	2.49	1.4	0.72	2	1.08	1.57	1.7
