# Bigler - Lucomagno TI Campo Solario - LADE - ITRDB SWIT190
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/8496
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-8496.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit190-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit190-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit190.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit190.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-02-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-02-10
#--------------------
# Title
#   Study_Name: Bigler - Lucomagno TI Campo Solario - LADE - ITRDB SWIT190
#--------------------
# Investigators
#   Investigators: Bigler, C.; Pellegrino, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lucomagno TI Campo Solario
#   Location: Switzerland
#   Northernmost_Latitude: 46.55
#   Southernmost_Latitude: 46.55
#   Easternmost_Longitude: 8.82
#   Westernmost_Longitude: 8.82
#   Elevation_m: 1800
#--------------------
# Data_Collection
#   Collection_Name: SWIT190
#   First_Year: 1778
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PL.A01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PL.A20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PL.A20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PL.A01_raw	PL.A02_raw	PL.A03_raw	PL.A04_raw	PL.A06_raw	PL.A07_raw	PL.A08_raw	PL.A10_raw	PL.A12_raw	PL.A13_raw	PL.A14_raw	PL.A15_raw	PL.A16_raw	PL.A17_raw	PL.A18_raw	PL.A19_raw	PL.A20_raw
1835	NA	NA	0.86	0.68	NA	NA	1.75	2.65	NA	NA	NA	NA	NA	2.54	NA	2.16	1.86
1836	NA	NA	0.73	0.64	NA	NA	1.65	1.86	NA	NA	NA	NA	NA	1.66	NA	0.98	1.29
1837	NA	NA	0.67	0.64	NA	NA	1.31	1.57	NA	NA	NA	NA	NA	1.63	NA	0.99	1.43
1838	NA	NA	0.63	0.71	NA	NA	1.22	1.06	NA	NA	NA	NA	NA	1.38	NA	1.02	1.2
1839	NA	NA	0.79	0.99	NA	NA	1.18	1.6	NA	NA	NA	NA	NA	1.83	NA	1.66	1.25
1840	NA	1.91	0.61	0.68	NA	NA	1.08	1.2	NA	NA	NA	NA	NA	1.75	NA	1.22	1.38
1841	NA	1.2	0.4	0.84	NA	NA	0.89	1.42	NA	NA	NA	NA	NA	1.7	NA	0.94	1.53
1842	NA	1.64	0.46	1.2	NA	NA	1.67	2.52	NA	NA	2.83	NA	NA	2.9	NA	1.74	2.37
1843	NA	2.76	0.43	0.48	NA	NA	0.65	1.05	NA	NA	1.71	NA	NA	1.73	NA	0.96	1.47
1844	NA	1.82	0.56	0.75	NA	NA	0.87	1.67	NA	NA	2.21	NA	NA	2.71	NA	1.4	1.51
1845	0.71	1.9	0.65	0.9	NA	NA	0.86	1.45	NA	NA	2.38	NA	NA	1.7	NA	1.22	1.41
1846	0.82	1.94	0.76	1.19	NA	1.17	1.04	2.48	NA	NA	3.34	NA	NA	2.41	NA	1.46	1.55
1847	1.01	2.23	0.74	1.21	NA	1.56	0.8	2.75	NA	NA	2.89	NA	NA	2.05	NA	1.35	1.63
1848	1.02	1.9	0.6	1.13	NA	1.69	0.9	1.53	NA	NA	3.16	NA	NA	1.56	NA	0.84	1.03
1849	0.96	1.8	0.78	1.1	NA	1.41	0.83	2.11	NA	NA	2.67	NA	NA	1.48	NA	1.07	1.32
1850	0.53	2.08	0.71	1.19	NA	1.29	0.58	1.59	NA	NA	2.4	NA	NA	1.28	NA	0.71	1.16
1851	0.58	1.65	0.72	1.01	1.86	0.94	0.51	1.16	NA	NA	1.99	NA	NA	1.26	NA	1	1.2
1852	0.31	1.67	0.76	1.21	2.22	0.94	0.6	1.42	NA	NA	2.38	NA	NA	1.68	NA	1.24	1.49
1853	0.39	1.81	0.81	1.16	2.24	1.28	0.56	1.63	NA	NA	2.96	NA	NA	1.83	NA	1.24	1.04
1854	0.29	1.68	0.65	0.98	3.65	1.38	0.57	1.03	NA	NA	1.87	NA	NA	1.45	1.46	0.87	0.67
1855	0.37	0.74	0.76	0.91	1.71	1	0.47	1.4	NA	NA	1.91	NA	NA	1.61	1.59	1.11	0.82
1856	0.35	1.02	0.71	1.04	0.89	0.82	0.46	1.47	NA	NA	1.72	NA	NA	1.8	1.81	1.04	0.97
1857	0.35	1.09	0.88	0.93	1.24	0.82	0.42	1.59	NA	NA	2.5	NA	1.1	2.37	2.07	1.43	1.03
1858	0.51	1.1	0.96	0.97	1.54	1.08	0.41	1.61	NA	2.52	2.5	NA	1.09	2.24	2.97	1.59	1.07
1859	0.53	1.7	1.2	0.91	1.39	1.14	0.35	1.96	NA	3.87	2.55	NA	1.29	2.34	3.19	1.75	1.04
1860	0.55	1.88	1.08	0.83	1.27	1.22	0.52	1.62	NA	2.8	1.44	NA	1.4	1.9	3.05	1.41	1
1861	0.5	1.59	0.76	1.03	1.3	1.87	0.65	1.9	NA	4.42	1.82	NA	1.17	2.27	3.6	1.74	0.88
1862	0.66	1.21	0.95	0.72	1.22	1.54	0.76	1.96	NA	3.71	1.45	NA	0.77	2.47	3.18	1.17	1.14
1863	0.52	1.35	0.97	0.52	1.54	1.13	0.59	1.64	NA	3.9	1.94	NA	1.15	2.16	2.3	0.9	1.01
1864	0.6	0.55	1.15	0.65	1.61	1.07	0.64	1.42	NA	4.96	2.25	NA	1.56	1.18	1.42	0.9	1.05
1865	0.56	0.39	1.22	0.63	1.49	1.13	0.83	2.04	NA	4.06	2.61	NA	1.17	1.64	1.65	1.48	1.22
1866	0.77	0.41	1.06	0.51	1.66	1.06	0.69	1.67	NA	2.93	1.85	NA	1.24	1.91	1.74	1.35	1.32
1867	0.74	0.43	1.11	0.45	1.48	0.74	0.52	1.24	NA	2.37	1.48	NA	1.25	1.36	1.25	1.18	1.07
1868	0.88	0.3	1.25	0.9	0.53	1.32	0.57	1.6	NA	2.25	1.59	NA	1.12	2.18	1.39	1.32	1.22
1869	0.72	0.41	1.04	0.85	0.38	1.11	0.42	1.12	NA	1.95	1.17	NA	1	1.65	1.44	1.14	1.06
1870	0.96	0.33	1.21	1.29	0.3	1.59	0.57	1.9	NA	2.36	2.18	NA	1.18	2.03	2.82	1.99	1.33
1871	0.58	0.53	0.88	0.88	0.07	0.59	0.41	0.75	1.63	1.62	1.35	NA	1.04	1.23	1.77	1.06	0.75
1872	0.7	0.3	0.93	0.71	0.27	1.03	0.6	1.18	1.75	1.55	1.57	NA	0.9	1.74	1.86	1.42	1.05
1873	0.75	0.32	1.09	0.69	0.38	1.2	0.63	1.43	1.63	2.28	1.41	NA	1.57	1.87	1.82	1.36	1.27
1874	0.68	0.52	1.48	1.23	0.42	1.66	0.76	1.85	1.97	3.63	2.01	NA	2.03	2.27	2.88	1.99	1.38
1875	0.3	0.86	1	1.46	0.38	1.74	0.65	1.36	1.28	4.08	2.03	NA	1.07	2.17	2.63	1.53	1.29
1876	0.45	0.75	0.96	1.36	0.47	1.84	0.68	1.71	1	3.31	2.15	NA	1.07	2.13	2.46	0.96	1.09
1877	0.29	0.76	0.88	1.56	0.5	1.57	0.64	1.35	1.01	3.33	1.66	NA	1.38	1.65	2.15	1.38	1.11
1878	0.2	1.01	0.86	1.15	0.6	1.22	0.55	1.27	0.75	2.84	2.15	NA	1.1	1.79	2.28	1.05	0.96
1879	0.23	1.02	0.78	0.94	0.7	1.12	0.62	1.16	0.33	3.28	2.48	NA	1.08	1.52	2.66	0.84	0.95
1880	0.22	0.97	0.98	0.85	0.67	1.16	0.53	1.31	0.39	2.62	2.75	NA	1.12	1.63	1.57	0.7	0.72
1881	0.28	1.07	1.26	1.32	0.87	1.39	0.77	2.11	1.18	3.27	3.76	NA	1.37	2.4	2.75	1.27	1
1882	0.25	0.89	1.01	1.27	0.67	1.19	0.92	1.46	1.49	2.6	2.46	NA	1.31	1.07	1.54	0.89	0.87
1883	0.26	1.31	1.02	1.95	0.73	1.3	1.12	1.58	1.71	2.16	2.59	NA	1.39	1.45	1.97	1.28	0.83
1884	0.24	1.41	1.19	1.82	0.87	1.59	0.92	2.04	2.14	3.1	2.08	NA	1.79	1.82	1.5	1.13	1.2
1885	0.26	1.69	1	2.1	1.2	1.4	0.84	1.94	2.89	3.47	1.65	NA	2	2.59	0.96	1.13	1.29
1886	0.21	0.9	0.66	1.35	0.63	0.64	0.46	0.71	1.85	1.7	0.73	NA	1.16	2.18	0.61	0.56	0.71
1887	0.44	2.21	1.04	2.64	1.45	1.45	0.92	1.59	2.85	2.17	1.38	NA	1.81	2.72	1.08	1.21	1.33
1888	0.36	0.91	0.64	1.37	0.65	0.77	0.46	0.71	1.84	1.19	0.65	NA	1.16	1.54	0.81	0.9	0.48
1889	0.59	1.74	0.96	2.63	0.96	1.14	0.58	1.3	1.69	2.15	1.07	NA	1.11	1.89	1.06	1.3	0.84
1890	0.56	1.29	0.97	1.76	0.93	0.93	0.57	1.14	1.78	2.11	0.92	NA	1.26	1.96	1.2	0.84	0.73
1891	0.62	1.15	0.93	1.86	1.05	0.84	0.53	1.19	1.86	2.13	0.83	NA	1.34	2.09	1.11	0.97	0.72
1892	0.68	1.78	1.13	2.38	1.43	1.11	0.71	1.22	1.59	2.39	1.2	NA	1.9	2.41	1.54	1.21	0.95
1893	0.77	1.56	1.05	2.44	1.43	1.23	0.62	1.32	2.01	2.09	1.14	NA	1.74	2.65	1.56	0.86	1.01
1894	0.86	1.43	1.23	2.11	1.45	1.14	0.93	1.5	2.21	2.08	1.53	NA	1.83	2.94	1.34	1.2	1.1
