# Roig - Balmaceda - NOPU - ITRDB ARGE023
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4269
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4269.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge023-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge023.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge023.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Roig - Balmaceda - NOPU - ITRDB ARGE023
#--------------------
# Investigators
#   Investigators: Roig, F.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Balmaceda
#   Location: Argentina
#   Northernmost_Latitude: -45.92
#   Southernmost_Latitude: -45.92
#   Easternmost_Longitude: -71.75
#   Westernmost_Longitude: -71.75
#   Elevation_m: 600
#--------------------
# Data_Collection
#   Collection_Name: ARGE023
#   First_Year: 1755
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Nothofagus pumilio (Poepp. & Endl.) Reiche
#   Common_Name: lenga
#   Tree_Species_Code: NOPU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BAL01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL06C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL06C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BAL01B_raw	BAL03A_raw	BAL03B_raw	BAL06B_raw	BAL06C_raw	BAL07B_raw	BAL09A_raw	BAL09B_raw	BAL13B_raw	BAL14A_raw	BAL14B_raw	BAL15A_raw	BAL16B_raw	BAL17A_raw	BAL18A_raw	BAL19A_raw	BAL24A_raw	BAL25A_raw
1812	NA	2.05	0.4	NA	NA	0.76	NA	NA	NA	1.01	NA	NA	NA	NA	0.92	1.27	NA	NA
1813	NA	2.22	0.55	NA	NA	0.69	NA	NA	NA	0.79	NA	NA	NA	NA	0.9	1.23	NA	NA
1814	NA	0.61	0.22	NA	NA	0.28	NA	NA	NA	0.43	NA	NA	NA	NA	0.64	0.58	NA	NA
1815	NA	0.2	0.09	NA	NA	0.13	NA	NA	NA	0.14	NA	NA	NA	NA	0.27	0.44	NA	NA
1816	NA	0.21	0.21	NA	NA	0.31	NA	NA	NA	0.04	NA	NA	NA	NA	0.1	0.64	NA	NA
1817	NA	1.09	0	NA	NA	0.78	NA	NA	NA	0.75	NA	NA	NA	NA	0.87	0.56	NA	NA
1818	NA	0.99	0.78	NA	NA	0.49	NA	NA	NA	0.39	NA	NA	NA	NA	0.73	0.41	NA	NA
1819	NA	0.68	0.61	NA	NA	0.58	NA	NA	NA	0.48	NA	NA	NA	NA	0.43	0.5	NA	NA
1820	NA	0.62	0.82	NA	NA	0.73	NA	NA	NA	0.67	NA	NA	NA	NA	0.66	0.62	NA	NA
1821	NA	0.49	0.54	NA	NA	0.62	NA	NA	NA	0.39	NA	NA	NA	NA	0.58	0.81	NA	NA
1822	NA	1.11	1.18	NA	NA	1.15	NA	NA	NA	0.45	NA	NA	NA	NA	0.89	1.22	NA	NA
1823	NA	1.26	1.47	NA	NA	1.35	NA	NA	NA	0.6	NA	NA	NA	NA	1.05	0.91	NA	NA
1824	NA	1	0.88	NA	NA	0.92	NA	NA	NA	0.66	NA	NA	1.01	NA	0.65	1.01	NA	NA
1825	NA	1.13	0.9	NA	NA	1.04	NA	NA	NA	0.61	NA	NA	0.73	NA	0.95	1.04	NA	NA
1826	NA	1.1	0.93	NA	NA	1.47	NA	NA	NA	0.68	NA	NA	1.02	NA	1.08	0.84	NA	NA
1827	NA	0.96	0.67	NA	NA	1.41	NA	NA	NA	0.49	NA	NA	0.87	NA	0.98	0.97	NA	NA
1828	NA	1.7	1.37	NA	NA	1.33	NA	NA	NA	0.59	NA	NA	0.97	NA	1.19	0.78	NA	NA
1829	NA	1.81	1.09	NA	NA	0.94	NA	NA	NA	0.57	NA	NA	1.64	NA	0.88	0.57	NA	NA
1830	NA	1.18	1.1	NA	NA	0.85	NA	NA	0.74	0.59	NA	NA	1.02	NA	0.62	0.62	0.34	0.86
1831	NA	1.07	1.18	NA	NA	1.04	NA	NA	0.51	0.73	NA	NA	0.73	NA	0.65	0.38	0.28	0.59
1832	NA	1.27	1.48	NA	NA	1.34	NA	NA	2.03	0.6	NA	NA	0.98	NA	0.61	0.49	0.41	0.63
1833	NA	1.18	1.31	NA	NA	1.35	NA	NA	2.8	0.59	NA	NA	0.85	NA	1	0.96	0.49	0.77
1834	NA	1.22	0.99	NA	NA	1.06	NA	NA	1.99	0.6	NA	NA	0.99	NA	0.85	0.74	0.41	0.78
1835	NA	0.98	1.4	NA	NA	0.66	NA	NA	1.51	0.76	NA	NA	0.51	NA	0.61	0.6	0.28	0.6
1836	NA	0.96	1.36	NA	NA	0.9	NA	NA	1.21	0.67	NA	NA	0.29	NA	0.57	0.76	0.28	0.5
1837	NA	1.17	1.42	NA	NA	1.19	NA	NA	1.66	0.74	NA	NA	0.28	NA	0.93	0.7	0.37	0.59
1838	NA	1.07	1	NA	NA	1.08	NA	NA	1.67	0.92	NA	NA	0.67	NA	0.95	0.91	0.5	0.83
1839	NA	0.77	1.19	NA	NA	0.94	NA	NA	1.4	0.7	NA	NA	0.54	NA	1.02	1.01	0.56	0.8
1840	NA	0.57	0.95	NA	NA	0.56	NA	NA	1.29	0.56	NA	NA	0.59	NA	1.22	0.7	0.49	0.76
1841	NA	0.72	0.83	NA	NA	0.68	NA	NA	0.78	0.69	NA	NA	0.51	NA	0.69	0.61	0.45	0.63
1842	NA	0.5	0.75	NA	NA	0.27	NA	NA	0.91	0.28	NA	NA	0.37	NA	0.63	0.43	0.43	0.56
1843	NA	0.58	1.01	NA	NA	0.6	NA	NA	0.48	0.55	NA	NA	0.26	NA	1.07	0.81	0.25	0.33
1844	NA	0.81	1.08	NA	NA	0.84	NA	NA	0.71	0.93	NA	NA	0.5	NA	1.22	0.8	0.59	0.8
1845	NA	0.62	0.68	NA	NA	0.78	NA	NA	1.32	0.66	NA	NA	0.73	NA	0.69	0.36	0.42	0.68
1846	NA	0.51	0.61	NA	NA	0.84	NA	NA	0.97	0.74	NA	NA	0.67	NA	0.5	0.4	0.26	0.47
1847	NA	0.96	0.74	NA	NA	0.94	NA	NA	1.27	0.82	NA	NA	0.54	NA	0.58	0.58	0.34	0.57
1848	NA	0.84	0.9	NA	NA	0.86	NA	NA	1.01	0.9	NA	NA	0.59	NA	0.64	0.87	0.51	0.74
1849	NA	0.79	1.08	NA	NA	0.74	NA	NA	1.31	1.04	NA	NA	0.6	NA	0.75	0.72	0.67	0.85
1850	NA	0.7	0.56	NA	NA	0.54	0.24	0.45	1.36	0.95	NA	NA	0.53	NA	0.38	0.25	0.45	0.76
1851	NA	0.31	0.23	NA	NA	0.19	0.15	0.29	1.72	0.65	NA	NA	0.37	NA	0.15	0.15	0.49	0.58
1852	NA	0.28	0.1	NA	NA	0.15	0.06	0.08	0.37	0.29	NA	NA	0.1	NA	0.21	0.04	0.13	0.43
1853	NA	0.8	0.6	NA	NA	0.99	0.05	0.62	1.06	0.5	NA	NA	0.41	NA	0.25	0.15	0.27	1.01
1854	NA	0.97	0.64	NA	NA	0.82	0.05	0.71	1.19	0.77	NA	NA	0.34	NA	0.27	0.24	0.25	0.78
1855	NA	0.94	0.99	NA	NA	0.77	0.1	1.11	1.84	0.84	NA	NA	0.4	NA	0.33	0.23	0.3	1.04
1856	NA	1.02	0.83	NA	NA	0.94	0.15	0.93	1.94	1.12	NA	NA	0.45	NA	0.27	0.28	0.36	1.27
1857	NA	1.21	0.9	NA	NA	1.1	0.18	0.89	1.76	1.47	NA	NA	0.34	NA	0.37	0.3	0.35	1.4
1858	NA	1.14	1.04	NA	NA	1	0.24	1.05	1.59	1.24	NA	NA	0.5	NA	0.48	0.51	0.43	1.3
1859	NA	1.34	1.17	NA	NA	1.29	0.35	0.69	1.32	1.72	NA	NA	0.62	NA	0.49	0.69	0.48	1.22
1860	0.49	1.22	0.52	NA	NA	1.11	0.24	1	1.31	1.91	NA	NA	0.6	NA	0	0.58	0.51	1.16
1861	0.49	1.11	0.54	NA	NA	1.04	0.2	0.49	1.24	1.22	NA	NA	0.37	NA	0.39	0.52	0.43	0.89
1862	0.44	0.66	0.39	NA	NA	0.56	0.1	0.31	0.14	0.53	NA	NA	0.13	NA	0.21	0.35	0.16	0.53
1863	0.73	0.88	0.49	NA	NA	1.21	0.3	0.55	0.77	1.12	NA	NA	0.35	NA	0.38	0.5	0.4	1.02
1864	0.5	0.82	0.74	NA	NA	1.07	0.28	0.29	0.88	0.97	NA	NA	0.42	NA	0.38	0.46	0.37	1.08
1865	0.82	0.8	0.72	NA	NA	1.34	0.55	0.39	1.99	1.68	NA	NA	0.54	NA	0.64	0.72	0.65	1.16
1866	0.68	0.73	0.64	NA	NA	1.05	0.3	0.31	2.17	1.33	NA	NA	0.44	NA	0.72	0.72	0.6	1.44
1867	0.72	0.7	0.53	NA	NA	1.15	0.4	0.35	1.48	1.21	NA	NA	0.45	NA	0.84	0.75	0.51	0.98
