# Lara - Los Petronquines - NOPU - ITRDB CHIL023
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16640
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16640.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil023-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil023.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/chil023.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-11-14
#--------------------
# File_Last_Modified_Date
#   Date: 2013-11-14
#--------------------
# Title
#   Study_Name: Lara - Los Petronquines - NOPU - ITRDB CHIL023
#--------------------
# Investigators
#   Investigators: Lara, A.(https://orcid.org/0000-0003-4998-4584); Aravena, J.C.; Villalba, R.(https://orcid.org/0000-0001-8183-0310); Wolodarsky-Franke, A.; Luckman, B.H.(https://orcid.org/0000-0003-0365-6059); Wilson, R.J.S.(https://orcid.org/0000-0003-4486-8904)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # Climatology
# # 
# # Cores are stored at:
# # University of Western Ontario NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: Antonio Lara, Juan Carlos Aravena, Ricardo Villalba, Alexia Wolodarsky-Franke, Brian Luckman, Rob Wilson
#   Journal_Name: Canadian Journal of Forest Research
#   Published_Title: Dendroclimatology of high-elevation Nothofagus pumilio forests at their northern distribution limit in the central Andes of Chile
#   Published_Date_or_Year: 2001
#   Volume: 31
#   Pages: 925-936
#   Issue: 6
#   Report_Number: 
#   DOI: 10.1139/x00-208
#   Full_Citation: None
#   Abstract: Nothofagus pumilio (Poepp et Endl.) Krasser, is a deciduous tree species that grows in Chile and adjacent Argentina between 36 and 56°S, often forming the Andean tree line. This paper presents the first eight tree-ring chronologies from N. pumilio at its northern range limit in the central Andes of Chile (36-39°S) and the first precipitation reconstruction for this region. Samples were taken from upper tree-line stands (1500-1700 m elevation) in three study areas: Vilches, Laguna del Laja, and Conguillío. Results indicate that, at the northern sites (Vilches and Laguna del Laja), the tree-ring growth of N. pumilio is positively correlated with late-spring and early summer precipitation and that higher temperatures reduce radial growth, probably because of an increase in evapotranspiration and decrease in water availability. At the southern Conguillío study area, radial growth was negatively correlated with late-spring and early summer precipitation. The presence of volcanic activity in this latter study area, which might have masked the climate signal, did not seem to have a significant influence on radial growth. A reconstruction of November-December (summer) precipitation for the period 1837-1996 from N. pumilio tree-ring chronologies accounted for 37% of instrumentally recorded precipitation variance. This is the first precipitation reconstruction from N. pumilio chronologies. Only temperature and snow cover have previously been reconstructed using this species. The reconstruction indicates that the driest and wettest 25-year periods within the past 160 years are 1890-1914 and 1917-1941, respectively.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Los Petronquines
#   Location: Chile
#   Northernmost_Latitude: -37.4833
#   Southernmost_Latitude: -37.4833
#   Easternmost_Longitude: -71.3167
#   Westernmost_Longitude: -71.3167
#   Elevation_m: 1690
#--------------------
# Data_Collection
#   Collection_Name: CHIL023
#   First_Year: 1770
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Nothofagus pumilio (Poepp. & Endl.) Reiche
#   Common_Name: lenga
#   Tree_Species_Code: NOPU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ALP17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP34_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP34; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP39_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP39; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP40_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP40; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP35_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP35; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP38_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP38; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP33_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP33; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALP29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALP29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ALP17B_raw	ALP16B_raw	ALP34_raw	ALP32_raw	ALP24A_raw	ALP12A_raw	ALP15A_raw	ALP39_raw	ALP18A_raw	ALP20A_raw	ALP5_raw	ALP40_raw	ALP16A_raw	ALP35_raw	ALP38_raw	ALP13B_raw	ALP33_raw	ALP29A_raw	ALP24B_raw	ALP23B_raw	ALP26A_raw	ALP26B_raw	ALP20B_raw	ALP29B_raw
1940	3.392	1.496	1.676	1.058	4.83	NA	1.078	1.686	4.074	2.196	NA	NA	NA	1.45	1.674	NA	NA	NA	4.282	2.386	4.87	5.814	3.234	3.676
1941	3.484	1.886	1.028	0.828	4.1	NA	2.05	1.736	4.312	2.596	NA	NA	NA	1.182	2.308	NA	NA	NA	4.402	2.06	6.97	5.808	3.096	3.888
1942	3.536	1.852	2.142	2.17	4.908	NA	1.008	2.278	4.04	2.224	NA	NA	NA	1.86	2.434	NA	NA	NA	4.762	1.82	5.83	6.25	3.426	3.614
1943	3.714	1.068	1.162	1.314	4.406	NA	0.5	0.958	3.234	1.494	NA	NA	NA	0.748	2.106	NA	NA	NA	3.896	1.576	3.74	4.256	3.052	3.548
1944	3.692	1.536	1.102	1.528	4.776	NA	1.02	1.182	4.232	1.902	NA	NA	NA	0.854	1.43	NA	3.388	NA	3.97	2.334	7.07	6.032	4.362	4.878
1945	4.536	1.712	1.052	2.072	4.898	NA	0.776	1.724	4.35	3.21	NA	NA	NA	1.134	1.16	5.33	6.32	NA	5.438	2.614	7.48	6.464	5.484	5.424
1946	3.232	2.648	1.408	2.182	4.624	NA	0.818	1.652	4.552	3.308	NA	NA	NA	1.544	1.056	5.574	5.054	5.596	5.036	2.416	4.91	4.67	4.222	5.842
1947	3.368	1.7	1.146	1.996	4.522	NA	0.836	1.588	4.144	2.738	NA	NA	NA	1.428	0.904	4.756	6.848	4.744	4.406	2.492	4.7	3.986	4.182	6.418
1948	2.318	1.118	0.972	1.644	3.938	NA	0.808	1.884	3.748	2.99	NA	NA	NA	1.686	1.244	3.304	6.108	3.304	4.508	3.572	5.8	5.186	4.058	7.082
1949	3.062	1.404	0.732	2.188	4.472	NA	0.616	1.22	5.214	4.212	NA	NA	NA	1.622	1.002	4.1	5.992	3.2	5.04	3.55	6.02	5.648	3.434	7.28
1950	2.466	1.204	0.388	1.418	4.126	NA	0.566	1.584	3.698	3.352	NA	NA	NA	1.372	0.802	2.59	2.436	2.828	3.332	3.63	5.55	3.816	3.078	5.182
1951	2.13	1.44	1.036	2.19	4.108	NA	0.7	1.5	3.398	2.818	NA	NA	NA	1.976	1.788	2.604	1.704	3.06	3.52	3.35	5.55	4.384	2.23	4.124
1952	2.198	1.54	0.708	1.866	4.306	NA	0.564	1.19	3.006	2.54	NA	NA	NA	2.086	0.968	4.018	3.12	3.356	3.86	3.624	4.67	4.076	2.446	4.888
1953	2.778	1.516	0.946	1.182	3.644	NA	0.624	1.486	3.072	2.854	NA	NA	NA	1.426	1.656	3.034	3.998	3.56	3.418	2.814	4.98	4.806	2.28	4.484
1954	3.118	1.216	0.768	1.566	4.182	5.07	0.848	1.548	3.452	1.756	NA	NA	NA	1.276	1.248	3.008	3.062	2.422	3.948	3.302	3.54	3.32	1.84	4.226
1955	2.924	1.73	1.184	2.372	4.72	5.5	1.042	1.56	3.184	1.78	NA	NA	NA	1.566	4.628	3.282	2.456	3.15	4.862	4.116	4.39	4.416	2.61	4.922
1956	2.476	2.634	0.726	1.704	3.402	5.016	0.408	1.634	2.826	1.984	NA	NA	NA	1.676	2.438	2.632	2.95	2.808	3.146	3.432	5.22	3.872	2.488	3.246
1957	1.926	1.744	1.176	1.244	3.032	3.872	0.448	0.744	2.192	1.466	NA	NA	NA	1.612	2.102	2.6	1.714	3.024	2.95	3.24	2.55	3.316	2.228	3.712
1958	2.398	1.946	2.76	1	3.664	4.288	0.976	0.5	2.82	2.12	NA	NA	NA	0.882	1.838	3.656	2.57	3.32	4.106	2.866	4	4.366	2.376	3.884
1959	2.288	1.614	1.306	1.006	3.994	4.61	1.078	0.88	3.104	2.182	NA	NA	NA	1.19	1.656	3.026	2.2	4.24	3.232	3.138	4.39	4.754	2.218	3.164
1960	3.138	2.126	1.342	0.794	4.138	3.804	0.862	1.07	2.546	2.672	NA	NA	NA	1.048	1.254	2.784	2.208	4.222	3.452	3.23	2.61	3.426	2.13	2.806
1961	2.37	2.76	0.864	0.724	3.084	3.46	0.442	1.054	2.176	2.252	NA	NA	NA	0.996	1.8	2.154	2.758	2.126	2.924	2.396	2.64	2.672	1.524	2.356
1962	2.072	1.816	0.874	0.802	2.104	3.328	0.822	0.738	2.058	1.99	NA	NA	NA	1.024	0.794	2.1	1.912	1.63	2.246	2.226	2.55	3.098	1.472	1.896
1963	2.902	1.852	0.764	0.584	3.156	3.808	0.802	0.826	2.348	1.988	NA	NA	NA	0.928	0.76	2.838	2.66	1.918	3.172	2.188	3.22	2.918	1.484	1.848
1964	2.606	1.796	0.822	0.676	2.456	4.01	0.67	0.594	2.992	3.316	NA	NA	NA	1.228	1.494	3.916	2.648	1.98	4.368	2.892	4.63	4.728	2.038	2.176
1965	2.834	2.084	0.892	0.84	2.49	4.14	0.73	0.328	2.854	3.088	NA	NA	NA	0.862	1.314	2.878	2.548	2.226	3.966	2.56	3.86	3.246	1.88	2.344
1966	2.536	2.27	1.618	1.184	1.98	4.49	0.932	0.896	2.524	3.29	NA	NA	NA	1.146	1.86	2.62	2.692	2.706	4.106	2.576	4.85	4.65	1.856	2.342
1967	2.256	2.202	1.856	1.13	1.838	4.502	0.804	0.996	2.278	2.392	NA	NA	NA	1.2	1.678	2.77	3.324	2.584	3.99	2.188	3.17	2.75	1.576	1.978
1968	1.74	2.348	0.79	0.512	1.738	2.766	0.916	0.386	0.802	1.048	NA	NA	NA	0.86	0.64	1.938	2.102	2.38	2.612	1.834	2.91	2.828	1.144	1.89
1969	1.73	1.856	1.284	0.416	2.114	2.814	0.732	0.258	1.304	1.44	NA	NA	NA	0.726	1.558	1.606	3.374	1.922	3.192	2.014	2.67	2.674	1.176	1.772
1970	1.658	1.876	1.262	0.724	1.414	2.694	0.708	0.644	0.99	1.62	NA	NA	NA	0.896	1.582	1.238	2.51	1.27	2.252	2.056	3.19	2.59	1.498	2.228
1971	2.604	2.168	2.09	1.264	1.53	3.928	1.29	1.192	1.272	2.362	NA	NA	NA	1.38	3.806	1.304	3.586	2.036	2.836	2.478	4.27	3.69	2.142	3.504
1972	2.114	1.748	1.262	1.082	1.32	3.248	0.982	0.472	1.078	1.694	NA	NA	NA	1.122	2.466	1.528	2.538	1.874	1.852	1.856	2.25	2.314	1.602	2.042
1973	1.794	1.982	1.168	0.618	1.276	2.53	1.07	0.168	1.43	1.55	NA	NA	NA	0.746	2.298	1.044	2.284	1.488	1.68	1.504	2.13	1.862	1.346	1.378
1974	2.322	1.794	1.266	0.478	1.154	2.662	0.876	0.424	1.042	2.32	NA	NA	NA	0.664	1.708	0.916	2.592	1.812	1.632	2.216	2.56	2.744	1.396	1.538
1975	2.558	1.842	0.832	0.96	1.298	2.442	0.944	0.582	1.014	1.994	NA	NA	NA	0.966	2.29	0.98	2.722	1.774	1.684	1.774	2.83	2.31	1.47	1.61
1976	2.49	1.736	1.728	1.052	1.288	1.59	1.22	0.594	1.02	2.042	NA	NA	NA	1.016	1.776	0.886	2.398	1.838	1.688	1.578	2.3	2.24	1.254	2.004
1977	2.686	NA	1.374	0.566	1.998	0.888	1.088	0.468	1.302	2.71	NA	NA	NA	0.94	1.716	1.236	3.01	1.918	1.524	1.778	2.35	2.046	1.33	1.846
1978	2.418	NA	1.644	0.716	2.16	1.206	1.016	0.326	1.026	2.004	NA	NA	NA	0.888	1.79	1.094	2.744	1.808	1.554	1.528	2.34	1.978	1.374	2.186
1979	3.674	NA	1.126	0.67	2.286	1.792	1.184	0.31	1.182	1.656	NA	NA	NA	0.83	1.322	0.87	2.868	1.858	1.628	1.294	2.25	1.442	1.038	1.646
1980	4.112	NA	1.706	0.994	2.42	1.184	1.454	1.082	1.576	1.456	NA	NA	NA	0.98	1.45	0.776	2.396	1.542	1.65	1.698	2.43	2.078	1.2	1.92
1981	2.734	NA	1.266	1.168	1.43	1.088	1.036	0.546	1.248	1.258	NA	NA	NA	0.882	0.978	0.502	2.592	1.352	1.328	1.538	1.95	1.288	1.26	1.646
1982	2.936	NA	1.102	1.002	2.194	1.598	1.082	0.378	1.064	2.094	NA	NA	NA	0.754	1.172	0.656	2.97	1.498	1.312	1.702	2.46	1.774	1.374	1.806
1983	1.96	NA	2.37	1.184	2.218	1.766	1.252	NA	1.27	1.924	NA	NA	NA	1.002	1.476	0.67	2.152	1.078	1.578	1.3	1.59	1.398	1.212	1.962
1984	2.786	NA	1.67	1.266	1.578	3.014	NA	NA	1.108	1.568	NA	NA	NA	1.026	2.074	0.802	2.29	0.926	1.158	1.276	2.36	1.504	0.952	1.77
1985	2.468	NA	0.956	1.162	1.728	2.52	NA	NA	0.86	1.722	NA	NA	NA	0.73	1.52	0.93	2.386	1.032	1.342	1.62	2.17	1.856	1.224	1.772
1986	2.106	NA	0.878	1.032	2.012	1.702	NA	NA	0.93	1.582	NA	NA	NA	0.7	1.562	0.85	2.93	1.018	1.264	0.878	2.16	1.5	1.198	1.898
1987	2.42	NA	0.962	0.716	1.99	1.23	NA	NA	NA	1.698	NA	NA	NA	0.75	1.428	1.212	3.218	1.016	1.152	1.31	2.22	1.682	1.432	2.02
1988	2.246	NA	1.248	1.338	1.938	1.186	NA	NA	NA	2.898	NA	NA	NA	0.888	1.8	1.044	2.774	2.498	1.116	1.306	2.15	1.896	1.458	1.626
1989	2.382	NA	0.898	0.964	1.354	0.912	NA	NA	NA	1.036	NA	NA	NA	0.582	0.944	0.692	2.268	1.318	1.258	1.058	1.56	1.082	1.604	1.658
1990	1.918	NA	1.154	0.986	2.048	0.992	NA	NA	NA	0.922	NA	NA	NA	0.636	1.304	0.362	1.998	1.482	1.172	1.068	2.34	1.44	1.612	1.416
1991	1.438	NA	1.786	1.3	0.89	0.99	NA	NA	NA	1.278	NA	NA	NA	0.88	1.124	0.266	2.108	0.874	1.034	0.956	1.93	0.902	1.202	1.364
1992	1.442	NA	1.906	1.7	0.828	0.984	NA	NA	NA	2.044	NA	NA	NA	0.924	1.816	0.45	2.764	0.896	1.012	0.988	1.79	1.238	1.066	1.432
1993	1.916	NA	1.154	1.138	0.93	1.188	NA	NA	NA	2.146	NA	NA	NA	0.592	2.234	0.304	2.686	1.454	1.44	1.182	1.8	1.214	1.644	1.7
1994	1.956	NA	1.17	1.142	1.582	1.544	NA	NA	NA	NA	NA	NA	NA	0.87	2.002	0.334	3.364	1.478	1.036	1.396	1.91	1.164	1.706	1.84
1995	1.76	NA	1.704	1.146	1.234	1.794	NA	NA	NA	NA	NA	NA	NA	0.71	1.772	0.488	2.47	1.514	1.3	1.292	1.91	1.332	1.512	1.768
