# Ortega Rodriguez - Jamari National Forest, Rondonia, Brazil - CEFI - ITRDB BRA015
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37447
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37447.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra015d-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/bra015d.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/bra015d.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-15
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-15
#--------------------
# Title
#   Study_Name: Ortega Rodriguez - Jamari National Forest, Rondonia, Brazil - CEFI - ITRDB BRA015
#--------------------
# Investigators
#   Investigators: Ortega Rodriguez, Daigard Ricardo
#--------------------
# Description_Notes_and_Keywords
#   Description:
#--------------------
# Publication
#   Authors: Rodriguez, Daigard Ricardo Ortega; Raúl Sánchez-Salguero; Andrea Hevia; Daniela Granato-Souza; Bruno B.L. Cintra; Bruna Hornink; Laia Andreu-Hayles; Gabriel Assis Pereira; Fidel A. Roig; Mario Tomazello-Filho
#   Published_Date_or_Year: 2023
#   Published_Title: Climate variability of the southern Amazon inferred by a multi-proxy tree-ring approach using Cedrela fissilis Vell.
#   Journal_Name: Science of The Total Environment
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1016/j.scitotenv.2023.162064
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Jamari National Forest, Rondonia, Brazil
#   Location: Brazil
#   Northernmost_Latitude: -9.25
#   Southernmost_Latitude: -9.25
#   Easternmost_Longitude: -63.25
#   Westernmost_Longitude: -63.25
#   Elevation_m: 115
#--------------------
# Data_Collection
#   Collection_Name: BRA016
#   First_Year: 1832
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Cedrela fissilis Vell.
#   Common_Name: Cedro rosa
#   Tree_Species_Code: CEFI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## C01A_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C01A_raw
## C01C_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C01C_raw
## C03A_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C03A_raw
## C03B_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C03B_raw
## C08C_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C08C_raw
## C08D_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C08D_raw
## C09A_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C09A_raw
## C09B_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C09B_raw
## C09C_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C09C_raw
## C09D_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C09D_raw
## C10A_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C10A_raw
## C10C_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C10C_raw
## C10D_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C10D_raw
## C11E_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C11E_raw
## C13A_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C13A_raw
## C13B_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C13B_raw
## C13H_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C13H_raw
## C15A_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C15A_raw
## C15B_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C15B_raw
## C15C_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C15C_raw
## C16B_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C16B_raw
## C17C_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C17C_raw
## C21A_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C21A_raw
## C21B_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C21B_raw
## C21D_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C21D_raw
## C25A_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C25A_raw
## C25B_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C25B_raw
## C25C_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C25C_raw
## C26A_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C26A_raw
## C26B_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C26B_raw
## C26C_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C26C_raw
## C26D_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C26D_raw
## C28A_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C28A_raw
## C28B_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C28B_raw
## C28C_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C28C_raw
## C28D_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C28D_raw
## C29A_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C29A_raw
## C29B_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C29B_raw
## C29C_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C29C_raw
## C29D_raw	total ring density,wood,,gram per cubic centimeter,,tree ring,,,N,Tree ID: C29D_raw
#---------------------
# Data:
# Missing_Values: NA
age_CE	C01A_raw	C01C_raw	C03A_raw	C03B_raw	C08C_raw	C08D_raw	C09A_raw	C09B_raw	C09C_raw	C09D_raw	C10A_raw	C10C_raw	C10D_raw	C11E_raw	C13A_raw	C13B_raw	C13H_raw	C15A_raw	C15B_raw	C15C_raw	C16B_raw	C17C_raw	C21A_raw	C21B_raw	C21D_raw	C25A_raw	C25B_raw	C25C_raw	C26A_raw	C26B_raw	C26C_raw	C26D_raw	C28A_raw	C28B_raw	C28C_raw	C28D_raw	C29A_raw	C29B_raw	C29C_raw	C29D_raw
1868	0.475	0.499	NA	NA	0.491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	0.364	0.512	NA	NA	0.465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	0.507	0.522	NA	NA	0.495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA
1871	0.519	0.521	NA	NA	0.526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA
1872	0.492	0.503	NA	NA	0.523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA
1873	0.515	0.573	NA	NA	0.518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.524	NA	NA	NA	NA
1874	0.467	0.494	NA	NA	0.546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.575	NA	NA	NA	NA
1875	0.506	0.587	NA	NA	0.578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.546	NA	NA	NA	NA
1876	0.504	0.616	NA	NA	0.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.476	NA	NA	NA	NA
1877	0.442	0.402	NA	NA	0.424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.467	NA	NA	NA	NA
1878	0.507	0.507	NA	NA	0.458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.438	NA	NA	NA	NA
1879	0.508	0.524	NA	NA	0.523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.432	NA	NA	NA	NA
1880	0.363	0.52	NA	NA	0.446	NA	0.401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.461	NA	NA	NA	NA
1881	0.354	0.484	NA	NA	0.457	NA	0.431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.553	NA	NA	NA	NA
1882	0.535	0.582	NA	NA	0.48	NA	0.451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.519	NA	NA	NA	NA
1883	0.553	0.562	NA	NA	0.571	NA	0.405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.543	NA	NA	NA	NA
1884	0.557	0.523	NA	NA	0.516	NA	0.393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.509	NA	NA	NA	NA
1885	0.502	0.581	NA	NA	0.432	NA	0.452	NA	0.525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.564	NA	NA	NA	NA
1886	0.501	0.57	NA	NA	0.491	NA	0.489	NA	0.545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.549	NA	NA	NA	NA
1887	0.495	0.501	NA	NA	0.487	NA	0.446	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.525	NA	NA	NA	NA
1888	0.519	0.55	NA	NA	0.474	NA	0.486	NA	0.586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.522	NA	NA	NA	NA
1889	0.472	0.471	NA	NA	0.475	NA	0.461	NA	0.541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA
1890	0.447	0.513	NA	NA	0.505	NA	0.434	0.702	0.509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.533	NA	NA	NA	NA
1891	0.452	0.53	NA	NA	0.489	NA	0.444	0.688	0.514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.547	NA	NA	NA	NA
1892	0.48	0.547	NA	NA	0.462	NA	0.482	0.639	0.561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.559	NA	NA	NA	NA
1893	0.494	0.505	NA	NA	0.454	NA	0.394	0.533	0.491	NA	NA	NA	NA	0.351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.514	NA	NA	NA	NA
1894	0.5	0.562	NA	NA	0.43	NA	0.449	0.643	0.667	NA	NA	NA	NA	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.525	NA	NA	NA	NA
1895	0.53	0.607	NA	NA	0.43	NA	0.472	0.637	0.667	NA	NA	NA	NA	0.412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.573	NA	NA	NA	NA
1896	0.506	0.546	NA	NA	0.485	NA	0.498	0.641	0.662	NA	NA	NA	NA	0.428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA
1897	0.526	0.574	NA	NA	0.519	NA	0.473	0.638	0.632	NA	NA	NA	NA	0.407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.567	NA	NA	NA	NA
1898	0.453	0.672	NA	NA	0.582	NA	0.501	0.541	0.603	NA	NA	NA	NA	0.405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.512	NA	NA	NA	NA
1899	0.414	0.614	NA	NA	0.466	NA	0.498	0.538	0.557	NA	NA	NA	NA	0.397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.516	NA	NA	NA	NA
1900	0.449	0.525	NA	NA	0.521	NA	0.504	0.591	0.545	NA	NA	NA	NA	0.388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.546	NA	NA	NA	NA	NA	NA	NA	NA	0.537	0.504	0.503	NA	0.562	NA	NA
1901	0.461	0.609	NA	NA	0.515	NA	0.52	0.536	0.515	NA	NA	NA	NA	0.447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	0.538	0.493	0.497	NA	0.551	NA	0.557
1902	0.516	0.556	NA	NA	0.473	NA	0.509	0.494	0.49	NA	NA	NA	NA	0.417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.572	NA	NA	NA	NA	NA	NA	NA	NA	0.517	0.538	0.51	NA	0.59	NA	0.582
1903	0.521	0.565	NA	NA	0.515	NA	0.446	0.507	0.495	NA	NA	NA	NA	0.391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.543	NA	NA	NA	NA	NA	NA	NA	NA	0.555	0.552	0.505	NA	0.632	NA	0.538
1904	0.491	0.586	NA	NA	0.508	NA	0.459	0.536	0.502	NA	NA	NA	NA	0.404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.512	NA	NA	NA	NA	NA	NA	NA	NA	0.562	0.509	0.507	NA	0.596	NA	0.589
1905	0.464	0.567	NA	NA	0.503	NA	0.425	0.462	0.467	NA	NA	NA	NA	0.398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.509	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.504	0.458	NA	0.579	NA	0.566
1906	0.3	0.562	NA	NA	0.504	NA	0.447	0.471	0.498	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.527	NA	NA	NA	NA	NA	NA	NA	NA	0.551	0.528	0.519	NA	0.609	NA	0.58
1907	NA	NA	NA	NA	0.486	NA	0.446	0.472	0.501	NA	NA	NA	NA	0.419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.522	NA	NA	NA	NA	NA	NA	NA	NA	0.546	0.513	0.464	NA	0.691	NA	0.579
1908	NA	NA	NA	NA	0.516	NA	0.461	0.478	0.503	NA	NA	NA	NA	0.398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.505	NA	NA	NA	NA	0.606	NA	NA	NA	0.497	0.515	0.525	NA	0.72	NA	0.57
1909	NA	NA	NA	NA	0.512	NA	0.543	0.549	0.563	NA	NA	NA	NA	0.384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.497	NA	NA	NA	NA	0.603	NA	NA	NA	0.552	0.512	0.516	0.611	0.665	NA	0.569
1910	NA	NA	NA	NA	0.499	NA	0.74	0.55	0.561	NA	NA	NA	NA	0.386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.531	NA	NA	NA	NA	0.623	NA	NA	NA	0.551	0.539	0.538	0.592	0.671	NA	0.565
1911	NA	NA	NA	NA	NA	NA	0.595	0.556	0.545	NA	NA	NA	NA	0.394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.517	NA	NA	NA	NA	0.621	NA	NA	NA	0.544	0.509	0.491	0.539	0.585	NA	0.566
1912	NA	NA	NA	NA	NA	NA	0.557	0.538	0.506	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.505	NA	NA	NA	NA	0.608	NA	NA	NA	0.554	0.528	0.526	0.503	0.588	NA	0.578
1913	NA	NA	NA	NA	NA	NA	0.492	0.489	0.481	NA	NA	0.415	NA	0.405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.497	NA	NA	NA	NA	0.605	NA	NA	NA	0.554	0.542	0.519	0.525	0.537	NA	0.548
1914	NA	NA	NA	NA	NA	NA	0.511	0.514	0.47	0.505	NA	0.421	NA	0.445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.522	NA	NA	NA	NA	0.621	NA	NA	NA	0.555	0.548	0.523	0.53	0.57	NA	0.538
1915	NA	NA	NA	NA	NA	NA	0.484	0.516	0.483	0.482	NA	0.391	NA	0.385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.466	NA	NA	NA	NA	0.589	NA	NA	NA	0.521	0.515	0.472	0.525	0.546	NA	0.483
1916	NA	NA	NA	NA	NA	NA	0.552	0.511	0.533	0.558	NA	0.428	NA	0.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.493	NA	NA	NA	NA	0.58	NA	NA	NA	0.539	0.546	0.516	0.562	0.583	NA	0.506
1917	NA	NA	NA	NA	NA	NA	0.468	0.509	0.491	0.488	NA	0.475	NA	0.392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	0.598	NA	NA	NA	0.529	0.524	0.529	0.557	0.6	NA	0.488
1918	NA	NA	NA	NA	NA	NA	0.462	0.466	0.465	0.445	NA	0.424	NA	0.416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.468	NA	NA	NA	NA	0.599	NA	NA	NA	0.393	0.501	0.456	0.535	0.554	NA	0.531
1919	NA	NA	NA	NA	NA	NA	0.486	0.527	0.496	0.456	NA	0.427	NA	0.434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.512	NA	NA	NA	NA	0.583	NA	NA	NA	0.52	0.554	0.566	0.575	0.609	NA	0.5
1920	NA	NA	NA	NA	NA	NA	0.463	0.498	0.484	0.473	0.392	0.415	NA	0.376	NA	NA	NA	0.494	0.552	0.525	NA	0.67	0.508	0.546	0.472	0.399	NA	NA	0.599	0.586	0.577	0.636	0.5	0.488	0.535	0.506	0.55	0.567	NA	0.482
1921	NA	NA	NA	NA	NA	NA	0.483	0.53	0.484	0.501	0.386	0.429	NA	0.374	NA	NA	NA	0.473	0.579	0.548	NA	0.521	0.489	0.546	0.475	0.413	NA	NA	0.629	0.609	0.565	0.617	0.479	0.459	0.476	0.431	0.57	0.594	NA	0.515
1922	NA	NA	NA	NA	NA	NA	0.521	0.531	0.497	0.508	0.412	0.458	NA	0.435	NA	NA	NA	0.506	0.554	0.579	NA	0.633	0.512	0.54	0.5	0.432	NA	NA	0.606	0.588	0.591	0.58	0.541	0.529	0.551	0.545	0.546	0.596	NA	0.483
1923	NA	NA	NA	NA	NA	NA	0.597	0.553	0.528	0.557	0.4	0.463	NA	0.401	NA	NA	NA	0.528	0.562	0.599	NA	0.676	0.5	0.529	0.496	0.421	NA	NA	0.632	0.607	0.613	0.549	0.485	0.496	0.478	0.475	0.522	0.574	NA	0.472
1924	NA	NA	NA	NA	NA	NA	0.538	0.563	0.538	0.551	0.411	0.471	NA	0.425	NA	NA	NA	0.51	0.59	0.571	NA	0.684	0.516	0.544	0.483	0.433	NA	NA	0.659	0.676	0.588	0.661	0.535	0.528	0.565	0.556	0.565	0.634	NA	0.521
1925	NA	NA	NA	NA	NA	NA	0.49	0.531	0.548	0.515	0.381	0.44	0.425	0.425	NA	NA	NA	0.545	0.556	0.542	NA	0.548	0.522	0.514	0.513	0.435	NA	NA	0.825	0.608	0.561	0.624	0.484	0.486	0.572	0.529	0.534	0.598	NA	0.48
1926	NA	NA	NA	NA	NA	NA	0.572	0.564	0.557	0.593	0.386	0.436	0.456	0.442	NA	NA	NA	0.519	0.572	0.54	NA	0.603	0.51	0.536	0.517	0.419	NA	NA	0.729	0.632	0.594	0.635	0.5	0.511	0.543	0.476	0.585	0.619	NA	0.547
1927	NA	NA	NA	NA	NA	NA	0.509	0.53	0.529	0.518	0.371	0.462	0.452	0.438	NA	NA	NA	0.496	0.512	0.493	NA	0.75	0.508	0.508	0.475	0.427	NA	NA	0.718	0.619	0.565	0.618	0.521	0.527	0.557	0.558	0.536	0.545	NA	0.488
1928	NA	NA	NA	NA	NA	NA	0.5	0.491	0.481	0.525	0.384	0.467	0.445	0.453	NA	NA	NA	0.512	0.552	0.489	NA	0.574	0.504	0.503	0.476	0.429	NA	NA	0.671	0.626	0.585	0.669	0.513	0.519	0.556	0.544	0.522	0.591	NA	0.485
1929	NA	NA	NA	NA	NA	NA	0.534	0.549	0.528	0.552	0.354	0.415	0.488	0.437	NA	NA	NA	0.52	0.56	0.524	NA	0.592	0.503	0.485	0.46	0.401	NA	NA	0.66	0.606	0.564	0.642	0.519	0.513	0.539	0.543	0.521	0.554	NA	0.483
1930	NA	NA	NA	NA	NA	NA	0.552	0.524	0.554	0.61	0.375	0.439	0.548	0.441	NA	NA	NA	0.535	0.54	0.51	NA	0.514	0.496	0.494	0.475	0.432	NA	NA	0.638	0.609	0.573	0.608	0.505	0.509	0.554	0.529	0.53	0.552	NA	0.505
1931	NA	NA	NA	NA	NA	NA	0.552	0.517	0.547	0.585	0.424	0.472	0.631	0.46	NA	NA	NA	0.527	0.541	0.565	NA	0.629	0.454	0.489	0.472	0.401	NA	NA	0.685	0.602	0.598	0.614	0.477	0.493	0.533	0.504	0.55	0.552	0.703	0.518
1932	NA	NA	NA	NA	NA	NA	0.537	0.548	0.537	0.572	0.44	0.473	0.599	0.463	NA	NA	NA	0.56	0.545	0.522	NA	0.647	0.515	0.565	0.492	0.429	NA	NA	0.672	0.568	0.594	0.59	0.562	0.54	0.449	0.592	0.538	0.561	0.718	0.524
1933	NA	NA	NA	NA	NA	NA	0.572	0.55	0.537	0.583	0.437	0.45	0.444	0.512	NA	NA	NA	0.519	0.55	0.531	NA	0.628	0.492	0.517	0.478	0.463	NA	NA	0.649	0.66	0.604	0.596	0.538	0.528	0.503	0.538	0.535	0.539	0.709	0.495
1934	NA	NA	NA	NA	NA	NA	0.518	0.585	0.52	0.549	0.436	0.456	0.451	0.477	NA	NA	NA	0.526	0.574	0.528	NA	0.648	0.49	0.522	0.49	0.51	NA	NA	0.674	0.679	0.622	0.596	0.556	0.518	0.491	0.511	0.539	0.574	0.746	0.532
1935	NA	NA	NA	NA	NA	0.398	0.559	0.565	0.546	0.56	0.423	0.466	0.415	0.481	NA	NA	NA	0.543	0.576	0.528	NA	0.699	0.511	0.537	0.516	0.475	NA	NA	0.673	0.653	0.598	0.609	0.496	0.443	0.442	0.412	0.528	0.58	0.711	0.507
1936	NA	NA	NA	NA	NA	0.468	0.54	0.543	0.519	0.526	0.418	0.494	0.459	0.466	NA	NA	NA	0.547	0.591	0.555	NA	0.639	0.448	0.477	0.443	0.5	NA	NA	0.669	0.651	0.609	0.666	0.483	0.487	0.42	0.527	0.526	0.57	0.722	0.496
1937	NA	NA	NA	NA	NA	0.593	0.574	0.651	0.513	0.548	0.443	0.462	0.449	0.459	NA	NA	NA	0.577	0.59	0.584	NA	0.668	0.459	0.517	0.511	0.5	NA	NA	0.66	0.649	0.625	0.671	0.516	0.546	0.521	0.526	0.552	0.537	0.724	0.503
1938	NA	NA	NA	NA	NA	0.613	0.612	0.896	0.513	0.595	0.492	0.469	0.43	0.502	NA	NA	NA	0.569	0.585	0.544	NA	0.667	0.486	0.518	0.514	0.51	NA	NA	0.666	0.641	0.648	0.634	0.473	0.514	0.471	0.531	0.533	0.549	0.676	0.514
