# Boninsegna - Bahia del Buen Suceso - NOBE - ITRDB ARGE026
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2770
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2770.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge026-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge026.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge026.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Boninsegna - Bahia del Buen Suceso - NOBE - ITRDB ARGE026
#--------------------
# Investigators
#   Investigators: Boninsegna, J.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bahia del Buen Suceso
#   Location: Argentina
#   Northernmost_Latitude: -54.83
#   Southernmost_Latitude: -54.83
#   Easternmost_Longitude: -65.2
#   Westernmost_Longitude: -65.2
#   Elevation_m: 35
#--------------------
# Data_Collection
#   Collection_Name: ARGE026
#   First_Year: 1751
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Nothofagus betuloides (Mirb.) Blume
#   Common_Name: coihue de Magallanes
#   Tree_Species_Code: NOBE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BSS02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BSS19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BSS19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BSS02A_raw	BSS02B_raw	BSS05A_raw	BSS05B_raw	BSS06A_raw	BSS07A_raw	BSS08A_raw	BSS09A_raw	BSS09B_raw	BSS11A_raw	BSS11B_raw	BSS13A_raw	BSS13B_raw	BSS14A_raw	BSS15A_raw	BSS19A_raw	BSS19B_raw
1810	NA	0.97	NA	1.91	0.91	NA	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	NA	0.85	NA	1.88	0.78	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	NA	1.3	NA	2.08	1.12	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	NA	1	NA	1.77	0.53	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	NA	0.83	NA	1.74	0.5	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	NA	0.8	NA	1.63	0.65	NA	1.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	NA	1.14	NA	1.87	0.92	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	NA	1.28	NA	1.73	0.63	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	0.76	NA	1.7	0.41	NA	1.78	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA
1819	NA	0.93	NA	2.27	0.49	NA	1.93	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA
1820	NA	0.84	NA	2.09	0.39	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA
1821	NA	1.04	NA	1.6	0.52	NA	1.39	NA	NA	NA	NA	NA	NA	NA	NA	1.68	NA
1822	NA	0.9	NA	2.25	0.46	NA	1.86	NA	NA	NA	NA	NA	NA	NA	NA	1.64	NA
1823	NA	0.94	NA	1.68	0.47	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA
1824	NA	0.65	NA	0.73	0.1	NA	0.53	NA	NA	NA	NA	NA	0.77	NA	NA	0.67	NA
1825	NA	0.52	NA	0.56	0.1	NA	0.53	NA	NA	NA	NA	NA	0.44	NA	NA	0.7	NA
1826	NA	0.95	NA	0.83	0.11	NA	0.65	3.53	NA	NA	NA	NA	0.62	NA	NA	0.87	NA
1827	NA	0.94	NA	0.74	0.1	NA	0.86	3.17	NA	NA	NA	NA	0.8	NA	NA	0.9	NA
1828	NA	0.8	NA	0.76	0.05	NA	1.1	3.26	NA	NA	NA	NA	0.75	NA	NA	1.44	NA
1829	NA	0.75	NA	0.79	0.07	NA	0.83	2.5	NA	NA	NA	NA	0.39	NA	NA	1.72	NA
1830	NA	0.99	NA	0.98	0.18	NA	1.12	2.26	NA	NA	NA	NA	0.76	NA	NA	1.08	NA
1831	NA	0.99	NA	0.76	0.47	NA	0.93	1.77	NA	NA	NA	NA	0.69	0.98	NA	1.21	NA
1832	NA	1.04	NA	0.63	0.74	NA	0.98	2.23	NA	NA	NA	NA	1.25	0.88	NA	0.87	NA
1833	NA	1.02	NA	0.73	0.85	NA	0.83	2.27	NA	NA	NA	NA	1.18	0.66	NA	0.7	NA
1834	NA	1.19	NA	0.79	0.46	NA	0.96	2.08	NA	NA	NA	NA	1.04	0.61	NA	0.84	NA
1835	NA	1.28	NA	1.02	0.56	NA	1.29	2.57	NA	NA	NA	NA	0.6	0.92	NA	0.57	NA
1836	NA	1.2	NA	0.81	0.61	NA	1.18	1.86	NA	NA	NA	NA	0.53	0.72	NA	0.31	NA
1837	NA	1.07	NA	0.65	0.59	NA	1.11	1.55	NA	NA	NA	NA	0.45	0.73	1.34	0.66	NA
1838	NA	1.57	NA	0.78	0.77	NA	0.9	2.51	NA	NA	NA	NA	0.9	1.28	1.42	0.26	NA
1839	NA	1.1	NA	0.45	0.54	NA	0.8	1.8	NA	NA	NA	NA	0.41	1.02	0.61	0.21	NA
1840	NA	1.38	NA	0.38	0.67	NA	1.14	2.1	NA	NA	NA	NA	0.52	0.81	0.65	0.17	NA
1841	NA	1.37	NA	0.29	1.33	NA	1.35	1.44	NA	NA	NA	NA	0.75	0.88	1.06	0.18	NA
1842	NA	1.24	NA	0.35	1.47	NA	0.88	1.24	NA	NA	NA	NA	1.23	1.06	0.93	0.38	NA
1843	NA	0.98	NA	0.32	1.77	NA	1.1	1.47	NA	NA	NA	NA	1.59	1.34	1.02	0.57	NA
1844	NA	1.34	NA	0.43	1.63	NA	1.33	1.39	NA	NA	NA	NA	1.83	1.65	1.06	0.9	NA
1845	NA	1.24	NA	0.44	1.3	NA	0.97	0.92	NA	NA	NA	NA	0.54	1.3	0.7	0.63	NA
1846	NA	1.51	NA	0.82	2.03	NA	1.6	1.65	NA	NA	NA	0.66	1.9	2.02	1.57	1.1	NA
1847	NA	0.97	NA	0.98	1.78	NA	1.34	1.62	NA	NA	NA	0.48	1.47	1.63	1.31	0.49	NA
1848	NA	0.96	NA	1.04	1.7	NA	1.07	2.12	NA	NA	NA	0.59	1.58	1.55	1.09	0.68	NA
1849	NA	0.58	NA	0.94	1.27	NA	1	1.47	NA	NA	NA	0.44	1.11	1.22	0.62	0.1	NA
1850	NA	0.66	NA	1.01	1.44	NA	1.33	1.83	NA	NA	NA	0.7	1.73	1.78	0.99	0.1	NA
1851	NA	0.56	NA	0.62	1.57	NA	1.32	1.74	NA	NA	NA	0.48	0.76	1.45	0.91	0.08	NA
1852	NA	0.81	NA	0.51	1.56	NA	1.21	1.52	NA	NA	NA	0.8	1.27	1.21	0.8	0.16	NA
1853	NA	0.92	NA	0.47	1.07	NA	1.13	1.44	NA	NA	NA	0.62	0.85	1	0.64	0.14	NA
1854	NA	1.34	NA	0.52	0.93	NA	1.04	2.57	NA	NA	NA	1.58	1.47	1.65	0.63	0.13	NA
1855	NA	1.05	NA	0.47	0.91	NA	1.26	2.57	NA	NA	NA	1.12	1	1.71	0.52	0.11	NA
1856	NA	0.82	NA	0.53	0.76	NA	0.94	1.49	NA	NA	NA	1.09	1.05	1.05	0.51	0.09	NA
1857	NA	1.63	NA	0.71	0.84	NA	1.24	1.94	NA	NA	NA	0.97	0.93	1.66	0.67	0.15	NA
1858	NA	1.37	NA	0.45	0.87	NA	1.29	1.78	NA	NA	NA	0.85	0.69	1.42	0.89	0.23	NA
1859	NA	1.59	NA	0.55	0.93	NA	1.37	2.77	NA	NA	NA	1.07	0.55	1.42	0.64	0.36	NA
1860	NA	1.67	0.92	0.73	1.18	NA	1.57	2.83	NA	NA	NA	1.25	0.8	1.75	0.61	0.44	NA
1861	NA	2.13	0.82	0.6	1.81	NA	1.68	3.45	NA	NA	NA	0.53	0.52	1.6	0.64	0.47	NA
1862	NA	2.13	0.86	0.78	1.69	NA	1.59	1.93	NA	NA	NA	0.6	1	1	0.55	0.36	NA
1863	NA	2.64	1.17	0.88	2.15	NA	2.11	2.74	NA	NA	NA	0.43	0.94	1.65	0.98	0.49	NA
1864	NA	1.28	0.93	0.71	2.01	NA	1.93	2.96	NA	NA	NA	0.45	0.81	1.22	0.88	0.23	NA
1865	NA	1.37	1.22	0.73	1.34	NA	1.55	3.37	NA	NA	NA	0.43	0.9	0.82	0.89	0.15	NA
1866	NA	1.4	1.53	0.6	1.12	NA	1.18	2.53	4.09	NA	NA	0.32	0.86	0.78	0.97	0.04	NA
1867	NA	1.35	1.58	0.6	1.09	NA	1.51	2.6	4.25	NA	NA	0.24	0.73	0.74	0.98	0.04	NA
1868	NA	1.12	2.09	0.57	1.38	NA	1.54	3.51	4.91	NA	NA	0.65	0.77	0.84	0.86	0.29	NA
1869	NA	0.75	1.89	0.5	1.13	NA	1.17	2.77	4.7	NA	NA	0.39	0.81	0.54	0.43	0.18	NA
1870	NA	1.04	1.73	0.63	1.1	NA	1.17	2.39	3.67	NA	NA	0.39	1.02	0.56	0.54	0.19	NA
1871	NA	0.84	1.27	0.37	1.06	NA	1.25	2.03	3.21	NA	NA	0.28	0.77	0.57	0.62	0.13	NA
1872	NA	1.29	1.17	0.69	1.64	NA	1.33	2.53	3.85	NA	NA	0.36	0.85	0.58	0.7	0.19	NA
