# Villalba - Castaño Overo 4 - NOPU - ITRDB ARGE104
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5144
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5144.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge104-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge104.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge104.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-22
#--------------------
# Title
#   Study_Name: Villalba - Castaño Overo 4 - NOPU - ITRDB ARGE104
#--------------------
# Investigators
#   Investigators: Villalba, R.(https://orcid.org/0000-0001-8183-0310)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-13. NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Castaño Overo 4
#   Location: Rio Negro
#   Northernmost_Latitude: -41.15
#   Southernmost_Latitude: -41.15
#   Easternmost_Longitude: -71.8
#   Westernmost_Longitude: -71.8
#   Elevation_m: 1565
#--------------------
# Data_Collection
#   Collection_Name: ARGE104
#   First_Year: 1820
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Nothofagus pumilio (Poepp. & Endl.) Reiche
#   Common_Name: lenga
#   Tree_Species_Code: NOPU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ME401A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME401A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME401B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME401B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME402A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME402A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME402B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME402B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME403A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME403A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME404A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME404A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME404B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME404B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME404C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME404C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME405A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME405A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME405B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME405B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME405C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME405C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME407D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME407D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME409A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME409A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME409B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME409B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME409C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME409C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME411B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME411B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME412A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME412A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME412B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME412B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME416A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME416A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME416B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME416B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME417A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME417A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME419A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME419A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME419B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME419B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME420A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME420A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ME420B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ME420B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ME401A_raw	ME401B_raw	ME402A_raw	ME402B_raw	ME403A_raw	ME404A_raw	ME404B_raw	ME404C_raw	ME405A_raw	ME405B_raw	ME405C_raw	ME407D_raw	ME409A_raw	ME409B_raw	ME409C_raw	ME411B_raw	ME412A_raw	ME412B_raw	ME416A_raw	ME416B_raw	ME417A_raw	ME419A_raw	ME419B_raw	ME420A_raw	ME420B_raw
1892	NA	0.3	NA	NA	0.11	NA	NA	NA	0.16	0.24	0.27	0.42	0.24	0.27	0.22	NA	0.28	0.33	0.17	0.31	0.65	0.81	NA	NA	0.78
1893	NA	0.22	NA	NA	0.12	NA	NA	NA	0.42	0.64	0.68	0.68	0.31	0.34	0.34	NA	0.4	0.39	0.17	0.29	0.43	0.81	NA	NA	1.23
1894	NA	0.21	NA	NA	0.15	NA	NA	NA	0.35	0.7	0.98	0.72	0.35	0.41	0.26	NA	0.39	0.58	0.12	0.21	0.72	0.46	NA	NA	0.9
1895	NA	0.11	NA	NA	0.09	NA	NA	NA	0.07	0.12	0.29	0.31	0.19	0.22	0.11	NA	0.16	0.24	0.06	0.09	0.22	0.19	NA	NA	0.75
1896	NA	0.12	NA	NA	0.2	NA	NA	NA	0.38	0.4	0.93	0.6	0.14	0.15	0.17	NA	0.56	0.68	0.14	0.21	0.05	0.42	NA	NA	0.4
1897	NA	0.18	NA	NA	0.14	NA	NA	NA	0.43	0.57	1.28	1	0.27	0.3	0.25	NA	0.41	0.46	0.29	0.35	0.24	0.37	NA	NA	0.39
1898	NA	0.23	NA	NA	0.19	NA	NA	NA	0.38	0.39	0.89	0.46	0.36	0.34	0.25	NA	0.38	0.4	0.23	0.31	0.28	0.41	NA	NA	0.35
1899	NA	0.23	NA	NA	0.1	0.44	NA	0.43	0.14	0.1	0.29	0.31	0.18	0.22	0.13	NA	0.14	0.2	0.17	0.21	0.3	0.27	NA	NA	0.5
1900	NA	0.24	NA	NA	0.23	0.83	NA	0.79	0.28	0.24	0.52	0.33	0.19	0.25	0.24	NA	0.2	0.24	0.24	0.28	0.1	0.42	NA	NA	0.59
1901	NA	0.32	NA	NA	0.25	0.79	NA	0.74	0.39	0.34	0.76	0.66	0.31	0.3	0.32	NA	0.2	0.42	0.36	0.35	0.03	0.79	NA	NA	0.73
1902	NA	0.35	NA	NA	0.12	0.54	NA	0.52	0.54	0.39	0.63	0.57	0.35	0.42	0.36	NA	0.25	0.51	0.18	0.23	0.12	0.95	NA	NA	0.91
1903	NA	0.52	NA	NA	0.28	0.39	NA	0.4	0.97	0.67	1.08	1.08	0.46	0.58	0.38	NA	0.36	0.71	0.3	0.28	0.44	1.63	NA	NA	1.33
1904	NA	0.51	NA	NA	0.25	0.22	0.59	0.35	0.71	0.31	0.75	0.59	0.33	0.42	0.26	NA	0.27	0.47	0.29	0.31	0.42	1.04	NA	NA	1.23
1905	NA	0.65	NA	NA	0.26	1.26	0.79	0.42	1.27	0.65	1.47	0.88	0.64	0.81	0.3	NA	0.38	0.81	0.5	0.52	0.9	1.51	NA	NA	2.15
1906	NA	0.38	0.65	0.66	0.24	1.05	0.61	0.29	0.82	0.42	1.08	1.29	0.53	0.68	0.14	NA	0.28	0.62	0.19	0.28	0.93	1.61	NA	NA	2.05
1907	NA	0.76	1.02	1.03	0.24	0.7	0.46	0.22	0.93	0.66	1.05	0.99	0.62	0.63	0.36	NA	0.3	0.47	0.41	0.33	1.68	1.56	1.72	NA	1.88
1908	NA	0.73	1.19	1.17	0.44	1.07	0.71	0.32	1.31	0.96	1.94	1.39	0.52	0.62	0.43	NA	0.39	0.73	0.74	0.55	2.18	1.42	2.05	NA	1.77
1909	NA	0.5	0.72	0.71	0.23	0.64	0.63	0.35	0.81	0.73	1.45	0.81	0.32	0.33	0.31	NA	0.41	0.51	0.48	0.29	2.01	1.11	1.43	NA	1.04
1910	NA	0.67	1.05	1.11	0.28	1.13	0.93	0.53	0.83	0.85	1.15	0.72	0.46	0.5	0.63	NA	0.63	0.69	0.65	0.55	1.89	1.39	1.54	NA	1.06
1911	NA	0.47	0.78	0.62	0.29	0.7	0.71	0.56	1.02	1.07	1.53	0.76	0.52	0.46	0.49	NA	0.52	1.01	0.54	0.61	1.34	1.32	1.23	NA	1
1912	NA	0.46	0.44	1.09	0.29	0.31	0.48	0.18	0	0.34	0.82	0.37	0.28	0.22	0.39	NA	0.31	0.48	0.38	0.39	0.87	0.58	0.9	NA	0.77
1913	NA	0.83	1.09	1.73	0.34	0.83	0.99	0.34	0.97	1.37	1.43	0.8	0.41	0.36	0.47	NA	0.73	0.94	0.54	0.74	1.49	1.14	1.51	NA	1.13
1914	NA	0.88	0.87	1.14	0.22	0.46	0.53	0.16	0.05	0.08	0.38	0	0.03	0.04	0.04	NA	0	0.21	0.19	0.17	0.46	0.44	0.33	0.56	0.69
1915	NA	0.51	0.72	1.47	0.2	0.86	0.38	0.13	0.09	0.12	0.5	0.32	0.16	0.11	0.14	NA	0.16	0.11	0.28	0.21	0.48	0.05	0.3	0.87	0.98
1916	NA	0.15	0.9	1.21	0.32	1.06	0.62	0.16	0.32	0.37	1.68	0.94	0.61	0.37	0.22	NA	0.36	0.75	0.24	0.32	0.58	0.44	0.56	0.48	0.96
1917	NA	0.25	1.17	1.29	0.25	0.97	1.24	0.27	0.24	0.26	2.7	1.05	0.37	0.33	0.35	NA	0.28	0.95	0.75	1.05	1.05	1.18	1.45	1.04	1.43
1918	NA	0.28	1.44	1.39	0.27	1.46	1.41	0.48	0.58	0.75	2.01	0.92	0.47	0.4	0.44	NA	0.33	0.56	0.79	1.15	0.93	0.94	1.42	1.19	1.69
1919	NA	0.44	1.06	0.72	0.21	1.06	0.58	0.33	0.57	0.64	1.71	1.07	0.32	0.3	0.37	NA	0.29	0.28	0.97	1.2	1.01	0.29	0.38	1.22	1.53
1920	NA	0.62	0.85	0.72	0.23	0.76	0.63	0.27	0.46	0.5	1.35	0.56	0.42	0.29	0.45	NA	0.23	0.28	0.49	0.57	0.9	0.33	0.45	1.27	1.59
1921	NA	0.35	0.36	0.1	0.18	0.33	0.42	0.17	0.08	0.09	1.09	0.57	0.16	0.15	0.33	NA	0.11	0.14	0.35	0.31	0.33	0.08	0.13	1.11	1.05
1922	NA	0.87	1.02	0.61	0.23	0.56	0.48	0.12	0.29	0.21	1.12	0.82	0.2	0.12	0.28	NA	0.21	0.24	0.58	0.55	0.37	0.24	0.25	1.07	0.98
1923	NA	1.26	1.3	0.4	0.14	0.91	0.4	0.17	0.32	0.22	1.09	1.15	0.37	0.31	0.44	NA	0.26	0.25	0.5	0.56	0.54	0.32	0.41	0.74	0.83
1924	NA	1.47	1.27	0.32	0.22	1.18	0.47	0.18	0.64	0.68	1.48	1.36	0.53	0.38	0.8	NA	0.5	0.53	0.64	0.5	0.54	0.61	0.62	1.54	1.63
1925	NA	0.96	0.65	0.26	0.13	0.82	0.71	0.08	0.18	0.35	0.9	0.86	0.19	0.17	0.51	NA	0.2	0.23	0.22	0.19	0.26	0.35	0.49	1.43	1.15
1926	NA	0.97	0.47	0.23	0.1	0.47	0.8	0.18	0.86	0.67	0.96	0.68	0.22	0.21	0.5	NA	0.29	0.39	0.36	0.35	0.4	0.29	0.58	1.4	1.87
1927	NA	0.82	0.99	0.53	0.19	1.27	0.6	0.27	0.91	0.82	0.98	0.57	0.27	0.2	0.58	NA	0.49	0.49	0.56	0.48	0.48	0.59	0.84	1.4	1.73
1928	NA	0.5	0.31	0.33	0.09	0.97	0.29	0.29	0.5	0.79	1.1	0.6	0.41	0.29	0.53	NA	0.31	0.33	0.32	0.29	0.23	0.28	0.34	1.11	1.49
1929	NA	0.93	0.68	0.4	0.19	1.49	0.66	0.47	0.43	0.66	0.73	0.54	0.39	0.27	0.63	NA	0.43	0.68	0.37	0.34	0.41	0.46	0.58	1.29	1.99
1930	NA	0.86	0.75	0.2	0.19	1.14	0.58	0.7	0.48	0.53	0.93	0.5	0.64	0.47	0.95	0.94	0.33	0.35	0.45	0.46	0.19	0.13	0.15	1.74	1.83
1931	NA	0.88	0.56	0.31	0.16	0.73	0.34	0.28	0.59	0.32	0.91	0.46	0.44	0.35	0.85	0.27	0.44	0.38	0.4	0.47	0.15	0.04	0.34	1.39	2.39
1932	NA	1.2	0.7	0.45	0.13	0.68	0.5	0.3	0.48	0.45	1.23	0.62	0.67	0.49	0.97	0.27	0.5	0.44	0.32	0.2	0.36	0.38	0.77	1.54	2.43
1933	NA	0.76	0.42	0.29	0.08	0.67	0.33	0.38	0.24	0.37	NA	0.4	0.36	0.33	0.78	0.29	0.48	0.39	0.34	0.4	0.2	0.31	0.46	1.26	1.91
1934	NA	0.62	0.36	0.21	0.12	0.4	0.34	0.19	0.19	0.55	NA	0.6	0.35	0.34	1.28	0.75	0.34	0.47	0.08	0.48	0.29	0.45	0.7	1.23	1.72
1935	NA	0.57	0.29	0.21	0.15	0.53	0.31	0.23	0.16	0.47	NA	0.34	0.2	0.14	0.82	0.79	0.16	0.17	0.08	0.05	0.03	0.33	0.44	1.5	1.53
1936	NA	0.54	0.07	0.1	0.15	0.69	0.39	0.3	0.13	0.26	NA	0.4	0.27	0.25	0.77	0.87	0.11	0.18	0.18	0.23	0.04	0.33	0.51	1.44	1.61
1937	0.56	0.44	0.19	0.02	0.22	0.38	0.15	0.13	0.08	0.23	NA	0.22	0.26	0.22	0.33	0.88	0.14	0.19	0.17	0.14	0.01	0.26	0.27	1.66	1.35
1938	0.58	0.41	0.26	0.13	0.12	0.28	0.22	0.19	0.05	0.05	NA	0.19	0.21	0.15	0.23	0.65	0.06	0.07	0.55	0.17	0	0.27	0.28	1.41	1.23
1939	1	0.58	0.5	0.28	0.24	0.88	0.53	0.28	0	0.26	NA	0.48	0.39	0.27	0.33	1.92	0.18	0.22	0.67	0.46	0	0.32	0.33	1.53	1.59
1940	0.74	0.54	0.34	0.18	0.23	1.13	0.34	0.34	0	0.06	NA	0.55	0.46	0.36	0.37	1.37	0.15	0.22	0	0.76	0	0.08	0.11	1.1	0.66
1941	0.63	0.31	0.23	0.2	0.12	0.44	0.18	0.17	0	0	NA	0.32	0.23	0	0.2	0.78	0.11	0.1	0	0.1	0	0	0	0.72	0.47
1942	1.02	0.45	0.25	0.23	0.22	0.74	0.39	0.51	0.11	0.12	NA	0.84	0.54	0.11	0.3	1.36	0.16	0.3	0.03	0.79	0.03	0.2	0.26	1.13	0.99
1943	0.99	0.46	0.35	0.25	0.22	0.69	0.23	0.23	0.32	0.32	NA	0.87	0.42	0.36	0.23	1.52	0.27	0.23	0.05	1.05	0.15	0.17	0.19	1.09	0.99
1944	0.91	0.33	0.3	0.25	0.14	0.65	0.33	0.32	0.32	0.04	NA	0.77	0.29	0.29	0.26	2.54	0.23	0.23	0.86	0.47	0.15	0.21	0.37	1.5	1.12
1945	0.65	0.29	0.41	0.28	0.1	0.6	0.45	0.29	0.45	0.29	NA	0.68	0.29	0.19	0.17	2.11	0.23	0.27	1.07	0.55	0.05	0.32	0.36	1.21	1.21
1946	0.86	0.25	0.45	0.2	0.09	0.59	0.4	0.41	0.78	0.57	NA	0.81	0.3	0.19	0.3	2.33	0.5	0.56	0.58	0.81	0.12	0.37	0.42	1.39	1.36
1947	0.8	0.27	0.35	0.37	0.19	0.78	0.91	0.57	0.45	0.44	NA	0.84	0.27	0.17	0.23	2.36	0.42	0.42	0.67	0.83	0.15	0.52	0.79	1.17	1.49
1948	1.25	0.31	0.42	0.44	0.21	NA	1.02	0.76	0.78	0.71	NA	0.57	0.2	0.14	0.22	2.09	0.22	0.27	0.98	0.55	0.17	0.43	0.55	1.38	1.52
1949	1.56	0.53	0.48	0.58	0.15	NA	0.99	0.54	0.44	0.41	NA	0.81	0.17	0.15	0.17	2.28	0.25	0.31	1.05	0.45	0.23	0.91	0.66	1.88	1.8
1950	1.02	0.38	0.37	0.44	0.12	NA	0.41	0.3	0.32	0.2	NA	0.15	0.1	0.15	0.13	1.07	0.16	0.09	0.63	0.29	0.15	0.48	0.31	0.68	0.85
1951	1.21	0.63	0.27	0.54	0.21	NA	0.58	0.52	0.47	0.51	NA	0.25	0.13	0.02	0.12	1.21	0.16	0.2	0.69	0.32	0.39	0.4	0.53	1.49	1.78
1952	0.91	0.46	0.19	0.47	0.18	NA	0.52	0.32	0.07	0.06	NA	0.2	0.03	0	0.05	0.67	0.16	0.23	0.15	0.05	0.33	0.35	0.42	1.22	0.77
1953	1.4	0.69	0.31	0.41	0	NA	0.47	0.62	0.31	0.42	NA	0.04	0.08	0.13	0.03	0.41	0.08	0.04	0.2	0	0.31	0.17	0.25	0.32	0.2
1954	1.06	0.58	0.4	0.32	0.08	NA	0.3	0.41	0.44	0.49	NA	0.56	0.18	0.23	0.11	0.8	0.36	0.29	0.26	0.24	0.5	0.38	0.36	1.24	1.14
1955	0.55	0.34	0.07	0.08	0.09	NA	0.04	0.28	0.24	0.27	NA	0.71	0.17	0.13	0.16	0.6	0.23	0.28	0.16	0.18	0.21	0.25	0.17	0.55	0.66
1956	0.5	0.5	0.25	0.2	0.12	NA	0.27	0.25	0.5	0.66	NA	1.12	0.18	0.2	0.27	0.94	0.43	0.35	0.27	0.26	0.5	0.34	0.26	1.24	1.35
1957	0.59	0.58	0.21	0.13	0.15	NA	0.23	0.19	0.76	0.81	NA	0.91	0.35	0.29	0.42	1.14	0.4	0.39	0.5	0.4	0.89	0.63	0.55	1.46	1.92
1958	0.47	0.54	0.28	0.45	0.23	NA	0.23	0.24	0.44	0.43	NA	0.95	0.57	0.39	0.42	1.17	0.34	0.44	0.42	0.41	1.23	0.66	0.5	1.39	2.61
1959	0.64	0.66	0.46	0.53	0.29	NA	0.39	0.27	0.44	0.39	NA	1.05	0.58	0.57	0.45	1.26	0.51	0.38	0.46	0.18	1.76	0.45	0.39	1.37	2.18
1960	0.56	0.54	0.38	0.32	0.13	NA	0.28	0.29	0.31	0.39	NA	1.01	0.48	0.69	0.37	1.21	0.28	0.26	0.47	0.44	1.59	0.65	0.56	1.28	1.65
1961	0.97	0.72	0.37	0.4	0.04	NA	0.3	0.47	0.31	0.45	NA	0.9	0.46	0.57	0.44	1.31	0.27	0.39	0.47	0.5	1.21	0.7	0.55	1.68	1.66
1962	0.73	0.59	0.26	0.3	0.08	NA	0.4	0.57	0.54	0.68	NA	1.15	0.56	0.55	0.36	1.19	0.4	0.51	0.82	0.64	1.46	0.57	0.66	1.23	1.48
1963	1.05	0.93	0.56	0.52	0.29	NA	0.39	0.83	0.59	0.72	NA	1.11	0.71	0.48	0.44	1.17	0.52	0.49	0.74	0.81	1.63	0.68	0.8	1.29	1.21
1964	1.37	1.05	0.61	0.43	0.31	NA	0.46	0.8	0.25	0.44	NA	1.02	0.63	0.99	0.57	1.81	0.67	0.59	0.62	0.47	1.17	0.72	0.76	2	1.84
1965	0.76	0.76	0.59	0.31	0.15	NA	0.26	0.81	0.32	0.5	NA	0.81	0.58	0.54	0.4	1.99	0.59	0.38	0.55	0.46	0.67	0.6	0.64	1.16	1.34
1966	0.91	0.71	0.64	0.31	0.15	NA	0.22	0.76	0.33	0.51	NA	0.84	0.6	0.64	0.28	1.78	0.83	0.45	0.4	0.24	0.58	0.56	0.6	0.83	1.27
1967	0.94	0.91	0.63	0.33	0.18	NA	0.33	1.12	0.56	0.76	NA	1.08	0.73	0.5	0.43	1.87	1	0.57	0.46	0.38	0.55	0.48	0.54	0.84	1.58
1968	0.45	0.47	0.34	0.52	0.2	NA	0.31	0.75	0.71	0.73	NA	0.89	0.77	0.76	0.51	1.44	0.45	0.32	0.4	0.36	0.49	0.43	0.57	0.83	1.49
1969	0.56	0.41	0.35	0.24	0.23	NA	0.25	0.47	0.87	1.08	NA	0.85	0	0.71	0.65	1.44	0.49	0.36	0.77	0.66	0.84	0.74	1.04	0.86	1.92
1970	0.24	0.24	0.11	0.09	0.1	NA	0.07	0.24	0.12	0.09	NA	0.23	0.08	0.26	0.24	0.6	0.26	0.14	0.12	0.07	0.24	0.12	0.2	0.32	0.68
1971	0.06	0.07	0.06	0.11	0.18	NA	0.09	0.13	0.3	0.13	NA	0.3	0.08	0.34	0.12	0.53	0.19	0.11	0.04	0.06	0.38	0.03	0.17	0.45	1.04
1972	0.18	0.21	0.1	0.07	0.13	NA	0.07	0.18	0.18	0.44	NA	0.31	0.31	0.36	0.24	0.57	0.25	0.15	0.2	0.23	0.37	0.18	0.27	0.56	0.99
1973	0.09	0.17	0.03	0.03	0.14	NA	0.17	0.21	0.43	0.25	NA	0.27	0.09	0.07	0.04	0.41	0.12	0.04	0.03	0.11	0.33	0.15	0.26	0.22	0.65
1974	0.18	0.28	0.05	0.13	0.24	NA	0.24	0.22	0.14	0.44	NA	0.41	0.27	0.41	0.2	1.74	0.24	0.15	0.23	0.25	0.52	0.27	0.55	0.36	1.22
1975	0.06	0.11	0.02	0.05	0.13	NA	0.08	0.05	0.31	0.17	NA	0.19	0.13	0.16	0.05	1.54	0.17	0.11	0.1	0.1	0.15	0.19	0.36	0.2	0.87
1976	0.11	0.16	0.07	0.21	0.19	NA	0.17	0.1	0.6	0.36	NA	0.41	0.19	0.25	0.24	2.16	0.26	0.39	0.32	0.27	0.28	0.24	0.43	0.32	1.09
1977	0.31	0.36	0.12	0.23	0.33	NA	0.19	0.13	1.03	0.8	NA	1.09	0.42	0.5	0.45	2.6	0.56	0.35	0.66	0.62	1.07	0.47	0.63	0.66	1.5
1978	0.27	0.27	0.28	0.46	0.55	NA	0.3	0.17	0.85	1.23	NA	1.47	0.62	0.58	0.5	2.23	0.62	0.29	0.75	0.64	1.33	0.38	0.41	0.72	1
1979	0.38	0.35	0.38	0.59	0.36	NA	0.58	0.25	0.33	1	NA	2.2	0.7	0.73	0.64	1.87	0.57	0.32	0.59	0.61	1.63	0.43	0.5	1.24	1.22
1980	0.28	0.1	0.26	0.49	0.12	NA	0.52	0.14	0.29	0.34	NA	1.68	0.17	0.3	0.54	1.55	0.44	0.26	0.37	0.33	1.02	0.28	0.29	1.09	0.9
1981	0.33	0.17	0.18	0.32	0.22	NA	0.48	0.19	0.52	0.35	NA	NA	0.39	0.43	0.39	1.84	0.37	0.51	0.45	0.39	0.94	0.47	0.39	1.28	1.18
1982	0.41	0.32	0.36	0.61	0.19	NA	0.78	0.44	0.66	0.79	NA	NA	0.31	0.4	0.4	3.14	0.83	0.43	0.6	0.49	0.98	0.42	0.42	1.06	1.19
1983	0.43	0.34	0.56	0.69	0.22	NA	0.97	0.64	0.75	1.1	NA	NA	0.23	0.45	0.52	3.01	0.96	0.82	0.66	0.65	0.93	0.33	0.57	1.03	1.35
1984	0.27	0.25	0.25	0.26	0.14	NA	0.37	0.43	0.72	0.75	NA	NA	0.19	0.28	0.25	1.89	0.65	0.44	0.37	0.41	0.52	0.2	0.37	0.55	0.84
1985	0.4	0.34	0.61	0.38	0.13	NA	1.04	0.68	0.55	0.97	NA	NA	0.21	0.29	0.26	2.3	0.83	0.44	0.59	0.66	0.57	0.55	0.45	0.98	1.22
1986	0.33	0.26	0.28	0.31	0.08	NA	0.55	0.51	0	0.55	NA	NA	0.22	0.2	0.15	1.92	0.92	0.4	0.29	0.32	0.44	0.29	0.32	0.41	0.81
1987	0.3	0.21	0.24	0.31	0.06	NA	0.45	0.47	0	0	NA	NA	0.06	0.19	0.03	1.68	0.78	0.31	0.42	0.45	0.58	0.41	0.35	0.77	0.98
1988	0.48	0.34	0.3	0.64	0.1	NA	1.09	1.08	0.21	0.46	NA	NA	0.12	0.15	0	1.95	0.62	0.22	0.54	0.63	0.81	0.36	0.4	0.87	1.07
1989	0.76	0.58	0.23	1.09	NA	NA	1.63	1.54	0.19	0.34	NA	NA	0.19	0.07	0.04	3	0.63	0.24	0.75	0.92	1	0.37	0.49	0.52	1.58
1990	0.43	0.35	0.11	0.51	NA	NA	1.17	1.03	0.18	0.33	NA	NA	0.25	0.27	0.29	2.1	0.46	0.24	0.52	0.81	0.75	0.32	0.37	0.53	1.33
1991	0.35	0.26	0.02	0.42	NA	NA	0.83	0.94	0.13	0.19	NA	NA	NA	0.11	0.19	2.36	0.35	0.29	0.41	0.39	0.43	0.31	0.34	0.11	0.51
