# Cook - Murree-Ayubia - ABPI - ITRDB PAKI032
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15328
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15328.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/paki032-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; paki032-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/paki032.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/paki032.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-07-20
#--------------------
# File_Last_Modified_Date
#   Date: 2013-07-20
#--------------------
# Title
#   Study_Name: Cook - Murree-Ayubia - ABPI - ITRDB PAKI032
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Palmer, J.G.(https://orcid.org/0000-0002-6665-4483); Ahmed, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Climatology - precipitation NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: Edward R. Cook, Jonathan G. Palmer, Moinuddin Ahmed, Connie A. Woodhouse, Pavla Fenwick, Muhammad Usama Zafar, Muhammad Wahab, Nasrullah Khan
#   Journal_Name: Journal of Hydrology
#   Published_Title: Five centuries of Upper Indus River flow from tree rings
#   Published_Date_or_Year: 2013
#   Volume: 486
#   Pages: 365-375
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.jhydrol.2013.02.004
#   Full_Citation: None
#   Abstract: Water wars are a prospect in coming years as nations struggle with the effects of climate change, growing water demand, and declining resources. The Indus River supplies water to the world's largest contiguous irrigation system generating 90% of the food production in Pakistan as well as 13 gigawatts of hydroelectricity. Because any gap between water supply and demand has major and far-reaching ramifications, an understanding of natural flow variability is vital - especially when only 47 years of instrumental record is available. A network of tree-ring sites from the Upper Indus Basin (UIB) was used to reconstruct river discharge levels covering the period AD 1452-2008. Novel methods tree-ring detrending based on the 'signal free' method and estimation of reconstruction uncertainty based on the 'maximum entropy bootstrap' are used. This 557-year record displays strong inter-decadal fluctuations that could not have been deduced from the short gauged record. Recent discharge levels are high but not statistically unprecedented and are likely to be associated with increased meltwater from unusually heavy prior winter snowfall. A period of prolonged below-average discharge is indicated during AD 1572-1683. This unprecedented low-flow period may have been a time of persistently below-average winter snowfall and provides a warning for future water resource planning. Our reconstruction thus helps fill the hydrological information vacuum for modeling the Hindu Kush-Karakoram-Himalayan region and is useful for planning future development of UIB water resources in an effort to close Pakistan's "water gap". Finally, the river discharge reconstruction provides the basis for comparing past, present, and future hydrologic changes, which will be crucial for detection and attribution of hydroclimate change in the Upper Indus Basin.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Murree-Ayubia
#   Location: Pakistan
#   Northernmost_Latitude: 34.0333
#   Southernmost_Latitude: 34.0333
#   Easternmost_Longitude: 73.3833
#   Westernmost_Longitude: 73.3833
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: PAKI032
#   First_Year: 1678
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Abies pindrow (Royle ex D. Don) Royle
#   Common_Name: Himalayan silver fir
#   Tree_Species_Code: ABPI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MUAA011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUAA101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUAA101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MUAA011_raw	MUAA012_raw	MUAA021_raw	MUAA022_raw	MUAA041_raw	MUAA042_raw	MUAA051_raw	MUAA052_raw	MUAA061_raw	MUAA062_raw	MUAA071_raw	MUAA072_raw	MUAA101_raw
1956	1.212	0.997	0.6	1.115	0.719	0.796	0.301	0.326	0.909	0.612	1.167	0.83	1.096
1957	1.711	1.345	0.643	1.322	1.129	1.136	0.356	0.471	1.041	0.922	1.927	1.588	1.12
1958	2.129	1.515	0.927	1.769	1.067	1.276	0.204	0.36	1.522	1.177	2.355	1.543	0.885
1959	2.131	1.543	0.931	1.555	1.346	1.158	0.415	0.514	1.496	1.046	2.207	1.788	1.316
1960	2.433	1.482	0.716	1.334	1.182	1.045	0.443	0.565	0.838	0.808	1.3	1.245	1.087
1961	2.605	1.871	0.971	1.782	1.465	1.441	0.541	0.589	1.644	0.969	1.283	1.458	0.994
1962	2.51	1.807	0.908	1.571	1.961	1.208	0.387	0.57	1.599	0.866	0.974	1.187	0.864
1963	2.441	1.432	0.848	1.36	1.842	1.486	0.543	0.632	1.087	0.917	1.64	1.422	1.181
1964	3.255	2.3	0.84	1.94	2.709	2.433	0.5	0.604	1.239	0.934	2.006	1.498	1.245
1965	2.583	2.611	1.083	1.8	1.814	1.859	0.633	0.651	0.903	0.768	2.419	1.769	1.448
1966	3.053	2.197	1.263	1.618	1.622	1.383	0.472	0.648	1.77	1.335	3.036	2.53	1.255
1967	2.951	2.081	1.118	1.26	1.443	1.074	0.417	0.63	1.025	1.039	2.124	1.976	1.216
1968	2.79	2.296	1.038	1.289	1.639	1.159	0.5	0.655	0.923	0.809	1.695	1.539	1.628
1969	3.142	2.384	1.24	1.543	1.848	1.045	0.444	0.606	1.056	0.689	2.146	1.531	3.918
1970	1.857	1.442	1.194	1.451	1.908	1.038	0.334	0.569	0.852	0.522	1.146	0.724	3.29
1971	2.21	1.704	1.148	1.771	2.128	1.088	0.549	0.648	1.054	0.618	2.164	1.188	2.282
1972	2.727	2.912	1.334	1.75	1.888	1.026	0.562	0.747	0.858	0.64	1.537	0.967	2.002
1973	2.173	1.946	1.337	1.554	1.56	1.211	0.641	0.824	1.207	0.804	1.615	1.218	1.384
1974	1.869	1.939	1.142	2.955	1.335	0.955	0.417	0.649	1.22	0.586	1.322	0.766	1.424
1975	2.214	2.504	1.275	2.078	1.835	2.009	0.645	0.634	1.878	0.795	1.669	1.187	1.78
1976	2.148	1.589	1.209	1.557	1.51	1.657	0.617	0.591	1.439	0.969	1.403	1.54	1.188
1977	3.148	1.979	1.569	1.73	2.35	1.926	0.637	0.601	1.925	1.032	2.074	2.01	1.912
1978	2.053	1.433	1.414	1.048	1.746	1.772	0.512	0.507	1.009	0.58	1.164	1.299	1.199
1979	1.208	0.711	1.418	0.773	1.188	1.186	0.367	0.394	0.882	0.568	1.326	1.211	1.038
1980	2.298	0.859	1.65	1.29	1.611	1.39	0.39	0.366	1.322	0.554	0.972	0.875	2.392
1981	2.438	1.712	1.708	2.209	2.021	1.606	0.435	0.381	1.58	0.699	1.112	0.9	2.205
1982	1.991	1.232	1.131	1.201	1.703	1.52	0.455	0.521	1.193	0.793	1.033	0.832	1.217
1983	2.553	1.947	1.273	1.535	1.949	1.412	0.528	0.565	1.781	0.881	0.998	0.915	1.194
1984	1.625	1.144	0.893	0.843	1.189	1.001	0.396	0.411	0.792	0.543	0.66	0.642	1.239
1985	0.767	0.47	0.751	0.664	0.794	0.661	0.35	0.3	0.651	0.258	0.833	0.779	0.765
1986	1.023	0.696	0.864	1.407	0.863	1.029	0.389	0.394	0.984	0.426	0.901	0.835	1.258
1987	1.42	0.918	1.863	1.556	0.704	1.241	0.527	0.487	1.833	0.451	1.028	1.004	2.042
1988	1.105	0.722	1.437	1.244	1.08	1.151	0.36	0.303	1.111	0.356	0.883	0.839	2.247
1989	0.855	0.653	1.446	0.888	0.843	0.925	0.337	0.407	0.701	0.382	0.675	0.507	2.173
1990	1.488	0.959	2.453	1.216	1.15	1.409	0.359	0.564	0.743	0.474	0.388	0.246	3.417
1991	1.086	0.754	2.052	0.798	0.921	1.251	0.313	0.614	0.6	0.469	0.501	0.379	3.462
1992	1.106	0.937	2.86	0.685	1.178	1.344	0.285	0.742	0.522	0.516	0.598	0.625	4.741
1993	1.383	1.08	2.916	0.905	1.301	1.56	0.305	0.615	0.545	0.374	0.519	0.462	2.273
1994	1.364	1.069	1.994	1.01	1.22	1.265	0.29	0.497	0.567	0.434	0.662	0.607	1.365
1995	1.06	0.693	1.54	0.69	0.726	0.967	0.185	0.399	0.53	0.32	0.512	0.473	1.116
1996	2.36	1.123	3.233	0.931	1.007	1.222	0.354	0.523	0.712	0.425	0.818	0.739	1.662
1997	2.94	1.505	3.992	1.33	1.83	1.549	0.44	0.528	1.031	0.453	0.979	0.847	1.902
1998	1.675	1.217	2.902	1.015	2.758	1.482	0.288	0.394	1.235	0.351	0.866	0.65	1.432
1999	0.881	0.492	1.499	0.893	2.263	0.943	0.131	0.185	0.724	0.198	0.459	0.429	0.826
2000	0.556	0.292	1.231	0.8	2.567	0.7	0.293	0.328	0.617	0.2	0.462	0.488	0.957
2001	0.885	0.592	1.699	1.029	2.145	0.783	0.422	0.417	1.057	0.298	0.712	0.672	1.561
2002	1.036	0.49	1.089	1.086	2.656	0.878	0.222	0.265	0.862	0.286	0.49	0.579	1.503
2003	1.431	0.712	1.085	1.43	2.417	1.299	0.374	0.401	0.987	0.394	0.672	0.851	1.49
2004	2.731	0.449	1.213	2.605	1.38	0.6	0.311	0.309	0.987	0.304	0.694	0.622	1.303
2005	1.919	0.583	1.736	1.741	0.891	0.492	0.437	0.389	0.958	0.342	0.448	0.707	1.118
