# Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4627
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4627.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151n-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ151n-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151n.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ151n.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-28
#--------------------
# Title
#   Study_Name: Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-09. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sarekungey (Kirgistan) B
#   Location: Russia
#   Northernmost_Latitude: 41.67
#   Southernmost_Latitude: 41.67
#   Easternmost_Longitude: 76.43
#   Westernmost_Longitude: 76.43
#   Elevation_m: 2800
#--------------------
# Data_Collection
#   Collection_Name: RUSS151
#   First_Year: 1850
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  minimum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea schrenkiana Fisch. & C.A. Mey.
#   Common_Name: Shrenk's spruce
#   Tree_Species_Code: PCSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 076031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	076031_raw	076032_raw	076041_raw	076042_raw	076111_raw	076112_raw	076121_raw	076122_raw
1927	0.34	0.28	0.3	0.34	0.29	0.3	0.31	0.3
1928	0.31	0.28	0.31	0.32	0.27	0.25	0.3	0.28
1929	0.3	0.27	0.29	0.29	0.27	0.27	0.3	0.3
1930	0.29	0.26	0.3	0.32	0.28	0.26	0.29	0.29
1931	0.28	0.23	0.3	0.3	0.28	0.27	0.31	0.27
1932	0.25	0.23	0.3	0.3	0.26	0.28	0.26	0.28
1933	0.26	0.24	0.3	0.31	0.25	0.28	0.29	0.29
1934	0.26	0.22	0.28	0.29	0.26	0.27	0.28	0.27
1935	0.26	0.22	0.3	0.27	0.27	0.31	0.31	0.27
1936	0.26	0.22	0.29	0.32	0.27	0.31	0.28	0.26
1937	0.27	0.24	0.29	0.29	0.29	0.34	0.29	0.28
1938	0.26	0.24	0.31	0.31	0.3	0.38	0.3	0.27
1939	0.26	0.27	0.31	0.32	0.29	0.35	0.32	0.28
1940	0.26	0.25	0.3	0.29	0.26	0.34	0.32	0.27
1941	0.27	0.26	0.29	0.31	0.28	0.32	0.29	0.27
1942	0.26	0.24	0.28	0.31	0.27	0.27	0.28	0.26
1943	0.27	0.29	0.31	0.3	0.25	0.28	0.31	0.28
1944	0.32	0.3	0.35	0.33	0.3	0.26	0.32	0.3
1945	0.27	0.28	0.3	0.33	0.29	0.29	0.32	0.27
1946	0.26	0.26	0.28	0.32	0.28	0.28	0.3	0.26
1947	0.27	0.28	0.32	0.32	0.26	0.27	0.34	0.29
1948	0.26	0.26	0.3	0.32	0.27	0.25	0.32	0.3
1949	0.27	0.27	0.28	0.31	0.27	0.28	0.31	0.29
1950	0.27	0.24	0.28	0.33	0.27	0.25	0.3	0.26
1951	0.27	0.25	0.28	0.31	0.27	0.27	0.3	0.3
1952	0.23	0.23	0.25	0.31	0.23	0.22	0.28	0.26
1953	0.22	0.24	0.26	0.3	0.25	0.24	0.3	0.27
1954	0.25	0.25	0.26	0.3	0.25	0.25	0.32	0.25
1955	0.26	0.25	0.27	0.31	0.28	0.25	0.3	0.3
1956	0.26	0.25	0.26	0.29	0.28	0.26	0.32	0.27
1957	0.25	0.24	0.28	0.31	0.29	0.28	0.34	0.29
1958	0.25	0.24	0.29	0.29	0.25	0.28	0.3	0.28
1959	0.26	0.25	0.29	0.31	0.28	0.27	0.32	0.31
1960	0.26	0.27	0.29	0.3	0.28	0.27	0.34	0.28
1961	0.29	0.32	0.39	0.38	0.34	0.31	0.49	0.36
1962	0.25	0.25	0.28	0.3	0.31	0.24	0.33	0.31
1963	0.27	0.27	0.31	0.34	0.27	0.28	0.34	0.31
1964	0.26	0.24	0.29	0.33	0.24	0.24	0.33	0.31
1965	0.24	0.25	0.29	0.36	0.26	0.27	0.32	0.29
1966	0.22	0.23	0.27	0.3	0.25	0.26	0.27	0.3
1967	0.26	0.26	0.28	0.32	0.27	0.28	0.33	0.3
1968	0.24	0.22	0.28	0.35	0.25	0.26	0.31	0.28
1969	0.25	0.23	0.3	0.3	0.26	0.28	0.36	0.31
1970	0.26	0.23	0.28	0.33	0.25	0.28	0.18	0.28
1971	0.26	0.25	0.28	0.29	0.27	0.28	0.3	0.29
1972	0.24	0.24	0.28	0.3	0.26	0.27	0.3	0.32
1973	0.26	0.25	0.3	0.31	0.28	0.32	0.3	0.32
1974	0.25	0.26	0.3	0.31	0.28	0.32	0.34	0.35
1975	0.28	0.26	0.33	0.32	0.26	0.28	0.38	0.31
1976	0.27	0.27	0.3	0.36	0.29	0.31	0.42	0.37
1977	0.24	0.25	0.28	0.31	0.31	0.35	0.36	0.32
1978	0.27	0.25	0.3	0.31	0.3	0.29	0.35	0.33
1979	0.27	0.27	0.32	0.34	0.27	0.32	0.37	0.33
1980	0.24	0.25	0.3	0.32	0.2	0.3	0.33	0.29
1981	0.29	0.28	0.32	0.32	0.25	0.3	0.33	0.32
1982	0.25	0.28	0.3	0.38	0.24	0.29	0.34	0.33
1983	0.25	0.23	0.29	0.33	0.27	0.27	0.32	0.31
1984	0.25	0.25	0.3	0.34	0.27	0.27	0.32	0.34
1985	0.25	0.24	0.28	0.32	0.26	0.32	0.37	0.36
1986	0.26	0.26	0.28	0.33	0.28	0.32	0.32	0.31
1987	0.26	0.24	0.26	0.32	0.29	0.31	0.3	0.31
1988	0.26	0.23	0.29	0.29	0.25	0.3	0.31	0.3
1989	0.25	0.26	0.28	0.34	0.27	0.3	0.31	0.3
1990	0.28	0.27	0.27	0.29	0.24	0.29	0.31	0.28
1991	0.26	0.24	0.27	0.31	0.25	0.26	0.32	0.27
1992	0.27	0.24	0.27	0.3	0.22	0.28	0.3	0.29
1993	0.26	0.25	0.28	0.33	0.23	0.3	0.33	0.28
1994	0.26	0.27	0.26	0.32	0.23	0.28	0.27	0.28
1995	NA	NA	0.28	0.33	0.22	0.29	0.33	0.28
