# Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4627
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4627.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151i-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ151i-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151i.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ151i.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-28
#--------------------
# Title
#   Study_Name: Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-09. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sarekungey (Kirgistan) B
#   Location: Russia
#   Northernmost_Latitude: 41.67
#   Southernmost_Latitude: 41.67
#   Easternmost_Longitude: 76.43
#   Westernmost_Longitude: 76.43
#   Elevation_m: 2800
#--------------------
# Data_Collection
#   Collection_Name: RUSS151
#   First_Year: 1850
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea schrenkiana Fisch. & C.A. Mey.
#   Common_Name: Shrenk's spruce
#   Tree_Species_Code: PCSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 076031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	076031_raw	076032_raw	076041_raw	076042_raw	076111_raw	076112_raw	076121_raw	076122_raw
1927	4.57	3.61	3.8	4.02	3.83	3.73	4.07	3.9
1928	3.69	3.42	3.57	3.83	3.54	3.31	3.65	3.48
1929	3.9	3.5	3.66	3.68	3.65	3.62	3.77	3.74
1930	3.57	3.3	3.71	3.77	3.46	3.38	3.62	3.63
1931	3.65	3.08	3.81	3.81	3.56	3.57	3.95	3.72
1932	3.39	3.46	3.67	3.74	3.53	3.7	3.7	3.76
1933	3.37	3.19	3.62	3.74	3.37	3.45	3.51	3.59
1934	3.24	2.79	3.45	3.41	3.2	3.32	3.52	3.4
1935	3.42	3.04	3.55	3.56	3.68	3.78	3.8	3.57
1936	3.47	3.13	3.67	4.01	3.67	4.02	3.66	3.46
1937	3.31	3.05	3.59	3.43	3.53	4.2	3.67	3.54
1938	3.29	3.23	3.67	4.04	3.75	4.62	3.84	3.51
1939	3.42	3.46	3.78	3.78	3.53	4.34	3.88	3.62
1940	3.21	3.04	3.58	3.78	3.32	4.14	3.73	3.48
1941	3.53	3.44	3.71	3.79	3.69	4.09	3.87	3.64
1942	3.39	3.28	3.68	3.54	3.45	3.7	3.6	3.39
1943	3.41	3.54	3.79	3.78	3.3	3.43	3.85	3.63
1944	3.98	3.9	4.17	4.23	3.63	3.55	4.04	3.88
1945	3.29	3.58	3.68	4.05	3.62	3.62	3.95	3.61
1946	3.25	3.31	3.43	3.75	3.51	3.75	3.84	3.56
1947	3.61	3.71	3.99	4.2	3.88	3.67	4.18	3.85
1948	3.54	3.43	3.59	3.91	3.46	3.42	4.03	3.84
1949	3.43	3.3	3.37	3.85	3.58	3.68	3.88	3.64
1950	3.33	3.14	3.52	4.02	3.66	3.48	3.67	3.61
1951	3.17	3.09	3.52	3.67	3.42	3.3	3.62	3.8
1952	3	3.05	3.32	3.7	3.29	3.24	3.56	3.62
1953	3.03	3.09	3.4	3.61	3.39	3.35	3.65	3.5
1954	3.14	3.15	3.2	3.43	3.13	3.31	3.66	3.36
1955	3.67	3.39	3.54	3.92	3.82	3.75	3.94	3.84
1956	3.39	3.32	3.58	3.64	3.67	3.69	3.89	3.69
1957	3.17	3.24	3.36	3.62	3.52	3.46	3.86	3.73
1958	3.5	3.4	3.38	3.75	3.52	3.59	3.63	3.53
1959	3.34	3.33	3.59	3.84	3.73	3.52	3.85	3.87
1960	3.33	3.29	3.37	3.66	3.64	3.49	4.04	3.63
1961	3.81	3.77	4.44	4.46	4.27	3.92	5.16	4.29
1962	3.29	3.27	3.46	3.77	3.88	3.34	3.87	3.85
1963	3.22	3.27	3.47	3.88	3.36	3.54	3.82	3.92
1964	3.24	3.16	3.36	3.87	3.24	3.19	3.92	3.6
1965	3.06	3.27	3.48	4.28	3.41	3.42	3.84	3.84
1966	3.14	3.14	3.24	3.88	3.46	3.59	3.55	3.78
1967	3.41	3.39	3.39	4.06	3.57	3.63	3.99	3.8
1968	3.33	3.17	3.41	4.48	3.51	3.57	3.74	3.69
1969	3.31	2.97	3.53	3.93	3.57	3.49	4.01	3.89
1970	3.3	2.98	3.3	3.77	3.38	3.53	2.8	3.47
1971	3.22	3.11	3.31	3.53	3.56	3.64	3.7	3.69
1972	2.98	2.98	3.33	3.55	3.27	3.53	3.64	3.71
1973	3.18	3.25	3.62	3.68	3.78	4.01	3.46	3.76
1974	3.13	3.12	3.56	3.66	3.5	3.8	4.08	4.17
1975	3.77	3.47	4.08	4.02	3.71	3.84	4.57	3.78
1976	3.52	3.42	3.62	4.19	3.77	4.06	4.82	4.38
1977	3.03	3.26	3.49	3.64	3.73	4.24	4.18	3.93
1978	3.19	3.18	3.73	3.66	3.81	3.94	4.13	4.04
1979	3.23	3.2	3.76	3.94	3.66	4.09	4.26	4.09
1980	3.07	3.12	3.53	3.85	3.19	3.93	4.05	3.66
1981	3.36	3.76	3.7	3.85	3.29	3.83	3.91	3.77
1982	2.95	3.35	3.56	4.78	3.4	3.95	4.09	4.1
1983	3.15	3.09	3.63	4.11	3.44	3.71	3.97	3.89
1984	3.12	3.16	3.6	4.15	3.32	3.92	3.98	4.02
1985	3.03	3.08	3.54	3.78	3.23	4.05	4.21	4.29
1986	3.25	3.14	3.34	4.01	3.46	4.03	3.85	3.75
1987	3.32	3.5	3.3	3.81	3.6	4.12	3.63	3.88
1988	3.34	3.09	3.59	3.6	3.36	3.83	3.73	3.9
1989	3.1	3.16	3.28	3.79	3.35	3.74	3.82	3.6
1990	3.51	3.13	3.2	3.69	3.36	4.02	3.67	3.7
1991	3.68	3.28	3.27	3.82	3.3	3.6	3.82	3.57
1992	3.51	3.13	3.44	3.79	3.08	3.64	4.18	4.29
1993	3.43	3.27	3.37	4.02	3.19	3.76	3.92	3.47
1994	3.5	3.44	3.21	3.93	3.44	3.71	3.73	3.52
1995	NA	NA	3.32	4.19	3.1	3.77	3.93	3.58
