# Ballikaya - Mao’ershan Forest Ecosystem Research Station, Harbin - QUMO - ITRDB CHN091
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/????
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-????.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chn091-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/chn091.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/chn091.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-16
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-16
#--------------------
# Title
#   Study_Name: Ballikaya - Mao’ershan Forest Ecosystem Research Station, Harbin - QUMO - ITRDB CHN091
#--------------------
# Investigators
#   Investigators: Ballikaya, Paula;  Cherubini, Paolo; Wang, Xiaochun; Song, Wenqi
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores were collected from the Forest Ecosystem Research Station in Maoershan, about 90 km away from Harbin (China). Only good tree cores are included here, 1 tree core per tree was used. 
#--------------------
# Publication
#   Authors: Ballikaya, Paula; Wenqi Song; Olivier Bachmann; Marcel Guillong; Xiaochun Wang; Paolo Cherubini
#   Published_Date_or_Year: 2023
#   Published_Title: Chemical Elements Recorded by Quercus mongolica Fisch. ex Ledeb. Tree Rings Reveal Trends of Pollution History in Harbin, China
#   Journal_Name: Forests
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3390/f14020187
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mao’ershan Forest Ecosystem Research Station, Harbin
#   Location: China
#   Northernmost_Latitude: 45.241736
#   Southernmost_Latitude: 45.241736
#   Easternmost_Longitude: 127.394217
#   Westernmost_Longitude: 127.394217
#   Elevation_m: 420.0
#--------------------
# Data_Collection
#   Collection_Name: CHN091
#   First_Year: 1940
#   Last_Year: 2020
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Quercus mongolica Fisch. ex Turcz.
#   Common_Name: Mongolian oak
#   Tree_Species_Code: QUMO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## QM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM05A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM06B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM07A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM09B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM10A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM11A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM12A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM13B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM14B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM15A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM16B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM17B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM18A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM19B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM20A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM21A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM22A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM03B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM04C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM04C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QM08C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QM08C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	QM05A_raw	QM06B_raw	QM07A_raw	QM09B_raw	QM10A_raw	QM11A_raw	QM12A_raw	QM13B_raw	QM14B_raw	QM15A_raw	QM16B_raw	QM17B_raw	QM18A_raw	QM19B_raw	QM20A_raw	QM21A_raw	QM22A_raw	QM03B_raw	QM04C_raw	QM08C_raw
1987	1.26	1.7	2.39	1.16	2.12	1.66	1.24	3	1.41	1.32	0.98	1.18	1.55	2.92	2.06	2.15	1.45	1.29	2.49	1.67
1988	1.5	2.24	2.5	1.35	2.66	2.51	1.52	3.51	1.03	1.61	1.07	1.82	1.81	2.41	2.2	1.94	2.11	2.69	2.37	1.52
1989	1.1	2.05	2.06	0.95	2.48	2.3	1.25	3.13	0.94	1.47	1.2	1.97	1.36	1.48	2.06	2.16	1.69	1.59	1.09	1.61
1990	1.27	2.07	1.7	0.94	1.97	2.69	1.28	2.88	1.09	1.65	1.44	1.94	1.55	1.59	2.18	2.34	1.7	1.99	1.56	2.02
1991	0.9	2.01	2.27	1.09	2.36	2.39	1.14	2.74	0.85	1.65	1.47	2.22	1.58	1.38	2.13	2.19	1.62	2.99	1.92	1.78
1992	0.76	1.67	1.39	0.73	1.6	1.69	0.86	1.87	0.71	1.44	1.08	2.22	1.19	0.73	2.29	1.75	0.79	1.77	0.78	1.49
1993	1.2	2.32	2.39	0.86	1.49	2.06	1.34	3.23	0.8	2.18	1.67	1.44	2.13	1.37	2.7	2.75	1.34	2.84	1.6	2.43
1994	0.76	1.82	1.56	0.86	1.94	1.95	1.02	2.79	0.53	2.08	1.22	2.13	1.66	1.27	2.26	2.32	1.31	1.29	1.2	1.43
1995	1.49	2.14	1.46	0.76	2.15	2.25	1.3	2.57	0.91	2.12	2	2.76	1.67	1.66	2.04	1.99	1.28	1.53	1.48	1.32
1996	1.16	1.99	0.98	0.8	1.86	2.03	1.09	2.72	0.74	2.43	1.48	2.01	1.21	1.42	2.42	1.57	1.28	1.12	1.22	1.48
1997	1.06	1.97	1.27	0.77	2.34	2.33	1.29	2.5	0.76	2.02	1.26	2.2	1.34	1.71	2.25	1.7	1.05	2.03	1.33	1.17
1998	0.58	1.74	1.1	0.82	1.44	2.39	0.56	2.69	0.68	1.91	1.42	2	1.23	1.52	2.75	1.2	0.45	0.82	0.6	0.66
1999	1.15	2.04	1.14	0.94	1.58	2.65	0.82	2.46	0.72	1.94	1.56	1.96	1.62	1.33	1.86	1.22	1.17	1.57	1.04	1.06
2000	0.79	1.52	0.91	0.65	0.82	1.43	0.62	1.55	0.52	1.29	0.87	0.93	0.76	0.69	1.01	1.11	0.97	0.79	0.7	0.75
2001	1.38	1.92	1.1	0.79	1.6	1.97	1.43	2.21	0.66	2.17	1.34	1.77	1.29	1.39	2	1.46	1.36	2.16	0.76	1.45
2002	1.57	2.83	1.84	1.29	1.79	2.61	1.72	3.08	0.92	2.63	1.32	2.2	1.7	1.7	2.64	2.09	1.62	2.54	0.67	1.85
2003	1.3	1.84	1.13	0.75	0.71	1.47	0.85	1.49	0.51	1.22	0.84	1.08	1.04	1.06	1.93	1.18	0.82	1.32	0.41	0.87
2004	2.06	2.27	1.73	1.25	1.97	1.87	1.57	1.82	0.87	2.4	1.3	2	1.85	2.23	2.5	2.53	1.25	2.62	1.25	2.05
2005	1.98	2.18	1.5	1.08	2.39	3.04	1.39	2.72	0.6	2.54	1.38	2.71	1.84	2.17	2.64	2.13	1.83	2.74	1.23	1.6
2006	1.41	2.48	1.57	0.96	1.35	2.81	1.09	2.6	0.89	2.15	1.31	2.93	1.24	1.81	2.21	1.99	1.73	1.94	0.73	1.54
2007	1.19	2.13	1.62	0.87	1.16	2.6	0.81	1.57	0.78	1.6	1.16	1.86	1.09	1.61	1.71	1.61	1.42	1.22	0.53	1.09
2008	0.63	1.59	1.08	0.71	0.83	1.54	0.72	1.35	0.51	1.46	0.7	1.44	0.75	1.08	1.94	1.07	0.99	0.81	0.41	0.64
2009	1.92	1.65	1.73	0.95	1.27	2.22	0.93	2.68	1.09	2.27	1.45	2.34	2.02	2.57	2.67	2.15	1.45	1.34	0.75	1.66
2010	1.36	1.35	1.29	0.77	1.1	2.13	0.76	1.48	0.76	1.43	1.27	2.02	1.53	1.68	1.26	1.25	1.08	1.39	0.59	1.02
2011	1.65	1.91	2.01	0.77	1.79	3.27	1.09	2.42	1.13	1.98	1.84	2.72	1.47	1.91	2.67	1.97	1.31	2.24	0.7	1.52
2012	1.4	1.65	2.64	1.35	1.57	2.84	1.2	1.72	1.04	1.88	1.27	2.18	1.29	1.6	2.65	2.36	1.18	1.55	0.59	1.06
2013	1.58	1.7	2.07	0.94	1.11	2.43	0.96	2.25	1.17	2.05	1.46	2.82	0.94	1.54	2.72	2.05	1.53	2.47	0.6	1.56
2014	0.97	1.51	1.35	0.79	0.81	2.06	0.69	2.66	1.13	2.06	1.11	2.47	0.94	1.24	1.78	1.26	1.58	2.17	0.61	1.18
2015	1.05	1.62	1.43	0.94	0.69	1.48	0.71	2.11	1.07	1.69	1.29	2.13	1.03	1.33	1.97	1.4	1.5	2.11	1.28	1.14
2016	1.54	1.65	1.65	1.07	1.08	2.83	0.77	2.27	1.44	1.82	1.74	2.5	0.98	1.65	2.56	1.27	1.41	2.81	1.74	1.29
2017	1.51	1.02	0.92	0.58	0.64	1.64	0.46	1.27	0.64	1.36	1.36	1.06	0.71	1.16	1.6	1.02	1.24	2.93	0.99	0.68
2018	1.17	1.2	0.99	0.68	0.92	1.57	0.78	1.61	1.26	2.09	1.19	2.22	1.03	1.32	1.17	1.12	1.22	2.69	0.69	1.51
2019	1.9	1.69	1.88	0.79	0.74	1.97	0.89	1.62	1.39	2.55	1.56	2	1.37	1.76	2.49	1.66	1.6	2.34	1	0.99
2020	1.17	1.58	1.16	1	0.72	2.29	0.84	1.84	1.23	1.9	1.75	2.22	1.16	1.32	2.04	1.84	1.41	2.28	0.96	1.14
