# Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4627
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4627.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ151l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ151l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-28
#--------------------
# Title
#   Study_Name: Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-09. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sarekungey (Kirgistan) B
#   Location: Russia
#   Northernmost_Latitude: 41.67
#   Southernmost_Latitude: 41.67
#   Easternmost_Longitude: 76.43
#   Westernmost_Longitude: 76.43
#   Elevation_m: 2800
#--------------------
# Data_Collection
#   Collection_Name: RUSS151
#   First_Year: 1850
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea schrenkiana Fisch. & C.A. Mey.
#   Common_Name: Shrenk's spruce
#   Tree_Species_Code: PCSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 076031_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 076031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076032_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 076032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076041_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 076041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076042_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 076042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076111_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 076111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076112_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 076112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076121_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 076121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076122_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 076122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	076031_raw	076032_raw	076041_raw	076042_raw	076111_raw	076112_raw	076121_raw	076122_raw
1927	0.18	0.21	0.2	0.19	0.33	0.29	0.12	0.19
1928	0.23	0.12	0.13	0.17	0.39	0.41	0.19	0.18
1929	0.41	0.27	0.19	0.27	0.55	0.53	0.27	0.31
1930	0.28	0.18	0.17	0.26	0.31	0.21	0.22	0.18
1931	0.2	0.16	0.25	0.25	0.28	0.26	0.2	0.19
1932	0.35	0.26	0.24	0.22	0.28	0.23	0.3	0.23
1933	0.28	0.28	0.16	0.18	0.27	0.27	0.27	0.25
1934	0.27	0.26	0.14	0.18	0.31	0.21	0.27	0.29
1935	0.29	0.2	0.18	0.16	0.21	0.15	0.19	0.22
1936	0.16	0.25	0.14	0.14	0.17	0.17	0.24	0.19
1937	0.15	0.22	0.18	0.15	0.22	0.31	0.24	0.22
1938	0.16	0.17	0.15	0.21	0.33	0.22	0.27	0.2
1939	0.2	0.14	0.16	0.11	0.33	0.21	0.19	0.15
1940	0.21	0.19	0.17	0.17	0.34	0.31	0.16	0.17
1941	0.21	0.21	0.23	0.17	0.3	0.23	0.21	0.21
1942	0.18	0.19	0.23	0.11	0.5	0.42	0.21	0.21
1943	0.16	0.23	0.27	0.1	0.27	0.25	0.19	0.19
1944	0.18	0.25	0.3	0.18	0.12	0.21	0.23	0.14
1945	0.14	0.25	0.24	0.16	0.2	0.21	0.2	0.21
1946	0.12	0.2	0.09	0.06	0.25	0.26	0.17	0.22
1947	0.16	0.26	0.16	0.15	0.31	0.44	0.15	0.15
1948	0.23	0.28	0.29	0.11	0.21	0.25	0.25	0.28
1949	0.18	0.22	0.11	0.12	0.28	0.19	0.23	0.23
1950	0.27	0.33	0.22	0.24	0.25	0.31	0.29	0.28
1951	0.19	0.12	0.13	0.14	0.24	0.13	0.3	0.26
1952	0.21	0.45	0.31	0.14	0.33	0.26	0.3	0.24
1953	0.22	0.25	0.17	0.11	0.24	0.2	0.24	0.2
1954	0.25	0.27	0.19	0.13	0.27	0.22	0.23	0.26
1955	0.21	0.27	0.53	0.23	0.38	0.37	0.26	0.25
1956	0.42	0.44	0.42	0.21	0.4	0.25	0.37	0.23
1957	0.2	0.28	0.22	0.12	0.21	0.18	0.25	0.15
1958	0.21	0.29	0.23	0.17	0.36	0.34	0.35	0.26
1959	0.27	0.32	0.29	0.17	0.3	0.36	0.32	0.2
1960	0.16	0.28	0.21	0.12	0.22	0.17	0.3	0.16
1961	0.1	0.13	0.11	0.11	0.23	0.25	0.08	0.07
1962	0.13	0.21	0.15	0.07	0.14	0.14	0.23	0.11
1963	0.05	0.17	0.12	0.07	0.16	0.14	0.21	0.12
1964	0.14	0.2	0.18	0.1	0.17	0.1	0.2	0.17
1965	0.1	0.29	0.16	0.12	0.15	0.16	0.2	0.15
1966	0.17	0.31	0.17	0.13	0.24	0.3	0.25	0.17
1967	0.12	0.24	0.15	0.1	0.23	0.19	0.21	0.16
1968	0.17	0.13	0.26	0.09	0.19	0.33	0.25	0.18
1969	0.2	0.17	0.22	0.17	0.3	0.26	0.2	0.21
1970	0.27	0.27	0.21	0.1	0.24	0.18	0.26	0.22
1971	0.17	0.39	0.19	0.1	0.26	0.19	0.14	0.19
1972	0.17	0.19	0.27	0.1	0.17	0.18	0.14	0.15
1973	0.22	0.28	0.31	0.12	0.27	0.21	0.14	0.17
1974	0.12	0.17	0.22	0.1	0.1	0.15	0.09	0.1
1975	0.09	0.13	0.19	0.09	0.22	0.23	0.07	0.11
1976	0.08	0.13	0.15	0.12	0.2	0.26	0.03	0.06
1977	0.1	0.11	0.22	0.09	0.17	0.26	0.07	0.09
1978	0.06	0.13	0.22	0.09	0.18	0.23	0.05	0.12
1979	0.07	0.11	0.24	0.08	0.14	0.22	0.05	0.11
1980	0.1	0.16	0.19	0.1	0.3	0.3	0.08	0.1
1981	0.09	0.11	0.22	0.23	0.26	0.33	0.14	0.14
1982	0.11	0.12	0.24	0.14	0.18	0.24	0.1	0.11
1983	0.14	0.23	0.28	0.26	0.2	0.4	0.12	0.09
1984	0.15	0.24	0.22	0.26	0.13	0.26	0.06	0.1
1985	0.14	0.25	0.23	0.2	0.06	0.29	0.08	0.05
1986	0.19	0.23	0.21	0.27	0.13	0.28	0.07	0.08
1987	0.25	0.25	0.1	0.24	0.14	0.36	0.09	0.09
1988	0.5	0.53	0.32	0.38	0.35	0.6	0.09	0.11
1989	0.47	0.52	0.36	0.46	0.27	0.49	0.16	0.18
1990	0.28	0.32	0.28	0.28	0.28	0.31	0.09	0.11
1991	0.83	0.39	0.33	0.4	0.26	0.72	0.12	0.16
1992	0.35	0.46	0.29	0.55	0.36	0.77	0.14	0.36
1993	0.37	0.46	0.36	0.64	0.31	0.61	0.17	0.19
1994	0.37	0.44	0.56	0.42	0.29	1.36	0.17	0.19
1995	NA	NA	0.37	0.35	0.21	0.49	0.13	0.16
