# Cook - Altai KUR2 (KURAY) - LASI - ITRDB RUSS229
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15345
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15345.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ229-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ229-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ229.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ229.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-07-20
#--------------------
# File_Last_Modified_Date
#   Date: 2013-07-20
#--------------------
# Title
#   Study_Name: Cook - Altai KUR2 (KURAY) - LASI - ITRDB RUSS229
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Climatology - temperature analyses NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: PAGES 2k Consortium
#   Journal_Name: Nature Geoscience
#   Published_Title: Continental-scale temperature variability during the past two millennia
#   Published_Date_or_Year: 2013
#   Volume: 6
#   Pages: 339-346
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/NGEO1797
#   Full_Citation: None
#   Abstract: Past global climate changes had strong regional expression. To elucidate their spatio-temporal pattern, we reconstructed past temperatures for seven continental-scale regions during the past one to two millennia. The most coherent feature in nearly all of the regional temperature reconstructions is a long-term cooling trend, which ended late in the nineteenth century. At multi-decadal to centennial scales, temperature variability shows distinctly different regional patterns, with more similarity within each hemisphere than between them. There were no globally synchronous multi-decadal warm or cold intervals that define a worldwide Medieval Warm Period or Little Ice Age, but all reconstructions show generally cold conditions between ad 1580 and 1880, punctuated in some regions by warm decades during the eighteenth century. The transition to these colder conditions occurred earlier in the Arctic, Europe and Asia than in North America or the Southern Hemisphere regions. Recent warming reversed the long-term cooling; during the period ad 1971-2000, the area-weighted average reconstructed temperature was higher than any other time in nearly 1,400 years.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Altai KUR2 (KURAY)
#   Location: Russia
#   Northernmost_Latitude: 50.3
#   Southernmost_Latitude: 50.3
#   Easternmost_Longitude: 87.8333
#   Westernmost_Longitude: 87.8333
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: RUSS229
#   First_Year: 1538
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.
#   Common_Name: Siberian larch
#   Tree_Species_Code: LASI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KR2--L10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KR2--L10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KR2--l12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KR2--l12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KR2--L14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KR2--L14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KR2--L16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KR2--L16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KR2--L17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KR2--L17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KR2--L18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KR2--L18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KR2--L03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KR2--L03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KR2--L04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KR2--L04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KR2--L05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KR2--L05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KR2--L07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KR2--L07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KR2--L08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KR2--L08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KR2--L10_raw	KR2--l12_raw	KR2--L14_raw	KR2--L16_raw	KR2--L17_raw	KR2--L18_raw	KR2--L03_raw	KR2--L04_raw	KR2--L05_raw	KR2--L07_raw	KR2--L08_raw
1623	NA	NA	NA	0.39	NA	1.18	NA	NA	0.99	NA	0.31
1624	NA	NA	NA	0.3	NA	0.67	NA	NA	0.51	NA	0.19
1625	NA	NA	NA	0.46	NA	0.73	NA	NA	0.6	NA	0.17
1626	NA	NA	NA	0.47	NA	0.8	NA	NA	0.69	NA	0.26
1627	NA	NA	NA	0.34	NA	0.35	NA	NA	0.45	NA	0.1
1628	NA	NA	NA	0.25	NA	0.31	NA	NA	0.51	NA	0.13
1629	NA	NA	NA	0.38	NA	0.47	NA	NA	0.76	NA	0.23
1630	NA	NA	NA	0.41	NA	0.64	NA	NA	0.66	NA	0.2
1631	NA	NA	NA	0.48	NA	0.95	NA	NA	0.81	NA	0.24
1632	NA	NA	NA	0.55	NA	1.17	NA	NA	1.04	NA	0.29
1633	NA	NA	NA	0.4	NA	0.66	NA	NA	0.79	NA	0.26
1634	NA	NA	NA	0.4	NA	0.69	NA	NA	0.9	NA	0.21
1635	NA	NA	NA	0.46	NA	0.8	NA	NA	1.29	NA	0.23
1636	NA	NA	NA	0.74	NA	1.14	NA	NA	2	NA	0.31
1637	NA	NA	NA	0.51	NA	0.94	NA	NA	1.47	NA	0.21
1638	NA	NA	NA	0.64	NA	1.09	NA	NA	1.41	NA	0.17
1639	NA	NA	NA	0.55	NA	0.63	NA	NA	1.02	NA	0.25
1640	NA	NA	NA	0.75	NA	1.15	NA	NA	1.16	NA	0.4
1641	NA	NA	NA	0.42	NA	0.66	NA	NA	1.05	NA	0.33
1642	NA	NA	NA	0.35	NA	0.48	NA	NA	0.77	NA	0.31
1643	NA	NA	NA	0.24	NA	0.33	NA	NA	0.55	NA	0.27
1644	NA	NA	NA	0.3	NA	0.66	NA	NA	0.78	NA	0.25
1645	NA	NA	NA	0.38	NA	0.58	NA	NA	0.6	NA	0.23
1646	NA	NA	NA	0.33	NA	0.59	NA	NA	0.33	NA	0.08
1647	NA	NA	NA	0.32	NA	0.48	NA	NA	0.46	NA	0.22
1648	NA	NA	NA	0.35	NA	0.42	NA	NA	0.51	NA	0.26
1649	NA	NA	NA	0.48	NA	0.88	NA	NA	0.77	NA	0.17
1650	NA	NA	NA	0.3	NA	0.48	NA	NA	0.43	NA	0.11
1651	NA	NA	NA	0.41	NA	0.64	NA	NA	0.53	NA	0.27
1652	NA	NA	NA	0.27	NA	0.4	NA	NA	0.29	NA	0.13
1653	NA	NA	NA	0.48	NA	0.74	NA	NA	0.71	NA	0.3
1654	NA	NA	NA	0.27	NA	0.49	NA	NA	0.55	NA	0.21
1655	NA	NA	NA	0.51	NA	0.72	NA	NA	1.07	NA	0.39
1656	NA	NA	NA	0.23	NA	0.38	NA	NA	0.69	NA	0.19
1657	NA	NA	NA	0.26	NA	0.58	NA	NA	0.88	NA	0.26
1658	NA	NA	NA	0.17	NA	0.55	NA	NA	0.62	NA	0.19
1659	NA	NA	NA	0.17	NA	0.61	NA	NA	0.85	NA	0.23
1660	NA	NA	NA	0.28	NA	0.38	NA	NA	0.71	NA	0.04
1661	NA	NA	NA	0.39	NA	0.59	NA	NA	0.77	NA	0.16
1662	NA	NA	NA	0.36	NA	0.51	NA	NA	0.67	NA	0.14
1663	NA	NA	NA	0.18	NA	0.44	NA	NA	0.38	NA	0.03
1664	NA	NA	NA	0.25	NA	0.23	NA	NA	0.71	NA	0.18
1665	NA	NA	NA	0.38	NA	0.24	NA	NA	0.82	NA	0.3
1666	NA	NA	NA	0.5	NA	0.33	NA	NA	0.66	NA	0.23
1667	NA	NA	NA	0.58	NA	0.48	NA	NA	0.76	NA	0.3
1668	NA	NA	NA	0.31	NA	0.27	NA	NA	0.49	NA	0.21
1669	NA	NA	NA	0.44	NA	0.49	NA	NA	0.64	NA	0.22
1670	NA	NA	NA	0.21	NA	0.16	NA	NA	0.53	NA	0.15
1671	NA	NA	NA	0.32	NA	0.31	NA	NA	0.68	NA	0.22
1672	NA	NA	NA	0.38	1.07	0.62	NA	NA	1.07	NA	0.43
1673	NA	NA	NA	0.18	0.58	0.2	NA	NA	0.43	NA	0.24
1674	NA	NA	NA	0.35	0.96	0.46	NA	NA	0.66	NA	0.4
1675	NA	NA	NA	0.29	0.58	0.36	NA	NA	0.58	NA	0.31
1676	NA	NA	NA	0.22	0.69	0.34	NA	NA	0.56	NA	0.22
1677	NA	NA	NA	0.21	0.6	0.31	NA	NA	0.69	NA	0.24
1678	NA	NA	NA	0.26	0.79	0.44	NA	NA	0.69	NA	0.44
1679	NA	NA	NA	0.22	0.57	0.25	NA	NA	0.69	NA	0.41
1680	NA	NA	NA	0.26	0.57	0.21	NA	NA	0.75	NA	0.22
1681	NA	NA	NA	0.45	0.89	0.59	NA	NA	0.79	NA	0.38
1682	NA	NA	NA	0.38	0.8	0.8	NA	NA	0.94	NA	0.48
1683	NA	NA	NA	0.37	1.24	0.76	NA	NA	0.66	NA	0.48
1684	NA	NA	NA	0.3	0.44	0.14	NA	NA	0.28	NA	0.4
1685	NA	NA	NA	0.32	0.39	0.29	NA	NA	0.4	NA	0.24
1686	NA	NA	NA	0.39	0.55	0.3	NA	NA	0.45	NA	0.54
1687	NA	NA	NA	0.33	0.84	0.46	NA	NA	0.65	NA	0.77
1688	NA	NA	NA	0.46	0.82	0.54	NA	NA	0.59	NA	0.79
1689	NA	NA	NA	0.4	0.77	0.61	NA	NA	0.52	NA	0.54
1690	NA	NA	1.38	0.25	0.69	0.5	NA	NA	0.56	NA	0.58
1691	0.83	NA	0.94	0.26	0.82	0.64	NA	NA	0.61	NA	0.57
1692	0.71	NA	0.6	0.23	0.54	0.27	NA	NA	0.62	NA	0.37
1693	0.63	NA	0.11	0	0.35	0.1	NA	NA	0.21	NA	0.09
1694	0.82	NA	0.4	0.3	0.53	0.41	NA	NA	0.46	NA	0.42
1695	0.66	NA	0.39	0.3	0.73	0.57	NA	NA	0.63	NA	0.46
1696	0.45	NA	0.25	0.26	0.5	0.51	NA	1.68	0.48	NA	0.3
1697	0.48	NA	0.26	0.17	0.5	0.37	NA	1.01	0.58	NA	0.26
1698	0.44	NA	0.12	0.11	0.12	0.22	NA	0.97	0.15	NA	0.13
1699	0.15	NA	0.18	0.1	0.07	0.12	NA	0.75	0.07	NA	0.12
1700	0.31	NA	0.2	0.18	0.2	0.25	NA	0.18	0.26	NA	0.19
1701	0.46	NA	0.36	0.31	0.3	0.4	NA	0.27	0.19	NA	0.3
1702	0.46	NA	0.28	0.25	0.29	0.32	NA	0.48	0.42	NA	0.31
1703	0.77	NA	0.46	0.33	0.55	0.39	NA	0.42	0.43	NA	0.41
1704	1.03	NA	0.48	0.34	0.69	0.49	NA	0.87	0.64	NA	0.49
1705	1.17	NA	0.72	0.39	0.72	0.58	NA	0.99	0.39	NA	0.45
1706	0.53	NA	0.57	0.35	0.2	0.63	NA	1.43	0.38	NA	0.45
1707	0.44	NA	0.74	0.37	0.39	0.61	NA	0.72	0.64	0.32	0.4
1708	0.81	NA	1.18	0.42	0.84	1.05	NA	0.51	0.98	0.5	0.47
1709	1.12	NA	1.11	0.49	0.75	1.3	NA	1.2	0.58	0.47	0.68
1710	0.64	NA	0.39	0.44	0.34	0.58	NA	1.42	0.65	0.39	0.39
1711	0.64	NA	0.3	0.42	0.53	0.56	NA	0.92	0.83	0.28	0.35
1712	0.81	NA	0.24	0.38	0.63	0.38	NA	0.96	0.57	0.36	0.37
1713	0.95	NA	0.39	0.43	0.71	0.52	NA	1.27	0.53	0.37	0.45
1714	1.02	NA	0.78	0.21	0.57	0.71	NA	1.53	0.66	0.35	0.46
1715	1.09	NA	0.71	0.26	0.84	0.88	NA	1.4	0.53	0.48	0.52
1716	1.04	NA	0.93	0.26	0.66	0.92	NA	0.9	0.43	0.41	0.43
1717	0.73	NA	0.85	0.34	0.62	0.7	NA	0.9	0.41	0.36	0.51
1718	0.62	NA	0.67	0.18	0.59	0.26	NA	0.61	0.29	0.2	0.45
1719	0.71	NA	0.24	0.15	0.71	0.61	NA	0.95	0.28	0.22	0.36
1720	0.84	0.72	0.22	0.22	1.05	0.57	NA	0.91	0.21	0.26	0.26
1721	0.78	0.73	0.39	0.24	0.79	0.68	NA	0.94	0.26	0.31	0.43
1722	1.09	1.09	0.72	0.42	1.37	0.97	NA	0.93	0.52	0.56	0.6
1723	0.89	0.95	0.59	0.25	1.06	0.3	NA	0.88	0.4	0.41	0.53
1724	0.72	0.76	0.38	0.32	0.82	0.4	NA	0.41	0.28	0.36	0.33
