# Pumijumnong - Mae Wong - TEGR - ITRDB THA021
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36076
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36076.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/tha021-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tha021-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/tha021.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tha021.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Pumijumnong - Mae Wong - TEGR - ITRDB THA021
#--------------------
# Investigators
#   Investigators: Pumijumnong, N.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mae Wong
#   Location: Thailand
#   Northernmost_Latitude: 15.813845
#   Southernmost_Latitude: 15.813845
#   Easternmost_Longitude: 99.308639
#   Westernmost_Longitude: 99.308639
#   Elevation_m: 450
#--------------------
# Data_Collection
#   Collection_Name: THA021
#   First_Year: 1855
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tectona grandis L. f.
#   Common_Name: teak
#   Tree_Species_Code: TEGR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MV2-3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-2c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-2c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-2B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-2B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-6B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-6B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-6d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-6d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-4B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-4B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-9A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-9A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-4D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-4D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-5B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-5B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-8B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-8B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-8A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-8A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-1D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-1D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-1C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-1C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-6A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-6A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MV2-10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MV2-10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MV2-3A_raw	MV2-3B_raw	MV2-2c_raw	MV2-2B_raw	MV2-2A_raw	MV2-6B_raw	MV2-6d_raw	MV2-4B_raw	MV2-9A_raw	MV2-4A_raw	MV2-4D_raw	MV2-12B_raw	MV2-12A_raw	MV2-5B_raw	MV2-8B_raw	MV2-8A_raw	MV2-1B_raw	MV2-1A_raw	MV2-1D_raw	MV2-1C_raw	MV2-11A_raw	MV2-6A_raw	MV2-10A_raw
1924	5.4	3.82	2.1	4.38	2.46	NA	2.04	4.26	NA	NA	NA	3.63	3.65	2.54	NA	NA	NA	4.57	NA	NA	1	1.39	2.2
1925	0.96	0.4	2.23	2.67	5.01	NA	2.97	1.68	NA	NA	NA	3.42	4.93	5.34	NA	NA	NA	1.3	NA	NA	0.45	1.51	2.02
1926	0.64	0.61	0.58	0.68	0.62	NA	0.85	1.58	NA	NA	NA	3.2	2.18	1.77	NA	NA	NA	1.5	NA	NA	0.55	0.49	0.47
1927	1.12	1.16	0.91	3.68	0.88	NA	0.89	2.34	NA	NA	NA	1.9	2.25	0.83	NA	NA	NA	0.9	NA	NA	0.53	0.48	0.89
1928	4.73	1.47	2.22	4.11	2.05	NA	0.47	1.39	NA	NA	NA	1.9	8.09	1.03	NA	NA	3.84	3.15	NA	NA	0.51	1.37	2.01
1929	3.37	0.65	2.54	4.88	2.9	NA	1.79	0.76	NA	NA	NA	1.64	7.48	1.76	NA	NA	2.7	2.3	NA	NA	0.74	1.76	1.22
1930	1.16	0.58	0.76	3.46	1.79	NA	0.49	1.05	NA	NA	NA	5.98	3.25	0.59	NA	NA	2.61	1.05	NA	NA	0.65	1.53	1.14
1931	0.66	0.42	0.49	1.45	0.25	NA	0.92	0.91	NA	NA	NA	1.72	3.11	0.67	NA	NA	1.43	1.12	NA	NA	0.37	0.67	0.44
1932	0.54	1.09	0.52	0.67	0.23	NA	0.8	1.16	NA	NA	0.7	0.95	1.33	0.23	NA	NA	2.43	1.22	NA	NA	0.97	0.55	0.19
1933	4.69	3.37	1.04	1.28	0.26	NA	1.04	0.83	NA	NA	0.98	2.97	5.51	0.25	NA	NA	5.72	2.24	NA	NA	0.99	1.7	1.25
1934	1.19	0.7	2.58	7.32	2.58	NA	1.33	1.61	NA	NA	3.95	7.1	14.01	1.21	NA	NA	13.95	4.15	NA	NA	0.56	2.89	1.68
1935	3.56	0.73	2.11	2.47	0.99	NA	0.8	1.23	NA	NA	0.68	2.87	4.12	0.64	NA	NA	3.51	1.96	NA	NA	2.19	2.86	0.64
1936	5.54	3.34	3.04	4.76	4.25	NA	1.72	1.75	NA	NA	0.51	4.8	3.88	0.51	NA	NA	5.71	4.63	NA	NA	1.57	4.44	3.22
1937	2.28	3.92	4.23	3.91	5.12	NA	2.56	1.35	NA	NA	0.65	6.85	3.31	0.58	NA	NA	3.02	2.11	NA	NA	1.57	3.54	2.35
1938	0.95	2.79	3.07	3.66	2.56	NA	2.73	1.7	NA	1.54	2.64	6.05	1.8	0.93	NA	NA	1.95	0.57	NA	2.15	1.44	2.08	2
1939	0.74	1.43	1.52	3.96	1.31	6.37	2.34	0.8	NA	1.94	1.7	2.59	1.94	1.01	NA	NA	1.13	0.61	NA	1.19	0.91	2.44	3.7
1940	1.29	2.26	1.35	4.33	0.51	2.82	0.89	0.8	NA	1.08	1.33	2.9	1.57	0.56	NA	NA	1.38	0.67	NA	3.18	0.92	2.85	2.89
1941	1.13	3.56	2.45	4.03	1.32	2.8	2.06	2.02	NA	1.88	3.92	3	1.8	0.78	NA	NA	1.11	0.67	2.68	1.8	1.25	3.96	3.34
1942	0.78	1.4	0.83	2.21	0.61	2.05	0.76	1.88	NA	1.91	2.69	2.16	1.38	0.55	NA	NA	0.88	0.38	2.29	7.25	1.03	1.82	1.18
1943	1.94	4.3	3.96	6.79	1.42	4.89	3.05	7.22	NA	4.22	4.04	7.2	3.46	0.71	NA	NA	1.21	1.23	5.99	5.34	6.12	2.76	3.03
1944	3.09	1.67	2.62	5.15	0.99	4.08	0.65	3.32	NA	2.54	2.18	2.99	1.72	1.83	NA	NA	1.43	1.07	4.31	6.03	4.12	0.58	1.17
1945	7.13	3.43	2.74	7.04	1.27	3.62	0.55	5.23	NA	6.54	3.77	4.72	3.79	2	NA	NA	3.47	0.4	3.27	4.36	4.46	2.27	1.88
1946	1.76	1.83	1.49	6.18	1.13	2.11	1.63	5.23	NA	2.54	2.68	4.11	3.31	2.36	NA	NA	1.67	0.81	2.64	5.31	1.83	1.33	0.23
1947	0.45	0.25	0.97	3.05	1.27	1.86	1.05	1.48	NA	1.95	2.29	6.21	2.87	1.67	NA	NA	0.5	0.28	1.51	8.8	3.88	0.83	0.3
1948	0.39	0.43	0.47	3.58	0.91	4.05	0.47	1.56	NA	0.41	3.02	1.81	0.79	0.93	NA	NA	1.94	0.51	0.75	2.79	3.04	0.3	0.48
1949	0.4	2.71	0.54	3.56	0.44	5.04	0.31	1.43	NA	0.4	4.05	2.8	1.49	0.59	NA	NA	0.63	0.38	0.79	3.52	1.05	0.38	0.35
1950	0.42	2.23	0.7	4.59	0.98	6.91	0.48	2.23	NA	1.08	3.69	1.42	1.55	0.66	NA	NA	1.61	0.19	1	1.02	1.73	0.51	1.32
1951	0.63	1.92	1.23	5.11	1.09	3.24	1.08	3.16	NA	1.77	3.52	3.07	3.27	0.66	NA	NA	0.89	1.86	2.63	3.85	1.67	0.92	0.79
1952	0.31	3.46	0.27	3.67	0.2	2.5	0.31	7.08	NA	4.23	4.99	1.29	0.87	0.54	6.04	NA	1.76	0.9	1.42	3.52	1.47	0.49	0.23
1953	2.22	5.08	2.4	8.28	1.05	3.13	2.15	4.17	NA	3.72	8.49	7.14	4.66	1.95	6.13	NA	1.06	3.02	3.76	1.48	1.77	2.95	0.35
1954	6.28	7.45	2.71	3.77	0.52	3.38	1	6.45	NA	8.62	3.67	3.12	1.5	1.85	5.58	NA	3.18	2.53	1.92	6.82	4.87	0.86	0.36
1955	1.57	2.51	2.48	5.8	0.32	2.72	0.33	3.44	NA	3.23	4.09	3.29	1.78	0.92	4.27	NA	2.24	1.13	0.71	2.27	1.93	0.66	0.56
1956	1.25	4.63	3.18	5.93	0.52	2.93	0.33	6.38	NA	2.91	6.66	1.82	1.21	0.92	6.25	9.16	1.61	1.33	0.67	4.67	1.97	0.75	0.48
1957	1.48	5.91	0.35	1.43	0.54	1.41	0.24	3.94	NA	3.68	2.92	0.96	0.39	0.56	3.76	7.85	2.44	0.84	0.15	0.71	3.56	0.62	0.64
1958	0.54	0.74	0.24	4.1	1.15	1.4	0.28	1.58	NA	0.71	3.4	3.17	0.42	0.44	1.33	1.98	0.61	0.41	0.19	1.69	1.68	0.54	0.69
1959	1.68	2.58	2.13	1.87	0.58	2.5	1.08	4.97	NA	2.69	2.35	5.05	1.88	1.16	1.83	7.93	1.2	1.17	1.02	1.79	1.77	0.89	1.13
1960	0.41	1.27	0.76	3.13	0.46	2.79	0.6	2.04	NA	0.94	4.22	5.55	1.93	1.08	1.41	6.73	0.46	0.59	0.46	6.32	1.99	0.48	1.12
1961	2.06	2.88	1.63	3.94	1.3	3.74	0.61	9.12	NA	2.53	4.46	5.97	4.13	1.14	3.83	8.68	0.63	1.38	1.37	4.93	1.83	0.37	2.23
1962	3.25	2.61	0.81	1.07	0.22	4.2	0.43	3.2	NA	1.97	1.73	0.84	4.04	0.55	5.39	7.2	1.13	0.67	0.26	0.79	0.82	0.56	2.76
1963	0.67	1	0.55	0.86	0.19	2.35	1	2.52	NA	0.79	0.81	0.97	1.73	0.62	2.25	7.02	0.78	0.25	1.11	0.7	0.83	0.43	0.66
1964	0.64	0.53	0.28	4.37	0.2	4.2	1.4	3.75	NA	2.29	2.02	1.25	1.16	0.77	3.54	6.25	0.52	0.29	0.64	2.72	2.91	0.45	0.73
1965	3.77	2.31	2.64	6.01	1.09	2.36	2.37	5.84	NA	8.05	4.68	5.53	2.93	0.76	2.02	8.17	2.32	2.34	1.24	0.85	3.67	1.76	2.15
1966	2.26	0.82	1	3.48	1.09	0.53	1	3.4	NA	3.42	3.49	8.07	0.58	0.63	2.91	6.29	1.3	2.65	0.99	1.78	2.29	2.24	0.93
1967	2.96	1.23	0.57	1.3	0.84	0.45	2.01	2.21	7.64	1	1.99	3.02	0.62	0.62	1.13	0.49	1.49	3.57	0.79	1.07	2.77	1.23	0.56
1968	0.86	0.74	1.9	3.82	1.13	4.06	4.61	1	7.2	1.14	4.05	6.52	1.91	1.14	2.17	0.53	0.68	1.3	1.12	4.71	4.05	1.24	0.94
1969	2.06	0.84	0.61	0.74	1.11	1.16	0.76	2.87	6.61	2.38	2.28	1.16	0.83	0.62	1.28	0.57	2.04	2.12	0.62	1.76	1.74	1.41	0.95
1970	5.35	1.57	8.06	6.03	1.83	5.64	5.82	0.76	7.73	5.2	8.09	4.87	4.66	0.54	1.52	3.57	2.04	4.3	0.68	4.53	6.31	2.13	3.06
1971	6.11	3.66	7.73	7.04	2.75	7.73	5.75	15.73	8.41	8.71	8.47	7.71	5.14	0.75	2.36	3.05	3.08	3.17	2.15	5.47	7.01	5.83	2.34
1972	1	0.76	1.33	1.4	2.88	1.45	0.69	1.96	2.02	1.92	3.11	2.08	4.4	1.77	0.73	4.35	0.94	1.41	2.77	1.32	0.98	3.76	4.93
1973	1.91	0.97	4.39	2.18	3.45	1.69	0.93	4.59	4.22	3.11	3.08	3.94	1.59	1.58	0.81	2.06	2.99	2	1.02	4.61	2.25	4.04	6.14
1974	3.62	1.83	2.88	6.08	4.71	5.21	1.68	2.26	4.33	4.1	6.72	6.7	2.5	1.49	0.52	0.69	3.63	1.54	0.83	2.57	4.45	1.62	3.45
1975	5.69	3.18	1.37	1.32	3.88	4.45	1.64	2.11	3.41	1.74	5.42	1.84	1.58	0.49	0.33	2.13	2.53	2.79	1.1	2.42	3.36	1.74	0.7
1976	5.48	2.8	0.94	1.27	2.25	2.85	1.29	1.58	1.44	2.18	3.12	1.26	1.57	0.67	0.47	1.96	2.53	4.13	0.52	1.52	1.34	1.09	0.27
1977	1.7	1.53	0.49	1.38	2.62	0.95	1.05	0.9	0.92	1.36	1.94	0.97	1.08	0.34	0.37	2.09	1.47	0.99	0.43	0.86	0.76	0.74	0.3
1978	5.15	2.59	1.37	3.72	2.93	1.27	2.32	0.91	1.41	1.18	3.77	1.29	1.34	0.68	1.24	2.23	3.12	2.06	0.8	0.79	1.52	2.52	2.36
1979	6.27	4.13	1.91	3.24	3.31	2.22	4.48	4.64	3.51	7.47	7.26	1.59	2.03	0.63	2.77	0.77	5.75	6.77	1.01	4.98	0.81	0.84	2.75
1980	3.7	3.45	2.7	7.32	NA	1.89	3.3	4.41	4.43	6.59	5.18	3.34	3.54	3.04	4.23	2.67	4.02	3.01	1.24	5.65	1.42	0.64	3.45
1981	4.95	4.36	6.37	4.8	NA	2.36	4.3	2.58	8.3	5.38	6.88	7.87	4.83	3.25	5.04	2.82	4.73	1.85	2.36	5.54	4.86	3.42	4.75
1982	3.88	2.85	4.92	10.86	NA	1.62	4.74	1.74	4.63	4.11	3.92	4.27	1.94	1.87	1.84	4.07	2.51	2.67	3.74	5.57	3.61	1.47	3.65
1983	6.66	3.05	6.24	5	NA	3.02	5.3	5.3	4.46	7.68	5.65	10.95	2.73	2.25	3.35	3.03	4.04	3.57	2.75	2.81	2.55	0.69	2.56
1984	5.63	5.53	5.48	16.02	NA	1.3	4.02	2.4	3.6	7.29	5.99	6.16	2.95	3.67	2.76	4.52	2.82	1.16	1.37	4.49	4.24	1.88	1.73
1985	5.04	9.35	5.97	7.28	NA	2.94	3.45	2.95	3.09	6.44	7.98	5.67	4.63	1.49	5.11	3.21	3.78	1.53	1.11	6.35	2.65	2.22	3.8
1986	9.54	5.75	5.22	1.37	NA	1.43	4.94	4.07	4.62	3.76	5.78	6.21	2.88	1.88	4.5	3.6	4.12	1.64	1.15	4.45	2.61	0.88	0.57
1987	2.28	1.45	1.04	1.54	NA	1.1	1.61	1.72	1.72	1.31	3.38	2.57	0.55	1.39	0.97	1.14	1.09	0.68	0.24	4.74	1.66	0.61	0.94
1988	7.01	5.07	5.89	10.02	NA	1.73	6.14	10.35	3.58	10.35	5.9	6.4	0.49	7.34	3.55	1.96	4.25	1.49	1.16	5.8	3.2	NA	1.21
1989	5.09	1.88	1.84	2.88	NA	3.1	3.06	4.67	0.84	2.55	5.04	4.04	2.17	4.86	2.94	2.26	1.38	1.33	1.26	3.97	3.01	NA	0.9
1990	3.38	1.01	1.11	3.32	NA	2.07	1.46	5.45	6.19	2.99	3.59	2.07	0.62	3.1	1.82	3.06	2.44	1.72	2.77	3.32	1.82	NA	0.57
1991	1.65	1.1	0.77	1.61	NA	0.7	0.45	3.26	8.59	1.58	2.58	2.54	0.61	1.42	0.68	1.62	1.77	NA	1.94	1.96	1.71	NA	0.92
1992	2.66	2.92	2.26	2.47	NA	3.07	0.44	4.96	10.76	3.05	3.34	4.39	1.56	1.42	0.92	1.01	3.04	NA	1.18	2.71	1.55	NA	1.04
1993	1.08	1.3	1.81	1.16	NA	1.81	2.2	1.68	3.25	1	6.85	2.17	1.24	1.58	1.04	0.91	1.92	NA	NA	1.69	0.69	NA	0.29
1994	3.49	1	3.62	2.54	NA	2.95	2.71	3.24	9.1	4.63	4.46	6.34	NA	0.94	1.16	4.23	3.74	NA	NA	2.69	1.17	NA	0.54
1995	2.28	0.95	1.91	2.2	NA	3.75	0.35	1.92	8.12	NA	NA	4.95	NA	2	0.95	NA	4.38	NA	NA	6.54	1.89	NA	NA
1996	4.75	3.07	1.55	4.01	NA	5.83	0.4	2.89	8.8	NA	NA	1.68	NA	NA	NA	NA	1.72	NA	NA	9.19	2.89	NA	NA
