# Cook - Altai TUT2 (KURAY) - LASI - ITRDB RUSS233
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15349
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15349.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES Asia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ233-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ233-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ233.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ233.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-07-20
#--------------------
# File_Last_Modified_Date
#   Date: 2013-07-20
#--------------------
# Title
#   Study_Name: Cook - Altai TUT2 (KURAY) - LASI - ITRDB RUSS233
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Climatology - temperature analyses NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: PAGES 2k Consortium
#   Journal_Name: Nature Geoscience
#   Published_Title: Continental-scale temperature variability during the past two millennia
#   Published_Date_or_Year: 2013
#   Volume: 6
#   Pages: 339-346
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/NGEO1797
#   Full_Citation: None
#   Abstract: Past global climate changes had strong regional expression. To elucidate their spatio-temporal pattern, we reconstructed past temperatures for seven continental-scale regions during the past one to two millennia. The most coherent feature in nearly all of the regional temperature reconstructions is a long-term cooling trend, which ended late in the nineteenth century. At multi-decadal to centennial scales, temperature variability shows distinctly different regional patterns, with more similarity within each hemisphere than between them. There were no globally synchronous multi-decadal warm or cold intervals that define a worldwide Medieval Warm Period or Little Ice Age, but all reconstructions show generally cold conditions between ad 1580 and 1880, punctuated in some regions by warm decades during the eighteenth century. The transition to these colder conditions occurred earlier in the Arctic, Europe and Asia than in North America or the Southern Hemisphere regions. Recent warming reversed the long-term cooling; during the period ad 1971-2000, the area-weighted average reconstructed temperature was higher than any other time in nearly 1,400 years.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Altai TUT2 (KURAY)
#   Location: Russia
#   Northernmost_Latitude: 50.1167
#   Southernmost_Latitude: 50.1167
#   Easternmost_Longitude: 87.9167
#   Westernmost_Longitude: 87.9167
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: RUSS233
#   First_Year: 1554
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix sibirica Ledeb. = Larix russica (Endl.) Sabine ex Trautv.
#   Common_Name: Siberian larch
#   Tree_Species_Code: LASI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## tt2-l13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l15a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l15a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l17a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l17a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l1a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l1a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l3b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l3b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l4b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l4b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l6b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l6b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt1-l7b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt1-l7b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tt2-l9a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tt2-l9a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	tt2-l13a_raw	tt2-l15a_raw	tt2-l17a_raw	tt2-l1a_raw	tt2-l3b_raw	tt2-l4b_raw	tt2-l6b_raw	tt1-l7b_raw	tt2-l9a_raw
1780	0.31	0.11	0.13	0.57	0.18	0.17	0.24	0.25	NA
1781	0.22	0.04	0.15	0.61	0.31	0.26	0.17	0.18	NA
1782	0.39	0.19	0.26	0.71	0.33	0.29	0.3	0.24	NA
1783	0.31	0.14	0.05	0.68	0.33	0.27	0.31	0.38	NA
1784	0.62	0.23	0.22	0.88	0.37	0.44	0.27	0.37	NA
1785	0.74	0.28	0.41	1.02	0.49	0.49	0.29	0.47	NA
1786	0.83	0.37	0.52	1.37	0.78	1.04	0.55	0.56	NA
1787	0.48	0.26	0.21	1.03	0.68	0.52	0.23	0.56	NA
1788	0.73	0.37	0.55	1.15	0.7	0.63	0.4	0.65	NA
1789	0.67	0.35	0.44	0.93	0.76	0.61	0.26	0.45	NA
1790	0.62	0.33	0.46	1.05	0.69	0.34	0.38	0.56	NA
1791	0.64	0.23	0.24	0.89	0.64	0.4	0.36	0.61	NA
1792	0.54	0.17	0.2	0.7	0.38	0.41	0.25	0.52	NA
1793	0.42	0.13	0.21	0.39	0.34	0.42	0.23	0.47	NA
1794	0.51	0.15	0.09	0.68	0.34	0.26	0.24	0.42	NA
1795	0.44	0.17	0.13	0.56	0.29	0.26	0.2	0.57	NA
1796	0.67	0.18	0.33	0.59	0.38	0.48	0.35	0.71	1.37
1797	0.48	0.22	0.49	0.65	0.47	0.36	0.3	0.54	1.16
1798	0.76	0.37	0.75	0.78	0.66	0.69	0.38	0.72	0.96
1799	0.76	0.31	0.62	0.85	0.66	0.84	0.43	0.62	1.38
1800	1.03	0.43	0.7	0.96	0.98	0.97	0.51	0.92	1.79
1801	1.28	0.38	0.52	0.96	0.91	0.91	0.47	0.87	1.8
1802	1.28	0.45	0.56	0.91	0.81	0.99	0.49	0.96	2.45
1803	0.7	0.25	0.27	0.92	0.66	0.66	0.44	0.84	1.36
1804	0.82	0.37	0.45	0.7	0.55	0.9	0.38	0.63	1.56
1805	0.66	0.39	0.3	0.62	0.39	0.72	0.32	0.46	1.37
1806	0.64	0.34	0.52	0.74	0.43	0.74	0.24	0.75	1.38
1807	0.66	0.26	0.55	0.6	0.56	0.58	0.18	0.43	1.03
1808	0.8	0.48	1.02	0.62	0.65	0.87	0.25	0.65	1.17
1809	0.73	0.42	0.28	0.58	0.44	0.51	0.27	0.56	1.15
1810	0.69	0.25	0.42	0.56	0.52	0.45	0.25	0.47	0.9
1811	0.51	0.25	0.29	0.6	0.5	0.4	0.22	0.69	0.99
1812	0.39	0.22	0.14	0.25	0.27	0.33	0.11	0.35	0.81
1813	0.32	0.15	0.1	0.14	0.04	0.29	0.15	0.15	0.8
1814	0.35	0.14	0.23	0.27	0.3	0.25	0.16	0.27	0.87
1815	0.41	0.36	0.56	0.4	0.37	0.38	0.16	0.28	0.92
1816	0.37	0.49	0.89	0.41	0.38	0.39	0.21	0.25	1.23
1817	0.47	0.42	0.55	0.32	0.35	0.39	0.21	0.4	1.18
1818	0.52	0.32	0.58	0.44	0.35	0.29	0.24	0.39	1.04
1819	0.23	0.13	0.29	0.2	0.24	0.13	0.08	0.24	0.45
1820	0.43	0.17	0.38	0.35	0.27	0.3	0.11	0.23	0.66
1821	0.29	0.2	0.39	0.26	0.31	0.22	0.12	0.2	0.5
1822	0.44	0.28	0.53	0.3	0.32	0.36	0.17	0.2	0.57
1823	0.35	0.21	0.67	0.4	0.33	0.29	0.14	0.21	0.7
1824	0.37	0.27	0.66	0.31	0.32	0.34	0.15	0.22	0.77
1825	0.27	0.17	0.52	0.13	0.2	0.14	0.07	0.1	0.41
1826	0.12	0.08	0.56	0.12	0.09	0.13	0.06	0.04	0.31
1827	0.2	0.07	0.43	0.24	0.2	0.18	0.09	0.14	0.3
1828	0.23	0.19	0.67	0.34	0.15	0.18	0.15	0.25	0.21
1829	0.23	0.14	0.42	0.23	0.19	0.17	0.17	0.24	0.39
1830	0.31	0.15	0.82	0.44	0.25	0.23	0.26	0.32	0.45
1831	0.42	0.2	1.21	0.55	0.33	0.35	0.22	0.38	0.56
1832	0.26	0.18	1.01	0.57	0.38	0.37	0.29	0.48	0.58
1833	0.21	0.12	1.51	0.18	0.24	0.18	0.17	0.24	0.32
1834	0.24	0.1	2.06	0.3	0.15	0.13	0.17	0.17	0.39
1835	0.34	0.17	2.03	0.33	0.23	0.24	0.16	0.33	0.53
1836	0.32	0.17	0.95	0.39	0.29	0.2	0.2	0.32	0.54
1837	0.34	0.15	1.01	0.33	0.21	0.14	0.12	0.21	0.5
1838	0.48	0.3	1.22	0.53	0.21	0.23	0.25	0.26	0.62
1839	0.46	0.3	1.05	0.44	0.22	0.21	0.29	0.31	0.53
1840	0.53	0.24	1.22	0.58	0.33	0.32	0.19	0.4	0.58
1841	0.47	0.35	1.67	0.65	0.52	0.65	0.33	0.67	0.65
1842	0.55	0.28	1.3	0.33	0.42	0.45	0.28	0.39	0.6
1843	0.57	0.29	0.97	0.31	0.32	0.4	0.19	0.29	0.69
1844	0.63	0.44	0.94	0.45	0.48	0.46	0.3	0.47	0.65
1845	0.56	0.25	1.04	0.4	0.43	0.28	0.26	0.4	0.74
1846	0.65	0.55	1.66	0.52	0.61	0.49	0.35	0.47	0.81
1847	0.28	0.16	0.29	0.29	0.28	0.23	0.17	0.21	0.37
1848	0.42	0.33	0.54	0.48	0.31	0.35	0.3	0.26	0.62
1849	0.32	0.2	0.42	0.37	0.27	0.39	0.25	0.17	0.58
1850	0.45	0.53	0.65	0.31	0.31	0.47	0.3	0.33	0.8
1851	0.65	0.39	0.93	0.47	0.57	0.79	0.3	0.5	0.97
1852	0.47	0.2	0.86	0.38	0.52	0.63	0.24	0.34	0.75
1853	0.6	0.32	1.14	0.4	0.62	1	0.29	0.46	0.94
1854	0.39	0.23	0.7	0.27	0.36	0.26	0.05	0.15	0.71
1855	0.19	0.36	0.67	0.31	0.43	0.11	0.18	0.24	0.41
1856	0.39	0.26	0.95	0.45	0.7	0.31	0.27	0.29	0.58
1857	0.5	0.44	0.63	0.47	0.7	0.32	0.34	0.41	0.74
1858	0.2	0.15	0.1	0.12	0.23	0.08	0.14	0.19	0.28
1859	0.22	0.11	0.34	0.3	0.25	0.24	0.17	0.24	0.39
1860	0.39	0.2	0.48	0.34	0.54	0.27	0.22	0.3	0.59
1861	0.45	0.22	0.71	0.38	0.55	0.35	0.33	0.4	0.54
1862	0.44	0.27	0.75	0.41	0.5	0.33	0.33	0.69	0.82
1863	0.37	0.21	0.33	0.38	0.34	0.18	0.32	0.62	0.55
1864	0.3	0.2	0.56	0.39	0.32	0.25	0.24	0.42	0.44
1865	0.21	0.08	0.34	0.31	0.28	0.19	0.24	0.27	0.32
1866	0.38	0.26	0.44	0.37	0.33	0.27	0.3	0.33	0.5
1867	0.29	0.16	0.31	0.37	0.27	0.2	0.34	0.27	0.41
1868	0.28	0.2	0.44	0.39	0.23	0.25	0.22	0.4	0.48
1869	0.44	0.42	0.65	0.34	0.21	0.29	0.37	0.41	0.45
1870	0.57	0.43	0.52	0.58	0.35	0.46	0.33	0.57	0.85
1871	0.54	0.58	0.81	0.43	0.52	0.52	0.27	0.49	0.75
1872	0.6	0.28	0.49	0.29	0.45	0.44	0.39	0.47	0.56
1873	0.49	0.21	0.39	0.22	0.23	0.35	0.08	0.33	0.25
1874	0.45	0.12	0.3	0.23	0.18	0.18	0.23	0.26	0.42
1875	0.28	0.12	0.22	0.11	0.2	0.11	0.19	0.16	0.28
1876	0.58	0.28	0.5	0.31	0.3	0.29	0.34	0.33	0.52
1877	0.57	0.39	0.65	0.39	0.37	0.27	0.36	0.45	0.82
1878	0.24	0.16	0.29	0.09	0.1	0.11	0.22	0.12	0.34
1879	0.37	0.28	0.34	0.22	0.19	0.32	0.35	0.34	0.43
1880	0.46	0.22	0.53	0.26	0.18	0.33	0.24	0.24	0.53
1881	0.42	0.35	0.45	0.13	0.18	0.23	0.23	0.18	0.47
1882	0.29	0.13	0.11	0.16	0.2	0.16	0.24	0.2	0.29
1883	0.47	0.3	0.25	0.17	0.25	0.29	0.26	0.14	0.39
1884	0.31	0.09	0.18	0.24	0.23	0.18	0.16	0.18	0.4
1885	0.36	0.11	0.26	0.15	0.21	0.15	0.13	0.19	0.38
1886	0.32	0.12	0.1	0.15	0.21	0.22	0.14	0.19	0.34
1887	0.33	0.09	0.28	0.17	0.05	0.22	0.2	0.21	0.32
1888	0.73	0.21	0.54	0.46	0.46	0.57	0.41	0.51	0.51
1889	1.09	0.29	0.47	0.4	0.71	0.77	0.44	0.58	0.62
1890	1.06	0.19	0.69	0.22	0.41	0.46	0.3	0.47	0.44
1891	1.04	0.28	0.6	0.28	0.47	0.66	0.42	0.48	0.57
1892	0.54	0.05	0.42	0.16	0.42	0.3	0.31	0.32	0.52
1893	0.31	0.08	0.24	0.14	0.19	0.26	0.35	0.1	0.26
1894	0.31	0.19	0.34	0.26	0.26	0.26	0.37	0.24	0.34
1895	0.18	0.05	0.1	0.14	0.18	0.15	0.16	0.16	0.27
1896	0.17	0.06	0.11	0.11	0.17	0.16	0.13	0.1	0.17
1897	0.23	0.13	0.35	0.21	0.2	0.23	0.26	0.22	0.33
1898	0.33	0.2	0.34	0.27	0.29	0.36	0.43	0.25	0.39
1899	0.2	0.12	0.34	0.11	0.3	0.29	0.19	0.12	0.29
1900	0.09	0.05	0.08	0.09	0.09	0.11	0.09	0.06	0.07
1901	0	0	0	0	0	0.03	0.1	0.08	0.05
1902	0.21	0.07	0.24	0.18	0.19	0.18	0.33	0.17	0.18
1903	0.22	0.13	0.35	0.2	0.16	0.23	0.26	0.26	0.3
1904	0.17	0.17	0.19	0.21	0.23	0.23	0.23	0.34	0.23
1905	0.16	0.09	0.25	0.1	0.21	0.13	0.14	0.11	0.26
1906	0.21	0.14	0.25	0.21	0.18	0.15	0.39	0.36	0.3
1907	0.21	0.15	0.26	0.13	0.21	0.16	0.22	0.26	0.38
1908	0.31	0.19	0.18	0.23	0.28	0.16	0.37	0.39	0.48
1909	0.28	0.21	0.19	0.17	0.2	0.2	0.29	0.3	0.52
1910	0.25	0.14	0.25	0.14	0.17	0.09	0.25	0.25	0.45
1911	0.23	0.1	0.2	0.17	0.11	0.1	0.19	0.17	0.37
1912	0.41	0.26	0.3	0.16	0.35	0.26	0.32	0.22	0.52
1913	0.73	0.33	0.35	0.22	0.46	0.3	0.31	0.28	0.5
1914	0.68	0.29	0.6	0.29	0.44	0.32	0.36	0.33	0.75
1915	0.64	0.16	0.31	0.25	0.38	0.26	0.42	0.42	0.58
1916	0.77	0.39	0.68	0.32	0.5	0.34	0.42	0.69	0.64
1917	0.31	0.16	0.24	0.11	0.18	0.16	0.33	0.3	0.29
1918	0.18	0.08	0.2	0.22	0.16	0.12	0.27	0.16	0.21
1919	0.38	0.28	0.36	0.3	0.36	0.38	0.39	0.37	0.38
1920	0.32	0.22	0.48	0.25	0.28	0.33	0.4	0.45	0.43
1921	0.36	0.64	0.56	0.26	0.29	0.36	0.38	0.54	0.7
1922	0.31	0.45	0.59	0.25	0.27	0.33	0.28	0.5	0.57
1923	0.29	0.43	0.59	0.3	0.32	0.32	0.34	0.49	0.59
1924	0.22	0.31	0.56	0.21	0.27	0.32	0.43	0.41	0.48
1925	0.33	0.43	0.52	0.28	0.25	0.4	0.44	0.42	0.56
1926	0.3	0.33	0.55	0.34	0.29	0.48	0.5	0.48	0.56
1927	0.26	0.31	0.68	0.28	0.3	0.28	0.35	0.35	0.7
1928	0.4	0.34	0.89	0.38	0.51	0.53	0.56	0.58	0.98
1929	0.44	0.26	0.76	0.37	0.53	0.66	0.54	0.58	0.7
1930	0.24	0.17	0.36	0.23	0.29	0.21	0.31	0.27	0.54
1931	0.23	0.29	0.3	0.13	0.04	0.11	0.3	0.16	0.37
1932	0.34	0.33	0.55	0.26	0.3	0.45	0.44	0.31	0.51
1933	0.3	0.3	0.54	0.24	0.29	0.4	0.45	0.31	0.52
1934	0.34	0.44	0.44	0.26	0.38	0.29	0.38	0.4	0.53
1935	0.25	0.43	0.42	0.25	0.39	0.33	0.44	0.39	0.49
1936	0.29	0.44	0.25	0.25	0.29	0.38	0.61	0.37	0.4
1937	0.31	0.47	0.61	0.25	0.37	0.45	0.47	0.39	0.72
1938	0.42	0.52	0.69	0.28	0.39	0.74	0.64	0.36	0.59
1939	0.46	0.75	0.51	0.32	0.41	0.84	0.51	0.39	0.77
1940	0.45	0.46	0.56	0.26	0.51	0.66	0.38	0.42	0.55
1941	0.28	0.43	0.35	0.14	0.22	0.28	0.15	0.18	0.42
1942	0.13	0.31	0.38	0.14	0.06	0.35	0.25	0.38	0.36
1943	0.23	0.43	0.55	0.18	0.35	0.24	0.29	0.25	0.56
1944	0.22	0.26	0.66	0.27	0.28	0.33	0.39	0.33	0.59
1945	0.23	0.27	0.39	0.13	0.17	0.28	0.27	0.3	0.43
1946	0.22	0.23	0.21	0.16	0.13	0.32	0.28	0.28	0.43
1947	0.27	0.23	0.41	0.2	0.22	0.39	0.32	0.33	0.55
1948	0.25	0.38	0.36	0.19	0.19	0.31	0.24	0.36	0.46
1949	0.15	0.25	0.32	0.14	0.18	0.2	0.24	0.3	0.34
1950	0.27	0.51	0.43	0.16	0.22	0.42	0.36	0.44	0.49
1951	0.14	0.36	0.43	0.16	0.18	0.32	0.26	0.36	0.38
1952	0.19	0.42	0.21	0.12	0.12	0.22	0.13	0.2	0.22
1953	0.08	0.2	0.25	0.15	0.04	0.18	0.22	0.18	0.26
1954	0.13	0.17	0.45	0.21	0.16	0.18	0.35	0.25	0.42
1955	0.07	0.18	0.37	0.18	0.13	0.15	0.18	0.27	0.33
1956	0.11	0.33	0.33	0.18	0.15	0.18	0.28	0.33	0.34
1957	0.11	0.19	0.41	0.13	0.17	0.15	0.21	0.31	0.3
1958	0.17	0.22	0.57	0.12	0.17	0.31	0.31	0.34	0.55
1959	0.21	0.37	0.5	0.13	0.3	0.39	0.26	0.44	0.63
1960	0.28	0.54	0.76	0.21	0.18	0.44	0.29	0.31	0.54
1961	0.37	0.48	0.87	0.23	0.4	0.55	0.41	0.58	0.88
1962	0.36	0.46	0.82	0.23	0.56	0.43	0.33	0.36	0.62
1963	0.4	0.53	0.43	0.25	0.33	0.42	0.45	0.55	0.61
1964	0.51	0.65	0.47	0.21	0.29	0.47	0.39	0.43	0.47
1965	0.54	0.39	0.48	0.16	0.25	0.56	0.4	0.42	0.5
1966	0.63	0.41	0.53	0.22	0.33	0.59	0.5	0.48	0.57
1967	0.4	0.59	0.6	0.16	0.39	0.47	0.47	0.45	0.41
1968	0.74	0.83	0.9	0.29	0.63	0.98	0.69	0.64	0.69
1969	0.52	0.38	0.38	0.19	0.42	0.71	0.35	0.51	0.51
1970	0.5	0.54	0.13	0.17	0.37	0.58	0.24	0.39	0.52
1971	0.19	0.23	0.17	0.11	0.27	0.2	0.14	0.23	0.31
1972	0.14	0.14	0.08	0.13	0.27	0.19	0.19	0.45	0.26
1973	0.42	0.31	0.27	0.23	0.35	0.45	0.43	0.58	0.59
1974	0.2	0.21	0.41	0.09	0.4	0.44	0.18	0.36	0.29
1975	0.22	0.23	0.17	0.17	0.25	0.29	0.29	0.34	0.24
1976	0.22	0.19	0.15	0.17	0.3	0.26	0.33	0.36	0.26
1977	0.3	0.25	0.16	0.14	0.32	0.31	0.31	0.42	0.32
1978	0.31	0.49	0.3	0.16	0.4	0.36	0.43	0.55	0.39
1979	0.41	0.29	0.3	0.23	0.56	0.54	0.43	0.77	0.55
1980	0.49	0.38	0.25	0.26	0.55	0.67	0.67	0.64	0.58
1981	0.23	0.24	0.09	0.23	0.41	0.4	0.33	0.41	0.21
1982	0.18	0.32	0.19	0.13	0.31	0.22	0.3	0.36	0.11
1983	0.21	0.26	0.19	0.13	0.21	0.4	0.3	0.39	0.1
1984	0.33	0.41	0.18	0.25	0.36	0.38	0.38	0.39	0.35
1985	0.23	0.44	0.23	0.27	0.39	0.45	0.27	0.47	0.3
1986	0.27	0.31	0.31	0.21	0.45	0.52	0.24	0.4	0.25
1987	0.46	0.46	0.33	0.29	0.55	0.55	0.4	0.56	0.46
1988	0.42	0.37	0.43	0.25	0.46	0.37	0.33	0.65	0.43
1989	0.49	0.34	0.49	0.34	0.64	0.65	0.42	0.75	0.44
1990	0.43	0.28	0.44	0.28	0.42	0.49	0.28	0.6	0.39
1991	0.41	0.36	0.31	0.33	0.53	0.37	0.22	0.79	0.41
1992	0.31	0.28	0.2	0.2	0.33	0.34	0.31	0.47	0.37
1993	0.4	0.25	0.27	0.23	0.29	0.42	0.4	0.64	0.31
1994	0.43	0.34	0.34	0.29	0.45	0.4	0.28	0.7	0.32
1995	0.35	0.42	0.31	0.2	0.4	0.44	0.25	0.64	0.34
1996	0.33	0.44	0.34	0.3	0.42	0.35	0.29	0.65	0.41
1997	0.29	0.38	0.33	0.17	0.43	0.3	0.23	0.66	0.48
1998	0.26	0.24	0.22	0.17	0.34	0.31	0.28	0.53	0.33
1999	0.27	0.28	0.19	0.17	0.35	0.3	0.23	0.42	0.42
2000	0.33	0.25	0.4	0.17	0.37	0.37	0.24	0.41	0.71
