# Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4627
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4627.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151w-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; russ151w-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ151w.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/russ151w.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-28
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-28
#--------------------
# Title
#   Study_Name: Schweingruber - Sarekungey (Kirgistan) B - PCSH - ITRDB RUSS151
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-09. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sarekungey (Kirgistan) B
#   Location: Russia
#   Northernmost_Latitude: 41.67
#   Southernmost_Latitude: 41.67
#   Easternmost_Longitude: 76.43
#   Westernmost_Longitude: 76.43
#   Elevation_m: 2800
#--------------------
# Data_Collection
#   Collection_Name: RUSS151
#   First_Year: 1850
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea schrenkiana Fisch. & C.A. Mey.
#   Common_Name: Shrenk's spruce
#   Tree_Species_Code: PCSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 076031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 076122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 076122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	076031_raw	076032_raw	076041_raw	076042_raw	076111_raw	076112_raw	076121_raw	076122_raw
1927	0.75	0.79	0.74	0.74	2.6	2.35	0.92	0.81
1928	0.87	0.81	0.84	0.88	3.04	2.66	1.01	1.02
1929	1.02	1.03	0.88	1.02	2.63	2.54	1.07	1.04
1930	1.19	1.17	0.89	0.98	2.83	2.3	0.97	1.11
1931	1.42	1.2	0.93	1.02	2.32	1.93	1.14	1.18
1932	1.19	1.14	0.9	0.84	2.69	1.89	1.26	1.18
1933	1.23	1.32	0.83	0.8	2.14	1.61	1.27	1.16
1934	1.05	1.15	0.68	0.68	1.68	1.13	1.02	1.05
1935	1.16	1.4	0.96	0.89	1.73	1.04	1.26	1.4
1936	1.3	1.74	1.06	0.72	1.62	1.39	1.41	1.41
1937	1.17	1.82	1	0.77	1.58	1.5	1.16	1.16
1938	0.8	1.17	0.83	0.67	1.48	1.43	1.17	0.97
1939	0.68	1.04	0.92	0.74	2	1.65	0.91	0.85
1940	0.76	0.98	0.72	0.71	1.99	1.89	0.73	0.69
1941	1.04	1.2	1.05	0.83	2.32	2.06	1.1	1.11
1942	0.99	1.55	1.53	0.77	3.03	2.72	1.34	1.25
1943	0.76	1.08	1.19	0.63	2.13	1.92	0.97	0.94
1944	0.61	1.09	1.03	0.69	1.33	1.54	0.92	0.76
1945	0.57	1.17	0.92	0.62	1.42	1.29	0.79	0.77
1946	0.49	1.03	0.79	0.77	1.31	1.03	0.7	0.79
1947	0.64	1.02	0.8	0.62	1.77	1.58	0.67	0.71
1948	0.77	1.05	1.03	0.56	1.66	1.51	0.93	0.83
1949	0.69	0.91	0.84	0.55	1.36	0.99	0.89	0.96
1950	1.06	1.45	0.92	0.72	1.88	1.41	1.24	1.25
1951	0.83	1.16	0.65	0.7	1.49	1.03	1.03	1.1
1952	1.16	1.78	1.46	0.86	2.18	1.47	1.42	1.27
1953	1.1	1.63	1.19	0.75	1.87	1.45	1.19	1.12
1954	0.86	1.33	0.94	0.75	1.57	1.1	1	1.02
1955	1.38	1.49	1.9	0.94	1.8	1.68	1.14	1.25
1956	1.82	2.07	2.08	0.96	1.97	1.44	1.24	1.36
1957	1.17	1.48	1.04	0.63	1.3	1.03	0.9	0.81
1958	1.12	1.64	1.36	0.66	1.27	1.03	1.01	0.85
1959	1.13	1.75	1.35	0.71	1.49	1.28	0.94	0.82
1960	0.85	1.55	1.25	0.63	1.58	1.31	0.88	0.8
1961	0.39	0.63	0.37	0.33	1.12	0.9	0.17	0.26
1962	0.48	0.94	0.67	0.36	0.96	0.69	0.44	0.42
1963	0.43	0.9	0.67	0.36	0.91	0.82	0.45	0.46
1964	0.47	1.13	0.71	0.37	0.9	0.68	0.48	0.53
1965	0.5	1.09	0.69	0.44	0.85	0.7	0.4	0.46
1966	0.64	1.43	1.03	0.67	1.22	1	0.71	0.64
1967	0.61	1.37	0.83	0.5	0.99	1.02	0.51	0.61
1968	0.92	1.62	1.47	0.34	1.39	1.44	0.85	0.92
1969	0.89	1.49	1.1	0.51	1.25	1.01	0.66	0.83
1970	1.1	1.94	1.16	0.48	1.55	0.88	0.91	1.02
1971	1.22	2.19	1.06	0.64	1.58	1.1	0.85	0.91
1972	0.83	1.53	0.92	0.56	1.11	0.84	0.64	0.66
1973	0.85	1.66	1.2	0.64	1.34	0.71	0.71	0.72
1974	0.5	0.94	0.71	0.45	0.87	0.53	0.3	0.36
1975	0.31	0.66	0.52	0.44	0.97	0.69	0.26	0.33
1976	0.3	0.53	0.78	0.39	0.86	0.82	0.16	0.21
1977	0.41	0.75	0.87	0.47	0.81	0.87	0.22	0.31
1978	0.39	0.82	0.84	0.53	0.99	1.03	0.33	0.45
1979	0.31	0.59	0.58	0.35	0.81	0.87	0.24	0.36
1980	0.43	0.92	0.68	0.59	1.11	1.17	0.36	0.44
1981	0.22	0.4	0.73	0.89	1.09	1.21	0.44	0.44
1982	0.36	0.57	0.67	0.67	1.01	1.05	0.37	0.32
1983	0.47	0.82	0.84	0.86	0.85	1.34	0.38	0.29
1984	0.63	1.2	0.9	0.91	0.75	1.11	0.36	0.33
1985	0.89	1.39	0.74	0.9	0.71	1.16	0.27	0.2
1986	0.95	1.5	0.9	1.02	0.74	1.34	0.32	0.28
1987	1.21	1.75	0.77	1.22	0.74	1.46	0.38	0.32
1988	1.78	2.25	1.12	1.31	1.34	2.39	0.4	0.45
1989	1.75	1.86	1.22	1.39	1.31	1.97	0.55	0.57
1990	1.71	2.18	1.71	1.45	1.65	1.96	0.59	0.61
1991	2.1	1.98	1.56	1.87	1.54	2.51	0.57	0.59
1992	1.92	2.3	1.79	2.14	1.63	1.95	0.59	0.7
1993	1.99	2.47	1.76	2.23	1.81	2.44	0.74	0.82
1994	2.28	2.83	2.57	2.36	1.92	2.93	0.95	0.94
1995	NA	NA	1.72	2.71	1.69	1.91	0.56	0.68
