# Borgaonkar - Narkhanda - PCSM - ITRDB INDI016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2798
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2798.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi016-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; indi016-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi016.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/indi016.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2004-08-31
#--------------------
# File_Last_Modified_Date
#   Date: 2004-08-31
#--------------------
# Title
#   Study_Name: Borgaonkar - Narkhanda - PCSM - ITRDB INDI016
#--------------------
# Investigators
#   Investigators: Borgaonkar, H.P.; Pant, G.B.; Rupa Kumar, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Narkhanda
#   Location: Himachal Pradesh
#   Northernmost_Latitude: 31.2
#   Southernmost_Latitude: 31.2
#   Easternmost_Longitude: 77.23
#   Westernmost_Longitude: 77.23
#   Elevation_m: 3000
#--------------------
# Data_Collection
#   Collection_Name: INDI016
#   First_Year: 1724
#   Last_Year: 1989
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea smithiana (Wall.) Boiss.
#   Common_Name: Himalayan spruce
#   Tree_Species_Code: PCSM
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## narps33a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps33a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps33b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps33b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps34a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps34a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps35b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps35b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps36a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps36a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps36b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps36b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps38a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps38a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps38b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps38b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps39a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps39a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps39b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps39b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps40a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps40a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps41a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps41a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps42a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps42a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## narps42b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: narps42b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	narps33a_raw	narps33b_raw	narps34a_raw	narps35b_raw	narps36a_raw	narps36b_raw	narps38a_raw	narps38b_raw	narps39a_raw	narps39b_raw	narps40a_raw	narps41a_raw	narps42a_raw	narps42b_raw
1874	0.96	NA	0.85	1.78	1	1.04	0.92	1.33	0.27	0.74	0.86	0.52	1.82	1.5
1875	1.14	NA	1.41	2.58	1.8	1.55	1.06	1.41	0.73	1.4	1.02	0.74	2.06	1.88
1876	0.88	NA	0.76	1.46	0.95	1.05	0.86	0.79	0.59	1.11	0.33	0.86	1.52	1.04
1877	0.88	NA	1.06	1.76	1.13	1.35	0.81	0.61	0.76	1.05	0.68	0.7	1.67	1.14
1878	1.04	NA	1.4	2.5	1.4	1.47	0.99	1.16	0.84	1.16	1.01	1.17	1.93	1.61
1879	1.08	NA	1.28	2.66	2.14	2.01	1.08	1.32	0.77	1.66	1.25	1.31	2.36	1.47
1880	0.89	NA	0.94	1.64	1.12	1.52	0.84	1.21	0.36	1.42	0.81	0.99	1.25	0.3
1881	0.99	NA	1.28	1.78	1.68	2	1.4	1.03	0.52	1.36	1.13	0.75	1.46	1.08
1882	1.26	6.16	1.97	2.6	1.67	2.03	1.47	1.29	0.94	1.71	1.58	0.93	1.74	2.07
1883	1.3	6.22	1.64	2.36	1.91	2.12	1.5	1.44	0.76	1.51	1.34	0.92	1.9	2.19
1884	1.2	3.64	1.66	2.36	1.5	2.09	1.36	1.51	0.78	1.92	1.36	1.06	2.37	2.63
1885	1.02	3.16	1.43	1.94	2.02	2.51	1.43	1.43	0.75	1.87	1.04	0.72	2.01	2.18
1886	0.66	1.98	0.97	1.43	1.66	1.32	0.92	1.05	0.66	1.17	1.04	0.52	1.26	1.37
1887	0.94	1.89	1.15	1.84	1.78	1.54	1.02	1.24	0.78	1.56	1.56	0.64	1.78	1.85
1888	0.82	2.4	0.9	1.34	1.38	1.18	0.84	1.38	0.2	0.5	0.65	0.5	1.26	1.07
1889	0.84	2.5	1.15	1.92	1.74	1.64	0.68	1.41	0.42	0.84	2.6	0.52	1.06	1.46
1890	0.9	3.39	1.02	1.9	1.8	1.78	0.99	1.44	0.67	1.7	1.35	1.16	1.51	1.42
1891	0.92	3.42	1.56	2.08	1.99	1.82	1.39	0.88	0.53	1.34	1.67	1	1.33	1.43
1892	1.3	2.69	1.1	0.88	0.37	0.59	0.59	0.63	0.44	0.97	0.47	0.77	1.62	0.33
1893	0.82	5.28	1.2	2.16	1.21	1.23	1.21	1.24	0.59	1.34	2.18	1.01	1.22	0.92
1894	1.14	5.46	1.52	2.6	1.17	1.32	1.59	0.96	0.78	1.19	2.4	0.86	1.37	1.36
1895	1.54	5.58	1.4	3.2	1.44	1.32	1.3	1.04	0.7	1.38	2.43	0.98	1.87	1.98
1896	1.56	6.2	1.48	3.21	1.6	1.33	1.54	0.85	0.34	1	1.39	0.8	1.5	1.67
1897	1.41	5.04	1.44	2.97	1.45	1.32	1.39	0.98	0.8	1.35	1.5	1.63	1.36	1.63
1898	1.28	3.36	0.96	2.47	1.66	0.9	1.16	1.07	0.28	1.12	1.33	1.06	1.36	1.58
1899	1.24	3.34	0.9	2	1.36	0.82	1.14	1.02	0.34	1.04	1.21	1	1.34	1.59
1900	1.62	3.14	1.54	2.13	1.28	0.92	1.08	1.24	0.45	0.86	1	0.75	1.4	1.38
1901	1.36	3.52	1.38	2.47	1.81	1.09	1.5	1.3	0.65	1.18	1.54	0.88	1.46	1.62
1902	1.44	3.15	1.58	2.51	1.12	0.87	1.31	1.26	0.62	1.34	0.99	0.95	1.46	1.42
1903	1.69	2.85	1.97	2.6	1.45	1.38	1.34	1.42	0.66	1.04	1.15	0.84	1.58	1.59
1904	1.75	3.12	2.14	2.49	1.12	1.03	1.21	1.4	0.58	1.29	1.18	0.98	1.36	1.38
1905	1.66	3.96	2.6	2.24	1.1	0.97	1.24	0.9	0.78	1.57	1.18	1.08	1.48	1.53
1906	1.64	3.94	2.36	2.32	1.22	1.22	1.4	1.43	0.56	1.3	1.34	0.91	1.38	1.34
1907	1.34	3.83	1.84	1.98	1.53	1.15	0.86	0.97	0.62	1.21	1.3	0.9	1.37	1.25
1908	1.31	3.01	1.93	1.26	0.94	0.72	0.86	0.98	0.31	0.75	0.44	0.6	1.08	0.92
1909	1.12	2.98	1.61	1.62	0.89	0.96	0.85	0.84	0.41	1.11	0.88	1.28	1.24	0.88
1910	1.2	2.34	2.2	1.84	0.87	0.82	0.92	0.98	0.3	0.96	0.71	0.88	1.47	0.96
1911	1.32	2.6	2.01	2.55	1.1	1.14	1.35	1.12	0.51	1.04	1	0.92	1.59	1.31
1912	1.41	3.32	2.7	2.6	1.48	1.78	1.4	1.2	0.78	1.2	0.98	0.96	1.58	1.25
1913	1.29	3.87	2.66	3.03	1.62	1.26	1.8	1.45	0.74	1.64	1.25	1.03	1.89	1.76
1914	1.64	4.54	2.76	2.87	1.8	1.51	2.04	1.81	0.82	1.88	1.36	1.1	1.76	2.28
1915	1.9	4.24	1.88	2.62	1.67	1.83	2.08	1.59	0.86	1.66	1.16	1.05	1.79	2.16
1916	1.87	2.97	2.3	2.05	1.73	1.48	1.49	1.32	1.06	1.48	1.06	1	1.72	1.68
1917	2.35	3.26	2.52	2.13	1.86	1.46	1.87	1.71	1.2	1.6	1.2	1.18	2.06	2.11
1918	2.88	3.22	1.82	2.73	1.56	1.36	1.53	1.24	1.23	2.14	1.18	1.42	2.32	2.67
1919	2.26	2.61	1.5	2.17	1.59	1.56	1.86	1.48	0.99	1.82	1.06	1.22	2.16	2.63
1920	2.48	2.62	0.43	2.01	1.31	1.19	1.71	1.17	1.07	1.76	0.96	1.42	1.45	2.13
1921	1.46	1.64	0.28	1.16	0.56	0.23	0.91	0.67	0.21	0.66	0.33	0.86	0.53	0.98
1922	0.95	2.68	0.74	1.28	0.75	0.78	1.35	0.95	0.49	1.18	0.78	1.01	0.78	1.11
1923	1.74	1.56	1.08	1.06	0.73	0.54	0.76	0.79	0.56	0.92	0.51	0.74	0.73	0.89
1924	2.11	2.08	1.6	1.57	0.75	0.67	0.9	1.08	0.9	0.92	0.38	1.71	0.81	0.82
1925	2.23	2.75	1.88	1.66	1.31	0.98	1.76	1.52	0.98	1.21	0.69	1.91	0.89	1.16
1926	1.98	2.96	1.29	1.53	0.98	1.35	1.62	1.56	0.92	1.14	0.83	2.25	1.12	0.77
1927	1.33	3.42	0.91	1.25	0.74	1.04	1.07	1.02	0.52	0.81	0.4	2.39	0.61	0.98
1928	1.59	5.74	1.07	1.5	0.91	1.32	1.05	1.23	0.69	1.58	0.68	3.31	0.91	0.78
1929	1.69	3.61	0.61	1.38	0.56	0.75	0.58	0.92	0.46	0.75	0.32	1.57	0.54	0.95
1930	1.84	4.89	0.96	1.32	0.8	1.09	0.74	1.07	0.85	1.03	0.75	2.98	0.81	1.13
1931	2.19	5.78	1	1.73	0.86	0.72	1.59	1.41	0.78	1.34	0.94	3.97	1.12	0.42
1932	1.36	4.1	0.5	1.16	0.82	1	1.04	1.07	0.39	0.84	0.45	3.18	0.54	0.79
1933	1.3	8.89	0.62	1.5	0.86	0.96	1.12	1.26	0.79	1.1	0.86	3.29	0.72	0.91
1934	1.55	5.26	0.56	2.26	0.78	1.06	1.08	1.24	0.66	1.03	0.71	0.55	0.65	1.01
1935	1.49	6.07	0.76	2.18	0.82	0.7	1	1.03	0.68	1.1	0.72	0.73	0.99	1.07
1936	1.28	6.62	0.82	2.15	0.94	0.88	1.18	1.19	0.91	1.31	1.26	0.77	1.16	1.23
1937	1.3	7.32	0.95	2.03	0.98	1.19	0.97	1.16	1.12	1.39	1.35	0.83	1.3	1.68
1938	1.47	6.5	0.92	2.58	0.89	1.05	1.1	1.19	1.06	1.36	1.2	0.77	1.38	1.96
1939	1.28	7.32	0.97	2.26	0.98	1.12	1.4	1.22	1.22	1.48	1.64	1.08	1.25	1.02
1940	1.22	6.51	0.82	1.81	0.67	1.12	1.08	0.92	1.1	1.34	1.35	0.88	1.41	0.72
1941	0.8	4.81	0.31	1.19	0.51	0.66	0.61	0.56	0.57	0.76	0.83	0.5	0.95	0.6
1942	0.82	4.92	0.85	1.3	0.82	0.87	0.69	0.66	0.74	0.84	0.88	0.72	0.76	0.78
1943	1.04	4.49	0.78	1.12	1.48	1.44	0.98	0.9	0.98	0.79	0.64	0.68	0.44	0.82
1944	1.32	5.61	0.95	1.32	1.74	1.62	2.16	1.59	1.5	1.34	1.12	0.76	0.84	0.9
1945	1.34	4.71	0.57	1.36	3.05	2.3	2.16	1.74	1.5	1.21	1.07	0.45	0.89	0.81
1946	1.24	5.23	0.64	1.3	2.09	1.9	2.58	2.29	1.82	1.36	1.24	0.59	0.91	0.86
1947	1.56	3.74	0.59	1.24	2.12	1.98	1.8	1.29	1.5	0.76	0.7	0.54	0.54	0.73
1948	1.94	3.92	0.69	1.24	1.76	1.91	2.1	1.95	1.38	1.1	0.92	0.85	0.68	0.9
1949	1.14	3.24	0.52	1.36	1.02	1.6	1.6	1.64	1.34	0.83	0.67	0.7	0.53	0.66
1950	1.29	6.03	0.93	1.29	1.21	1.74	1.73	1.86	1.74	1.12	0.82	0.76	0.86	1.22
1951	1.93	5.26	1.29	1.22	0.88	1.86	1.6	1.66	1.35	0.78	0.59	1.05	0.86	1
1952	1.26	5.36	0.9	1.89	0.98	1.51	1.58	1.55	0.74	1.26	0.78	1.14	0.75	1.12
1953	1.16	5.21	0.68	1.02	0.62	1.64	1.1	1.13	1.21	0.66	0.3	1.36	0.59	0.64
1954	1.07	4.12	0.3	1	0.58	1.74	1.21	1.26	1.57	0.6	0.64	0.62	0.57	0.61
1955	1.07	4.41	0.42	1.18	0.72	2.22	1.19	1.08	1.66	1.1	0.65	0.61	0.58	0.73
1956	1.08	4.92	0.5	1.22	0.88	1.88	0.76	0.72	1.6	1.38	0.65	0.74	1.12	1.27
1957	0.86	3.56	0.66	1.16	0.82	2.88	0.82	0.87	3.08	1.18	0.47	0.77	1.38	1.19
1958	1.3	5.97	0.66	1.22	1.47	4.09	1.22	1.11	2.66	2.25	0.49	0.75	2.1	2.07
1959	1.94	5.85	0.88	1.04	1.23	4.35	0.84	0.82	2.78	1.58	0.68	0.77	2.65	2
1960	1.65	7.3	0.64	1	2.6	4.54	0.94	0.82	2.6	1.67	0.57	0.75	3.66	2.05
1961	1.84	8.12	0.85	1.16	2.77	4.68	1.02	1.07	3.33	2.01	0.94	0.98	2.98	2.22
1962	1.66	9.28	0.81	1.26	3.82	5.56	1.18	0.9	3.34	2.41	0.6	1.1	2.23	2.72
1963	1.08	7.82	0.4	1.18	3.08	2.12	1.51	1.41	3.81	1.74	1.44	0.79	3.38	2.6
1964	1.44	8.3	0.53	1.36	3.21	2.93	1.71	1.65	3.16	2.46	1.3	0.89	4.12	3.01
1965	0.85	7.5	1.14	0.9	3.08	3.13	1.56	1.49	2.33	1.82	0.83	0.69	4.38	2.72
1966	0.47	2.9	0.56	0.86	3	3.12	1.16	1.33	2.19	1.37	0.8	0.39	3.16	2.04
1967	0.56	3.02	0.7	1.21	3.32	2.72	1.64	1.57	2.59	1.63	0.64	0.41	3.25	1.86
1968	0.55	2.16	0.8	1.11	2.35	4.35	1.5	1.24	2.95	1.22	0.52	0.38	1.85	2
1969	1.16	4.76	0.63	1.25	3.59	3.56	1.6	1.31	2.11	2.14	0.56	0.65	1.27	1.94
1970	1.04	5.45	0.45	1.3	2.68	3.31	1.3	0.95	2.59	2.7	0.42	0.88	0.86	1.39
1971	1.36	5.05	0.44	1.1	3.08	4.03	1.54	1.16	2.24	1.73	0.64	0.48	1.02	1.88
1972	1.81	2.44	0.6	1.33	4.33	4.26	1.53	1.06	2.24	2.13	0.68	0.66	1.84	1.44
1973	1.54	1.64	0.44	1.14	3.58	3.94	1.46	1.04	2.34	1.63	0.75	0.61	2.46	1.78
1974	1.75	2.16	0.35	1.1	4.03	3.22	1.24	0.72	2.13	1.53	0.76	0.55	2.45	1.74
1975	1.6	1.48	0.83	1.09	3.6	2.78	1.26	1	2.66	1.53	0.47	0.58	3.81	1.87
1976	1.86	1.54	0.8	1.15	2.68	2.28	1.24	0.94	1.96	1.82	0.4	0.65	4.16	1.83
1977	1.36	0.36	0.33	0.9	2.48	2.92	0.84	0.67	1.81	1.18	0.32	0.71	3.74	2.35
1978	2.07	1.68	0.75	0.78	2.72	3.37	0.92	0.78	1.51	1.4	0.55	1.42	4.22	2.42
1979	1.21	2.09	0.7	0.98	2.96	2.44	1.08	0.88	1.33	1.17	0.33	1.16	3.38	2.74
1980	1.93	2.43	0.37	0.88	2.97	3.54	1.19	1.17	1.33	1.02	0.41	1.05	2.52	2.63
1981	1.78	2.15	0.66	1.3	3.67	3.73	1.38	1.56	1.36	0.52	0.6	0.83	1.92	2.83
1982	1.05	3.08	0.7	1.33	3.45	3.25	1.59	1.39	1.3	0.85	0.39	0.91	2.16	3.28
1983	0.91	5.02	0.54	0.33	2.79	1.63	1.4	1.66	0.7	0.9	0.33	0.98	1.92	3.37
1984	0.53	5.1	0.84	0.47	1.6	1.13	1.93	2.11	1.04	0.66	0.7	0.75	1.86	3.75
1985	0.36	NA	0.34	0.45	1.18	1.07	1.76	2.18	0.69	0.59	NA	0.6	0.8	2.22
1986	0.61	NA	2.45	1.13	2.16	2.31	1.77	1.89	1.08	1.16	NA	1.42	1.33	3.25
1987	0.55	NA	1.97	1.62	3.89	1.86	1.91	2.32	1.4	1	NA	1.03	1.92	3.64
1988	0.44	NA	1.68	1.51	4.6	3.36	2.34	1.89	1.14	0.75	NA	1	1.78	2.51
1989	0.66	NA	1.55	1.31	6.18	NA	2.95	NA	1.66	1.03	NA	3.13	2.43	2.93
