# Hughes - Sonmarg - ABPI - ITRDB INDI005
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3577
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3577.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi005l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; indi005l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/indi005l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/indi005l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Hughes - Sonmarg - ABPI - ITRDB INDI005
#--------------------
# Investigators
#   Investigators: Hughes, M.K.(https://orcid.org/0000-0003-1062-3167)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-04-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sonmarg
#   Location: Jammu and Kashmir
#   Northernmost_Latitude: 34.58
#   Southernmost_Latitude: 34.58
#   Easternmost_Longitude: 75.55
#   Westernmost_Longitude: 75.55
#   Elevation_m: 3125
#--------------------
# Data_Collection
#   Collection_Name: INDI005
#   First_Year: 1732
#   Last_Year: 1980
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies pindrow (Royle ex D. Don) Royle
#   Common_Name: Himalayan silver fir
#   Tree_Species_Code: ABPI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 01016_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 01016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01017_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 01017; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01018_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 01018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01020_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 01020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01021_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 01021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 01022_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: 01022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	01016_raw	01017_raw	01018_raw	01020_raw	01021_raw	01022_raw
1860	0.07	0.02	0.09	0.31	0.12	0.1
1861	0.05	0.02	0.36	0.24	0.2	0.16
1862	0.06	0.04	0.35	0.18	0.15	0.17
1863	0.07	0.05	0.18	0.24	0.15	0.16
1864	0.1	0.08	0.16	0.22	0.04	0.15
1865	0.21	0.22	0.38	0.25	0.2	0.13
1866	0.11	0.03	0.18	0.21	0.13	0.14
1867	0.07	0.12	0.43	0.21	0.13	0.08
1868	0.05	0.06	0.26	0.16	0.13	0.08
1869	0.04	0.06	0.39	0.16	0.06	0.09
1870	0.07	0.1	0.27	0.3	0.1	0.15
1871	0.09	0.11	0.32	0.4	0.09	0.13
1872	0.04	0.07	0.21	0.13	0.08	0.03
1873	0.09	0.05	0.14	0.16	0.17	0.07
1874	0.08	0.04	0.18	0.09	0.08	0.1
1875	0.14	0.07	0.25	0.17	0.18	0.15
1876	0.21	0.04	0.15	0.23	0.13	0.24
1877	0.05	0.05	0.21	0.22	0.23	0.17
1878	0.07	0.03	0.19	0.11	0.23	0.17
1879	0.06	0.07	0.29	0.15	0.2	0.05
1880	0.08	0.07	0.46	0.14	0.17	0.07
1881	0.04	0.08	0.5	0.14	0.09	0.12
1882	0.05	0.06	0.11	0.07	0.13	0.11
1883	0.06	0.06	0.23	0.09	0.18	0.18
1884	0.07	0.09	0.2	0.09	0.17	0.04
1885	0.07	0.06	0.39	0.14	0.12	0.05
1886	0.07	0.11	0.27	0.16	0.33	0.06
1887	0.04	0.08	0.22	0.17	0.43	0.09
1888	0.06	0.1	0.24	0.18	0.35	0.09
1889	0.06	0.16	0.29	0.18	0.27	0.14
1890	0.05	0.1	0.11	0.12	0.2	0.09
1891	0.1	0.11	0.15	0.11	0.21	0.1
1892	0.13	0.21	0.55	0.2	0.59	0.29
1893	0.09	0.06	0.22	0.2	0.28	0.22
1894	0.08	0.14	0.23	0.15	0.33	0.16
1895	0.08	0.14	0.4	0.24	0.35	0.18
1896	0.1	0.12	0.3	0.25	0.25	0.17
1897	0.08	0.09	0.11	0.12	0.16	0.03
1898	0.09	0.15	0.36	0.12	0.29	0.17
1899	0.02	0.09	0.27	0.09	0.18	0.04
1900	0.08	0.28	0.18	0.11	0.21	0.07
1901	0.08	0.35	0.17	0.1	0.17	0.06
1902	0.07	0.05	0.23	0.12	0.19	0.1
1903	0.06	0.03	0.22	0.1	0.2	0.14
1904	0.1	0.12	0.46	0.11	0.32	0.22
1905	0.08	0.06	0.18	0.1	0.22	0.04
1906	0.07	0.18	0.16	0.1	0.28	0.11
1907	0.08	0.08	0.19	0.09	0.23	0.07
1908	0.07	0.09	0.07	0.15	0.32	0.04
1909	0.06	0.07	0.29	0.14	0.31	0.06
1910	0.04	0.04	0.32	0.15	0.33	0.12
1911	0.06	0.06	0.12	0.13	0.25	0.1
1912	0.03	0.06	0.13	0.12	0.07	0.08
1913	0.08	0.09	0.12	0.09	0.03	0.09
1914	0.02	0.06	0.14	0.12	0.05	0.13
1915	0.03	0.09	0.1	0.15	0.02	0.13
1916	0.03	0.05	0.19	0.12	0.04	0.12
1917	0.03	0.11	0.14	0.09	0.04	0.1
1918	0.02	0.04	0.11	0.1	0.03	0.12
1919	0.04	0.08	0.06	0.15	0.02	0.08
1920	0.03	0.02	0.04	0.17	0.06	0.07
1921	0.08	0.22	0.09	0.29	0.09	0.19
1922	0.06	0.11	0.08	0.26	0.08	0.14
1923	0.04	0.09	0.07	0.22	0.08	0.12
1924	0.03	0.07	0.06	0.16	0.07	0.04
1925	0.05	0.08	0.09	0.15	0.05	0.04
1926	0.02	0.14	0.08	0.13	0.06	0.03
1927	0.06	0.15	0.05	0.09	0.08	0.06
1928	0.11	0.17	0.04	0.13	0.11	0.11
1929	0.11	0.29	0.08	0.16	0.16	0.16
1930	0.19	0.27	0.07	0.16	0.1	0.12
1931	0.19	0.29	0.12	0.21	0.13	0.15
1932	0.08	0.18	0.05	0.2	0.14	0.09
1933	0.04	0.06	0.02	0.18	0.06	0.08
1934	0.06	0.08	0.06	0.19	0.09	0.11
1935	0.07	0.06	0.03	0.19	0.1	0.04
1936	0.07	0.1	0.1	0.18	0.12	0.13
1937	0.04	0.07	0.02	0.12	0.1	0.08
1938	0.07	0.11	0.1	0.18	0.17	0.1
1939	0.02	0.08	0.14	0.13	0.1	0.12
1940	0.02	0.03	0.06	0.11	0.09	0.08
1941	0.05	0.05	0.06	0.15	0.11	0.1
1942	0.07	0.06	0.1	0.14	0.1	0.09
1943	0.08	0.06	0.07	0.14	0.16	0.1
1944	0.08	0.12	0.07	0.18	0.1	0.11
1945	0.07	0.67	0.07	0.23	0.09	0.07
1946	0.05	0.51	0.06	0.28	0.12	0.1
1947	0.06	0.35	0.02	0.08	0.14	0.09
1948	0.1	0.12	0.05	0.17	0.13	0.07
1949	0.12	0.25	0.13	0.37	0.17	0.09
1950	0.05	0.1	0.08	0.24	0.1	0.06
1951	0.07	0.08	0.05	0.12	0.11	0.1
1952	0.05	0.1	0.08	0.11	0.11	0.11
1953	0.07	0.09	0.07	0.14	0.07	0.05
1954	0.06	0.16	0.11	0.19	0.1	0.1
1955	0.06	0.09	0.03	0.08	0.14	0.08
1956	0.07	0.15	0.05	0.08	0.1	0.08
1957	0.11	0.06	0.09	0.1	0.08	0.07
1958	0.2	0.26	0.2	0.13	0.05	0.36
1959	0.17	0.28	0.21	0.15	0.07	0.32
1960	0.13	0.19	0.16	0.13	0.08	0.05
1961	0.1	0.12	0.1	0.08	0.07	0.03
1962	0.1	0.06	0.14	0.09	0.09	0.06
1963	0.1	0.09	0.11	0.06	0.11	0.08
1964	0.1	0.1	0.14	0.1	0.1	0.08
1965	0.1	0.11	0.11	0.08	0.1	0.08
1966	0.1	0.2	0.16	0.17	0.16	0.09
1967	0.05	0.22	0.06	0.09	0.08	0.11
1968	0.1	0.12	0.07	0.09	0.1	0.14
1969	0.06	0.33	0.06	0.09	0.17	0.13
1970	0.05	0.17	0.11	0.1	0.15	0.13
1971	0.08	0.13	0.11	0.63	0.18	0.1
1972	0.09	0.15	0.05	0.54	0.26	0.05
1973	0.1	0.27	0.1	0.45	0.22	0.11
1974	0.09	0.29	0.1	0.77	0.34	0.12
1975	0.12	0.17	0.05	0.77	0.38	0.09
1976	0.1	0.1	0.06	0.69	0.2	0.12
1977	0.14	0.05	0.17	0.28	0.75	0.18
1978	0.1	0.05	0.08	0.11	0.23	0.17
1979	0.1	0.05	0.07	0.13	0.14	0.15
1980	0.1	0.03	0.1	0.1	0.47	0.17
