# Esper - Atlas Mountains CS - CDAT - ITRDB MORC019
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#-----------------------------------------------------------------------
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite original publication, online resource and date accessed when using these data,
# If there is no publication information, please cite investigator, title, online resource and date accessed.
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/13890
#             Description: NOAA Landing Page of study
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/treering/measurements/africa/morc019n-noaa.rwl
#    Description: Raw Measurements - NOAA Template File
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/treering/measurements/africa/morc019n.rwl
#    Description: Raw Measurements - Tucson Decadal File
#
# Archive: Treering
#
# Dataset_DOI: 
#
# Parameter_Keywords: minimum density, latewood width, earlywood width, ring width, maximum density
#-------------------
# Contribution_Date
# Date: 2010-06-10
#-------------------
# File_Last_Modified_Date
# Date: 2020-01-09
#-------------------
# Title
#   Study_Name: Esper - Atlas Mountains CS - CDAT - ITRDB MORC019
#-------------------
# Investigators: Esper, J.; Frank, D.C.; Gartner, H.; Verstege, A.; Nievergelt, D.
#-------------------
# Description_Notes_and_Keywords
#     Description: NOAA Template Raw Measurements file added 2019-05-01. NOAA Template Raw Measurements file added 2020-01-09.
#-------------------
# Publication
# Authors: 
# Journal_Name: 
# Published_Title: 
# Published_Date_or_Year: 
# Volume: 
# Pages: 
# Report_Number: 
# DOI: 
# Full_Citation: 
# Abstract: 
#-------------------
# Site Information
# Site_Name:  Atlas Mountains CS
# Location: Morocco
# Northernmost_Latitude: 32.9667
# Southernmost_Latitude: 32.9667
# Easternmost_Longitude: -5.0667
# Westernmost_Longitude: -5.0667
# Elevation: 2200
#-------------------
# Data Collection
# Collection_Name:  MORC019
# Earliest_Year: 1776
# Most_Recent_Year: 2001
# Time_Unit: AD
# Notes: 
#-------------------
# Species
# Species_Name: Cedrus atlantica (Endl.) Manetti ex Carriere
# Common_Name: Atlantic cedar
# Tree_Species_Code: CDAT
#-------------------
# Chronology_Information 
#      Chronology: 
#---------------------
# Variables 
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line; shortname-tab- components: what, material, error, units, seasonality, data_type, detail, method, C or N for Character or Numeric data,additional information)
## age_CE age,,,time unit>age unit>year Common Era,,tree ring,,,N,
## 118226a_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118226a; 
## 118226b_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118226b; 
## 118232a_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118232a; 
## 118232b_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118232b; 
## 118234a_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118234a; 
## 118234b_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118234b; 
## 118238a_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118238a; 
## 118238b_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118238b; 
## 118245a_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118245a; 
## 118245b_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118245b; 
## 11822a_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 11822a; 
## 11822b_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 11822b; 
## 11823a_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 11823a; 
## 11823b_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 11823b; 
## 118211a_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118211a; 
## 118211b_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118211b; 
## 118212a_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118212a; 
## 118212b_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118212b; 
## 118213a_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118213a; 
## 118213b_raw	minimum density ,,,linear density unit>gram per decimeter,,tree ring,,,N,Tree ID: 118213b; 
#---------------------
# Data:
# Missing_Values: NaN
age_CE	118226a_raw	118226b_raw	118232a_raw	118232b_raw	118234a_raw	118234b_raw	118238a_raw	118238b_raw	118245a_raw	118245b_raw	11822a_raw	11822b_raw	11823a_raw	11823b_raw	118211a_raw	118211b_raw	118212a_raw	118212b_raw	118213a_raw	118213b_raw	
1929	410	430	320	280	300	320	330	340	260	230	310	310	280	320	250	310	270	240	290	270	
1930	370	420	320	320	280	290	320	330	260	220	300	270	300	310	260	290	250	250	260	210	
1931	380	410	340	350	320	330	330	320	250	220	330	320	300	310	240	300	270	270	310	270	
1932	420	410	320	380	290	330	340	320	240	230	320	310	330	290	270	280	240	280	290	280	
1933	450	430	350	360	320	350	330	360	260	240	340	340	310	330	260	320	280	260	340	310	
1934	600	420	330	310	290	320	330	350	260	230	290	290	330	310	280	280	270	250	290	250	
1935	580	460	330	310	280	310	310	350	260	250	310	290	330	300	300	310	260	280	280	300	
1936	370	420	300	300	300	320	320	320	260	250	310	280	320	280	320	300	300	270	270	270	
1937	390	410	290	330	310	310	350	370	250	260	320	310	330	300	320	310	300	270	280	290	
1938	350	390	310	300	300	290	330	350	250	250	300	310	310	290	280	310	290	250	270	250	
1939	380	420	310	310	290	320	330	340	270	250	310	300	290	290	290	330	270	280	260	290	
1940	380	370	320	330	290	310	350	340	270	250	340	310	300	310	290	320	130	260	290	320	
1941	360	340	310	320	310	280	330	340	250	240	320	290	300	300	310	330	280	290	280	300	
1942	380	340	300	300	310	310	310	350	270	250	320	300	290	290	340	320	290	260	280	300	
1943	350	350	280	290	300	310	290	330	260	230	320	320	300	260	310	330	300	270	280	300	
1944	360	340	300	290	290	300	300	300	220	250	310	300	330	280	320	330	290	280	280	270	
1945	410	410	340	340	350	390	450	440	240	260	430	460	360	350	340	340	320	310	450	550	
1946	350	340	280	300	280	290	300	310	260	240	300	290	300	290	310	330	270	270	260	240	
1947	350	380	270	300	280	310	320	330	250	250	320	300	300	270	300	320	280	270	270	260	
1948	370	360	300	310	290	320	330	340	250	240	310	310	299	280	280	300	280	250	300	280	
1949	370	370	290	290	290	290	340	330	250	370	310	310	320	290	280	300	260	270	280	270	
1950	410	400	310	320	330	320	360	340	230	260	390	340	310	290	270	310	280	280	290	340	
1951	340	360	320	300	320	310	280	330	250	250	320	290	300	290	300	340	290	280	270	270	
1952	370	340	330	320	350	310	350	370	250	260	380	310	320	300	290	320	270	250	290	290	
1953	390	380	350	330	310	300	330	320	240	260	330	310	340	300	280	330	280	280	280	280	
1954	370	370	320	300	320	270	320	300	230	230	320	280	300	300	280	350	260	280	280	270	
1955	340	450	330	290	300	280	310	297	250	240	310	280	300	290	310	320	260	270	280	270	
1956	340	360	360	280	310	290	310	310	240	260	320	290	310	300	290	310	270	270	290	340	
1957	360	370	320	320	330	300	370	332	240	280	320	320	310	310	300	320	280	270	330	380	
1958	360	360	300	290	290	280	320	306	250	240	330	300	330	320	290	310	270	280	280	380	
1959	380	390	330	320	300	300	350	327	250	290	330	310	320	320	330	310	270	280	330	420	
1960	340	360	340	290	280	270	340	300	240	250	300	280	310	290	300	320	260	270	290	317	
1961	380	460	560	310	290	290	350	310	240	260	310	310	330	310	300	330	260	260	330	420	
1962	330	370	320	320	300	260	330	290	220	250	290	290	310	298	290	340	280	270	290	330	
1963	320	340	280	300	270	280	320	290	230	260	280	270	280	268	280	310	250	300	260	290	
1964	330	340	480	300	290	280	330	300	240	240	310	290	330	288	290	310	280	280	230	290	
1965	350	330	330	300	290	270	360	310	230	250	310	300	330	301	300	320	260	280	260	310	
1966	330	310	310	300	300	290	330	320	220	260	320	320	310	314	280	320	290	270	340	360	
1967	450	600	290	340	370	360	390	350	230	260	340	360	310	320	300	340	380	290	280	340	
1968	450	550	300	340	310	290	310	310	250	240	300	300	320	300	270	320	300	290	270	290	
1969	360	520	280	320	280	280	310	300	210	230	290	290	300	310	280	310	280	260	280	270	
1970	380	370	280	360	310	320	320	290	230	240	320	280	320	310	290	320	290	270	270	280	
1971	410	390	280	320	330	310	310	310	250	260	270	260	250	330	250	310	290	250	256	300	
1972	390	400	280	320	300	320	320	320	260	260	290	250	300	320	250	330	300	260	261	290	
1973	420	390	310	330	310	320	350	320	250	260	290	290	300	330	260	330	280	270	278	330	
1974	410	380	300	290	300	310	310	350	250	260	290	300	300	320	260	300	250	210	261	310	
1975	380	370	310	330	330	320	330	380	250	280	270	280	290	300	270	310	300	270	280	310	
1976	400	380	280	290	290	300	300	410	250	270	290	280	320	300	270	330	310	240	262	270	
1977	470	450	340	350	340	320	370	360	240	290	320	310	340	300	270	350	300	280	310	320	
1978	340	340	290	300	290	280	320	410	240	260	300	300	300	330	280	330	270	280	240	280	
1979	400	390	310	310	310	300	320	460	250	270	310	330	330	310	280	340	260	260	270	290	
1980	340	350	320	280	330	380	330	430	240	290	340	320	350	300	350	390	420	430	280	290	
1981	360	400	386	390	402	394	530	450	250	334	490	460	360	330	310	350	320	340	380	350	
1982	360	380	330	330	360	290	280	510	190	270	320	380	320	280	270	330	230	250	300	280	
1983	430	430	350	370	470	430	440	530	240	280	400	400	360	340	290	340	280	310	420	380	
1984	350	360	330	300	340	340	330	520	240	290	350	290	330	310	290	360	260	290	300	300	
1985	370	420	320	310	410	420	390	480	240	280	440	360	350	330	280	340	250	270	310	340	
1986	340	370	300	270	300	280	300	480	220	250	310	340	290	280	270	300	230	250	290	300	
1987	410	450	340	310	330	320	390	540	260	260	340	510	320	300	290	340	250	280	320	360	
1988	390	410	330	310	340	300	350	520	250	250	350	290	320	300	290	340	270	270	310	330	
1989	330	350	300	270	310	300	310	470	250	250	300	310	310	290	290	330	260	250	270	300	
1990	340	370	270	290	320	270	340	470	250	260	330	NaN	320	300	280	320	270	270	300	330	
1991	350	380	260	310	320	270	320	NaN	230	260	310	NaN	300	310	290	320	240	250	270	340	
1992	320	330	270	290	280	280	300	NaN	250	260	240	NaN	290	280	270	320	250	250	260	310	
1993	370	430	290	320	340	320	380	NaN	270	270	310	NaN	340	320	280	330	270	260	310	350	
1994	380	460	290	320	310	330	320	NaN	270	250	340	NaN	320	300	290	320	260	230	320	340	
1995	430	500	360	360	470	520	420	NaN	340	340	NaN	NaN	560	650	430	420	347	450	440	470	
1996	320	385	250	270	280	280	280	NaN	290	250	NaN	NaN	300	270	340	340	240	260	260	290	
1997	320	380	260	290	280	290	290	NaN	290	270	NaN	NaN	290	290	330	360	270	240	240	300	
1998	420	430	320	340	300	340	340	NaN	290	280	NaN	NaN	320	310	340	390	300	260	360	370	
1999	430	520	340	350	350	550	530	NaN	NaN	370	NaN	NaN	360	390	320	420	370	310	310	360	
2000	360	410	270	330	330	390	440	NaN	NaN	460	NaN	NaN	360	390	320	530	350	320	420	520	
2001	370	400	280	280	290	300	300	NaN	NaN	310	NaN	NaN	260	300	290	360	310	270	350	410	
