# Clyde - Snowwater, West Kootneys - PCEN - ITRDB CAN718
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/39120
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-39120.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/can718-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/can718.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/can718.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2024-03-12
#--------------------
# File_Last_Modified_Date
#   Date: 2024-03-12
#--------------------
# Title
#   Study_Name: Clyde - Snowwater, West Kootneys - PCEN - ITRDB CAN718
#--------------------
# Investigators
#   Investigators: Clyde, Lori; Harvey, Jill 
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Snowwater, West Kootneys
#   Location: Canada
#   Northernmost_Latitude: 49.388056
#   Southernmost_Latitude: 49.388056
#   Easternmost_Longitude: -117.428333
#   Westernmost_Longitude: -117.428333
#   Elevation_m: 1563
#--------------------
# Data_Collection
#   Collection_Name: CAN718
#   First_Year: 1771
#   Last_Year: 2023
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## snw01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## snw10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: snw10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	snw01b_raw	snw02a_raw	snw03a_raw	snw03b_raw	snw04b_raw	snw05a_raw	snw05b_raw	snw06a_raw	snw06b_raw	snw07a_raw	snw07b_raw	snw08a_raw	snw08b_raw	snw09a_raw	snw09b_raw	snw10a_raw	snw10b_raw
1893	1.367	1.722	1.495	1.347	0.613	1.874	2.081	2.159	2.167	3.201	3.105	1.38	1.491	NA	NA	1.665	NA
1894	1.252	1.799	1.7	1.781	0.744	1.916	2.127	2.256	2.469	4.268	3.1	1.693	1.766	NA	NA	1.733	NA
1895	1.419	1.726	1.751	1.604	0.86	1.789	2.382	2.322	2.569	4.139	3.006	1.789	1.87	NA	NA	1.63	NA
1896	1.198	1.495	1.267	1.253	0.902	1.574	2.164	2.153	1.749	3.38	2.619	1.45	1.71	0.996	NA	1.445	NA
1897	1.624	1.576	1.694	1.634	1.135	1.855	3.2	2.461	2.555	3.866	2.96	1.465	1.48	2.174	NA	1.38	NA
1898	1.784	1.643	1.542	1.483	1.035	1.523	2.216	1.901	2.017	4.16	3.36	1.651	1.588	1.945	NA	1.144	NA
1899	1.173	1.275	1.256	1.1	0.808	1.28	1.9	2.173	1.925	2.563	2.118	1.343	1.365	1.925	NA	1.112	NA
1900	1.339	1.559	1.708	1.464	1.057	1.465	2.236	2.515	2.616	3.029	2.372	1.388	1.317	1.811	0.286	1.309	NA
1901	1.065	1.588	1.477	1.221	0.881	1.749	2.036	2.351	2.285	2.87	2.289	1.62	1.391	2.006	2.535	1.682	NA
1902	1.237	1.515	1.153	1.168	1.188	1.922	2.454	2.116	2.124	2.574	2.2	1.739	1.547	1.673	2.308	1.586	NA
1903	1.582	1.545	1.469	1.263	1.215	2.362	2.699	2.437	1.93	3.288	2.439	1.961	1.763	2.373	2.162	1.702	0.636
1904	1.284	1.339	1.526	1.357	1.334	2.137	2.657	2.171	1.878	3.224	2.158	1.557	1.675	2.507	2.53	1.739	1.4
1905	1.291	1.532	1.245	1.195	1.13	1.61	1.751	2.156	2.017	2.28	1.931	1.522	1.494	1.976	2.391	1.529	1.488
1906	1.131	1.061	1.241	0.984	1.112	1.442	1.586	2.028	1.875	2.546	1.725	1.502	1.346	1.906	2.161	1.505	1.605
1907	1.192	1.383	1.294	1.14	1.211	1.347	1.442	2.063	1.946	1.642	1.649	1.467	1.199	2.279	2.374	1.444	1.22
1908	1.371	1.283	1.457	1.35	1.13	1.33	1.715	1.956	1.906	1.854	1.551	1.61	1.34	2.14	2.547	1.473	1.292
1909	1.156	1.356	1.382	1.451	1.017	1.239	1.669	1.84	1.845	1.657	1.321	1.22	1.102	2.011	2.578	1.534	1.503
1910	1.37	1.48	1.532	1.392	1.219	1.214	1.831	2.025	1.84	2.317	1.349	1.448	1.181	2.552	2.687	1.706	1.895
1911	1.308	1.592	1.555	1.318	1.707	1.214	1.779	1.84	1.814	1.977	1.356	1.335	1.234	2.496	2.61	1.751	1.644
1912	1.283	1.327	1.438	1.179	1.505	1.13	1.725	1.509	1.633	1.257	1.205	1.221	1.076	2.226	2.368	1.481	1.05
1913	1.513	1.258	1.445	1.154	1.445	1.11	1.675	1.475	1.653	1.601	1.402	1.189	1.025	2.118	2.326	1.696	1.438
1914	1.332	1.082	1.249	1.111	1.221	0.982	1.282	1.295	1.462	1.621	1.14	1.217	0.992	2.164	2.324	1.638	1.349
1915	1.159	1.109	1.261	1.188	1.418	0.92	1.494	1.447	1.236	1.153	0.981	1.025	0.823	2.255	2.488	1.694	1.698
1916	1.318	1.172	1.14	1.278	1.344	0.93	1.555	1.511	1.406	1.449	1.132	1.01	0.834	2.236	2.761	1.74	1.649
1917	1.435	1.343	1.252	1.336	1.2	0.983	1.664	1.78	1.617	1.353	0.943	1.105	1.011	2.283	2.998	1.643	1.636
1918	1.479	1.355	1.699	1.351	1.54	1.066	1.786	2.166	1.911	1.394	1.095	0.984	0.971	2.179	3.091	1.839	1.785
1919	1.701	1.381	1.447	1.234	1.337	0.973	2.152	1.765	1.899	1.47	1.19	1.005	1.01	2.199	3.393	1.862	1.769
1920	1.198	1.016	1.076	1.049	1.059	0.792	1.468	1.253	1.299	1.193	1.065	0.928	0.869	1.728	2.823	1.542	1.658
1921	1.429	0.981	1.246	0.97	1.145	0.759	1.395	1.518	1.273	0.875	0.897	0.764	0.832	1.841	2.716	1.615	1.667
1922	1.593	1.022	1.077	1.078	1.268	1.007	1.249	1.352	1.439	1.125	0.98	0.756	0.897	2.212	2.456	1.674	1.801
1923	1.274	0.807	1.229	0.962	1.007	0.87	1.132	1.544	1.185	1.191	0.908	0.724	0.844	2.02	2.138	1.601	1.613
1924	1.536	0.818	1.013	0.775	1.322	0.926	1.195	1.711	1.379	1.127	0.881	0.722	0.879	2.346	2.092	1.84	2.508
1925	1.547	0.677	1.158	0.775	1.15	1.139	1.498	1.541	1.537	1.163	0.932	0.823	0.895	2.277	2.289	1.981	1.983
1926	1.504	0.835	1.309	0.913	1.004	1.316	1.191	1.698	1.488	1.195	0.949	0.785	0.952	1.895	2.4	1.876	1.83
1927	1.602	0.799	1.362	0.738	1.03	0.873	1.08	1.387	1.26	1.075	0.859	0.693	0.836	2.144	2.649	2.024	1.806
1928	1.446	0.71	1.113	1.084	1.348	0.911	1.345	1.608	1.418	1.261	0.987	0.991	1.044	2.481	3.137	2.181	1.904
1929	1.553	0.561	1.422	0.942	1.244	0.759	0.992	1.436	1.322	1.032	0.842	0.894	1	2.307	2.627	1.913	1.9
1930	1.306	0.663	1.51	1.161	1.568	0.905	1.189	1.487	1.335	1.335	1.027	0.961	0.789	2.58	2.594	2.13	2.088
1931	1.519	0.618	1.634	1.4	1.636	1.115	1.506	1.491	1.296	1.237	1.14	1.016	0.829	2.234	2.161	2.074	1.891
1932	1.52	0.568	1.57	1.426	1.612	1.166	1.62	1.769	1.176	1.174	1.084	1.059	0.901	2.728	3.053	2.061	2.03
1933	1.38	0.645	1.667	1.557	1.883	1.246	1.661	1.737	1.097	1.374	1.19	1.047	0.995	2.324	2.697	1.913	1.709
1934	1.364	0.482	1.093	1.389	1.968	1.305	1.81	1.682	1.543	1.568	1.392	1.019	1.169	2.576	3.662	2.161	2.055
1935	1.544	0.768	1.238	1.407	1.613	1.362	1.746	1.765	1.332	1.566	1.234	1.105	1.044	2.312	3.029	1.804	1.765
1936	2.001	0.785	1.419	1.449	2.319	1.567	1.758	1.887	1.527	1.881	1.42	1.257	0.963	2.96	3.067	2.001	1.811
1937	1.522	0.719	1.519	1.23	1.767	1.457	1.664	1.535	1.538	1.477	1.151	1.203	1.011	2.205	2.739	1.912	1.907
1938	1.495	0.907	1.426	1.172	2.388	1.526	1.768	2.101	1.913	1.458	1.303	1.429	1.208	3.082	2.913	2.14	1.893
1939	1.46	0.645	1.577	1.098	2.701	1.366	1.788	2.052	1.799	1.58	1.269	1.432	1.156	3.228	2.947	1.975	2.104
1940	1.785	0.884	1.443	0.953	2.065	1.071	1.731	1.786	1.86	1.49	1.297	1.439	1.26	2.696	3.195	2.227	2.259
1941	1.767	0.975	1.651	1.105	2.544	1.007	1.531	1.889	1.733	1.698	1.157	1.242	1.192	2.12	2.218	2.145	2.038
1942	1.59	0.689	1.362	1.072	2.346	1.042	1.056	1.802	1.732	1.384	1.147	1.219	1.1	2.052	2.452	2.162	1.72
1943	1.25	0.679	1.273	1.194	1.824	1.294	1.208	1.674	1.6	1.216	0.998	1.111	1.169	1.864	1.99	1.955	1.728
1944	1.451	0.995	1.597	1.54	2.572	1.534	1.364	2.235	1.744	1.528	1.103	1.275	1.195	2.206	2.527	2.627	2.191
1945	1.582	1.164	1.527	1.268	2.071	1.629	1.336	2.134	2.076	1.33	1.17	1.315	1.327	2.089	2.631	2.62	2.173
1946	1.296	1.003	1.144	1.135	2.646	1.702	1.483	2.078	1.653	1.328	0.921	1.079	1.17	2.069	2.26	2.336	2.273
1947	1.562	1.158	1.237	1.238	2.792	1.851	1.962	2.151	1.83	1.615	1.117	1.256	1.141	2.439	2.47	2.453	2.277
1948	1.315	1.474	1.599	1.547	2.46	2.099	2.191	2.439	1.566	1.597	1.127	1.24	1.22	2.508	2.894	2.462	2.31
1949	1.23	1.514	1.366	1.592	2.592	1.162	1.999	2.141	1.763	1.422	0.994	1.214	1.217	2.526	2.75	2.194	2.523
1950	1.441	1.618	1.327	1.457	2.221	1.397	1.714	2.35	2.002	1.437	0.997	1.173	1.096	2.467	2.713	2.129	2.495
1951	0.978	1.45	0.816	0.897	2.239	1.522	1.448	1.912	1.741	1.201	0.916	1.012	0.833	2.211	2.321	1.746	1.977
1952	1.315	1.306	0.959	0.986	2.343	1.922	1.258	2.231	1.343	1.29	0.951	1.095	0.95	2.706	2.788	1.827	2.063
1953	1.199	1.463	1.208	1.031	2.596	1.834	1.858	2.392	1.984	1.262	0.915	1.109	1.041	2.941	3.228	1.731	2.685
1954	1.02	1.354	1.155	0.998	1.839	1.456	1.581	1.945	1.925	1.067	0.748	1.029	1.05	1.966	2.107	1.211	1.665
1955	1.171	1.23	0.975	1.025	2.113	1.144	1.306	1.818	1.755	0.954	0.625	1.027	0.869	1.779	2.267	1.376	1.605
1956	0.936	0.98	0.88	0.821	1.97	0.779	1.003	1.745	1.566	0.856	0.596	0.769	0.792	2.138	2.179	1.459	1.826
1957	1.001	1.141	1.191	1.004	2.071	0.959	0.99	2.249	1.899	0.998	0.638	0.913	0.854	2.186	2.485	1.051	2.55
1958	1.26	1.643	1.267	0.993	2.231	1.049	1.095	2.691	2.017	1.179	0.636	1.133	0.911	2.262	3.019	1.492	2.842
1959	0.732	1.507	1.246	0.855	1.642	0.896	0.802	1.736	1.775	0.66	0.64	0.805	0.892	1.08	1.796	1.147	1.674
1960	0.871	1.392	1.174	0.915	1.713	1.265	1.043	1.6	1.877	1.197	0.624	0.833	0.955	1.365	1.986	1.339	1.632
1961	0.974	1.317	1.315	0.871	1.63	1.129	0.885	1.734	1.593	0.827	0.613	0.885	0.835	1.761	2.28	1.452	1.61
1962	0.72	1.704	1.369	0.667	2.149	1.227	0.897	2.12	1.733	0.809	0.48	0.946	1.036	1.571	1.743	1.351	1.607
1963	0.711	1.647	1.193	0.794	2.276	1.39	1.167	2.489	1.974	0.97	0.62	1.071	0.91	2.228	1.699	1.522	1.801
1964	0.715	1.799	1.105	0.705	1.863	1.096	0.98	1.955	1.612	0.864	0.549	0.812	0.73	1.8	1.31	0.969	1.504
1965	1.002	1.86	1.215	1.089	2.065	1.293	1.301	2.55	1.794	1.147	0.67	0.792	0.627	2.379	1.741	1.328	1.957
1966	0.796	1.51	1.161	0.882	1.941	1.186	1.347	2.271	1.654	1.26	0.698	0.969	0.647	1.983	1.642	1.507	1.804
1967	0.978	1.46	1.225	0.742	1.648	1.287	1.431	2.534	1.969	1.03	0.661	0.761	0.581	2.004	2.006	1.884	1.762
1968	0.716	0.943	0.836	0.586	1.176	0.948	0.926	1.913	1.531	0.738	0.408	0.667	0.546	1.741	1.746	1.48	1.591
1969	0.977	1.014	0.828	0.609	1.522	1.561	1.374	1.845	1.572	0.675	0.523	0.729	0.626	1.585	1.924	1.487	1.566
1970	0.989	0.953	0.864	0.688	1.48	1.079	1.158	2.259	1.757	0.951	0.529	0.765	0.391	1.394	1.497	1.485	1.258
1971	0.844	0.714	0.534	0.426	1.277	0.802	0.976	1.796	1.528	0.546	0.383	0.693	0.499	1.625	1.625	1.444	1.2
1972	0.653	0.655	0.556	0.449	1.246	0.812	1.048	1.71	1.324	0.744	0.46	0.618	0.606	1.908	1.807	1.624	1.093
1973	0.889	1.129	0.704	0.505	1.555	1.113	1.26	1.874	1.532	0.891	0.625	0.705	0.517	1.945	2.12	1.44	1.445
1974	0.903	0.912	0.68	0.524	1.546	1.222	1.246	1.875	1.633	0.922	0.569	0.742	0.579	1.33	1.82	1.381	1.333
1975	0.982	0.958	0.852	0.636	1.631	1.162	1.102	2.022	1.228	0.993	0.634	0.899	0.666	1.82	2.365	1.627	1.579
1976	0.978	0.767	0.736	0.547	1.802	1.066	1.181	1.835	1.36	0.679	0.532	0.783	0.441	1.461	2.057	1.533	1.453
1977	1.075	0.919	0.82	0.497	2.288	1.048	1.301	2.095	1.608	1.041	0.559	0.856	0.488	2.102	2.42	1.856	1.733
1978	0.823	0.956	0.749	0.492	1.761	1.116	1.177	1.886	1.804	0.904	0.624	0.847	0.549	2.007	2.264	1.627	1.336
1979	0.609	0.827	0.71	0.41	1.688	1.268	1.215	1.43	0.819	0.73	0.485	0.679	0.509	1.816	2.336	1.551	1.379
1980	0.554	0.447	0.686	0.459	1.452	1.182	0.919	1.23	1.081	0.719	0.474	0.784	0.458	1.805	2.133	1.345	1.226
1981	0.5	0.465	0.743	0.405	1.298	1.258	0.913	1.125	1.779	0.924	0.536	0.803	0.569	2.138	2.095	1.259	1.094
1982	0.632	0.526	0.666	0.479	1.369	1.218	0.913	1.01	2.15	0.763	0.562	0.897	0.515	1.96	1.759	1.041	0.958
1983	0.32	0.533	0.727	0.451	1.37	1.285	0.989	1.323	0.881	0.775	0.481	0.824	0.42	2.796	2.208	1.072	1.355
1984	0.526	0.813	0.751	0.555	1.325	1.316	0.95	1.456	1.291	0.909	0.541	0.909	NA	2.565	2.301	1.356	1.258
1985	0.561	0.97	0.863	0.455	1.176	1.277	0.895	1.211	1.244	0.791	0.566	0.893	NA	2.124	1.677	1.23	1.23
1986	0.54	0.923	0.758	0.352	1.271	1.818	1.156	1.025	1.033	0.611	0.423	0.816	NA	1.906	1.643	1.21	1.169
1987	0.466	0.977	0.869	0.4	1.374	1.853	1.077	1.01	1.363	0.837	0.517	0.943	NA	1.755	1.614	1.186	1.37
1988	0.556	1.156	0.792	0.342	1.475	2.363	1.255	1.242	1.539	0.777	0.562	0.997	NA	1.669	1.713	1.485	1.571
1989	0.523	1.337	0.811	0.375	1.531	2.732	1.289	1.135	1.633	0.749	0.716	1.076	NA	1.747	2.003	1.366	1.871
1990	0.5	1.519	0.841	0.426	1.97	2.405	1.453	1.106	1.715	0.857	0.741	1.16	NA	1.88	1.58	1.615	2.133
1991	0.566	1.467	0.604	0.333	1.877	2.099	1.4	1.001	1.708	0.591	0.511	0.984	NA	1.701	1.48	1.48	1.798
1992	0.852	1.742	0.715	0.652	2.003	3.35	2.002	1.369	2.415	1.011	0.786	1.077	NA	2.316	2.32	1.598	2.28
1993	0.754	1.423	0.575	0.47	1.941	2.718	1.511	1.177	1.631	0.748	0.741	0.756	NA	1.848	1.878	1.991	1.68
1994	0.775	1.683	0.61	0.49	2.169	2.573	1.468	1.524	2.498	1.033	0.849	0.788	NA	2.339	2.134	1.973	2.264
1995	0.756	1.693	0.523	0.456	1.879	2	1.224	1.293	2.545	0.881	0.579	0.95	NA	1.849	1.596	1.538	1.62
1996	0.859	1.583	0.391	0.432	1.806	1.854	1.218	1.294	2.59	0.677	0.631	0.705	NA	2.033	1.998	1.335	1.973
1997	0.743	1.49	0.419	0.466	2.109	1.677	0.989	1.503	2.661	0.698	0.512	0.622	NA	2.031	2.144	1.33	2.321
1998	0.875	1.971	0.654	0.716	2.522	2.594	1.348	1.924	3.78	0.899	0.709	0.905	NA	3.095	3.818	1.902	3.275
1999	0.719	1.583	0.557	0.506	1.647	1.871	1.066	1.31	2.51	0.81	NA	0.946	NA	2.047	2.506	1.209	1.711
2000	0.873	1.927	0.597	0.616	1.602	2.551	1.088	1.508	2.126	0.826	NA	1.15	NA	2.072	2.863	1.998	2.72
2001	0.746	1.57	0.548	0.623	1.912	1.833	0.924	1.326	2.075	0.736	NA	1.057	NA	1.7	2.254	1.273	1.567
2002	0.789	1.778	0.543	0.556	1.714	1.603	0.761	1.415	2.261	0.953	NA	NA	NA	1.822	2.23	1.286	1.515
2003	0.709	1.873	0.512	0.604	1.737	1.761	0.95	1.435	2.965	0.835	NA	NA	NA	1.976	2.587	1.793	2.127
2004	0.655	1.72	0.517	0.625	1.435	1.534	0.752	1.298	2.621	0.634	NA	NA	NA	2.223	2.71	1.489	1.833
2005	0.536	1.745	0.427	0.511	1.36	1.63	0.805	1.379	2.401	0.531	NA	NA	NA	1.954	2.058	1.143	1.517
2006	0.797	2.134	0.669	0.71	1.461	1.974	1.115	1.359	2.48	0.769	NA	NA	NA	2.176	2.047	1.321	1.786
2007	0.521	1.619	0.41	0.531	1.46	1.555	0.847	1.174	1.977	0.599	NA	NA	NA	1.524	1.656	1.226	1.617
2008	1.055	1.801	0.432	0.651	1.428	1.677	0.939	1.626	1.962	0.665	NA	NA	NA	1.683	1.873	1.327	1.455
2009	0.971	1.077	0.656	0.922	1.549	2.02	1.038	1.626	2.544	0.813	NA	NA	NA	2.073	2.468	1.342	1.192
2010	0.778	1.171	0.568	0.742	1.17	1.703	1.093	1.57	2.439	0.411	NA	NA	NA	1.772	2.447	1.367	1.418
2011	0.797	1.369	0.535	0.816	1.281	1.478	1.009	1.41	2.002	0.518	NA	NA	NA	1.498	2.112	1.177	1.224
2012	0.665	1.601	0.602	0.769	1.234	1.369	1.129	1.413	1.859	0.496	NA	NA	NA	1.907	2.365	1.216	1.759
2013	0.692	1.556	0.587	0.746	1.565	1.279	1.121	1.542	2.302	0.668	NA	NA	NA	1.885	2.132	1.487	1.934
2014	0.692	1.67	0.592	0.813	1.43	1.378	1.092	1.235	1.902	0.645	NA	NA	NA	1.763	1.896	1.648	1.783
2015	0.555	1.296	0.549	0.935	1.173	1.554	0.924	1.241	1.749	0.634	NA	NA	NA	1.287	1.359	1.821	1.48
2016	0.697	1.154	0.501	0.93	1.164	1.176	0.649	1.176	1.538	0.477	NA	NA	NA	1.21	1.429	1.488	1.687
2017	0.571	1.804	0.545	0.941	1.16	1.26	0.969	1.123	1.461	0.698	NA	NA	NA	1.35	1.507	1.895	1.785
2018	0.597	1.764	0.446	0.847	1.223	1.216	0.856	1.448	1.723	0.518	NA	NA	NA	1.448	1.3	2.199	1.879
2019	0.742	1.56	0.459	0.753	1.077	1.412	0.979	1.227	1.72	0.644	NA	NA	NA	1.151	NA	1.984	1.893
2020	0.829	1.564	0.484	0.746	1.157	1.42	0.858	1.146	1.187	0.519	NA	NA	NA	1.356	NA	1.786	1.467
2021	0.878	0.96	0.689	0.993	1.265	1.564	0.823	1.2	1.581	0.719	NA	NA	NA	1.366	NA	1.679	1.4
2022	0.561	1.26	0.557	0.773	1.128	0.991	0.538	0.803	1.186	0.349	NA	NA	NA	0.768	NA	1.525	1.236
2023	0.645	0.992	0.671	0.635	1.187	1.011	0.616	0.907	1.162	0.645	NA	NA	NA	0.906	NA	1.35	0.955
