# Dietrich - NEBIE - PIBN - ITRDB CANA556
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22171
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22171.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana556-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana556-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana556.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana556.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-10-20
#--------------------
# File_Last_Modified_Date
#   Date: 2016-10-20
#--------------------
# Title
#   Study_Name: Dietrich - NEBIE - PIBN - ITRDB CANA556
#--------------------
# Investigators
#   Investigators: Dietrich, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: Rachel Dietrich, F. Wayne Bell, Lucas C. R. Silva, Alice Cecile, William R. Horwath, Madhur Anand
#   Journal_Name: Journal of Geophysical Research: Biogeosciences
#   Published_Title: Climatic sensitivity, water-use efficiency, and growth decline in boreal jack pine (Pinus banksiana) forests in Northern Ontario
#   Published_Date_or_Year: 2016
#   Volume: 121
#   Pages: 2761-2774
#   Issue: 10
#   Report_Number: 
#   DOI: 10.1002/2016JG003440
#   Full_Citation: None
#   Abstract: Rises in atmospheric carbon dioxide (atmCO2) levels are known to stimulate photosynthesis and increase intrinsic water-use efficiency (iWUE) in trees. Stand-level increases in iWUE depend on the physiological response of dominant species to increases in atmCO2, while tree-level response to increasing atmCO2 depends on the balance between the direct effects of atmCO2 on photosynthetic rate and the indirect effects of atmCO2 on drought conditions. The aim of this study was to characterize the response of boreal jack pine (Pinus banksiana) stands in Northern Ontario to changes in atmCO2 and associated climatic change over the past 100 years. The impact of changes in growing season length, temperature, and precipitation, as well as atmCO2 on tree growth, was determined using stable carbon isotopes and dendrochronological analysis. Jack pine stands in this study were shown to be in progressive decline. As expected, iWUE was found to increase in association with rising atmCO2. However, increases in iWUE were not directly coupled with atmCO2, suggesting that the degree of iWUE improvement is limited by alternative factors. Water-use efficiency was negatively associated with tree growth, suggesting that warming- and drought-induced stomatal closure has likely led to deviations from expected atmCO2-enhanced growth. This finding corroborates that boreal forest stands are likely to face continued stress under future climatic warming.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: NEBIE
#   Location: Ontario
#   Northernmost_Latitude: 50.0167
#   Southernmost_Latitude: 50.0167
#   Easternmost_Longitude: -91.35
#   Westernmost_Longitude: -91.35
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: CANA556
#   First_Year: 1912
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus banksiana Lamb.
#   Common_Name: jack pine
#   Tree_Species_Code: PIBN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## F12011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F12102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F12102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	F12011_raw	F12012_raw	F12021_raw	F12022_raw	F12031_raw	F12032_raw	F12041_raw	F12051_raw	F12052_raw	F12061_raw	F12062_raw	F12071_raw	F12072_raw	F12081_raw	F12082_raw	F12091_raw	F12092_raw	F12101_raw	F12102_raw
1965	1.53	1.35	1.56	1.22	1.08	2.01	1.47	1.48	1.21	1.25	1.4	1.18	1.69	1.95	1.69	1.62	1.77	1.45	1.56
1966	2.03	0.99	1.36	0.76	0.79	1.47	1.36	1.31	1.29	1.59	1.35	1.27	1.44	1.65	1.65	1.56	1.65	1.2	1.13
1967	1.82	0.95	1	0.63	1.18	1.22	1.24	0.85	1.29	1.68	1.02	1.27	1.1	0.97	1.22	1.32	1.35	0.99	0.88
1968	1.93	1.16	1.1	0.47	1.59	1.56	0.99	0.97	1	1.1	1.06	1.14	1.39	1.31	1.19	1.56	1.52	1.12	1.22
1969	2.12	1.37	1.34	0.47	0.88	2.15	0.91	1.82	1.33	1.26	1.23	1.48	2.03	1.44	1.4	1.84	1.94	1.49	1.48
1970	1.37	0.91	1.11	0.46	1.22	1.18	1.12	0.93	1.79	1.63	0.89	1.1	1.31	1.06	0.89	1.15	1.13	0.79	0.59
1971	1.74	1.24	1.24	0.97	1.22	1.82	1.24	1.52	1.42	1.13	1.19	1.31	1.39	1.52	1.52	1.77	1.65	0.95	0.8
1972	1.67	0.99	0.94	0.59	1	1.23	1.13	1.23	1.55	1.6	1.02	0.97	1.35	1.36	1.19	1.22	1.44	0.62	0.63
1973	1.73	1.2	0.94	0.68	1.12	1.61	1.04	1.65	1.34	1.35	0.97	1.82	1.22	1.52	1.06	1.33	1.1	0.71	0.63
1974	1.9	0.86	0.91	0.59	1.48	1.06	0.75	1.02	1.13	1.4	0.76	1.19	0.96	0.93	0.89	0.78	1.02	0.63	0.89
1975	2.19	1.56	1	0.68	1.25	1.9	0.84	1.31	0.97	1.23	1.14	1.65	1.49	1.77	1.52	1.4	1.4	1.13	1.23
1976	1.99	1.51	1.18	0.88	1.26	1.63	0.84	1.1	1.39	1.69	1.31	1.35	1.38	1.38	1.19	1.44	1.69	1	0.89
1977	1.86	1.06	0.97	0.63	1.43	1.65	1.09	0.64	1.43	1.52	1.06	1.01	1.05	1.14	1.06	0.99	1.19	0.79	0.89
1978	1.9	1.1	1.18	0.72	0.89	1.94	1.05	1.18	1.13	1.31	1.01	1.34	1.56	1.08	1.01	1.44	1.57	1.17	1.14
1979	1.91	0.9	0.85	0.67	1.1	1.4	0.84	0.93	1.37	1.19	1.01	1.14	1.18	0.8	0.67	1.2	1.57	0.87	0.72
1980	1.99	1.34	1.06	0.89	0.8	1.69	0.8	1.48	1.03	1.06	1.05	1.18	1.18	1.45	0.93	1.21	1.57	0.91	0.89
1981	1.65	0.85	0.84	0.51	1.26	1.37	0.59	1.06	1.15	1.44	0.84	0.89	0.97	0.91	0.76	0.79	0.72	0.54	0.63
1982	1.23	0.82	0.42	0.29	1.35	1.35	0.68	1.1	0.86	1.27	0.85	0.72	0.71	1.01	0.8	0.63	0.55	0.58	0.8
1983	1.52	1.43	0.85	0.34	1.81	1.69	0.55	1.26	0.68	1.1	0.89	1.06	1.09	1.38	0.81	1.05	1.02	0.79	1.06
1984	1.65	1.07	1.19	0.42	1.95	2.06	0.72	1.42	0.97	1.14	0.89	1.39	1.26	1.21	1.03	0.89	1.18	1.39	1.18
1985	1.69	1	1.1	0.45	1.52	1.86	1.14	1.34	1.13	1.52	0.97	1.39	1.26	0.88	1.04	0.84	1.13	1.85	1.48
1986	1.35	1.42	0.89	0.37	1.4	1.78	1.06	1.13	1.09	1.27	0.72	1.35	1.26	0.97	0.72	0.8	1.05	1.35	0.97
1987	1.4	1.2	0.93	0.41	1.19	1.9	0.76	1.22	0.99	0.93	0.72	1.06	1.08	1.27	0.85	1.01	1.22	1.13	1.1
1988	1.19	0.92	0.89	0.37	1.48	1.52	0.97	1.35	1	0.97	0.72	1.06	1.06	0.85	0.81	0.76	1.16	1.05	1.26
1989	1.1	0.92	1.01	0.41	1.44	1.6	0.89	1.14	1.1	0.8	0.84	0.89	1.01	1.18	1.14	0.63	0.79	1.39	1.18
1990	0.89	0.87	1.06	0.54	1.1	1.14	0.68	0.89	1.04	1.01	0.8	0.64	0.85	0.72	0.85	0.55	0.78	0.97	1.31
1991	0.93	1.11	0.59	0.62	1.23	1.48	0.72	0.46	0.51	0.72	0.76	0.8	0.82	0.93	0.8	0.67	0.57	1.39	1.23
1992	0.89	0.81	0.97	0.41	1.9	1.48	0.64	0.84	0.78	0.76	0.78	0.51	0.77	1	0.76	0.63	0.53	1.31	0.97
1993	1.1	1.23	1.06	0.49	1.31	2.07	0.72	1.43	0.83	0.76	0.82	0.76	0.85	1.03	1.05	1.01	0.85	2.03	1.39
1994	1.14	0.97	0.8	0.37	0.93	1.61	0.51	1.01	1.29	0.76	0.76	0.51	0.68	1.03	0.63	0.76	0.69	1.11	1.22
1995	0.72	0.62	0.42	0.35	0.76	1.44	0.97	1.01	0.94	1.01	0.51	0.27	0.42	0.79	0.55	0.38	0.47	0.55	0.84
1996	0.55	0.67	0.72	0.35	0.93	1.1	0.72	0.8	0.5	0.67	0.5	0.28	0.63	0.79	0.66	0.29	0.35	0.54	0.84
1997	1.06	0.82	0.8	0.25	1.14	1.02	0.47	1.05	0.48	0.72	0.57	0.38	0.55	1.12	1.14	0.42	0.78	0.97	1.26
1998	1.14	1.01	0.85	0.7	1.3	1.52	0.42	1.31	0.64	0.55	0.61	0.42	0.51	1.09	0.55	0.55	0.86	0.85	1.18
1999	1.35	0.89	1.02	0.57	0.82	1.22	0.59	1.44	0.95	0.97	0.67	0.59	0.64	1.35	0.55	0.51	0.79	0.85	1.26
2000	0.83	0.51	0.72	0.33	1.42	0.93	0.59	0.92	1.38	0.97	0.72	0.55	0.51	1.05	0.51	0.38	0.71	1.06	1.06
2001	1.25	0.56	0.89	0.41	0.93	1.4	0.68	1.13	1.88	0.76	0.83	0.63	0.72	1.4	0.89	0.59	0.96	1.1	1.48
2002	1.21	0.57	0.89	0.55	0.47	1.14	0.68	1.01	0.75	1	0.82	0.38	0.47	1.1	0.72	0.46	0.8	0.8	0.97
2003	0.74	0.42	0.64	0.44	0.64	0.8	0.93	0.66	0.54	1.03	0.57	0.34	0.42	0.59	0.42	0.32	0.59	0.85	1.18
2004	0.61	0.44	0.56	0.45	0.76	1.06	0.68	0.63	0.58	0.71	0.61	0.32	0.31	0.59	0.46	0.37	0.42	0.72	0.8
2005	0.36	0.58	0.59	0.46	0.97	1.52	0.53	0.54	0.31	0.59	0.71	0.35	0.29	0.85	0.59	0.34	0.38	0.68	1.01
2006	0.53	0.43	0.63	0.6	0.72	1.74	0.32	1.01	0.52	1.31	0.77	0.54	0.47	1.3	0.93	0.42	0.55	0.8	1.1
2007	0.48	0.52	0.43	0.42	0.89	1.35	0.54	0.8	0.37	0.7	1.08	0.63	0.51	0.76	0.64	0.38	0.47	0.59	0.72
2008	0.6	0.53	0.53	0.39	1.06	1.8	0.8	1.01	0.37	0.7	0.86	0.41	0.41	1.01	0.72	0.29	0.47	0.51	0.97
2009	0.72	0.52	0.38	0.41	1.23	1.31	0.64	0.85	0.25	0.75	0.76	0.58	0.34	0.97	0.97	0.29	0.51	1.31	0.97
2010	0.6	0.58	0.32	0.58	NA	1.36	0.68	1.02	0.57	0.71	0.93	0.41	0.36	1.05	0.72	0.38	0.51	1.02	0.93
