# Luckman - Upper Mina - PSME - ITRDB CANA429
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16586
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16586.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana429-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana429-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana429.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana429.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-05-06
#--------------------
# File_Last_Modified_Date
#   Date: 2014-05-06
#--------------------
# Title
#   Study_Name: Luckman - Upper Mina - PSME - ITRDB CANA429
#--------------------
# Investigators
#   Investigators: Luckman, B.H.(https://orcid.org/0000-0003-0365-6059); Kenigsberg, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores are stored at:
# # # University of Western Ontario
# # # 
# # # References:
# # # Kenigsberg, M.R., O?Reilly, B., Luckman, B.H. and Moser, K.A. 2009 
# # # Lake Sediment and Tree-Ring Sampling in the Canadian Rockies, 2007-8.  
# # # Report submitted to Parks Canada, Jasper, June 2009, 23pages. NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Upper Mina
#   Location: Alberta
#   Northernmost_Latitude: 52.8833
#   Southernmost_Latitude: 52.8833
#   Easternmost_Longitude: -118.1167
#   Westernmost_Longitude: -118.1167
#   Elevation_m: 1220
#--------------------
# Data_Collection
#   Collection_Name: CANA429
#   First_Year: 1693
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## A7M01N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M01N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M01W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M01W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M02N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M02N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M03E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M03E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M03N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M03N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7m04N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7m04N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M04W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M04W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M05N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M05N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M05W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M05W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M10N1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M10N1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M10E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M10E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M10W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M10W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M11W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M11W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M11E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M11E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M12N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M12N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M12W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M12W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M13W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M13W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M14E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M14E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M14W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M14W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M15E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M15E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M26S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M26S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M28E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M28E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M28W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M28W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M29E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M29E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	A7M01N_raw	A7M01W_raw	A7M02N_raw	A7M03E_raw	A7M03N_raw	A7m04N_raw	A7M04W_raw	A7M05N_raw	A7M05W_raw	A7M10N1_raw	A7M10E_raw	A7M10W_raw	A7M11W_raw	A7M11E_raw	A7M12N_raw	A7M12W_raw	A7M13W_raw	A7M14E_raw	A7M14W1_raw	A7M15E_raw	A7M26S_raw	A7M28E_raw	A7M28W_raw	A7M29E_raw
1850	1.301	0.838	0.8	0.368	0.577	0.474	0.483	0.83	0.894	0.925	1.084	1.345	0.978	1.189	0.579	0.617	0.834	0.514	0.442	0.414	0.703	0.58	0.502	0.815
1851	1.318	0.791	1.091	0.306	0.423	0.408	0.361	0.707	0.509	0.954	0.929	1.244	1.09	1.315	0.615	0.468	0.558	0.364	0.32	0.315	0.513	0.595	0.405	1.102
1852	1.242	0.802	1.004	0.235	0.327	0.354	0.332	0.533	0.591	0.911	0.986	1.014	1.31	2.375	0.705	0.188	0.627	0.349	0.269	0.271	0.4	0.419	0.198	0.99
1853	1.079	0.829	1.525	0.138	0.115	0.256	0.263	0.439	0.435	0.795	0.877	1.252	1.301	2.961	0.892	0.293	0.384	0.306	0.25	0.191	0.214	0.235	0.054	1.477
1854	1.364	1.027	1.207	0.425	0.511	0.625	0.654	0.813	0.881	0.996	1.216	1.51	1.379	3.085	1.12	0.529	0.629	0.775	0.537	0.567	0.879	0.879	0.633	2.283
1855	1.251	1.233	1.352	0.497	0.611	0.773	0.641	0.766	1.039	1.272	1.295	1.778	1.614	3.463	1.554	0.565	0.952	0.949	0.696	0.646	1.139	0.936	0.659	1.579
1856	1.181	0.85	1.367	0.277	0.286	0.403	0.407	0.367	0.661	1.054	1.069	1.401	1.449	3.255	1.825	0.657	0.6	0.368	0.382	0.343	0.652	0.433	0.321	1.035
1857	1.154	1.01	1.482	0.405	0.478	0.619	0.565	0.709	0.895	1.318	1.409	1.745	1.348	2.807	1.858	0.742	0.807	0.478	0.419	0.474	0.842	0.604	0.459	1.183
1858	1.204	0.855	0.708	0.273	0.27	0.472	0.476	0.514	0.663	1.422	1.629	1.871	1.495	2.877	1.8	0.567	0.598	0.362	0.303	0.286	0.439	0.371	0.283	1.052
1859	1.036	0.912	1.611	0.243	0.249	0.405	0.426	0.442	0.547	1.297	1.366	1.317	1.219	2.135	1.32	0.595	0.461	0.346	0.301	0.297	0.469	0.368	0.241	1.308
1860	0.997	0.541	1.213	0.309	0.321	0.427	0.592	0.705	0.773	1.166	1.014	1.054	1.147	2.418	1.332	0.937	0.527	0.347	0.34	0.333	0.525	0.404	0.348	1.654
1861	0.736	0.545	1.163	0.25	0.278	0.358	0.477	0.413	0.55	1.176	0.97	1.092	0.947	1.632	1.369	1.037	0.608	0.202	0.177	0.197	0.522	0.368	0.235	1.376
1862	0.841	0.653	1.384	0.248	0.235	0.383	0.49	0.504	0.701	1.266	0.98	1.192	0.888	2.105	1.599	0.79	0.485	0.336	0.431	0.451	0.547	0.341	0.231	1.233
1863	0.995	0.773	1.538	0.24	0.311	0.446	0.455	0.382	0.556	1.451	1.244	1.553	1.171	2.804	1.704	0.986	0.564	0.398	0.465	0.441	0.674	0.326	0.27	1.246
1864	0.902	0.664	1.376	0.19	0.212	0.391	0.465	0.31	0.444	1.334	1.168	1.336	1.172	2.444	1.517	0.998	0.513	0.292	0.429	0.438	0.456	0.279	0.193	1.171
1865	0.823	0.612	1.361	0.145	0.145	0.186	0.472	0.172	0.413	1.127	1.075	0.995	0.99	1.878	1.327	1.447	0.377	0.137	0.188	0.179	0.324	0.151	0.136	1.201
1866	1.073	0.945	1.751	0.377	0.373	0.453	0.367	0.506	0.745	1.309	1.298	1.516	1.268	2.075	1.369	1.042	0.725	0.485	0.498	0.401	0.591	0.536	0.329	1.537
1867	0.985	0.852	1.842	0.292	0.409	0.422	0.498	0.391	0.625	1.208	0.913	1.396	1.141	1.471	1.216	1.022	0.782	0.412	0.53	0.351	0.635	0.489	0.455	2.016
1868	0.941	0.833	1.795	0.291	0.357	0.356	0.528	0.349	0.797	1.321	1.326	1.601	0.932	1.483	1.071	0.874	0.653	0.332	0.447	0.346	0.638	0.485	0.25	1.702
1869	0.657	0.481	0.886	0.26	0.16	0.203	0.203	0.177	0.348	0.606	0.559	0.7	0.843	1.54	1.045	0.862	0.35	0.122	0.132	0.181	0.342	0.198	0.15	1.333
1870	0.943	0.774	1.2	0.371	0.328	0.319	0.392	0.358	0.6	0.836	0.906	1.029	0.869	1.366	1.081	0.789	0.642	0.333	0.36	0.371	0.668	0.552	0.401	1.282
1871	0.682	0.619	1.14	0.377	0.3	0.317	0.431	0.305	0.619	0.801	0.63	0.912	0.482	0.995	0.825	0.731	0.546	0.304	0.325	0.377	0.535	0.383	0.32	1.277
1872	0.694	0.768	1.54	0.41	0.382	0.404	0.453	0.415	0.791	0.836	0.684	0.991	0.584	1.119	0.742	0.775	0.562	0.403	0.395	0.408	0.722	0.439	0.355	1.395
1873	0.779	0.697	1.834	0.336	0.359	0.4	0.421	0.422	0.607	0.99	1.156	1.186	0.752	1.383	0.875	1.112	0.599	0.358	0.344	0.433	0.741	0.538	0.395	1.794
1874	1.178	0.985	2.498	0.356	0.457	0.498	0.66	0.472	0.661	1.151	1.189	1.413	0.728	1.546	0.967	1.296	1.034	0.439	0.559	0.482	0.794	1.058	0.73	2.685
1875	1.64	1.223	2.446	0.565	0.662	0.606	0.658	0.569	0.882	1.216	1.204	1.563	0.957	1.603	0.93	1.188	0.872	0.614	0.734	0.574	0.895	0.888	0.729	1.95
1876	1.338	1.018	1.818	0.671	0.603	0.45	0.582	0.545	0.735	1.313	1.149	1.297	0.963	1.737	0.88	1.212	0.762	0.641	0.611	0.683	0.914	1.007	0.664	1.571
1877	1.396	1.374	2.703	0.559	0.573	0.65	0.762	0.536	0.769	1.221	1.165	1.559	0.82	1.159	0.783	1.056	0.834	0.687	0.84	0.74	0.851	0.972	0.689	2.064
1878	0.736	0.687	1.741	0.177	0.189	0.193	0.231	0.26	0.394	0.65	0.529	0.583	0.594	0.845	0.657	0.863	0.406	0.333	0.354	0.369	0.441	0.455	0.379	1.884
1879	1.309	1.106	2.159	0.691	0.731	0.683	0.702	0.574	0.867	1.02	1.264	1.485	0.836	1.072	0.845	1.026	0.836	0.586	0.754	0.668	1.094	1	0.734	3.023
1880	0.621	0.555	1.463	0.393	0.473	0.388	0.401	0.476	0.615	0.616	0.801	0.976	0.613	0.825	0.624	0.73	0.663	0.38	0.404	0.527	0.604	0.727	0.607	1.602
1881	1.035	0.957	1.797	0.587	0.779	0.589	0.559	0.736	0.856	0.974	1.279	1.311	0.694	0.961	0.687	0.813	0.81	0.644	0.642	0.589	0.953	0.766	0.745	1.947
1882	1.054	0.847	1.419	0.507	0.622	0.463	0.473	0.46	0.561	0.866	0.917	0.93	0.626	0.893	0.604	0.799	0.623	0.55	0.589	0.538	0.785	0.594	0.397	1.125
1883	0.851	0.815	1.375	0.218	0.398	0.327	0.365	0.282	0.397	0.511	0.692	0.715	0.854	0.958	0.551	0.801	0.496	0.411	0.545	0.305	0.634	0.517	0.368	1.443
1884	0.898	0.907	1.26	0.42	0.597	0.465	0.448	0.338	0.488	0.758	0.857	0.885	0.671	0.933	0.586	0.755	0.546	0.418	0.442	0.457	0.613	0.496	0.408	1.276
1885	0.572	0.647	1.03	0.117	0.171	0.147	0.214	0.252	0.345	0.405	0.355	0.5	0.511	0.683	0.523	0.732	0.238	0.232	0.263	0.233	0.458	0.391	0.231	0.871
1886	0.74	0.737	1.801	0.408	0.438	0.363	0.492	0.374	0.656	0.681	0.823	0.815	0.549	0.814	0.646	0.725	0.798	0.409	0.585	0.53	0.614	0.41	0.415	1.14
1887	0.567	0.63	1.185	0.297	0.49	0.255	0.401	0.284	0.41	0.51	0.65	0.706	0.376	0.589	0.545	0.515	0.666	0.347	0.397	0.455	0.531	0.286	0.353	0.75
1888	0.727	0.916	1.172	0.484	0.587	0.36	0.437	0.37	0.573	0.617	0.74	0.81	0.635	0.822	0.637	0.72	0.573	0.474	0.559	0.449	0.641	0.412	0.404	0.734
1889	0.419	0.628	0.719	0.094	0.094	0.137	0.255	0.125	0.153	0.205	0.27	0.301	0.447	0.53	0.444	0.557	0.183	0.204	0.279	0.231	0.227	0.086	0.076	0.7
1890	0.436	1.119	0.802	0.177	0.224	0.268	0.455	0.35	0.447	0.498	0.434	0.737	0.404	0.772	0.479	0.647	0.418	0.221	0.221	0.387	0.452	0.189	0.278	0.848
1891	0.487	1.133	1.017	0.275	0.395	0.292	0.497	0.512	0.497	0.762	0.655	0.971	0.776	1.386	0.491	0.576	0.398	0.301	0.334	0.426	0.55	0.209	0.239	1.694
1892	0.352	1.021	0.82	0.267	0.333	0.211	0.434	0.416	0.395	0.678	0.568	0.832	0.914	2.032	0.468	0.727	0.333	0.183	0.231	0.33	0.524	0.162	0.181	2.147
1893	0.442	1.039	1.329	0.275	0.342	0.245	0.451	0.49	0.601	0.456	0.741	0.953	0.963	2.278	0.428	0.854	0.354	0.403	0.392	0.509	0.617	0.597	0.533	2.184
1894	0.394	1.197	1.243	0.255	0.466	0.193	0.327	0.433	0.422	0.408	0.767	0.91	0.988	2.243	0.393	0.772	0.217	0.26	0.231	0.293	0.533	0.402	0.47	0.744
1895	0.548	1.591	1.033	0.345	0.526	0.293	0.373	0.538	0.463	0.726	0.859	1.163	1.169	2.449	0.66	1.053	0.401	0.414	0.469	0.369	0.692	0.475	0.441	4.289
1896	0.51	1.046	1.079	0.365	0.448	0.236	0.383	0.505	0.364	1.006	0.796	1.023	0.847	1.728	0.71	1.321	0.473	0.206	0.236	0.247	0.576	0.339	0.343	3.078
1897	0.669	1.399	1.012	0.279	0.338	0.306	0.509	0.785	0.598	0.716	0.865	1.008	1.496	2.244	0.771	1.178	0.255	0.264	0.356	0.394	0.591	0.319	0.399	1.843
1898	0.931	1.355	1.156	0.363	0.386	0.271	0.423	0.841	0.468	0.785	1.03	1.132	1.723	2.231	1.052	1.231	0.32	0.196	0.279	0.344	0.806	0.327	0.484	2.378
1899	0.761	0.944	0.933	0.336	0.271	0.209	0.279	0.546	0.295	0.996	0.864	1.054	1.843	2.081	0.971	1.097	0.224	0.166	0.201	0.212	1.035	0.266	0.41	2.042
1900	1.08	1.182	1.385	0.408	0.51	0.355	0.431	0.808	0.522	0.982	1.44	1.645	1.602	1.826	0.952	1.022	0.419	0.442	0.534	0.428	0.936	0.296	0.544	2.574
1901	0.954	1.1	1.607	0.57	0.553	0.343	0.467	0.853	0.431	1.21	1.525	1.669	1.729	2.311	1.169	1.386	0.435	0.299	0.417	0.415	1.183	0.421	0.561	2.139
1902	1.081	1.362	1.687	0.512	0.497	0.558	0.668	0.908	0.528	1.221	1.378	1.638	1.936	2.318	1.143	1.382	0.419	0.38	0.583	0.465	1.091	0.44	0.571	2.131
1903	0.774	0.896	1.075	0.5	0.479	0.345	0.419	0.565	0.388	1.129	1.207	1.379	1.704	2.269	0.977	1.381	0.426	0.218	0.297	0.335	1.056	0.387	0.491	1.904
1904	0.92	1.024	1.486	0.786	0.707	0.504	0.611	1.045	0.598	0.861	1.387	1.541	1.844	2.761	1.084	1.717	0.6	0.457	0.526	0.806	1.139	0.566	0.753	2.613
1905	0.738	0.998	1.157	0.659	0.54	0.487	0.525	0.685	0.559	1.122	1.058	1.163	1.778	2.047	1.028	1.582	0.496	0.478	0.435	0.692	1.069	0.275	0.55	1.955
1906	0.431	0.493	1.055	0.401	0.234	0.245	0.267	0.414	0.162	0.891	0.915	1.027	1.41	2.12	0.929	1.782	0.374	0.114	0.186	0.288	0.751	0.212	0.377	1.494
1907	0.511	0.623	0.53	0.542	0.438	0.474	0.433	0.652	0.395	1.063	0.446	0.501	1.574	2.492	0.815	1.689	0.328	0.403	0.538	0.616	1.019	0.382	0.543	1.335
1908	0.818	0.652	0.508	0.617	0.471	0.502	0.577	0.782	0.418	0.608	0.286	1.167	1.985	2.823	1.424	2.824	0.452	0.367	0.521	0.661	1.314	0.48	0.611	1.344
1909	0.668	0.605	0.247	1.103	1.028	0.43	0.412	0.603	0.394	0.796	0.308	1.149	2.535	2.983	1.417	2.619	0.519	0.485	0.423	0.653	1.053	0.602	0.773	1.504
1910	1.021	0.969	0.488	1.591	1.765	0.548	0.625	0.979	0.54	1.237	0.375	1.564	2.963	3.089	1.365	2.448	0.678	0.698	0.647	0.891	1.289	0.565	1.289	2.333
1911	1.205	1.332	0.549	1.798	1.751	0.638	0.709	1.087	0.524	1.372	0.49	1.714	3.03	3.354	2.167	2.749	0.655	0.544	0.61	1.005	1.359	0.619	1.171	2.82
1912	0.948	1.027	0.665	0.766	0.856	0.318	0.38	0.533	0.256	1.049	0.467	1.312	2.142	2.295	2.033	2.216	0.266	0.259	0.258	0.388	0.683	0.358	0.564	1.881
1913	0.977	0.96	0.91	0.82	0.806	0.545	0.771	0.662	0.33	1.209	0.638	1.327	2.552	2.574	2.24	2.478	0.401	0.33	0.443	0.417	0.832	0.255	0.535	1.79
1914	1.223	1.411	0.858	0.789	0.866	0.69	0.723	0.848	0.332	1.157	0.654	1.341	2.647	2.647	1.908	2.219	0.445	0.532	0.528	0.573	1.145	0.424	0.514	1.797
1915	1.099	0.88	0.735	0.376	0.427	0.437	0.401	0.506	0.212	0.708	0.406	1.111	1.992	2.262	1.833	1.638	0.215	0.455	0.41	0.472	0.647	0.286	0.294	1.17
1916	0.922	0.904	0.799	0.592	0.617	0.404	0.424	0.405	0.226	0.771	0.478	1.064	1.921	2.444	1.896	1.702	0.346	0.375	0.337	0.415	0.611	0.388	0.382	0.904
1917	0.624	0.989	0.794	0.508	0.387	0.286	0.31	0.343	0.185	0.609	0.461	1.001	1.596	2.552	1.815	1.341	0.28	0.242	0.245	0.36	0.608	0.314	0.346	0.903
1918	0.712	1.293	0.985	0.563	0.647	0.262	0.448	0.395	0.247	0.857	0.423	1.473	1.695	2.601	1.673	1.489	0.279	0.583	0.548	0.568	0.562	0.415	0.486	0.74
1919	0.631	0.87	0.619	0.414	0.358	0.186	0.288	0.278	0.101	0.844	0.515	1.249	1.524	2.457	2.061	1.7	0.227	0.27	0.303	0.26	0.473	0.236	0.35	0.698
1920	0.625	0.728	0.567	0.264	0.269	0.226	0.32	0.332	0.144	0.583	0.319	0.732	1.072	1.535	1.187	1.248	0.226	0.202	0.207	0.318	0.428	0.206	0.256	0.672
1921	0.765	1.07	0.981	0.618	0.525	0.335	0.471	0.467	0.223	0.818	0.629	1.146	1.68	2.319	1.752	1.559	0.297	0.365	0.393	0.495	0.656	0.258	0.404	0.825
1922	0.624	1.148	0.688	0.498	0.353	0.279	0.48	0.506	0.273	0.671	0.489	1.048	1.545	1.877	1.708	1.581	0.294	0.34	0.402	0.423	0.715	0.402	0.43	0.805
1923	0.714	1.335	0.872	0.499	0.402	0.244	0.482	0.387	0.307	0.765	0.644	1.056	1.89	2.277	2.021	1.637	0.251	0.329	0.366	0.375	0.611	0.427	0.415	0.806
1924	0.811	1.285	0.81	0.518	0.353	0.299	0.583	0.422	0.261	0.644	0.607	0.786	1.636	1.97	1.869	1.694	0.388	0.302	0.364	0.408	0.741	0.458	0.453	0.611
1925	0.491	0.893	0.641	0.363	0.244	0.115	0.203	0.286	0.187	0.439	0.404	0.433	0.737	1.292	1.537	1.191	0.141	0.19	0.205	0.295	0.462	0.159	0.214	0.538
1926	0.569	1.326	0.892	0.538	0.292	0.184	0.344	0.304	0.246	0.842	0.706	0.738	1.1	1.65	1.571	1.543	0.368	0.233	0.388	0.272	0.75	0.368	0.467	0.525
1927	0.79	0.817	0.721	0.429	0.325	0.101	0.188	0.271	0.138	0.664	0.637	0.642	1.27	1.451	1.451	1.343	0.197	0.163	0.182	0.177	0.484	0.314	0.289	0.489
1928	0.871	1.413	1.051	0.779	0.519	0.212	0.799	0.576	0.586	0.724	0.698	1.089	2.121	1.942	1.83	1.894	0.393	0.461	0.509	0.495	0.896	0.63	0.64	1.067
1929	0.414	1.055	0.621	0.265	0.188	0.115	0.304	0.17	0.154	0.802	0.581	0.695	1.334	1.582	1.703	1.565	0.201	0.112	0.174	0.109	0.305	0.444	0.324	0.589
1930	0.698	2.326	1.042	0.933	0.389	0.33	0.669	0.494	0.615	1.162	1.326	1.449	2.226	3.018	1.414	2.417	0.495	0.384	0.29	0.457	0.557	0.979	0.67	2.148
1931	0.416	1.002	0.776	0.346	0.148	0.104	0.357	0.276	0.333	0.579	0.681	0.791	2.02	2.084	1.638	2.276	0.162	0.142	0.182	0.196	0.21	0.758	0.3	1.708
1932	0.708	1.209	1.183	0.687	0.377	0.328	0.599	0.373	0.398	0.863	1.014	1.015	2.029	2.45	1.768	2.012	0.348	0.292	0.319	0.341	0.409	0.728	0.553	1.484
1933	0.727	1.445	1.236	0.771	0.394	0.425	0.526	0.391	0.537	1.124	1.192	1.01	2.054	2.698	1.511	1.844	0.397	0.274	0.293	0.424	0.396	0.7	0.445	1.501
1934	0.65	1.386	0.696	0.84	0.439	0.46	0.479	0.44	0.628	1.166	1.125	0.998	2.366	2.754	1.385	2.147	0.378	0.495	0.39	0.595	0.763	0.608	0.48	1.237
1935	0.724	1.448	1.051	0.827	0.413	0.522	0.723	0.448	0.697	1.018	1.009	1.054	2.438	2.392	1.687	2.121	0.454	0.536	0.502	0.592	0.593	0.451	0.549	1.444
1936	0.305	0.476	0.764	0.246	0.147	0.112	0.183	0.177	0.204	0.503	0.453	0.386	1.118	1.375	0.94	1.164	0.122	0.085	0.109	0.233	0.175	0.198	0.19	0.649
1937	0.296	0.671	0.785	0.912	0.284	0.105	0.173	0.229	0.236	0.783	0.594	0.748	1.164	1.547	1.07	1.693	0.198	0.082	0.077	0.183	0.326	0.161	0.202	0.661
1938	0.508	1.025	0.902	0.867	0.455	0.253	0.453	0.409	0.489	0.977	0.872	0.932	1.156	2.354	1.056	1.898	0.333	0.287	0.244	0.609	0.518	0.334	0.39	0.975
1939	0.536	0.823	0.905	0.606	0.305	0.141	0.267	0.228	0.259	0.857	0.662	0.703	1.264	1.934	1.012	1.822	0.262	0.12	0.169	0.206	0.402	0.282	0.225	0.969
1940	0.465	0.746	0.504	0.522	0.197	0.165	0.258	0.289	0.261	0.879	0.866	0.794	1.129	1.344	0.94	1.866	0.201	0.154	0.142	0.284	0.345	0.289	0.292	0.647
1941	0.398	0.682	0.638	0.836	0.196	0.174	0.288	0.318	0.317	0.593	0.472	0.648	1.166	1.363	0.858	1.891	0.2	0.185	0.209	0.15	0.454	0.286	0.217	0.785
1942	0.808	1.136	0.932	0.913	0.386	0.053	0.498	0.381	0.545	1.015	1.11	1.002	1.605	1.842	1.139	2.067	0.341	0.295	0.301	0.373	0.62	0.429	0.438	0.807
1943	0.618	0.766	0.677	0.524	0.316	0.343	0.374	0.306	0.485	0.558	0.714	0.397	0.897	0.819	0.867	1.482	0.379	0.339	0.326	0.328	0.417	0.192	0.326	1.082
1944	0.974	0.827	0.554	0.607	0.313	0.247	0.51	0.336	0.416	0.819	0.55	0.491	1.243	1.548	1.128	1.444	0.334	0.335	0.287	0.511	0.572	0.254	0.376	0.813
1945	0.641	0.76	0.546	0.269	0.125	0.366	0.153	0.142	0.203	0.455	0.257	0.363	0.858	1.168	0.856	1.327	0.132	0.145	0.124	0.083	0.17	0.238	0.128	0.433
1946	0.575	0.497	0.433	0.425	0.259	0.226	0.346	0.237	0.248	0.581	0.409	0.498	1.016	1.024	0.826	1.164	0.226	0.104	0.118	0.167	0.38	0.063	0.249	0.421
1947	0.917	0.902	0.686	0.458	0.345	0.249	0.391	0.233	0.253	0.701	0.537	0.524	1.142	1.236	0.983	1.3	0.293	0.228	0.225	0.262	0.345	0.121	0.484	0.809
1948	1.173	1.006	0.631	0.497	0.404	0.408	0.528	0.28	0.343	0.762	0.536	0.538	1.266	1.278	1.122	1.576	0.397	0.302	0.326	0.392	0.598	0.228	0.344	0.995
