# St. George - Moose Lake - PIRE - ITRDB CANA257
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6162
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6162.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana257-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana257-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana257.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana257.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-04
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-04
#--------------------
# Title
#   Study_Name: St. George - Moose Lake - PIRE - ITRDB CANA257
#--------------------
# Investigators
#   Investigators: St. George, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Moose Lake
#   Location: Manitoba
#   Northernmost_Latitude: 49.2
#   Southernmost_Latitude: 49.2
#   Easternmost_Longitude: -95.35
#   Westernmost_Longitude: -95.35
#   Elevation_m: 362
#--------------------
# Data_Collection
#   Collection_Name: CANA257
#   First_Year: 1897
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus resinosa Aiton
#   Common_Name: red pine
#   Tree_Species_Code: PIRE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## x0501a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0501a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0501b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0501b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0502a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0502a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0502b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0502b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0503a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0503a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0503b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0503b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0504a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0504a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0504b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0504b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0505a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0505a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0505b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0505b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0506a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0506a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0506b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0506b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0507a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0507a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0507b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0507b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0508a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0508a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0508b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0508b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0509a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0509a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0509b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0509b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0510a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0510a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0510b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0510b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0511a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0511a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0511b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0511b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0512a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0512a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0512b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0512b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0513a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0513a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0513b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0513b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0516a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0516a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0516b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0516b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	x0501a_raw	x0501b_raw	x0502a_raw	x0502b_raw	x0503a_raw	x0503b_raw	x0504a_raw	x0504b_raw	x0505a_raw	x0505b_raw	x0506a_raw	x0506b_raw	x0507a_raw	x0507b_raw	x0508a_raw	x0508b_raw	x0509a_raw	x0509b_raw	x0510a_raw	x0510b_raw	x0511a_raw	x0511b_raw	x0512a_raw	x0512b_raw	x0513a_raw	x0513b_raw	x0516a_raw	x0516b_raw
1935	2.44	0.932	2.263	2.172	2.029	2.099	2.573	1.621	1.967	1.864	3.361	1.833	3.354	2.269	1.327	0.991	0.964	0.515	2.332	1.522	2.655	2.421	1.871	1.524	2.307	3.16	1.272	1.423
1936	1.18	0.632	1.198	0.888	1.027	1.089	1.099	0.764	1.251	0.954	1.489	1.184	1.078	1.051	0.843	0.817	0.801	0.52	1.499	1.06	1.458	1.288	1.079	0.681	1.664	1.886	1.062	0.887
1937	1.675	0.923	1.812	1.456	1.471	1.437	1.732	1.749	2.021	1.712	1.605	2.19	1.906	1.943	1.34	1.141	1.67	1.242	1.546	1.366	1.704	2.077	1.177	1.492	1.792	1.843	1.495	1.066
1938	1.273	0.716	2.835	1.758	1.309	1.223	1.452	2.024	1.708	1.286	1.537	2.035	2.489	1.359	1.086	1.162	1.21	1.593	1.071	1.036	1.234	1.598	0.961	1.388	2.324	1.786	1.007	0.658
1939	0.928	0.663	1.859	1.052	0.717	1.04	0.962	1.204	1.1	1.023	1.188	1.225	1.783	0.9	0.985	1.084	0.717	0.96	0.771	0.702	1.281	1.463	0.726	1.184	1.714	1.276	1.114	0.411
1940	1.173	0.772	1.587	1.055	0.888	1.031	1.153	0.95	1.433	0.898	1.339	1.233	1.801	1.04	0.764	1.398	0.611	0.941	0.95	1.025	1.588	1.58	0.957	1.384	1.374	1.167	1.881	1.285
1941	1.792	0.955	1.892	1.415	1.545	1.663	1.86	1.43	2.038	1.624	1.649	1.323	2.186	1.625	1.534	2.322	1.161	1.479	1.576	0.988	1.648	1.595	1.291	2.241	2.944	1.649	1.855	2.497
1942	1.869	1.291	3.201	1.952	1.529	2.132	2.425	1.842	2.383	1.717	2.484	1.903	2.6	1.932	1.341	2.802	1.181	1.765	1.82	1.531	2.063	1.843	1.651	3.458	2.527	1.455	1.746	3.055
1943	2.372	1.52	2.983	1.445	1.266	2.53	2.072	2.278	1.559	1.701	2.178	1.4	2.57	1.503	1.211	1.92	1.362	1.554	1.452	1.179	1.695	1.641	1.413	2.79	0.738	0.46	1.737	2.349
1944	3.042	1.689	2.733	1.298	1.105	2.632	3.001	3.322	1.449	1.945	3.209	1.324	3.132	1.971	1.349	1.668	0.853	1.111	2.028	1.349	2.28	2.361	1.629	3.207	0.381	0.452	2.403	2.194
1945	4.402	2.543	2.402	1.674	1.665	2.295	2.598	3.406	1.754	2.203	3.714	1.575	2.491	1.739	1.251	1.373	0.865	1.491	1.929	1.267	3.065	2.179	1.861	2.485	0.374	0.705	2.853	2.374
1946	2.571	2.073	1.761	1.795	1.45	1.86	1.772	1.545	1.524	1.601	2.24	1.63	1.496	1.19	1.35	1.498	1.135	1.68	2.271	1.226	2.604	2.285	1.537	1.57	0.443	0.758	2.203	1.767
1947	3.201	1.931	1.975	2.003	1.38	1.902	1.663	2.313	1.568	1.669	2.032	1.556	1.714	1.292	1.321	1.465	1.017	0.998	2.323	1.314	1.966	2.743	1.411	1.401	0.421	0.572	1.591	1.221
1948	1.779	1.687	1.52	1.545	1.035	1.777	1.361	1.932	1.585	1.551	2.817	1.739	1.156	1.032	1.358	1.505	0.565	0.619	2.106	1.413	1.859	2.74	1.047	0.926	0.548	0.619	1.553	1.582
1949	1.938	1.675	1.883	1.77	0.998	1.904	1.39	1.904	1.537	1.329	2.474	1.846	1.326	1.331	0.898	1.331	0.599	0.647	1.605	1.531	2.051	2.189	1.248	0.693	0.379	0.568	1.714	1.986
1950	2.562	1.677	2.101	2.308	1.326	1.84	1.288	1.628	1.682	1.273	2.729	1.932	1.979	1.505	1.196	1.297	0.678	0.961	2.047	1.734	1.935	2.216	1.301	1.257	0.536	0.615	2.003	2.574
1951	1.821	1.013	1.661	1.861	1.067	1.886	0.819	1.084	1.074	0.786	2.122	1.49	1.419	1.15	0.663	1.231	0.4	0.57	1.683	1.08	1.739	1.397	0.864	0.826	0.348	0.336	0.823	1.24
1952	1.993	1.15	1.428	1.723	1.079	1.747	0.687	1.007	0.938	0.894	2.195	1.548	1.531	1.524	1.085	1.587	0.734	0.981	1.293	1.358	1.738	1.528	1.137	1.118	0.465	0.492	1.205	1.932
1953	2.809	1.751	2.216	2.583	1.178	1.756	0.962	1.393	0.898	1.357	2.66	1.538	2.833	1.815	1.684	1.66	0.792	1.441	2.251	1.425	1.609	1.61	0.982	1.808	0.402	0.583	2.258	2.41
1954	2.412	1.897	1.401	1.723	1.087	1.751	0.987	1.542	0.717	1.193	2.555	1.417	3.705	1.733	1.278	1.223	0.822	1.615	1.842	0.8	1.245	1.212	1.068	2.441	0.383	0.496	1.924	2.127
1955	2.904	2.641	1.64	1.624	1.145	1.435	1.203	1.85	0.988	1.686	1.963	1.195	2.641	1.641	1.514	1.499	1.381	1.817	1.621	1.417	1.852	1.223	1.096	2.402	0.619	0.52	1.895	2.265
1956	1.933	2.553	1.571	2.298	1.077	1.422	1.307	2.06	1.134	1.888	1.941	1.243	1.614	1.177	1.37	1.87	0.831	1.083	1.297	1.81	2.167	2.036	1.097	1.434	0.458	0.438	1.351	1.53
1957	1.537	2.82	1.413	2.578	1.489	1.59	1.574	1.887	1.505	1.729	2.109	1.278	2.075	1.377	1.334	1.64	1.181	1.225	1.275	1.754	2.284	2.299	1.338	1.904	0.47	0.558	2.113	1.61
1958	1.628	1.851	1.344	1.745	1.112	1.036	0.92	1.006	0.976	1.239	1.216	0.915	1.435	0.743	1.162	1.261	1.089	1.478	1.125	1.789	1.614	2.602	1.225	1.531	0.456	0.481	1.822	2.237
1959	2.968	2.427	2.994	2.729	1.566	1.743	1.75	1.521	2.218	1.738	2.418	1.43	2.203	1.345	2.008	2.219	1.901	1.653	1.799	2.238	1.74	3.033	2.144	1.937	0.732	0.719	3.122	2.563
1960	2.174	1.746	2.861	1.955	1.089	1.229	0.98	0.848	1.535	1.038	1.993	0.817	1.303	0.737	1.894	1.612	1.833	1.272	1.483	1.741	1.424	1.826	1.282	1.201	0.51	0.479	2.506	1.871
1961	0.938	0.723	1.303	0.846	0.591	0.483	0.438	0.44	0.667	0.465	0.78	0.411	0.601	0.338	0.691	0.601	0.829	0.573	0.911	0.851	0.899	0.887	0.599	0.437	0.178	0.183	0.971	0.848
1962	1.98	1.392	2.556	1.255	0.68	1.002	0.788	0.69	1.147	0.696	1.473	0.546	1.123	0.585	1.058	1.157	1.241	0.914	1.62	1.172	1.121	0.939	0.805	1.01	0.603	0.441	1.983	1.259
1963	1.523	1.662	2.355	1.156	0.794	1.221	0.895	0.683	1.271	0.986	1.396	0.629	1.24	0.589	1.218	1.284	1.184	1.137	1.095	0.976	1.435	0.902	0.69	1.076	0.336	0.287	2.188	1.224
1964	1.296	1.266	2.074	1.334	0.915	1.133	1.253	1.015	1.4	0.886	1.27	0.713	1.491	0.626	0.985	1.29	0.81	1.166	1.18	1.174	1.8	1.032	0.883	1.061	0.374	0.309	2.052	1.295
1965	1.96	1.683	2.495	1.531	1.451	1.307	2.111	1.234	1.712	1.451	2.254	1.426	2.694	1.038	1.912	1.636	1.621	2.309	1.411	1.02	2.036	1.273	1.414	1.501	0.554	0.45	2.317	1.776
1966	2.17	2.272	2.694	2.003	1.493	2.05	2.139	1.456	1.502	1.707	2.094	1.723	2.174	1.167	2.099	1.509	1.185	1.573	1.929	1.734	3.079	1.962	1.738	1.505	0.648	0.434	2.081	1.294
1967	1.77	1.74	2.061	1.509	1.102	1.978	1.501	0.915	0.823	1.312	1.091	1.071	1.198	0.875	1.367	1.124	0.846	0.984	1.226	1.664	1.675	1.08	1.502	1.013	0.49	0.36	1.485	0.925
1968	1.456	1.395	1.148	1.148	1.049	1.766	1.589	1.361	0.998	1.31	0.995	1.164	1.457	1.049	1.195	1.218	0.884	1.096	1.073	1.438	0.982	1.035	1.78	1.166	0.47	0.387	1.23	1.004
1969	1.87	2.066	2.015	2.248	1.548	2.714	1.66	1.443	1.534	1.404	1.739	1.93	1.389	1.147	1.625	1.816	1.336	1.572	1.418	1.474	1.388	1.452	2.169	2.127	0.801	0.542	1.741	1.82
1970	1.325	1.152	1.365	1.919	1.038	2.476	1	0.97	1.007	0.806	1.097	1.158	1.015	0.895	1.073	1.286	0.685	1.141	1.01	1.357	1.108	1.06	1.665	1.586	0.319	0.287	1.188	1.249
1971	1.813	1.04	0.946	1.603	0.787	1.658	0.916	0.79	0.895	0.972	1.208	1.031	1.138	1.018	1.2	1.048	1.064	1.548	1.313	1.36	1	0.679	1.67	1.93	0.469	0.315	1.606	1.644
1972	2.057	1.159	1.711	1.73	1.062	2.056	0.83	0.675	1.036	1.148	1.081	0.753	1.302	0.806	0.94	1.386	0.884	1.223	1.466	1.603	1.142	1.041	1.754	1.796	0.485	0.397	1.736	1.842
1973	2.223	1.254	1.756	1.837	1.196	2.004	0.878	0.934	1.286	1.223	1.583	0.735	1.834	0.873	1	1.319	1.729	1.879	1.832	1.542	1.359	1.135	1.984	2.734	0.608	0.488	2.067	2.289
1974	0.958	0.361	1.531	1.878	1.08	1.582	0.495	0.786	1.095	1.118	1.273	0.617	1.121	0.62	0.532	0.567	0.728	1.082	1.179	1.018	1.108	0.847	1.199	1.714	0.194	0.126	0.707	1.089
1975	1.889	1.001	1.879	1.513	1.123	1.209	1.014	0.945	1.436	1.348	1.892	0.801	1.291	0.917	0.917	1.229	0.869	1.556	1.507	1.345	1.525	0.967	1.487	2.09	0.36	0.274	1.209	1.977
1976	1.274	0.445	1.362	1.601	0.884	1.155	0.617	0.378	1.035	1.056	0.865	0.559	0.967	0.595	0.836	0.835	1.013	1.239	1.615	0.853	0.912	1.064	1.725	1.182	0.405	0.37	0.926	1.483
1977	1.428	0.422	0.648	1.492	0.559	0.755	0.675	0.648	0.738	0.72	0.998	0.557	0.982	0.545	0.814	1.023	0.945	0.939	1.785	0.935	0.907	1.055	1.539	1.267	0.647	0.405	0.957	1.843
1978	1.713	0.547	1.218	1.454	0.745	0.935	0.837	0.807	1.171	0.83	1.193	0.737	1.226	0.9	1.079	0.876	1.006	0.98	1.825	1.175	1.193	1.199	1.434	1.645	0.723	0.575	1.076	1.823
1979	0.866	0.233	1.157	1.247	0.659	0.544	0.466	0.526	0.889	0.683	0.58	0.391	0.68	0.473	0.703	0.591	0.439	0.808	1.027	0.968	0.958	0.952	0.957	1.091	0.421	0.236	0.65	1.102
1980	0.748	0.16	1.118	1.381	0.437	0.354	0.311	0.329	0.577	0.585	0.527	0.247	0.596	0.417	0.589	0.624	0.45	0.972	1.19	1.065	0.974	1.021	0.859	1.307	0.334	0.269	0.665	1.014
1981	1.256	0.522	1.355	1.286	0.664	0.625	0.521	0.555	0.927	0.8	0.894	0.371	1.033	0.602	1.197	1.016	0.794	0.916	1.695	1.225	1.208	0.917	1.23	1.978	0.546	0.516	0.85	1.379
1982	1.384	0.509	1.076	0.851	0.646	0.743	0.474	0.485	0.809	0.734	0.629	0.34	0.858	0.486	0.893	0.759	0.717	0.683	1.48	1.046	0.971	0.808	1.12	1.853	0.457	0.403	0.826	1.104
1983	1.399	0.531	0.876	0.836	0.579	0.764	0.447	0.382	0.775	0.698	0.711	0.404	1.032	0.504	0.713	0.745	1.116	0.844	1.4	0.977	1.262	0.55	1.079	1.602	0.403	0.425	0.851	1.225
1984	1.627	0.588	0.87	1.171	0.753	0.981	0.598	0.677	0.878	1.011	0.725	0.594	1.302	0.678	0.981	1.3	1.22	0.982	1.358	0.989	1.719	1.004	1.23	1.781	0.497	0.535	1.299	1.808
1985	1.777	0.738	0.866	1.065	0.77	0.763	0.701	0.963	0.972	0.901	1.092	0.813	1.752	0.817	1.342	1.22	1.344	1.245	1.33	1.013	1.458	1.131	1.349	2.23	0.596	1.04	1.563	2.099
1986	1.887	0.922	0.946	0.944	0.77	0.865	1	0.949	0.885	0.716	0.932	0.655	1.265	0.84	0.954	1.48	1.162	1.072	1.512	1.18	1.15	1.165	1.32	2.376	0.78	1.232	1.512	1.621
1987	1.517	0.88	1.398	0.804	0.729	0.668	1.014	1.017	0.76	0.74	0.963	0.45	1.137	1.072	0.963	1.574	1.042	2.11	1.669	1.41	1.327	1.052	1.097	2.187	0.697	1.152	1.274	1.771
1988	1.145	0.459	0.93	0.549	0.426	0.391	0.647	0.766	0.696	0.522	0.882	0.219	0.735	0.715	0.752	0.946	0.669	1.937	1.195	0.812	1.403	1.009	0.823	1.263	0.703	0.684	1.134	1.262
1989	1.728	0.773	0.934	0.566	0.39	0.438	1.026	0.936	0.851	0.692	1.045	0.517	1.198	0.93	0.703	1.003	0.72	1.804	1.135	0.952	1.511	1.211	0.99	1.487	0.743	0.847	1.361	1.432
1990	1.478	0.532	1.357	0.567	0.176	0.132	0.852	0.523	0.672	0.693	0.569	0.297	0.769	0.453	0.621	0.567	0.637	1.578	1.02	0.855	1.308	1.089	0.741	1.004	0.627	0.649	0.815	0.849
1991	1.431	0.56	1.253	0.398	0.116	0.113	1.243	0.682	0.678	0.683	0.878	0.399	1.242	0.719	0.776	0.545	0.518	1.576	1.167	0.709	1.134	0.902	1.072	1.627	0.627	0.726	0.844	0.805
1992	1.648	0.73	1.401	0.593	0.136	0.132	1.687	0.922	1.001	0.702	0.996	0.474	1.33	0.873	0.953	0.913	1.045	1.861	1.36	0.85	0.97	0.819	1.063	1.693	0.69	0.792	0.785	0.948
1993	2.688	1.091	2.103	0.75	0.079	0.129	2.077	1.355	1.197	1.162	0.898	0.425	1.509	1.164	1.127	0.848	1.606	2.713	1.866	1.074	1.762	0.983	1.995	1.735	1.172	1.151	1.023	1.346
1994	2.054	0.897	1.877	0.684	0.129	0.167	2.831	1.395	1.201	1.287	0.929	0.487	1.204	0.821	1.113	0.927	2.337	3.207	1.639	0.963	1.545	0.81	2.658	2.142	1.011	1.034	1.058	0.977
1995	1.851	1.059	1.659	0.575	0.199	0.254	1.907	1.204	1.484	1.09	0.925	0.559	0.959	0.739	0.887	0.915	1.175	2.084	1.606	1.13	1.438	0.784	2.364	2.178	0.813	0.868	1.146	1.263
1996	1.479	1.056	1.492	0.65	0.324	0.314	1.145	0.863	1.507	1.045	0.731	0.481	0.694	0.623	0.75	0.702	0.708	1.396	1.473	0.795	0.957	0.596	2.013	1.665	0.665	0.659	1.026	1.13
1997	1.464	1.136	1.342	0.684	0.532	0.446	1.214	0.945	1.65	1.162	0.735	0.532	0.643	0.688	0.982	0.651	0.708	1.485	1.507	0.985	0.955	0.774	1.951	1.677	0.783	0.863	0.89	1.22
1998	1.666	1.226	1.438	0.755	0.752	0.394	1.574	1.247	1.776	1.99	1.06	0.653	0.956	0.904	1.501	1.589	2.187	1.333	1.467	0.976	1.102	1.036	2.066	1.959	1.231	1.008	1.475	1.475
1999	1.608	1.504	1.42	0.739	0.743	0.571	1.438	1.448	0.937	1.634	0.791	0.733	1.04	0.687	1.593	1.865	2.176	1.667	1.766	1.208	1.176	0.884	2.38	2.07	1.095	1.001	1.453	1.398
2000	1.576	1.455	1.681	0.737	1.024	1.074	1.59	1.754	1.028	2.076	1.265	0.795	0.963	0.357	2.126	1.678	2.183	2.282	2.254	1.626	1.116	0.966	2.469	2.525	1.39	1.063	1.924	1.703
2001	2.265	1.647	1.981	0.919	1.134	1.25	1.883	2.274	1.361	2.303	1.518	0.828	0.408	0.1	2.768	2.041	1.529	2.487	2.51	1.623	1.275	0.985	2.473	2.401	1.714	1.259	2.059	2.054
2002	1.544	1.094	1.171	0.497	1.055	0.961	1.213	1.4	1.065	1.611	1.397	0.675	NA	0.116	1.843	1.446	0.736	1.4	1.468	0.886	1.035	0.69	1.788	1.625	0.944	0.67	1.207	1.731
2003	1.041	0.877	0.874	0.589	0.865	0.701	0.852	0.948	0.947	1.014	1.382	0.603	NA	0.177	1.679	1.217	0.739	1.329	1.287	1.076	0.87	0.708	1.38	1.692	0.749	0.675	1.197	1.743
2004	0.996	0.901	0.938	0.574	NA	NA	1.018	0.852	0.8	0.94	1.515	0.608	NA	NA	1.553	0.713	0.694	1.227	1.07	1.025	0.791	0.689	1.159	1.702	0.605	0.817	0.856	1.266
