# Meko - Birch River - PCGL - ITRDB CANA218
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3928
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3928.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana218-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana218-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana218.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana218.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2006-06-27
#--------------------
# File_Last_Modified_Date
#   Date: 2006-06-27
#--------------------
# Title
#   Study_Name: Meko - Birch River - PCGL - ITRDB CANA218
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Birch River
#   Location: Alberta
#   Northernmost_Latitude: 58.5
#   Southernmost_Latitude: 58.5
#   Easternmost_Longitude: -112.5
#   Westernmost_Longitude: -112.5
#   Elevation_m: 209
#--------------------
# Data_Collection
#   Collection_Name: CANA218
#   First_Year: 1757
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BIR01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR06C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR06C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR08C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR08C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BIR01A_raw	BIR02A_raw	BIR02B_raw	BIR03A_raw	BIR03B_raw	BIR04A_raw	BIR04B_raw	BIR05A_raw	BIR05B_raw	BIR06A_raw	BIR06C_raw	BIR07B_raw	BIR08A_raw	BIR08B_raw	BIR08C_raw	BIR09A_raw	BIR09B_raw	BIR10A_raw	BIR10B_raw	BIR11A_raw	BIR11B_raw	BIR12A_raw	BIR12B_raw	BIR13A_raw	BIR13B_raw	BIR14A_raw	BIR14B_raw
1805	NA	NA	3.45	NA	NA	NA	NA	NA	NA	NA	NA	2.76	NA	NA	NA	NA	NA	3.32	4.66	2.05	1.52	2	1.71	NA	NA	NA	NA
1806	NA	NA	3.14	NA	NA	NA	NA	NA	NA	NA	NA	1.9	NA	NA	NA	NA	NA	2.41	3	1.66	1.47	1.64	1.48	NA	NA	NA	NA
1807	NA	NA	1.86	NA	NA	NA	NA	NA	NA	NA	NA	1.52	NA	NA	NA	NA	NA	1.88	2.48	1.3	1.32	1.44	1.31	NA	NA	NA	NA
1808	NA	NA	2.36	NA	NA	NA	NA	NA	NA	NA	NA	2.09	NA	NA	NA	NA	NA	2.06	2.9	1.76	1.35	1.58	1.02	NA	NA	NA	NA
1809	NA	NA	2.96	NA	NA	NA	NA	NA	NA	NA	NA	2.5	NA	NA	NA	NA	NA	2.51	3.61	1.92	1.63	1.9	1.31	NA	NA	NA	NA
1810	NA	NA	3.42	NA	NA	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	NA	2.63	3.29	2.09	2.08	2.01	1.61	NA	NA	NA	NA
1811	NA	NA	2.89	NA	NA	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA	2.25	2.5	2.27	2	1.87	1.3	NA	NA	NA	NA
1812	NA	NA	2.53	NA	NA	NA	NA	NA	NA	NA	NA	2.53	NA	NA	NA	NA	NA	1.61	2.29	2.87	2.55	2.12	1.65	NA	NA	NA	NA
1813	NA	NA	2.3	NA	NA	NA	NA	1.55	NA	NA	NA	2.42	NA	NA	NA	NA	NA	1.62	1.93	2.27	1.9	2.24	1.75	NA	NA	NA	NA
1814	NA	NA	2.2	NA	NA	NA	NA	1.69	NA	NA	NA	1.78	NA	NA	NA	NA	NA	1.04	1.32	1.35	0.93	2.18	1.61	NA	NA	NA	NA
1815	NA	NA	1.93	NA	NA	NA	NA	1.51	NA	NA	NA	1.7	NA	NA	NA	NA	NA	1.49	2.18	1.91	1.07	1.95	1.44	NA	NA	NA	NA
1816	NA	NA	1.9	NA	NA	NA	NA	1.46	NA	NA	NA	1.92	NA	NA	NA	NA	NA	0.96	1.47	1.39	0.69	1.96	1.41	NA	NA	NA	NA
1817	NA	NA	1.58	NA	NA	NA	NA	1.2	NA	NA	NA	1.73	NA	NA	NA	NA	NA	1.68	2.28	1.54	0.91	2.01	1.6	NA	NA	NA	NA
1818	NA	NA	1.61	NA	NA	NA	NA	1.6	NA	NA	NA	1.63	NA	NA	NA	NA	NA	1.7	2.23	2.15	1.15	1.98	1.48	NA	NA	NA	NA
1819	NA	NA	1.39	NA	NA	NA	NA	1.41	NA	NA	NA	1.41	NA	NA	NA	NA	NA	1.5	1.78	2.28	1.31	1.49	1.17	NA	NA	NA	NA
1820	NA	NA	1.63	NA	NA	NA	NA	2.18	NA	NA	NA	1.98	NA	NA	NA	NA	NA	1.4	2.16	2.51	1.62	1.49	1.38	NA	NA	NA	NA
1821	NA	NA	1.67	NA	NA	NA	NA	1.52	NA	NA	NA	1.87	NA	NA	NA	NA	NA	1.65	2.43	2.18	1.45	1.55	1.39	NA	NA	NA	NA
1822	NA	NA	1.88	NA	NA	NA	NA	1.9	NA	NA	NA	2.13	NA	NA	NA	NA	NA	1.52	2.3	2.18	1.55	1.77	1.54	NA	NA	NA	NA
1823	NA	NA	1.53	NA	NA	NA	NA	1.32	NA	NA	NA	1.8	NA	NA	NA	NA	NA	1.29	2.11	1.46	1.22	1.68	1.35	NA	NA	NA	NA
1824	NA	NA	1.51	NA	NA	NA	NA	0.98	NA	NA	NA	1.71	NA	NA	NA	NA	NA	1.07	1.73	0.91	1.1	1.28	1.11	NA	NA	NA	NA
1825	NA	NA	1.38	NA	NA	NA	NA	0.95	NA	NA	NA	1.87	NA	NA	NA	NA	NA	1.07	1.89	1.14	1.33	1.98	1.36	NA	NA	NA	NA
1826	NA	NA	1.25	NA	NA	NA	NA	0.93	NA	NA	NA	1.63	NA	NA	NA	NA	NA	0.97	1.67	1.2	1.01	1.37	1.02	NA	NA	NA	NA
1827	NA	NA	1.68	NA	NA	NA	NA	1.47	NA	NA	NA	1.97	NA	NA	NA	NA	NA	1.1	1.99	2.03	0.99	1.56	1.28	NA	NA	NA	NA
1828	NA	NA	1.41	NA	NA	NA	NA	1.43	NA	NA	NA	2.53	NA	NA	NA	NA	NA	1.49	2.48	2.23	1.17	1.69	1.28	NA	NA	NA	NA
1829	NA	NA	2.01	NA	NA	NA	NA	1.5	NA	NA	NA	2.67	NA	NA	NA	NA	NA	1.53	2.58	2.76	1.25	1.65	1.15	NA	NA	NA	NA
1830	NA	NA	1.3	NA	NA	NA	NA	1.25	NA	NA	NA	2.02	NA	NA	NA	NA	NA	0.98	1.68	2.31	1.19	1.69	1.15	NA	NA	NA	NA
1831	NA	NA	1.71	NA	NA	NA	NA	1.24	NA	NA	NA	2.09	NA	NA	NA	NA	NA	0.97	1.49	2.35	0.98	1.76	1.17	NA	NA	NA	NA
1832	NA	NA	1.67	NA	NA	NA	NA	1.17	NA	NA	NA	2.23	NA	NA	NA	NA	NA	1.21	1.63	2.26	1.03	1.6	1.16	NA	NA	NA	NA
1833	NA	NA	1.77	NA	NA	NA	NA	1.23	NA	NA	NA	2.12	NA	NA	NA	NA	NA	1.28	1.56	1.76	1.11	1.61	1.39	NA	NA	NA	NA
1834	NA	NA	1.49	NA	NA	NA	NA	1.06	NA	NA	NA	2.05	NA	NA	NA	NA	NA	1.34	1.65	1.54	1.04	1.92	1.69	NA	NA	0.75	NA
1835	NA	NA	0.88	NA	NA	NA	NA	0.62	0.51	NA	NA	1.53	NA	NA	NA	NA	NA	0.96	1.15	1.18	0.76	1.26	1.24	NA	NA	0.86	NA
1836	NA	NA	1.26	NA	NA	NA	NA	0.97	0.83	NA	NA	1.87	NA	NA	NA	NA	NA	1.66	1.97	1.55	1.01	2.21	1.94	NA	NA	0.97	NA
1837	NA	NA	1.48	NA	NA	NA	NA	1.04	0.69	NA	NA	2.08	NA	NA	NA	NA	NA	1.67	2.2	1.56	1.25	2.21	2.09	NA	NA	1.15	NA
1838	NA	NA	0.97	NA	NA	NA	NA	0.63	0.42	NA	NA	1.33	NA	NA	NA	NA	NA	1.58	1.57	1.52	1.15	1.57	1.43	NA	NA	0.93	NA
1839	NA	NA	1.25	NA	NA	NA	NA	0.69	0.52	NA	NA	1.27	NA	NA	NA	NA	NA	1.87	1.77	1.87	1.38	2.04	1.93	NA	NA	0.84	NA
1840	NA	NA	1.64	NA	NA	NA	NA	0.78	0.63	NA	NA	2	NA	NA	NA	NA	NA	2.16	1.98	1.99	1.35	1.46	1.67	NA	NA	1.19	NA
1841	NA	NA	2.11	NA	NA	NA	NA	1.01	0.78	NA	NA	2.75	NA	NA	NA	NA	NA	1.42	1.43	1.43	1.1	1.47	1.35	NA	NA	1.3	NA
1842	NA	NA	2.22	NA	NA	NA	NA	1.18	1.21	NA	NA	2.96	NA	NA	NA	NA	NA	1.49	1.58	1.77	1.4	1.95	1.77	NA	NA	1.73	NA
1843	NA	NA	1.85	NA	NA	NA	NA	0.99	0.95	NA	NA	2.48	NA	NA	NA	NA	NA	1.44	1.32	1.5	1.14	1.25	1.3	NA	NA	1.55	NA
1844	NA	NA	1.74	NA	NA	NA	NA	0.82	0.91	NA	NA	1.81	NA	NA	NA	NA	NA	1.33	1.04	1.36	0.98	1.23	1.32	NA	NA	1.99	NA
1845	NA	NA	1.55	NA	NA	NA	NA	0.85	1.12	NA	NA	2.47	NA	NA	NA	NA	NA	1.48	1.01	1.45	1.17	1.67	1.33	NA	NA	1.88	NA
1846	NA	NA	1.42	NA	NA	NA	NA	0.5	0.67	NA	NA	1.18	NA	NA	NA	NA	NA	1	0.74	0.98	0.79	0.93	0.69	NA	NA	1.92	NA
1847	NA	NA	2.56	NA	NA	NA	NA	0.83	1.43	NA	NA	2.82	NA	NA	NA	NA	NA	1.31	1.34	1.77	1.38	1.42	1.33	NA	NA	2.43	NA
1848	NA	NA	1.67	NA	NA	NA	NA	0.72	1.02	NA	NA	2.21	NA	NA	NA	NA	NA	1.17	1.22	1.61	1.26	1.35	1.51	NA	NA	2.44	NA
1849	NA	NA	1.38	NA	NA	NA	NA	0.94	0.99	NA	NA	2	NA	NA	NA	NA	NA	1.04	0.93	1.32	1.23	1.01	1.38	NA	NA	2.2	NA
1850	NA	NA	1.34	NA	NA	NA	NA	0.91	0.97	NA	NA	2.22	NA	NA	NA	NA	NA	1.18	1.05	1.1	1.38	1.07	1.38	NA	NA	2.25	NA
1851	NA	NA	1.26	NA	NA	NA	NA	0.55	0.72	NA	NA	2.31	NA	NA	NA	NA	NA	1.57	1.49	1.17	1.32	1.08	1.56	NA	NA	2.35	NA
1852	NA	NA	1.06	NA	NA	NA	NA	0.56	0.66	NA	NA	1.31	NA	NA	NA	NA	NA	1.27	1.23	1.02	1.1	1.11	1.59	NA	NA	2.8	NA
1853	NA	NA	1.51	NA	NA	NA	NA	0.82	0.91	NA	NA	2.58	NA	NA	NA	NA	NA	1.39	1.29	1.3	1.24	0.82	1.06	NA	NA	2.37	NA
1854	NA	NA	1.08	NA	NA	NA	NA	0.54	0.71	NA	NA	1.94	NA	NA	NA	NA	NA	0.83	0.75	1.08	0.81	0.9	1	NA	NA	2.02	NA
1855	NA	NA	1.22	NA	NA	NA	NA	0.66	0.73	NA	NA	2.71	NA	NA	NA	NA	NA	1.37	1.47	1.12	1.03	1.2	1.53	NA	NA	2.64	NA
1856	NA	NA	1.29	NA	NA	NA	NA	0.71	0.96	NA	NA	2.73	NA	NA	NA	NA	NA	1.26	1.13	1.26	1.03	1.18	1.68	NA	NA	2.15	NA
1857	NA	NA	1.07	NA	NA	NA	NA	0.59	0.65	NA	NA	1.79	NA	NA	NA	NA	NA	0.64	0.57	1.1	0.87	1.02	1.43	NA	NA	2	NA
1858	NA	NA	1.48	NA	NA	NA	NA	1.02	1.36	NA	NA	2.74	NA	NA	NA	NA	NA	1.35	1.11	1.45	1.47	1.42	1.75	NA	NA	3.12	NA
1859	NA	NA	1.44	NA	NA	NA	NA	1.22	1.57	NA	NA	3.68	NA	NA	NA	NA	NA	1.51	1.17	1.68	1.32	1.36	1.56	NA	NA	3.46	NA
1860	NA	NA	1.39	NA	NA	NA	NA	1.05	1.67	NA	NA	2.72	NA	NA	NA	NA	NA	1.49	1.11	1.75	1.64	1.49	1.58	NA	NA	3.31	NA
1861	NA	NA	1.57	NA	NA	NA	NA	1.1	1.5	NA	3.54	3.16	NA	NA	NA	NA	NA	1.38	1.33	1.65	1.64	1.37	1.38	NA	NA	3.44	NA
1862	NA	NA	0.94	NA	NA	NA	NA	0.48	0.74	NA	2.4	1.32	NA	NA	NA	NA	NA	0.77	0.53	1.05	0.93	0.86	0.75	NA	NA	2.25	NA
1863	NA	NA	1.18	NA	NA	NA	NA	0.76	1.37	NA	2.93	1.54	NA	NA	NA	NA	NA	0.99	0.72	1.11	1.15	1.4	1.03	NA	NA	2.23	NA
1864	NA	NA	1.44	NA	NA	NA	NA	0.73	0.81	NA	2.87	1.96	NA	NA	NA	NA	NA	1.18	0.95	1.25	1.65	2.05	1.65	NA	NA	3.18	NA
1865	NA	NA	1.09	NA	NA	NA	NA	0.63	1.11	NA	2.4	1.55	NA	NA	NA	NA	NA	0.93	0.8	1.23	1.23	1.28	1.21	NA	NA	3.06	NA
1866	NA	NA	1.34	NA	NA	NA	NA	0.76	1.07	NA	2.97	2.22	NA	NA	NA	NA	NA	1.43	1.18	1.66	1.97	1.51	1.81	NA	NA	3.79	NA
1867	NA	NA	1.5	NA	NA	NA	NA	0.78	1.09	NA	2.85	2.35	NA	NA	NA	NA	NA	1.03	1.04	1.42	1.58	1.16	1.43	NA	NA	2.76	NA
1868	NA	NA	1.68	NA	NA	NA	NA	0.63	0.74	NA	3.24	2.49	NA	NA	NA	NA	NA	1.15	1.1	1.48	1.67	1.07	1.52	NA	NA	2.29	NA
1869	NA	NA	0.96	NA	NA	NA	NA	0.3	0.46	NA	2.11	1.13	NA	NA	NA	NA	NA	0.72	0.69	1.2	1.1	0.51	0.72	NA	NA	1.5	NA
1870	NA	NA	1.23	NA	NA	NA	NA	0.66	0.86	NA	3.38	1.81	NA	NA	NA	NA	NA	1.02	1.09	1.66	1.81	1.03	1.38	NA	NA	2.66	NA
1871	NA	NA	1.26	NA	1.87	NA	NA	0.58	0.82	NA	3.37	1.6	NA	NA	NA	NA	NA	1	1.25	2.23	2.46	1.21	1.94	NA	NA	3.38	NA
1872	NA	NA	1.46	NA	1.99	NA	NA	0.67	1.01	NA	2.95	1.67	NA	NA	NA	NA	NA	1.08	1.19	2.46	2.35	1.25	1.68	NA	1.46	2.96	NA
1873	NA	NA	1.23	NA	2.15	NA	NA	0.66	1.03	NA	2.87	1.36	NA	NA	NA	NA	NA	1.19	1.29	2.25	2.43	1.38	2.22	NA	1.49	2.76	NA
1874	NA	NA	1.43	NA	2.34	NA	NA	0.83	1.11	NA	3.12	1.56	NA	NA	NA	NA	NA	1.18	1.27	2.11	1.92	1.35	1.92	NA	1.54	3.62	NA
1875	NA	NA	1.45	NA	2.81	NA	NA	0.73	0.8	NA	3.75	1.67	NA	NA	NA	NA	NA	1.22	1.05	2.49	2.08	1.24	1.89	NA	1.57	2.99	NA
1876	NA	NA	1.36	NA	2.48	NA	NA	0.45	0.73	NA	2.44	1.2	NA	NA	NA	NA	NA	0.73	0.49	1.85	1.38	0.73	1.06	NA	2.12	1.86	NA
1877	NA	NA	1.47	NA	2.85	NA	NA	0.81	1.04	NA	3.22	1.4	NA	NA	NA	NA	NA	0.94	0.75	1.76	1.27	1.08	1.91	NA	2.6	3.16	NA
1878	1.5	NA	1.32	NA	2.29	NA	NA	0.66	0.84	NA	2.66	1.14	NA	NA	NA	NA	NA	0.82	0.65	1	1.04	0.89	1.14	2.39	2.49	1.96	NA
1879	1.29	NA	1.15	NA	2.47	NA	NA	0.29	0.51	NA	2.05	1.01	NA	NA	NA	NA	NA	0.61	0.43	1	0.75	0.55	0.82	1.94	2.44	0.72	NA
1880	1.59	NA	1.32	NA	2.31	NA	NA	0.29	0.55	NA	1.96	0.95	NA	NA	NA	NA	NA	0.79	0.45	1.12	0.86	0.76	0.93	1.75	2.55	1.1	NA
1881	1.43	NA	0.95	NA	4.05	NA	NA	0.35	0.52	NA	1.91	0.85	NA	NA	NA	NA	NA	0.72	0.5	0.96	0.56	0.48	0.84	1.94	2.77	0.9	NA
1882	1.43	NA	1.09	NA	4.77	NA	NA	0.61	0.87	NA	3.28	1.32	NA	NA	NA	NA	NA	1.05	0.83	1.51	0.93	1.24	1.44	2.42	3.01	2.98	NA
1883	1.31	0.74	0.94	NA	4.71	NA	NA	0.54	0.65	NA	3.08	1.28	NA	NA	NA	NA	NA	1.05	1.04	1.73	0.95	1.21	1.15	2.16	2.4	3.21	NA
1884	1.1	0.88	0.79	5	4.52	NA	NA	0.62	0.53	NA	2.64	1.61	NA	NA	NA	NA	NA	0.64	0.63	1.14	0.66	0.9	0.96	1.71	2.02	1.92	1.43
1885	0.95	0.99	0.75	3.72	2.79	NA	NA	0.52	0.51	NA	2.25	1.6	NA	NA	NA	NA	NA	0.75	0.68	1.2	0.86	1.18	1.04	1.68	2.15	1.19	0.92
1886	0.86	1	0.86	2.91	3.04	NA	NA	0.54	0.66	NA	2.4	1.18	NA	NA	NA	NA	NA	0.92	0.76	1.09	0.88	0.96	0.83	1.77	2.54	1.73	1.41
1887	1.05	0.97	0.94	3.79	3.78	NA	NA	0.68	0.85	NA	3.12	1.53	NA	NA	NA	NA	NA	0.97	1.01	1.25	0.71	1.21	0.83	2.03	2.7	2.28	1.71
1888	1.33	0.78	0.68	4.75	4.11	NA	NA	0.89	0.67	NA	2.98	1.34	NA	NA	NA	NA	NA	0.82	1.04	1.22	0.7	1.18	0.89	1.98	2.48	2.39	2.29
1889	1.28	0.77	0.77	5.94	4.59	NA	NA	0.88	0.7	NA	3.59	1.53	NA	NA	NA	NA	NA	1.25	1.72	1.74	0.91	1.65	1.3	2.82	3.99	4.45	2.54
1890	0.94	0.96	0.71	3.05	3.16	NA	NA	0.69	0.58	NA	3.08	1.79	NA	NA	NA	NA	NA	1.35	1.71	2.06	0.93	2.03	1.78	2.51	2.76	2.92	2.4
1891	0.93	1	0.68	1.64	1.69	NA	NA	0.39	0.53	NA	2.32	1	NA	NA	NA	NA	NA	1.18	1.42	1.84	0.83	1.73	1.44	2.29	2.82	1.98	1.79
1892	0.85	1.29	0.81	2.11	2.02	NA	NA	0.27	0.45	NA	2.16	1.06	NA	NA	NA	NA	NA	0.74	0.89	1.09	0.52	0.83	0.58	2.05	2.5	1.95	1.55
1893	0.79	0.95	0.67	1.84	1.59	NA	NA	0.22	0.31	NA	2.29	0.78	NA	NA	NA	NA	NA	0.6	0.64	0.95	0.4	0.64	0.57	1.46	2.19	1.61	1.3
1894	0.79	0.72	0.54	1.52	1.31	NA	1	0.33	0.48	NA	2.05	0.68	NA	NA	NA	NA	NA	0.39	0.51	0.92	0.43	0.43	0.38	1.54	2.3	1.51	1.26
1895	1.77	0.72	0.86	2.75	2.87	NA	1.58	0.47	0.64	NA	2.31	1.13	NA	NA	NA	NA	NA	0.57	0.83	1.12	0.49	0.77	0.85	2.12	3.22	1.97	1.69
1896	1.39	0.56	0.54	2.53	2.07	NA	1.24	0.84	0.58	NA	2.24	0.96	NA	NA	NA	NA	NA	0.44	0.76	1.16	0.69	0.89	1.03	2.24	2.84	2.11	1.68
1897	2.09	0.64	0.51	2.24	2.49	NA	1.48	0.62	0.33	NA	2.09	1.18	NA	NA	NA	NA	NA	0.32	0.65	0.82	0.47	0.66	0.8	3.27	3.66	2.76	1.9
1898	2.82	0.52	0.64	2.95	3.58	NA	1.82	0.36	0.32	NA	1.89	1.04	NA	NA	NA	NA	NA	0.25	0.64	0.69	0.32	0.65	0.66	3.53	3.8	1.89	2.09
1899	1.65	0.52	0.59	2.99	2.63	NA	1.76	0.42	0.44	2.21	1.86	1.18	NA	NA	NA	NA	NA	0.43	0.85	0.81	0.58	0.93	1.09	2.78	2.61	2.07	2.36
1900	2.54	0.52	0.8	4.95	3.23	NA	1.97	0.48	0.57	1.85	1.79	0.93	NA	NA	NA	NA	NA	0.38	0.79	0.7	0.45	0.83	0.98	3.54	3.54	2.24	2.04
1901	3.3	0.69	0.95	4.4	4.86	NA	2.15	0.75	0.95	2.16	2.19	1.22	NA	NA	NA	NA	NA	0.69	1.17	1.08	0.72	1.01	1.42	3.84	3.92	2.33	2.58
1902	3.06	0.42	0.71	4.02	4.11	NA	1.77	0.41	0.56	2.21	1.99	0.89	NA	NA	NA	NA	NA	0.48	0.82	0.95	0.45	0.84	0.83	2.53	3.43	1.7	1.88
1903	2.94	0.39	0.56	4.36	4.35	NA	2.3	0.49	0.65	2.08	1.96	0.7	NA	NA	NA	NA	NA	0.49	0.72	0.84	0.45	0.61	0.68	2.51	2.84	1.77	1.51
1904	2.66	0.4	0.57	5.04	4.38	NA	2.82	0.85	1.13	3.02	3.19	1.36	NA	NA	NA	NA	NA	0.65	1.12	1.17	0.54	1.06	1.12	2.78	3.67	2.51	1.9
