# St. George - Oxbow Woods - QUMA - ITRDB CANA500
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/19640
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-19640.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana500-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana500-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana500.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana500.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2015-12-26
#--------------------
# File_Last_Modified_Date
#   Date: 2015-12-26
#--------------------
# Title
#   Study_Name: St. George - Oxbow Woods - QUMA - ITRDB CANA500
#--------------------
# Investigators
#   Investigators: St. George, S.; Bater, C.; Carlson, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Oxbow Woods
#   Location: Manitoba
#   Northernmost_Latitude: 50.159
#   Southernmost_Latitude: 50.159
#   Easternmost_Longitude: -98.361
#   Westernmost_Longitude: -98.361
#   Elevation_m: 250
#--------------------
# Data_Collection
#   Collection_Name: CANA500
#   First_Year: 1851
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OXN01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXN01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXN01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXN01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXN02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXN02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXN03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXN03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXN03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXN03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXN04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXN04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXN04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXN04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXN05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXN05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXN06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXN06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXS02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXS02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXS03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXS03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXS04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXS04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXS05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXS05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXS06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXS06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXS07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXS07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXS08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXS08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXS09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXS09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXS10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXS10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OXN01a_raw	OXN01b_raw	OXN02a_raw	OXN03a_raw	OXN03b_raw	OXN04a_raw	OXN04b_raw	OXN05_raw	OXN06_raw	OXS02_raw	OXS03_raw	OXS04_raw	OXS05_raw	OXS06_raw	OXS07_raw	OXS08_raw	OXS09_raw	OXS10_raw
1902	1.881	1.42	2.147	1.488	2.402	NA	2.131	NA	0.924	2.138	2.784	2.635	1.708	1.84	1.312	1.687	1.501	1.373
1903	1.025	0.68	1.701	1.233	1.947	NA	1.54	NA	1.348	1.827	2.424	2.125	1.324	1.677	1.293	1.319	1.205	1.1
1904	0.811	0.766	1.662	1.411	2.403	NA	1.474	NA	1.085	1.777	2.227	2.124	0.963	1.591	1.144	1.274	1.25	0.915
1905	1.243	1.198	1.736	2.167	2.432	NA	1.967	NA	1.888	2.207	3.21	2.894	1.781	1.799	1.803	1.643	1.943	1.061
1906	1.14	1.053	1.899	2.205	2.603	NA	2.001	NA	1.463	2.918	2.985	3.368	1.877	1.869	1.736	1.666	2.017	1.002
1907	1.197	1.465	2.234	1.955	2.358	NA	2.4	NA	2.513	2.77	2.926	3.41	1.842	2.062	1.573	1.583	1.772	1.345
1908	0.874	0.993	1.957	1.575	1.62	NA	1.597	NA	1.034	2.595	2.672	2.884	1.576	1.22	1.279	1.048	1.558	0.934
1909	0.898	1.106	2.149	1.815	3.914	NA	2.21	NA	1.868	3.141	3.611	3.078	1.775	1.582	2.083	1.772	1.99	1.507
1910	0.904	1.02	2.166	1.757	1.662	NA	1.838	NA	1.857	2.426	5.81	2.636	1.748	1.308	1.909	1.527	1.678	1.553
1911	1.161	1.291	1.667	1.864	2.483	NA	2.168	NA	1.958	2.76	2.747	3.083	2.223	1.372	2.102	1.755	2.243	1.491
1912	1.34	1.401	1.777	2.329	2.536	2.44	2.814	NA	1.843	3.109	2.775	2.998	1.691	1.61	2.065	1.659	1.526	1.661
1913	1.54	1.737	2.129	3.13	2.837	2.46	2.89	NA	1.731	3.195	3.131	3.231	1.937	1.719	2.013	1.854	1.74	1.773
1914	1.418	1.686	2.402	2.639	2.441	2.617	3.014	NA	2.361	3	2.571	3.34	1.894	1.366	2.206	1.524	1.549	1.527
1915	0.556	1	1.195	1.906	1.521	1.324	1.566	NA	1.669	1.609	0.919	1.956	1.063	0.701	1.055	0.977	0.576	0.977
1916	1.277	1.673	2.132	1.812	2.236	2.1	2.181	NA	1.806	2.519	2.706	3.073	1.804	1.805	2.05	1.702	1.376	1.569
1917	0.962	1.562	1.627	1.736	1.71	1.99	2.04	NA	1.646	3.159	1.912	2.764	1.87	1.031	1.326	1.202	1.067	1.069
1918	1.359	1.801	1.499	1.992	1.656	2.945	2.138	NA	1.365	2.121	2.328	2.527	2.001	1.25	1.467	1.389	1.104	1.376
1919	0.971	1.479	1.432	2.103	2.027	2.68	2.155	NA	1.361	2.033	2.389	2.586	1.59	1.136	1.381	1.357	0.801	1.435
1920	1.393	1.777	1.512	2.128	2.139	2.799	2.568	NA	1.677	2.703	2.901	3.038	1.53	1.394	1.367	1.666	1.015	1.338
1921	1.594	1.458	1.763	1.753	2.089	2.732	2.81	NA	1.527	3.008	3.138	3.328	1.717	1.405	1.635	1.638	1.232	1.477
1922	0.921	1.095	1.341	1.37	1.994	2.27	2.416	NA	1.034	1.915	2.691	3.363	1.397	1.206	1.341	1.426	0.991	1.109
1923	1.753	1.39	1.812	2.123	2.606	2.447	2.397	NA	1.894	2.251	3.797	4.194	2.182	1.608	1.93	1.935	1.575	1.143
1924	1.151	1.444	1.462	1.502	1.804	1.736	1.93	NA	0.917	2.166	2.155	3.389	1.813	1.142	1.469	1.321	1.126	0.929
1925	1.41	1.184	1.572	1.666	1.834	1.694	1.837	NA	1.02	2.284	2.794	4.136	2.081	1.372	1.607	1.772	1.234	0.939
1926	1.088	1.259	1.117	1.277	1.483	1.333	1.399	NA	1.194	1.593	2.275	2.792	1.63	0.715	1.068	1.155	0.79	0.623
1927	0.833	1.054	1.302	0.914	1.066	1.255	1.236	NA	0.441	2.254	1.864	3.708	1.733	1.296	1.446	1.388	1.112	1.047
1928	0.94	1.444	1.063	1.119	1.563	1.667	1.888	NA	0.562	1.944	2.24	3.713	1.71	1.215	1.967	1.708	1.029	0.69
1929	0.827	1.601	1.317	1.231	1.414	1.426	1.4	NA	0.365	1.311	2.347	2.807	1.611	1.355	1.878	1.555	1.11	0.765
1930	0.81	1.249	1.192	1.118	1.216	1.509	1.377	NA	0.446	1.43	2.789	3.486	1.594	1.458	1.85	1.62	0.984	0.778
1931	1.207	1.487	1.128	1.275	1.358	1.548	1.692	NA	0.375	1.573	2.25	3.246	1.441	1.158	1.745	1.447	1.195	0.78
1932	1.325	1.43	1.113	1.09	0.852	1.701	1.566	NA	0.491	1.089	1.912	2.873	1.176	1.149	1.261	1.418	0.932	0.866
1933	1.148	1.405	1.117	1.08	1.083	1.422	1.346	NA	0.279	0.862	1.861	2.196	0.966	1.094	1.688	1.169	0.939	0.885
1934	1.225	2.027	1.13	1.954	1.344	1.347	1.222	1.185	0.534	1.251	2.461	3.039	1.31	1.224	1.914	1.679	0.954	0.968
1935	1.486	2.255	1.789	2.066	1.68	1.544	1.529	1.472	0.885	1.686	2.689	3.813	1.295	1.384	2.2	1.995	1.111	0.958
1936	1.059	1.972	1.076	1.819	1.397	1.193	1.157	1.472	0.639	1.627	2.309	2.615	0.979	1.152	1.954	1.637	1.083	0.796
1937	1.044	1.773	1.468	1.825	1.865	1.421	1.138	1.562	0.566	1.365	1.759	2.436	1.292	1.079	1.552	1.513	0.888	1.137
1938	0.898	1.476	1.138	1.452	1.477	1.293	1.088	1.478	0.735	1.441	1.911	2.066	1.158	1.148	1.647	1.359	0.952	0.753
1939	1.158	1.955	1.467	1.682	2.022	1.423	1.372	1.785	1.074	1.493	2.263	2.24	1.355	1.305	2.288	1.675	1.263	1.055
1940	1.538	1.867	1.268	1.29	1.695	1.446	1.378	1.967	1.262	1.68	1.991	1.809	1.407	1.258	1.872	1.152	1.035	0.798
1941	1.082	1.29	1.507	1.512	1.916	1.659	1.55	2.588	1.284	1.597	2.154	1.972	1.551	1.409	1.842	1.277	1.107	1.156
1942	1.202	1.696	1.382	1.57	1.742	1.455	1.259	1.712	0.816	1.495	1.797	2.385	1.398	1.319	1.323	1.291	1.059	0.917
1943	1.02	1.352	1.54	1	1.395	1.085	1.083	2.215	0.801	1.477	1.619	2.042	1.236	1.27	1.499	1.295	0.909	1.052
1944	1.073	1.361	1.005	1.171	1.421	1.027	0.983	1.576	0.752	0.958	1.208	1.886	1.222	1.182	1.426	1.153	0.789	0.903
1945	1.392	1.508	1.468	1.308	1.555	1.478	1.35	2.746	0.987	1.554	2.138	2.475	1.976	1.666	1.764	1.752	1.111	1.208
1946	0.998	1.024	0.975	1.027	1.399	0.846	0.768	2.44	0.84	0.953	1.339	1.722	1.575	0.761	1.469	1.02	0.982	0.621
1947	1.12	1.508	1.425	1.115	1.579	1.387	1.27	2.819	1.031	1.445	2.142	2.196	1.919	1.463	1.966	1.583	0.87	1.042
1948	1.173	1.615	0.934	1.168	1.718	1.179	1.277	2.395	1.007	1.076	1.914	2.124	1.842	1.241	1.49	1.352	0.868	0.799
1949	1.089	1.481	1.289	1.27	1.849	1.378	1.295	2.017	1.111	1.352	1.93	2.152	1.643	1.148	1.45	1.487	0.735	0.882
1950	1.137	1.533	1.219	1.029	1.638	1.335	1.261	2.45	1.054	0.944	1.516	1.948	1.241	1.096	1.408	1.165	0.723	0.722
1951	0.898	1.276	1.067	1.164	1.199	1.006	0.985	1.657	0.646	0.788	1.135	2.057	1.08	0.921	1.302	0.869	0.666	0.626
1952	1.045	1.31	1.305	1.414	1.554	1.301	1.131	1.184	0.482	0.779	1.123	2.057	1.036	0.749	0.854	0.83	0.534	0.57
1953	2.263	2.444	1.815	1.622	1.949	1.847	1.612	1.621	1.114	0.854	1.188	2.61	1.215	1.419	1.662	1.542	1.106	1.266
