# Stahle - Mesa de Campanero - ABSP - ITRDB MEXI032
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4899
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4899.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi032l-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi032l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi032l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Stahle - Mesa de Campanero - ABSP - ITRDB MEXI032
#--------------------
# Investigators
#   Investigators: Stahle, D.W.; Cleaveland, M.K.; Burns, B.T.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mesa de Campanero
#   Location: Mexico
#   Northernmost_Latitude: 28.33
#   Southernmost_Latitude: 28.33
#   Easternmost_Longitude: -109.05
#   Westernmost_Longitude: -109.05
#   Elevation_m: 2160
#--------------------
# Data_Collection
#   Collection_Name: MEXI032
#   First_Year: 1806
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies spp. Mill.
#   Common_Name: fir
#   Tree_Species_Code: ABSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CAM01ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM01ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM01BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM01BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM04ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM04ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM05ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM05ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM10ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM10ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM10BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM10BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM11ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM11ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM11BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM11BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM14ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM14ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM14BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM14BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM14CLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM14CLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM15ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM15ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM15BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM15BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM16ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM16ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM16BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM16BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM18ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM18ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM18BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM18BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM22ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM22ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM22BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM22BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM27ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM27ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM28BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM28BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM30ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM30ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM30BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM30BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CAM01ALW_raw	CAM01BLW_raw	CAM04ALW_raw	CAM05ALW_raw	CAM10ALW_raw	CAM10BLW_raw	CAM11ALW_raw	CAM11BLW_raw	CAM14ALW_raw	CAM14BLW_raw	CAM14CLW_raw	CAM15ALW_raw	CAM15BLW_raw	CAM16ALW_raw	CAM16BLW_raw	CAM18ALW_raw	CAM18BLW_raw	CAM22ALW_raw	CAM22BLW_raw	CAM27ALW_raw	CAM28BLW_raw	CAM30ALW_raw	CAM30BLW_raw
1964	NA	NA	NA	0.865	0.379	0.598	0.125	0.421	0.723	0.542	0.479	NA	NA	0.805	0.664	0.222	0.37	0.248	NA	NA	0.24	0.613	0.419
1965	NA	NA	NA	0.768	0.163	0.437	0.119	0.457	0.506	0.361	0.353	NA	NA	0.675	0.505	0.299	0.591	0.101	NA	NA	0.386	0.794	0.615
1966	NA	NA	NA	1.39	0.28	0.767	0.397	1.191	0.729	0.568	0.43	NA	NA	0.625	0.305	0.309	1	0.102	NA	NA	0.397	0.654	0.526
1967	NA	NA	NA	0.843	0.284	0.577	0.075	0.117	0.18	0.128	0.185	NA	NA	0.778	0.678	0.169	0.195	0.078	NA	NA	0.107	0.649	0.522
1968	NA	NA	NA	1.907	0.26	0.792	0.758	0.692	0.264	0.322	0.151	NA	NA	0.192	0.164	0.251	0.794	0.119	NA	NA	0.651	0.613	0.586
1969	NA	NA	NA	0.934	0.175	0.616	0.453	0.586	0.44	0.253	0.188	NA	NA	0.455	0.323	0.391	0.406	0.117	NA	NA	0.358	0.658	0.486
1970	NA	NA	NA	0.829	0.326	0.609	0.803	0.655	0.436	0.242	0.334	NA	NA	0.714	0.405	0.346	0.59	0.113	NA	NA	0.438	0.875	0.668
1971	NA	NA	NA	0.605	0.323	0.552	0.083	0.679	0.121	0.108	0.117	NA	NA	0.722	0.489	0.574	0.816	0.139	NA	NA	0.098	0.69	0.591
1972	NA	NA	NA	1.023	0.178	0.578	0.414	0.496	0.375	0.344	0.379	NA	NA	0.399	0.236	0.427	0.331	0.132	NA	NA	0.208	0.57	0.507
1973	NA	NA	NA	1.33	0.236	0.712	1.438	0.304	0.452	0.937	0.229	NA	NA	0.58	0.214	0.361	0.305	0.139	NA	NA	0.267	0.485	0.328
1974	NA	NA	NA	1.11	0.43	0.729	0.828	0.559	0.255	0.175	0.184	NA	NA	0.784	0.509	0.095	0.872	0.134	NA	NA	0.117	0.615	0.315
1975	NA	NA	NA	0.544	0.189	0.621	0.453	0.18	0.733	0.438	0.21	NA	NA	0.649	0.347	0.096	0.46	0.082	NA	NA	0.334	0.439	0.38
1976	NA	NA	NA	0.583	0.325	0.725	0.6	0.506	0.912	0.531	0.358	NA	NA	0.744	0.449	0.44	0.38	0.257	NA	NA	0.437	0.983	0.192
1977	NA	NA	NA	0.729	0.354	0.79	0.848	0.626	0.536	0.492	0.218	NA	NA	0.733	0.445	0.93	0.312	0.15	NA	NA	0.193	1.001	0.675
1978	NA	NA	NA	0.577	0.254	0.498	0.41	0.352	0.492	0.365	0.239	NA	NA	0.541	0.38	0.763	0.336	0.166	NA	NA	0.322	0.641	0.366
1979	NA	NA	NA	0.188	0.132	0.38	0.766	0.609	0.669	0.632	0.464	NA	NA	0.511	0.267	0.713	0.436	0.141	NA	NA	0.339	1.746	1.095
1980	NA	NA	NA	0.115	0.131	0.106	0.134	0.088	0.218	0.065	0.186	NA	NA	0.141	0.11	0.125	0.119	0.105	NA	NA	0.069	1.411	1.026
1981	NA	NA	NA	0.132	0.076	0.246	0.291	0.285	0.215	0.126	0.526	NA	NA	0.345	0.335	0.195	0.513	0.102	NA	NA	0.131	0.845	0.309
1982	NA	NA	NA	0.077	0.348	0.252	0.102	0.516	0.438	0.092	0.52	NA	NA	0.584	0.514	0.09	0.116	0.106	NA	NA	0.083	1.415	0.739
1983	NA	NA	NA	0.106	0.17	0.442	0.309	0.309	1.302	0.875	0.632	NA	NA	0.333	0.345	0.114	0.218	0.119	NA	NA	0.089	2.33	0.69
1984	NA	NA	NA	0.1	0.467	0.575	0.537	0.279	0.703	0.438	0.067	NA	NA	0.281	0.537	0.075	0.068	0.095	NA	NA	0.25	1.188	0.576
1985	NA	NA	NA	0.072	0.21	0.26	0.434	0.365	2.503	0.481	0.19	NA	NA	0.315	0.348	0.088	0.092	0.172	NA	NA	0.171	2.458	1.188
1986	NA	NA	NA	0.108	0.149	0.174	0.412	0.46	1.335	0.438	0.239	NA	NA	0.211	0.31	0.121	0.098	0.123	NA	NA	0.152	0.819	1.351
1987	NA	NA	NA	0.07	0.111	0.188	0.389	0.414	0.924	0.106	0.166	NA	NA	0.314	0.359	0.119	0.102	0.087	NA	NA	0.227	1.027	0.971
1988	NA	NA	NA	0.225	0.259	0.328	0.348	0.451	0.734	0.076	0.162	NA	NA	0.466	0.363	0.124	0.127	0.259	NA	NA	0.369	1.097	0.707
1989	NA	NA	NA	0.213	0.161	0.195	0.32	0.343	0.535	0.054	0.243	NA	NA	0.485	0.248	0.194	0.081	0.18	NA	NA	0.3	0.505	0.567
1990	NA	NA	NA	0.113	0.247	0.283	0.263	0.354	0.563	0.069	0.302	NA	NA	0.281	0.272	0.154	0.076	0.265	NA	NA	0.206	0.675	0.503
1991	NA	NA	NA	0.151	0.295	0.939	0.911	0.621	2.482	0.339	0.559	NA	NA	0.488	0.593	0.3	0.179	0.185	NA	NA	0.365	1.382	0.907
1992	NA	NA	NA	2.276	0.392	1.425	0.22	0.419	1.088	0.154	1.065	NA	NA	0.262	0.154	2.178	0.333	0.186	NA	NA	0.563	0.805	0.852
1993	NA	NA	NA	1.499	0.946	0.994	0.218	0.466	2.46	0.584	1.44	NA	NA	0.38	0.208	1.056	0.577	0.291	NA	NA	0.528	0.488	1.064
