# Villanueva-Diaz - Las Bateas - PSME - ITRDB MEXI030
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5197
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5197.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi030l-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi030l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi030l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Villanueva-Diaz - Las Bateas - PSME - ITRDB MEXI030
#--------------------
# Investigators
#   Investigators: Villanueva-Diaz, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Las Bateas
#   Location: Coahuila de Zaragoza
#   Northernmost_Latitude: 25.27
#   Southernmost_Latitude: 25.27
#   Easternmost_Longitude: -100.48
#   Westernmost_Longitude: -100.48
#   Elevation_m: 3300
#--------------------
# Data_Collection
#   Collection_Name: MEXI030
#   First_Year: 1780
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BAT14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT26C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT26C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT31A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT31A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT31B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT31B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT32A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT32A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT32B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT32B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT33A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT33A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT33B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BAT14A_raw	BAT14B_raw	BAT26A_raw	BAT26B_raw	BAT26C_raw	BAT27A_raw	BAT27B_raw	BAT29A_raw	BAT29B_raw	BAT31A_raw	BAT31B_raw	BAT32A_raw	BAT32B_raw	BAT33A_raw	BAT33B_raw
1911	0.11	0.077	0.589	0.355	NA	0.348	0.434	0.103	0.231	0.54	0.58	0.704	0.97	0.167	0.118
1912	0.055	0.114	0.595	0.418	NA	0.433	0.702	0.349	0.363	0.632	0.319	0.865	1.43	0.434	0.222
1913	0.105	0.173	0.597	0.581	NA	0.326	0.536	0.261	0.24	0.548	0.358	0.888	1.067	0.242	0.248
1914	0.145	0.243	0.826	0.49	NA	0.38	0.516	0.283	1.007	0.617	1.419	1.488	2.21	0.729	0.583
1915	0.072	0.181	0.736	0.545	NA	0.375	0.505	0.348	0.587	0.304	1.091	1.401	1.72	0.559	0.353
1916	0.046	0.074	0.304	0.351	NA	0.244	0.304	0.167	0.229	0.18	0.507	0.684	0.701	0.191	0.124
1917	0.076	0.082	0.611	0.534	NA	0.319	0.402	0.337	0.39	0.16	0.936	0.639	1.104	0.292	0.485
1918	0.101	0.092	0.39	0.62	NA	0.188	0.386	0.206	0.347	0.47	0.729	1.008	0.546	0.645	0.313
1919	0.158	0.194	0.385	0.971	NA	0.248	0.688	0.386	0.395	0.307	1.35	0.807	0.574	0.604	0.574
1920	0.124	0.107	0.404	0.716	NA	0.3	0.393	0.269	0.261	0.455	0.727	0.569	0.524	0.255	0.236
1921	0.097	0.063	0.469	0.363	NA	0.258	0.468	0.205	0.256	0.328	0.574	0.684	0.632	0.337	0.361
1922	0.113	0.069	0.225	0.361	NA	0.219	0.539	0.175	0.201	0.308	0.38	0.582	0.496	0.196	0.256
1923	0.198	0.131	0.334	0.572	NA	0.218	0.572	0.238	0.24	0.32	0.367	0.593	0.475	0.293	0.388
1924	0.388	0.111	0.564	0.749	NA	0.233	0.446	0.442	0.323	0.558	0.966	0.847	0.403	0.348	1.738
1925	0.541	0.141	0.347	0.352	NA	0.26	0.338	0.224	0.179	0.373	0.424	0.511	0.369	0.494	0.791
1926	0.315	0.18	0.524	0.522	NA	0.26	0.306	0.29	0.429	0.361	0.731	0.806	0.434	0.695	1.204
1927	0.243	0.071	1.013	0.385	NA	0.32	0.256	0.284	0.339	0.74	0.892	1.227	1.259	0.69	0.602
1928	0.364	0.07	0.511	0.248	NA	0.295	0.236	0.276	0.194	0.33	0.535	1.183	0.973	0.358	0.404
1929	0.231	0.101	0.243	0.098	NA	0.291	0.169	0.082	0.081	0.108	0.116	0.464	0.644	0.054	0.071
1930	0.629	0.401	1.01	0.55	NA	0.43	0.5	0.197	0.167	0.297	0.171	0.8	0.646	0.289	0.331
1931	0.949	0.244	0.708	0.423	NA	0.384	0.598	0.19	0.225	0.329	0.289	0.535	0.667	0.304	1.095
1932	0.866	0.275	0.646	0.388	NA	0.333	0.459	0.108	0.102	0.371	0.549	0.479	0.555	0.125	0.676
1933	0.996	0.479	1.126	0.375	NA	0.569	0.604	0.279	0.107	0.654	0.516	0.49	0.791	0.129	0.245
1934	0.948	0.464	1.334	0.367	NA	0.746	0.531	0.175	0.236	0.542	0.641	0.545	1.091	0.257	0.285
1935	0.945	0.414	0.742	0.351	NA	0.525	0.405	0.149	0.151	0.382	0.435	0.335	0.873	0.182	0.361
1936	0.679	0.541	0.923	0.516	NA	0.512	0.777	0.251	0.199	0.309	0.292	0.718	0.846	0.191	0.283
1937	0.666	0.476	0.692	0.401	NA	0.465	0.652	0.238	0.167	0.436	0.218	0.522	0.802	0.211	0.133
1938	0.478	0.551	0.111	0.09	NA	0.517	0.502	0.373	0.126	0.686	0.246	0.727	0.748	0.22	0.257
1939	0.549	0.471	0.041	0.048	NA	0.522	0.44	0.381	0.246	0.606	0.235	0.694	0.862	0.114	0.238
1940	0.751	0.54	0.037	0.077	NA	0.304	0.315	0.361	0.126	0.72	0.24	0.55	0.779	0.162	0.234
1941	0.47	0.34	0.121	0.039	NA	0.449	0.315	0.248	0.157	0.414	0.122	0.461	0.758	0.45	0.325
1942	0.576	0.48	0.253	0.077	NA	0.414	0.445	0.356	0.272	0.414	0.134	0.638	1.02	0.58	0.432
1943	0.746	0.766	0.259	0.081	NA	0.442	0.361	0.171	0.173	0.331	0.132	0.408	0.817	0.259	0.28
1944	0.893	0.491	0.671	0.296	NA	0.522	0.632	0.513	0.229	0.714	0.164	0.792	0.783	0.432	0.309
1945	1.198	0.677	0.529	0.311	NA	0.354	0.43	0.285	0.143	0.326	0.076	0.721	0.657	0.201	0.114
1946	0.83	0.597	0.515	0.246	NA	0.347	0.525	0.222	0.171	0.227	0.087	0.621	0.472	0.253	0.16
1947	1.13	0.565	1.08	0.468	NA	0.365	0.621	0.283	0.175	0.419	0.069	0.561	0.429	0.483	0.264
1948	1.761	0.553	0.654	0.209	NA	0.307	0.308	0.144	0.18	0.531	0.263	1.027	0.466	0.414	0.141
1949	0.94	0.606	0.804	0.46	NA	0.381	0.501	0.428	0.184	0.649	0.206	0.751	0.49	0.291	0.212
1950	1.161	0.593	0.826	0.355	NA	0.375	0.243	0.477	0.143	0.372	0.138	0.559	0.367	0.468	0.27
1951	0.736	0.682	0.651	0.232	NA	0.333	0.36	0.192	0.119	0.304	0.169	0.541	0.289	0.322	0.195
1952	0.541	0.578	1.045	0.835	NA	0.304	0.335	0.274	0.145	0.488	0.18	0.462	0.287	0.218	0.13
1953	1.037	0.762	0.664	0.419	NA	0.249	0.391	0.175	0.11	0.21	0.063	0.388	0.228	0.197	0.078
1954	0.721	0.811	0.648	0.229	NA	0.471	0.283	0.172	0.102	0.2	0.169	0.352	0.241	0.289	0.121
1955	0.505	0.551	0.47	0.412	NA	0.241	0.25	0.126	0.085	0.283	0.145	0.498	0.307	0.165	0.192
1956	0.398	0.604	0.399	0.276	NA	0.117	0.138	0.098	0.082	0.196	0.077	0.324	0.207	0.141	0.101
1957	0.219	0.205	0	0.21	NA	0.108	0.117	0.065	0.076	0.079	0.041	0.108	0.067	0.041	0.041
1958	0.248	0.678	0.223	0.3	NA	0.216	0.332	0.14	0.104	0.104	0.158	0.25	0.145	0.238	0.158
1959	0.479	0.514	0.344	0.363	NA	0.246	0.229	0.124	0.137	0.136	0.156	0.236	0.259	0.18	0.15
1960	0.593	0.454	0.563	0.42	NA	0.237	0.144	0.095	0.087	0.279	0.299	0.248	0.446	0.16	0.203
1961	0.686	0.415	0.417	0.186	NA	0.362	0.257	0.072	0.233	0.101	0.265	0.235	0.486	0.1	0.1
1962	0.341	0.147	0.264	0.188	NA	0.217	0.281	0	0.076	0.306	0.147	0.509	0.393	0.065	0.079
1963	0.79	0.192	0.13	0.166	NA	0.23	0.22	0.091	0.153	0.235	0.08	0.253	0.421	0.146	0.123
1964	0.66	0.079	0.188	0.254	NA	0.249	0.296	0.192	0.135	0.308	0.11	0.3	0.444	0.195	0.138
1965	0.534	0.118	0.251	0.204	NA	0.207	0.253	0.208	0.087	0.208	0.118	0.214	0.361	0.104	0.132
1966	0.753	0.221	0.273	0.211	NA	0.286	0.376	0.231	0.152	0.257	0.169	0.307	0.432	0.216	0.171
1967	0.573	0.112	0.222	0.199	NA	0.208	0.305	0.167	0.161	0.154	0.138	0.34	0.505	0.173	0.169
1968	0.405	0.172	0.222	0.177	NA	0.166	0.32	0.097	0.112	0.13	0.058	0.339	0.348	0.265	0.143
1969	0.419	0.208	0.229	0.442	NA	0.194	0.342	0.112	0.134	0.278	0.054	0.41	0.664	0.404	0.1
1970	0.646	0.286	0.319	0.231	NA	0.291	0.352	0.134	0.123	0.229	0.08	0.251	0.528	0.236	0.123
1971	0.362	0.149	0.253	0.175	NA	0.115	0.142	0.039	0.108	0.17	0.055	0.164	0.384	0.089	0.054
1972	0.429	0.2	0.236	0.165	NA	0.185	0.183	0.108	0.126	0.214	0.063	0.189	0.497	0.217	0.087
1973	0.576	0.298	0.339	0.195	NA	0.167	0.151	0.16	0.143	0.295	0.102	0.331	0.463	0.264	0.082
1974	0.145	0.139	0.195	0.202	NA	0.041	0.085	0.063	0.046	0.192	0.024	0.201	0.291	0.051	0.039
1975	0.387	0.198	0.2	0.137	NA	0.078	0.113	0.188	0.061	0.328	0.033	0.352	0.335	0.07	0.037
1976	0.483	0.289	0.328	NA	NA	0.119	0.123	0.13	0.123	0.268	0.078	0.293	0.275	0.121	0.054
1977	0.37	0.278	0.226	NA	NA	0.076	0.089	0.108	0.123	0.172	0.07	0.334	0.296	0.142	0.059
1978	0.501	0.224	0.214	NA	NA	0.115	0.095	0.121	0.182	0.257	0.104	0.425	0.48	0.136	0.087
1979	0.434	0.195	0.154	NA	NA	0.072	0.122	0.12	0.139	0.324	0.086	0.43	0.494	0.119	0.063
1980	0.139	0.068	0.078	NA	NA	0.066	0.079	0.055	0.07	0.165	0.046	0.489	0.466	0.072	0.046
1981	0.358	0.5	0.093	NA	NA	0.077	0.118	0.136	0.151	0.578	0.15	0.625	0.507	0.093	0.061
1982	0.232	0.415	0.05	NA	NA	0.041	0.116	0.089	0.164	0.408	0.173	0.636	0.611	0.106	0.094
1983	0.425	0.417	0.137	NA	NA	0.077	0.138	0.154	0.195	0.415	0.148	0.597	0.287	0.098	0.088
1984	0.317	0.323	0.088	NA	NA	0.084	0.106	0.117	0.188	0.361	0.119	0.578	0.252	0.106	0.08
1985	0.542	0.468	0.188	NA	NA	0.081	0.129	0.111	0.285	0.55	0.125	0.75	0.38	0.119	0.104
1986	0.428	0.362	0.136	NA	NA	0.084	0.147	0.085	0.274	0.238	0.14	0.478	0.277	0.085	0.061
1987	0.628	0.541	0.218	NA	NA	0.091	0.261	0.175	0.298	0.562	0.113	0.621	0.264	0.142	0.149
1988	0.49	1.736	0.128	NA	NA	0.108	0.164	0.152	0.376	0.325	0.153	0.548	0.293	0.125	0.145
1989	0.139	0.951	0.14	NA	NA	0.069	0.186	0.056	0.458	0.39	0.27	0.797	0.333	0	0
1990	0.589	1.007	0.21	NA	NA	0.083	0.156	0.195	1.021	0.265	0.343	0.462	0.354	0.156	0.134
1991	0.395	0.574	0.246	NA	NA	NA	0.154	0.072	0.449	0.451	0.222	0.386	0.208	0.061	0.08
1992	0.74	0.987	0.185	NA	NA	NA	0.087	0.13	0.506	0.457	0.196	0.38	0.236	0.117	0.156
1993	2.905	1.132	0.115	NA	NA	NA	0.178	0.145	0.411	0.304	0.095	0.352	0.247	0.104	0.154
1994	1.972	0.714	0.207	NA	NA	NA	0.151	0.155	0.296	0.243	0.104	0.27	0.19	0.102	0.136
1995	1.819	0.526	0.205	NA	NA	NA	0.154	0.11	0.379	NA	0.067	0.409	0.197	0.108	0.18
1996	1.189	0.79	0.07	NA	NA	NA	0.182	0.111	0.218	NA	0.066	0.482	0.227	0.07	0.114
1997	1.111	0.629	0.139	NA	NA	NA	0.171	0.11	0.425	NA	0.079	0.381	0.233	0.11	0.146
1998	0.889	0.287	0.031	NA	NA	NA	0.136	0.044	0.901	NA	0.034	0.21	0.149	0.052	0.018
1999	0.893	0.353	0.065	NA	NA	NA	0.361	0.049	0.242	NA	0.04	0.141	0.135	0.127	0.186
