# Villanueva-Diaz - Las Bateas - PSME - ITRDB MEXI030
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5197
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5197.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi030-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi030.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi030.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Villanueva-Diaz - Las Bateas - PSME - ITRDB MEXI030
#--------------------
# Investigators
#   Investigators: Villanueva-Diaz, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Las Bateas
#   Location: Coahuila de Zaragoza
#   Northernmost_Latitude: 25.27
#   Southernmost_Latitude: 25.27
#   Easternmost_Longitude: -100.48
#   Westernmost_Longitude: -100.48
#   Elevation_m: 3300
#--------------------
# Data_Collection
#   Collection_Name: MEXI030
#   First_Year: 1780
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BAT14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT26C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT26C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT31A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT31A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT31B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT31B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT32A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT32A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT32B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT32B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT33A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT33A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT33B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BAT14A_raw	BAT14B_raw	BAT26A_raw	BAT26B_raw	BAT26C_raw	BAT27A_raw	BAT27B_raw	BAT29A_raw	BAT29B_raw	BAT31A_raw	BAT31B_raw	BAT32A_raw	BAT32B_raw	BAT33A_raw	BAT33B_raw
1911	0.406	0.296	1.115	1.345	NA	1.541	1.708	0.504	0.933	1.526	1.138	1.696	2.085	0.803	0.753
1912	0.231	0.439	1.885	1.598	NA	1.597	1.981	1.077	1.195	1.652	0.962	1.937	2.793	1.276	0.962
1913	0.396	0.812	2.069	1.815	NA	1.368	1.664	1.269	1.417	1.197	0.94	2.332	2.776	1.272	1.389
1914	0.436	0.773	2.744	1.984	NA	1.638	2.102	1.179	2.425	1.708	2.485	3.484	4.363	2.115	1.963
1915	0.242	0.632	2.263	2.186	NA	1.652	1.915	1.069	1.942	1.052	2.026	3.197	3.94	1.806	1.52
1916	0.047	0.27	0.606	0.888	NA	0.836	0.842	0.341	1.154	0.658	0.837	1.339	2.014	0.576	0.406
1917	0.264	0.326	1.014	1.014	NA	0.839	0.833	0.516	1.477	0.566	1.289	1.235	1.718	0.695	0.604
1918	0.383	0.529	1.159	1.692	NA	1.294	1.576	0.809	1.555	1.465	1.587	2.365	1.671	1.716	1.434
1919	0.555	0.718	1.145	2.476	NA	1.155	1.566	1.036	1.33	1.008	2.26	2.304	1.671	1.529	1.308
1920	0.472	0.444	0.925	1.616	NA	0.968	1.406	0.769	0.865	1.21	1.813	1.655	1.449	1.115	0.863
1921	0.262	0.249	0.897	1.208	NA	0.972	1.3	0.627	0.92	0.843	1.322	1.549	1.495	1.015	1.004
1922	0.29	0.14	0.44	0.68	NA	0.609	1.138	0.539	0.956	0.627	0.904	1.241	0.835	0.658	0.722
1923	0.601	0.405	1.205	1.812	NA	1.011	1.662	1.009	1.212	1.078	1.184	1.829	1.348	1.199	1.165
1924	1.257	0.511	1.663	1.889	NA	1.069	1.463	1.274	1.257	1.388	2.14	2.23	1.207	1.421	3.115
1925	0.9	0.297	1.156	0.799	NA	0.855	0.885	0.75	0.951	0.914	1.154	1.445	1.134	0.824	1.842
1926	1.446	0.666	7.912	1.506	NA	1.174	1.127	1.307	1.589	1.246	1.929	2.229	1.272	2.135	2.802
1927	0.555	0.225	1.865	1.177	NA	1.069	0.868	0.834	1.098	1.533	2.347	2.664	2.435	1.608	1.675
1928	0.783	0.285	1.244	0.826	NA	1.153	0.933	0.934	0.802	0.992	1.149	2.593	1.959	1.003	1.179
1929	0.566	0.231	0.523	0.369	NA	1.068	0.686	0.35	0.35	0.386	0.361	0.992	1.233	0.198	0.227
1930	1.827	0.916	1.931	1.378	NA	1.813	1.486	1.115	1.207	1.033	0.823	1.983	2.067	1.091	1.466
1931	3.016	1.173	1.885	1.455	NA	1.862	1.865	0.947	1.102	1.135	1.044	2.305	2.225	1.05	3.219
1932	1.553	0.586	1.282	0.919	NA	1.097	1.271	0.462	0.477	0.86	0.965	1.046	1.608	0.442	1.21
1933	1.629	0.78	1.93	0.722	NA	1.131	1.113	0.634	0.339	1.083	0.888	1.044	1.723	0.345	0.909
1934	2.426	1.276	2.75	1.061	NA	1.95	1.606	0.746	0.79	1.361	1.432	1.673	2.439	0.697	1.062
1935	3.389	1.555	2.476	0.96	NA	1.768	1.616	0.779	0.975	1.209	1.002	1.269	2.412	0.666	1.074
1936	2.888	1.466	2.318	1.311	NA	1.722	2.037	0.895	1.121	1.1	0.941	1.521	2.223	0.926	0.876
1937	2.806	1.403	2.013	1.305	NA	1.959	2.009	0.9	1.11	1.244	0.774	1.268	2.319	0.739	0.458
1938	1.463	1.145	0.469	0.406	NA	1.47	1.435	0.891	0.641	1.259	0.519	1.382	2.092	0.731	0.659
1939	1.684	1.317	0.111	0.16	NA	1.406	1.292	0.929	0.619	1.22	0.617	1.5	2.2	0.425	0.552
1940	2.192	1.461	0.143	0.552	NA	1.302	1.316	1.104	0.728	1.432	0.686	1.421	1.964	0.702	0.628
1941	1.663	1.438	0.561	0.443	NA	1.359	1.126	0.824	0.937	1.27	0.514	1.458	2.149	1.297	1.315
1942	2.249	1.577	0.796	0.444	NA	1.144	1.129	0.956	0.966	0.914	0.382	1.701	2.391	1.35	1.075
1943	2.485	1.847	0.796	0.501	NA	1.204	1.13	0.536	0.563	0.859	0.313	1.277	2.085	0.873	0.662
1944	2.164	1.888	1.696	1.007	NA	1.318	1.391	1.173	0.921	1.25	0.436	1.636	1.712	1.07	0.643
1945	2.572	1.775	1.328	0.922	NA	1.046	1.222	0.785	0.669	0.751	0.272	1.456	1.371	0.63	0.328
1946	2.87	1.755	1.707	1.16	NA	1.319	1.413	0.959	1.127	0.703	0.339	1.621	1.402	1.037	0.624
1947	3.147	1.76	2.204	1.511	NA	1.197	1.473	0.919	0.694	0.944	0.266	1.348	1.36	1.473	0.91
1948	3.302	1.247	1.912	0.938	NA	0.876	0.944	0.55	0.656	1.069	0.498	1.689	1.063	1.18	0.546
1949	3.886	2	2.416	1.316	NA	1.193	1.286	1.014	1.179	1.635	0.468	1.582	1.13	1.332	0.718
1950	2.804	1.808	1.803	0.986	NA	1.036	0.968	1.188	0.908	1.191	0.453	1.486	1.177	1.059	0.642
1951	2.626	1.891	1.587	0.894	NA	1.034	0.989	0.855	0.744	0.807	0.468	1.115	1.005	1.122	0.817
1952	1.888	1.79	2.14	1.766	NA	0.885	0.766	0.84	0.695	1.027	0.492	0.76	0.889	0.647	0.46
1953	1.794	1.394	1.507	1.111	NA	0.595	0.791	0.563	0.433	0.685	0.223	0.836	0.807	0.604	0.492
1954	1.619	1.671	1.677	0.787	NA	1.022	0.643	0.548	0.779	0.601	0.356	0.856	0.741	0.625	0.546
1955	1.152	1.151	1.467	0.88	NA	0.678	0.617	0.371	0.376	0.575	0.317	1.111	0.704	0.49	0.582
1956	1.423	1.644	1.207	0.788	NA	0.648	0.451	0.393	0.487	0.562	0.304	0.796	0.645	0.52	0.544
1957	0.742	0.787	0	0.829	NA	0.443	0.395	0.263	0.332	0.209	0.071	0.332	0.352	0.164	0.151
1958	1.461	1.714	1.117	1.046	NA	0.869	0.738	0.53	0.555	0.374	0.419	0.657	0.789	0.69	0.783
1959	2.029	1.919	1.232	1.087	NA	0.873	0.651	0.518	0.671	0.575	0.506	0.741	0.94	0.756	0.685
1960	1.141	0.994	1.416	1.067	NA	0.662	0.408	0.33	0.412	0.591	0.648	0.722	1.08	0.41	0.472
1961	2.039	1.093	1.1	0.605	NA	1.051	0.566	0.302	0.731	0.359	0.591	0.729	1.309	0.376	0.335
1962	0.986	0.517	0.671	0.365	NA	0.525	0.462	0	0.347	0.46	0.339	0.787	1.095	0.32	0.348
1963	2.328	0.883	0.225	0.582	NA	0.782	0.858	0.445	0.895	0.654	0.269	0.936	1.222	0.652	0.468
1964	2.753	0.654	0.638	0.819	NA	0.726	0.782	0.657	0.708	0.937	0.427	0.959	1.264	0.789	0.703
1965	2.468	0.587	0.751	0.687	NA	0.691	0.908	0.609	0.757	0.71	0.449	0.785	1.293	0.802	0.72
1966	2.998	0.925	0.736	0.642	NA	0.896	1.18	0.735	0.828	0.816	0.49	0.972	1.408	0.968	0.819
1967	2.049	0.626	0.763	0.654	NA	0.68	1.074	0.608	0.748	0.505	0.442	0.746	1.466	0.751	0.658
1968	1.37	0.8	0.565	0.591	NA	0.598	0.921	0.52	0.827	0.488	0.279	0.86	1.225	0.71	0.542
1969	0.782	0.543	0.526	1.194	NA	0.538	0.833	0.345	0.531	0.606	0.176	0.839	1.378	0.678	0.375
1970	1.569	0.704	0.787	0.761	NA	0.807	0.919	0.514	0.777	0.52	0.226	0.732	1.527	0.733	0.485
1971	0.915	0.535	0.555	0.343	NA	0.449	0.535	0.234	0.468	0.528	0.118	0.371	1.131	0.386	0.236
1972	1.042	0.555	0.727	0.64	NA	0.583	0.76	0.537	0.742	0.64	0.228	0.679	1.501	0.65	0.402
1973	1.263	0.798	0.832	0.706	NA	0.518	0.576	0.603	0.822	0.809	0.379	0.854	1.532	0.731	0.353
1974	0.227	0.236	0.371	0.599	NA	0.089	0.279	0.24	0.255	0.433	0.049	0.393	1	0.158	0.069
1975	0.91	0.673	0.535	0.453	NA	0.231	0.319	0.397	0.466	0.622	0.096	0.641	1.083	0.25	0.11
1976	1.251	0.859	0.824	NA	NA	0.369	0.503	0.534	0.79	0.893	0.296	0.782	1.069	0.534	0.29
1977	1.057	0.85	0.582	NA	NA	0.342	0.417	0.433	0.621	0.752	0.246	0.912	1.198	0.555	0.263
1978	1.308	1.052	0.638	NA	NA	0.32	0.44	0.496	0.865	0.783	0.416	1.039	1.54	0.645	0.4
1979	0.872	0.657	0.359	NA	NA	0.25	0.546	0.671	0.835	0.876	0.321	0.912	1.304	0.544	0.369
1980	0.487	0.377	0.289	NA	NA	0.185	0.448	0.468	0.552	0.628	0.139	0.839	1.104	0.294	0.138
1981	1.266	1.713	0.423	NA	NA	0.268	0.623	0.83	1.089	1.348	0.666	1.538	1.614	0.666	0.329
1982	0.69	1.124	0.05	NA	NA	0.072	0.454	0.503	0.822	1.024	0.477	1.473	1.484	0.419	0.269
1983	1.204	1.177	0.445	NA	NA	0.345	0.723	0.716	1.097	0.934	0.51	1.531	1.145	0.441	0.36
1984	1.031	1.152	0.285	NA	NA	0.263	0.619	0.524	0.875	1.018	0.408	1.35	0.959	0.384	0.248
1985	1.531	1.833	0.444	NA	NA	0.326	0.666	0.901	1.479	1.463	0.678	1.679	1.192	0.604	0.389
1986	1.327	1.354	0.442	NA	NA	0.334	0.751	0.794	1.47	1.005	0.563	1.49	1.062	0.591	0.41
1987	1.866	1.639	0.613	NA	NA	0.412	0.939	1.158	1.727	1.441	0.498	1.902	1.585	0.696	0.608
1988	1.121	2.861	0.317	NA	NA	0.354	0.845	0.664	1.462	1.008	0.453	1.407	1.074	0.35	0.447
1989	0.287	1.394	0.171	NA	NA	0.241	0.478	0.227	0.899	0.684	0.397	0.937	0.708	0	0
1990	1.395	2.186	0.798	NA	NA	0.439	0.8	0.926	2.308	0.803	0.886	1.412	1.141	0.688	0.721
1991	0.74	1.777	0.348	NA	NA	NA	0.3	0.416	1.256	0.938	0.52	0.932	0.598	0.384	0.321
1992	2.054	2.511	0.647	NA	NA	NA	0.551	0.91	1.725	1.188	0.756	1.187	0.859	0.658	0.667
1993	3.743	2.505	0.266	NA	NA	NA	0.616	0.82	1.752	0.734	0.462	0.945	0.628	0.514	0.384
1994	2.794	1.848	0.462	NA	NA	NA	0.589	0.712	1.626	0.761	0.461	0.815	0.617	0.61	0.596
1995	2.154	1.201	0.259	NA	NA	NA	0.574	0.584	1.561	NA	0.209	0.733	0.549	0.578	0.47
1996	1.557	1.079	0.107	NA	NA	NA	0.442	0.473	1.045	NA	0.227	0.751	0.433	0.544	0.604
1997	3.154	2.494	0.514	NA	NA	NA	0.838	0.92	1.725	NA	0.47	1.226	0.886	0.894	0.947
1998	1.009	0.577	0.1	NA	NA	NA	0.339	0.234	1.101	NA	0.135	0.491	0.294	0.264	0.044
1999	1.555	0.81	0.227	NA	NA	NA	0.44	0.228	0.97	NA	0.292	0.645	0.553	0.585	0.582
