# Palmer - Waipoua Forest Dead Trees - AGAU - ITRDB NEWZ080
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/8533
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-8533.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz080-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz080-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz080.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz080.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-02-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-02-10
#--------------------
# Title
#   Study_Name: Palmer - Waipoua Forest Dead Trees - AGAU - ITRDB NEWZ080
#--------------------
# Investigators
#   Investigators: Palmer, J.G.(https://orcid.org/0000-0002-6665-4483); Xiong, L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Waipoua Forest Dead Trees
#   Location: New Zealand
#   Northernmost_Latitude: -35.65
#   Southernmost_Latitude: -35.65
#   Easternmost_Longitude: 173.57
#   Westernmost_Longitude: 173.57
#   Elevation_m: 180
#--------------------
# Data_Collection
#   Collection_Name: NEWZ080
#   First_Year: 1628
#   Last_Year: 1903
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Agathis australis (D. Don) Loudon
#   Common_Name: kauri pine
#   Tree_Species_Code: AGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WFD0541_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0541; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0542_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0542; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0551_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0551; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0552_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0552; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0553_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0553; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0554_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0554; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0561_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0561; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0562_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0562; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0563_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0563; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0564_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0564; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0571_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0571; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0573_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0573; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0581_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0581; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0582_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0582; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0591_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0591; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WFD0592_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WFD0592; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WFD0541_raw	WFD0542_raw	WFD0551_raw	WFD0552_raw	WFD0553_raw	WFD0554_raw	WFD0561_raw	WFD0562_raw	WFD0563_raw	WFD0564_raw	WFD0571_raw	WFD0573_raw	WFD0581_raw	WFD0582_raw	WFD0591_raw	WFD0592_raw
1687	NA	NA	3.01	3.26	NA	NA	NA	NA	NA	2.49	2.32	1.35	NA	2.94	NA	NA
1688	NA	NA	2.43	2.7	NA	NA	NA	NA	NA	2.35	1.94	1.21	NA	3.92	NA	NA
1689	NA	NA	2.57	2.29	NA	NA	NA	NA	NA	2.84	1.28	1.35	NA	4.66	NA	NA
1690	NA	NA	2.02	1.85	NA	NA	NA	NA	NA	2.98	1.45	1.35	NA	2.78	NA	NA
1691	NA	NA	2.65	1.95	NA	NA	NA	NA	NA	3.76	2.06	1.6	NA	2.72	NA	NA
1692	NA	NA	2.98	2.4	NA	NA	NA	NA	NA	4.12	1.64	1.07	NA	2.53	NA	NA
1693	NA	NA	2.84	2.23	NA	NA	NA	NA	NA	3.53	2.32	1.18	NA	1.75	NA	NA
1694	NA	NA	3	2.59	NA	NA	NA	NA	NA	4.75	2.05	2.8	NA	2.56	NA	NA
1695	NA	NA	3.11	2.58	2.07	NA	NA	NA	NA	5.21	1.88	3.6	NA	2.44	NA	NA
1696	NA	NA	2.52	2.38	2.23	NA	NA	NA	NA	3.42	1.26	2.11	NA	2.13	NA	NA
1697	NA	NA	2.66	1.35	2.21	NA	NA	NA	NA	2.92	1.1	1.67	NA	2.82	NA	NA
1698	NA	NA	2.3	1.29	2.24	1.57	NA	NA	NA	3.37	1.14	2.21	NA	4.01	NA	NA
1699	NA	NA	2.46	1.02	1.81	1.19	NA	NA	NA	2.85	1.28	1.98	NA	2.53	NA	NA
1700	NA	NA	2.15	0.7	1.67	1.08	NA	NA	2.02	3.03	2.32	2.02	NA	3.58	NA	NA
1701	NA	NA	2.23	0.92	1.84	1.26	NA	NA	4.44	2.39	2.4	1.4	NA	2.6	NA	NA
1702	NA	NA	2.47	1.07	2.23	2.74	NA	NA	4.5	2.16	2.51	1.41	NA	2.03	NA	NA
1703	NA	NA	1.91	1.04	2.09	2.25	NA	NA	3.82	2.9	3.06	1.82	NA	2.51	NA	NA
1704	NA	NA	1.84	0.96	1.59	1.45	NA	NA	2.42	2.25	2.57	1.75	NA	3.81	NA	NA
1705	NA	NA	2.15	0.87	1.96	1.53	NA	NA	2.9	3.05	2.49	2.52	NA	2.95	NA	NA
1706	NA	NA	2.48	0.86	2.35	1.73	NA	NA	2.09	2.22	1.56	1.68	NA	1.82	NA	NA
1707	NA	NA	1.99	1.11	2.23	1.56	NA	NA	2.41	2.07	1.29	2.05	NA	2.11	NA	NA
1708	NA	NA	2.52	1.19	2.1	1.97	NA	NA	2.29	1.78	1.03	2.1	NA	1.11	NA	NA
1709	NA	NA	2.34	1.31	2.14	2.04	NA	NA	2.67	1.57	0.88	2.67	NA	1.71	NA	NA
1710	NA	NA	2.11	1.93	2.34	2.43	NA	NA	2.88	1.73	1.01	2.78	NA	1.69	NA	NA
1711	NA	NA	2.43	2.1	2.63	2.29	NA	NA	2.24	2.43	1.45	2.98	NA	2.59	NA	NA
1712	NA	NA	2.7	2.48	2.85	2.41	NA	NA	3.11	2.21	1.48	2.41	NA	2.34	NA	NA
1713	NA	NA	1.88	1.53	2.14	2.01	NA	NA	1.89	1.82	2.15	2.04	NA	2.04	NA	NA
1714	NA	NA	2.66	1.88	2.47	2.56	NA	NA	2.63	1.96	1.94	2.28	NA	2	NA	NA
1715	NA	NA	3.09	1.62	2.74	2.38	NA	NA	2.82	1.42	1.17	1.96	NA	2.63	NA	NA
1716	NA	NA	2.2	2.13	2	2.07	NA	NA	2.53	2.25	1.84	2.24	NA	2.86	NA	NA
1717	NA	NA	2.15	1.88	2.19	2.04	NA	NA	2.46	2.66	2.23	1.9	NA	3.97	NA	NA
1718	NA	NA	1.91	1.15	1.54	1.63	NA	NA	2.76	2.66	1.86	1.86	NA	3.27	NA	NA
1719	NA	NA	2.08	1.93	2.29	2.23	NA	NA	2.61	2.26	1.74	2.14	NA	3.07	NA	NA
1720	NA	NA	2.12	1.82	2.36	2.08	NA	NA	2.84	1.78	1.59	2.28	NA	3.6	NA	NA
1721	NA	NA	2.58	2.33	2.78	2.58	NA	NA	2.55	2.02	1.12	1.83	NA	2.97	NA	NA
1722	NA	NA	1.65	1.8	2.12	1.89	NA	NA	2.55	2.15	1.08	1.81	NA	3.39	NA	NA
1723	NA	NA	2.3	2.53	2.68	2.43	NA	NA	3.95	1.66	0.9	1.62	NA	2.71	NA	NA
1724	NA	NA	1.64	1.74	1.45	1.32	NA	NA	1.88	1.29	0.58	0.58	NA	1.16	NA	NA
1725	NA	NA	2.5	2.2	2.43	1.63	NA	NA	1.83	1.94	0.86	1	NA	1.66	NA	NA
1726	NA	NA	2.18	2.25	2.12	1.99	NA	3.55	4.83	2.48	1.04	1.47	NA	1.67	NA	1.12
1727	NA	3.07	1.63	2.16	1.86	1.49	NA	2.95	7.01	2.05	1	1.52	NA	1.75	NA	0.23
1728	NA	3.1	2.45	2.79	2.95	2.4	NA	2.98	3.75	1.88	0.99	1.82	NA	2.25	NA	0.76
1729	NA	3.44	1.2	2.17	2.03	1.79	2.37	3.22	3.12	2.91	1.22	1.54	NA	2.73	NA	1.02
1730	NA	3.17	2.79	2.64	2.61	1.77	1.96	2.88	5.44	2.3	0.74	1.03	NA	2.27	NA	1.38
1731	NA	3.73	2.1	2.3	2.09	1.59	2.25	2.91	4.53	2.6	0.66	1.06	NA	2.02	NA	1.55
1732	NA	3.56	2.32	2.35	2	0.81	2	2.77	3.41	2.43	0.53	1.89	NA	1.79	NA	1.5
1733	NA	4.03	2.57	2.35	2.68	1.91	2.76	3.61	4.77	3.42	1.19	2.88	NA	2.62	NA	0.41
1734	NA	3.73	2.91	2.28	2.63	2.11	3.11	3.6	4.55	3.56	2.98	3.02	NA	1.73	NA	1.49
1735	NA	3.05	1.26	1.15	1.28	1.07	1.81	2.24	2.48	2.16	2.72	2.23	NA	2.18	NA	1.55
1736	3.96	3.13	2.21	1.88	2.07	2.36	3.31	3.09	3.44	3.09	2.35	1.92	NA	2.33	NA	1.91
1737	3.38	2.74	2.74	1.56	1.86	2.47	2.98	2.58	2.67	2.68	1.9	1.86	NA	3.06	NA	1.9
1738	3.31	3.05	3.06	1.98	2.17	3.08	3.32	1.72	2.7	1.92	2.12	1.96	NA	1.87	NA	0.92
1739	2.78	3.07	2.81	2.16	1.82	3.22	3	1.57	2.33	2.02	2.42	2.13	NA	1.83	NA	1.15
1740	1.68	2.09	1.69	1.09	1.08	1.66	1.86	1.29	1.59	1.34	1.27	1.48	NA	0.71	NA	0.36
1741	0.41	2.06	2.22	1.93	1.78	2.8	2.71	1.87	2.12	1.78	1.38	2.11	NA	1.87	NA	1.77
1742	1.13	2.24	2.88	2.65	2.66	3.27	2.8	1.97	2.13	2.07	2.14	3.81	NA	2.41	NA	0.53
1743	0.64	1.67	2.4	1.9	2.08	3.12	2.53	1.69	1.6	1.6	1.44	3.23	NA	1.61	NA	2.03
1744	2.62	2.93	2.44	2.19	2.22	3	3.02	2.05	2.24	2.21	1.59	3.54	NA	3.32	NA	2.23
1745	1.96	2.25	1.98	1.35	1.81	3.02	2.57	1.24	1.38	1.7	1.79	3.69	NA	1.55	NA	1.98
1746	2.63	2.74	2.08	1.67	2.46	3.11	3.3	2.1	2.36	3.12	2.46	2.62	NA	2.88	NA	2.4
1747	2.21	2.45	2.83	1.58	2.79	3.63	3.64	2.13	2.67	4.88	3.18	2.69	NA	3.21	NA	2.17
1748	1.28	1.73	2.62	1.43	2.26	2.73	2.86	1.73	1.95	4.21	2.49	1.84	NA	1.95	NA	1.4
1749	2.77	2.92	1.76	1.11	1.47	1.7	2.3	1.67	1.62	3.5	2.06	1.68	NA	2.35	NA	1.47
1750	2.02	1.76	1.71	0.53	1.06	0.86	2.31	0.86	1.03	4.01	2.17	1.53	NA	0.88	NA	0.96
1751	2.68	2.82	2.84	1.71	2.17	2.8	2.63	1.43	1.34	4.92	2.48	1.16	NA	2.14	NA	2.65
1752	3.18	3.86	2.58	1.66	1.33	2.11	2.91	1.23	1.45	5.16	2.13	1.16	NA	2.48	NA	3.32
1753	3.75	3.64	1.76	1.48	1.85	1.2	3.1	1.3	1.24	3.59	1.78	1.29	NA	2.64	NA	2.93
1754	2.9	3.48	2.12	1.46	2.08	1.82	3.22	2.15	1.89	4.66	2.46	1.44	NA	2.85	NA	2.19
1755	3.7	3.85	2.66	2.3	3.15	2.67	2.62	1.55	1.48	3.61	2.55	1.52	NA	3.51	NA	2.77
1756	3.2	3.39	1.31	1.69	1.99	1.51	2.9	2.74	1.69	3.57	2.39	1.37	NA	2.59	1.68	3.23
