# Boswijk - Sinton Road House - AGAU - ITRDB NEWZ100
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13915
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13915.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz100-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz100-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz100.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz100.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-08-16
#--------------------
# File_Last_Modified_Date
#   Date: 2012-08-16
#--------------------
# Title
#   Study_Name: Boswijk - Sinton Road House - AGAU - ITRDB NEWZ100
#--------------------
# Investigators
#   Investigators: Boswijk, G.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Nature Climate Change
#   Published_Title: Multi-centennial tree-ring record of ENSO- related activity in New Zealand
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/nclimate1374
#   Full_Citation: Anthony M. Fowler, Gretel Boswijk, Andrew M. Lorrey, Joelle Gergis, Maryann Pirie, Shane P.J. McCloskey, Jonathan G. Palmer, and Jan Wunder. 2012. Multi-centennial tree-ring record of ENSO-related activity in New Zealand. 
Nature Climate Change 2: 172 - 176.
DOI: 10.1038/nclimate1374
#   Abstract: It is not known how global warming will affect the El Niño/Southern Oscillation (ENSO). The instrumental record is too short to discern centennial-scale trends and modelling results are inconclusive1, 2, 3, 4, 5. Proxy reconstructions indicate that ENSO activity was relatively high during the late twentieth century6, 7, 8, 9, 10, but whether this was unusual in the millennial context remains uncertain. Here we present insights into these issues derived from rings of the kauri tree (Agathis australis), a rare long-lived conifer endemic to the forests of northern New Zealand. Our results indicate that the twentieth century was the most ‘ENSO-active’ century of the past 500 years, but may not be unique in the context of the past 700 years, and that ENSO activity comparable to or elevated above that experienced during the late twentieth century is plausible under warmer-than-present conditions. We also find evidence that there may have been significant changes in the ENSO teleconnection to the New Zealand region during the fourteenth and fifteenth centuries, and of multi-decadal fluctuations in ENSO-related activity building up to the present day. Although these two features may delay the expression of increased ENSO activity in the New Zealand region, our results indicate that New Zealand climate is likely to be more dominated by ENSO-related inter-annual variability as the world continues to warm.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sinton Road House
#   Location: New Zealand
#   Northernmost_Latitude: -36.7833
#   Southernmost_Latitude: -36.7833
#   Easternmost_Longitude: 174.6333
#   Westernmost_Longitude: 174.6333
#   Elevation_m: 20
#--------------------
# Data_Collection
#   Collection_Name: NEWZ100
#   First_Year: 1711
#   Last_Year: 1903
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Agathis australis (D. Don) Loudon
#   Common_Name: kauri pine
#   Tree_Species_Code: AGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SNR001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNR001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNR003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNR003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNR010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNR010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNR011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNR011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNR013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNR013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SNR001_raw	SNR003_raw	SNR010_raw	SNR011_raw	SNR013_raw
1845	0.6	NA	NA	0.54	0.99
1846	0.34	NA	NA	0.31	0.88
1847	0.48	NA	NA	0.63	0.8
1848	0.49	NA	NA	0.43	0.78
1849	0.48	NA	NA	0.44	0.73
1850	0.6	NA	NA	0.45	1.08
1851	0.81	NA	NA	0.52	0.99
1852	0.63	NA	NA	0.67	0.82
1853	0.98	NA	NA	0.82	1.05
1854	0.78	NA	NA	0.55	0.54
1855	0.39	NA	NA	0.35	0.4
1856	0.68	NA	NA	NA	1.29
1857	0.59	NA	NA	NA	0.67
1858	0.56	NA	NA	NA	0.99
1859	0.49	NA	NA	NA	0.82
1860	0.58	NA	NA	NA	0.98
1861	0.48	NA	NA	NA	0.59
1862	0.63	NA	NA	NA	0.98
1863	0.57	NA	NA	NA	0.77
1864	0.32	NA	NA	NA	1.03
1865	0.56	NA	NA	NA	0.63
1866	0.59	NA	NA	NA	0.64
1867	0.39	NA	NA	NA	0.2
1868	0.64	NA	NA	NA	0.68
1869	0.65	NA	NA	NA	0.87
1870	0.63	NA	NA	NA	0.63
1871	0.47	NA	NA	NA	0.81
1872	0.62	NA	NA	NA	0.58
1873	0.73	NA	NA	NA	0.44
1874	0.65	NA	NA	NA	0.45
1875	0.51	NA	NA	NA	0.54
1876	0.71	NA	NA	NA	0.79
1877	0.64	NA	NA	NA	0.71
1878	0.71	NA	NA	NA	0.63
1879	0.84	NA	NA	NA	0.71
1880	0.64	NA	NA	NA	0.76
1881	0.6	NA	NA	NA	0.65
1882	0.59	NA	NA	NA	0.91
1883	0.69	NA	NA	NA	1.21
1884	0.93	NA	NA	NA	1.63
1885	0.82	NA	NA	NA	0.75
1886	0.53	NA	NA	NA	0.72
1887	0.69	NA	NA	NA	0.8
1888	0.47	NA	NA	NA	1.05
1889	0.85	NA	NA	NA	0.86
1890	0.54	NA	NA	NA	0.62
1891	0.73	NA	NA	NA	1.27
1892	0.71	NA	NA	NA	1.26
1893	0.67	NA	NA	NA	1.39
1894	0.54	NA	NA	NA	0.92
1895	0.68	NA	NA	NA	1.24
1896	0.46	NA	NA	NA	0.74
1897	0.65	NA	NA	NA	1.07
1898	0.5	NA	NA	NA	0.65
1899	0.35	NA	NA	NA	0.57
1900	0.38	NA	NA	NA	0.75
1901	0.54	NA	NA	NA	0.78
1902	0.82	NA	NA	NA	1.19
1903	0.58	NA	NA	NA	0.89
