# Wunder - 16 Maritime Terrace, Birkenhead - AGAU - ITRDB NEWZ105
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13929
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13929.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz105-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz105-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz105.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz105.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-08-20
#--------------------
# File_Last_Modified_Date
#   Date: 2012-08-20
#--------------------
# Title
#   Study_Name: Wunder - 16 Maritime Terrace, Birkenhead - AGAU - ITRDB NEWZ105
#--------------------
# Investigators
#   Investigators: Wunder, J.; Boswijk, G.; Crossley, P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-24. NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Nature Climate Change
#   Published_Title: Multi-centennial tree-ring record of ENSO- related activity in New Zealand
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/nclimate1374
#   Full_Citation: Anthony M. Fowler, Gretel Boswijk, Andrew M. Lorrey, Joelle Gergis, Maryann Pirie, Shane P.J. McCloskey, Jonathan G. Palmer, and Jan Wunder. 2012. Multi-centennial tree-ring record of ENSO-related activity in New Zealand. 
Nature Climate Change 2: 172 - 176.
DOI: 10.1038/nclimate1374
#   Abstract: It is not known how global warming will affect the El Niño/Southern Oscillation (ENSO). The instrumental record is too short to discern centennial-scale trends and modelling results are inconclusive1, 2, 3, 4, 5. Proxy reconstructions indicate that ENSO activity was relatively high during the late twentieth century6, 7, 8, 9, 10, but whether this was unusual in the millennial context remains uncertain. Here we present insights into these issues derived from rings of the kauri tree (Agathis australis), a rare long-lived conifer endemic to the forests of northern New Zealand. Our results indicate that the twentieth century was the most ‘ENSO-active’ century of the past 500 years, but may not be unique in the context of the past 700 years, and that ENSO activity comparable to or elevated above that experienced during the late twentieth century is plausible under warmer-than-present conditions. We also find evidence that there may have been significant changes in the ENSO teleconnection to the New Zealand region during the fourteenth and fifteenth centuries, and of multi-decadal fluctuations in ENSO-related activity building up to the present day. Although these two features may delay the expression of increased ENSO activity in the New Zealand region, our results indicate that New Zealand climate is likely to be more dominated by ENSO-related inter-annual variability as the world continues to warm.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: 16 Maritime Terrace, Birkenhead
#   Location: New Zealand
#   Northernmost_Latitude: -36.8167
#   Southernmost_Latitude: -36.8167
#   Easternmost_Longitude: 174.7333
#   Westernmost_Longitude: 174.7333
#   Elevation_m: 48
#--------------------
# Data_Collection
#   Collection_Name: NEWZ105
#   First_Year: 1163
#   Last_Year: 1475
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Agathis australis (D. Don) Loudon
#   Common_Name: kauri pine
#   Tree_Species_Code: AGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BIR033_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR033; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR035_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR035; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR038_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR038; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR045_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR045; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR057_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR057; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR088_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR088; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR137_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR137; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR138_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR138; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR153_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR153; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BIR166_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BIR166; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BIR033_raw	BIR035_raw	BIR038_raw	BIR045_raw	BIR052_raw	BIR057_raw	BIR088_raw	BIR137_raw	BIR138_raw	BIR153_raw	BIR166_raw
1151	NA	0.37	0.37	0.58	NA	NA	0.34	NA	NA	NA	NA
1152	NA	0.54	0.5	0.74	NA	NA	0.6	NA	NA	NA	NA
1153	NA	0.35	0.3	0.54	NA	NA	0.39	NA	NA	NA	NA
1154	NA	0.46	0.39	0.54	NA	NA	0.49	NA	NA	NA	NA
1155	NA	0.55	0.46	0.55	NA	NA	0.52	NA	NA	NA	NA
1156	NA	0.32	0.27	0.43	NA	NA	0.37	NA	NA	NA	NA
1157	NA	0.43	0.33	0.51	NA	NA	0.44	NA	NA	NA	NA
1158	NA	0.21	0.13	0.31	NA	NA	0.23	NA	NA	NA	NA
1159	NA	0.83	0.61	0.89	NA	NA	0.9	NA	NA	NA	NA
1160	NA	0.53	0.36	0.69	NA	NA	0.57	NA	NA	NA	NA
1161	NA	0.66	0.53	0.83	NA	NA	0.7	NA	NA	NA	NA
1162	NA	0.53	0.35	0.64	NA	NA	0.52	NA	NA	NA	NA
1163	NA	0.38	0.25	0.56	NA	NA	0.35	NA	NA	0.63	NA
1164	NA	0.61	0.45	0.78	NA	NA	0.62	NA	NA	1.13	NA
1165	NA	0.31	0.22	0.5	NA	NA	0.35	NA	NA	0.91	NA
1166	NA	0.66	0.57	0.94	NA	NA	0.74	NA	NA	1.46	NA
1167	NA	0.39	0.3	0.68	NA	NA	0.41	NA	NA	0.66	0.76
1168	NA	0.58	0.54	0.74	NA	NA	0.62	NA	NA	1.28	1.5
1169	NA	0.31	0.36	0.48	NA	NA	0.31	NA	NA	1.32	1.53
1170	NA	0.52	0.67	0.78	NA	NA	0.54	NA	NA	1.04	1.18
1171	NA	0.37	0.47	0.64	NA	NA	0.35	NA	NA	0.96	1.18
1172	NA	0.23	0.37	0.52	NA	NA	0.25	NA	NA	1.14	1.34
1173	NA	0.28	0.42	0.47	NA	NA	0.28	NA	NA	1.19	1.34
1174	NA	0.25	0.37	0.46	NA	NA	0.31	NA	NA	0.4	0.35
1175	NA	0.29	0.55	0.61	NA	NA	0.38	NA	NA	0.83	0.91
1176	NA	0.48	0.73	0.62	NA	NA	0.49	NA	NA	1.15	1.22
1177	NA	0.29	0.48	0.36	NA	NA	0.29	NA	NA	0.69	0.62
1178	NA	0.43	0.67	0.49	NA	NA	0.42	NA	NA	0.33	0.27
1179	NA	0.36	0.51	0.42	NA	NA	0.33	NA	NA	0.7	0.53
1180	NA	0.54	0.73	0.53	NA	NA	0.44	NA	NA	0.88	0.58
1181	NA	0.39	0.59	0.36	NA	NA	0.4	NA	NA	0.66	0.5
1182	NA	0.7	0.91	0.61	NA	NA	0.6	NA	NA	0.86	0.53
1183	NA	0.55	0.76	0.56	NA	NA	0.53	NA	NA	0.86	0.61
1184	NA	0.32	0.38	0.33	NA	NA	0.34	NA	NA	0.58	0.39
1185	NA	0.6	0.68	0.54	NA	NA	0.59	NA	NA	0.75	0.5
1186	NA	0.3	0.35	0.24	NA	NA	0.27	NA	NA	0.35	0.22
1187	NA	1.18	1.24	0.79	NA	NA	1.05	NA	NA	1.43	0.74
1188	NA	0.6	0.68	0.28	NA	NA	0.39	NA	NA	1.04	0.7
1189	NA	0.74	0.9	0.32	NA	NA	0.63	NA	NA	0.85	0.43
1190	NA	0.9	1.02	0.52	NA	NA	0.83	NA	NA	1.43	0.93
1191	NA	0.54	0.64	0.3	NA	NA	0.5	NA	NA	0.96	0.79
1192	NA	0.65	0.76	0.3	NA	NA	0.6	NA	NA	0.75	0.56
1193	NA	0.51	0.71	0.23	NA	NA	0.48	NA	NA	0.67	0.75
1194	NA	0.85	0.96	0.56	NA	NA	0.81	NA	NA	0.9	1.01
1195	NA	0.96	1.06	0.36	NA	NA	0.95	NA	NA	1.62	1.45
1196	NA	0.56	0.76	0.29	NA	NA	0.6	NA	NA	1.15	0.96
1197	NA	0.49	0.65	0.25	NA	NA	0.46	NA	NA	0.54	0.48
1198	NA	0.58	0.73	0.32	NA	NA	0.53	NA	NA	0.75	0.75
1199	NA	0.52	0.61	0.3	NA	NA	0.5	NA	NA	0.97	1.06
1200	NA	0.77	0.86	0.43	NA	NA	0.67	NA	NA	1.56	1.65
1201	NA	0.31	0.16	0.18	NA	NA	0.33	NA	NA	1.15	1.22
1202	NA	0.91	1	0.53	NA	NA	0.82	NA	NA	1.56	1.54
1203	NA	0.33	0.41	0.24	NA	NA	0.37	NA	NA	0.87	0.87
1204	NA	0.76	0.74	0.46	NA	NA	0.72	NA	NA	1.18	1.12
1205	NA	0.85	0.79	0.55	NA	NA	0.8	NA	NA	1.45	1.42
1206	NA	0.16	0.13	0	NA	NA	0.1	NA	NA	0.45	0.42
1207	NA	0.51	0.38	0.31	NA	NA	0.46	NA	NA	0	0.16
1208	NA	0.5	0.47	0.25	NA	NA	0.49	NA	NA	0.39	0.33
1209	NA	1.07	0.98	0.55	NA	NA	0.85	NA	NA	1.01	1.07
1210	NA	1.07	0.88	0.44	NA	NA	0.92	NA	NA	1.29	1.68
1211	NA	0.85	0.71	0.42	NA	NA	0.75	NA	NA	1.23	1.41
1212	NA	0.59	0.46	0.32	NA	NA	0.58	NA	NA	0.24	0.45
1213	NA	0.68	0.52	0.42	NA	NA	0.65	NA	NA	0.52	0.49
1214	NA	0.82	0.66	0.47	NA	NA	0.8	NA	NA	0.48	0.52
1215	NA	0.53	0.41	0.33	NA	NA	0.5	NA	NA	0.58	0.65
1216	NA	0.59	0.61	0.45	NA	NA	0.64	NA	NA	0.83	0.56
1217	NA	0.87	0.8	0.6	NA	NA	0.85	NA	NA	1.11	0.9
1218	NA	0.68	0.6	0.51	NA	NA	0.72	NA	NA	1.44	1.41
1219	NA	0.3	0.26	0.24	NA	NA	0.38	NA	NA	0.45	0.14
1220	NA	0.71	0.61	0.62	NA	NA	0.68	NA	NA	1.04	1.06
1221	NA	0.35	0.38	0.33	NA	NA	0.37	NA	NA	1.01	0.89
1222	NA	0.87	0.85	0.86	NA	NA	0.87	NA	NA	1.61	1.28
1223	NA	0.7	0.59	0.7	NA	NA	0.73	NA	NA	1.19	0.78
1224	NA	0.43	0.45	0.49	NA	NA	0.43	NA	NA	1.4	1.07
1225	NA	0.74	0.7	0.87	NA	NA	0.69	NA	NA	2.17	1.88
1226	NA	0.54	0.46	0.91	NA	NA	0.63	NA	NA	1.73	1.37
1227	NA	0.64	0.62	0.83	NA	NA	0.67	NA	NA	1.76	1.74
1228	NA	0.4	0.46	0.61	NA	NA	0.49	NA	NA	NA	1.79
1229	NA	0.92	0.95	1.27	NA	NA	0.96	NA	NA	NA	2.51
1230	NA	0.76	0.63	1.24	NA	NA	0.94	NA	NA	NA	2.21
1231	NA	0.66	0.6	0.89	NA	NA	0.82	NA	NA	NA	1.85
1232	NA	0.87	0.86	1.32	NA	NA	1.01	NA	NA	NA	NA
1233	NA	0.43	0.33	0.46	NA	NA	0.5	NA	NA	NA	NA
1234	NA	0.77	0.68	0.87	NA	NA	0.84	NA	NA	NA	NA
1235	NA	0.49	0.49	0.57	NA	NA	0.5	NA	NA	NA	NA
1236	NA	1.02	0.94	1.24	NA	NA	1.25	NA	NA	NA	NA
1237	NA	0.49	0.37	0.3	NA	NA	0.53	NA	NA	NA	NA
1238	NA	0.6	0.72	0.63	NA	NA	0.79	NA	NA	NA	NA
1239	NA	0.81	0.83	1	NA	NA	1.14	NA	NA	NA	NA
1240	NA	0.86	0.86	0.86	NA	NA	1.07	NA	NA	NA	NA
1241	NA	1.13	1	1.19	NA	NA	1.55	NA	NA	NA	NA
