# Lamarche - Holly Range Road - PHAS - ITRDB AUSL005
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3834
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3834.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl005-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ausl005-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl005.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ausl005.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Lamarche - Holly Range Road - PHAS - ITRDB AUSL005
#--------------------
# Investigators
#   Investigators: Lamarche, V.C.; Campbell, D.A.; Bird, T.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Holly Range Road
#   Location: Australia
#   Northernmost_Latitude: -42.77
#   Southernmost_Latitude: -42.77
#   Easternmost_Longitude: 146.07
#   Westernmost_Longitude: 146.07
#   Elevation_m: 400
#--------------------
# Data_Collection
#   Collection_Name: AUSL005
#   First_Year: 1675
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Phyllocladus aspleniifolius (Labill.) Hook. f.
#   Common_Name: celery top pine
#   Tree_Species_Code: PHAS
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HR0601_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0601; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0602_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0602; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0603_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0603; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0621_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0621; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0622_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0622; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0623_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0623; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0631_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0631; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0632_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0632; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0633_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0633; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0641_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0641; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0642_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0642; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0643_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0643; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HR0601_raw	HR0602_raw	HR0603_raw	HR0621_raw	HR0622_raw	HR0623_raw	HR0631_raw	HR0632_raw	HR0633_raw	HR0641_raw	HR0642_raw	HR0643_raw
1853	0.98	0.8	0.81	0.65	0.57	1.02	1.42	0.96	1.08	1.03	0.66	0.42
1854	0.71	0.57	0.57	0.47	0.34	0.77	0.77	0.53	0.5	0.53	0.24	0.14
1855	0.68	0.52	0.56	0.48	0.39	1.2	1.39	0.83	1.02	0.6	0.39	0.28
1856	0.92	0.54	0.61	0.4	0.38	1.03	1.27	0.72	0.72	0.71	0.64	0.54
1857	1.32	0.66	0.81	0.69	0.74	1.06	1.71	1.27	1.33	1.08	0.97	0.64
1858	0.98	0.47	0.5	0.35	0.52	0.72	0.9	0.63	0.67	0.52	0.15	0.13
1859	1.2	0.55	0.62	0.68	0.72	0.98	1.37	0.95	0.95	0.65	0.37	0.29
1860	0.82	0.41	0.25	0.25	0.31	0.33	0.8	0.49	0.49	0.26	0.03	0
1861	0.67	0.46	0.37	0.53	0.52	0.7	1.23	0.97	1.2	0.48	0.26	0.31
1862	1.05	0.84	0.73	0.71	1.06	1.16	1.49	1.03	1.47	0.56	0.44	0.47
1863	0.73	0.61	0.48	0.59	0.67	0.99	1.2	0.57	0.81	0.4	0.17	0.1
1864	0.75	0.75	0.57	0.58	0.78	1.21	1.24	0.61	1.03	0.68	0.56	0.47
1865	0.61	0.72	0.52	0.58	0.67	1.35	1.29	0.72	1	0.66	0.42	0.35
1866	0.3	0.56	0.34	0.15	0.28	0.51	0.45	0.24	0.42	0.39	0.1	0.12
1867	0.57	0.68	0.58	0.54	0.55	1.28	1.24	0.51	0.91	0.63	0.53	0.46
1868	1.12	0.8	0.85	0.69	0.49	1.21	0.95	0.24	0.59	0.49	0.44	0.52
1869	0.78	0.59	0.49	0.42	0.31	0.67	1.1	0.61	0.97	0.55	0.26	0.38
1870	0.75	0.61	0.46	0.58	0.39	0.62	0.61	0.35	0.54	0.34	0.17	0.26
1871	1.21	1.03	0.72	0.89	0.39	0.84	1.31	0.84	1.22	0.52	0.57	0.68
1872	0.8	0.63	0.4	0.47	0.41	0.69	0.61	0.3	0.58	0.29	0.22	0.36
1873	0.73	0.77	0.68	0.77	0.64	0.8	1.41	0.74	1.22	0.5	0.51	1
1874	0.67	0.76	0.64	0.65	0.66	0.64	1.24	0.76	1.06	0.56	0.39	0.82
1875	0.69	0.76	0.74	0.83	0.76	0.74	1.41	0.85	1.03	0.62	0.4	0.79
1876	0.88	0.68	0.98	0.96	0.72	0.69	1.15	0.6	1.01	0.36	0.31	0.66
1877	0.87	0.65	0.99	0.99	0.88	0.9	1.3	0.85	1.15	0.42	0.58	0.86
1878	0.81	0.61	0.8	0.98	0.53	0.4	1.28	0.71	0.99	0.36	0.74	0.62
1879	0.64	0.61	0.78	0.81	0.6	0.51	1.05	0.7	0.94	0.43	0.63	0.62
1880	0.52	0.33	0.53	0.57	0.33	0.34	1.03	0.57	0.78	0.18	0.24	0.52
1881	0.7	0.6	0.59	0.97	0.64	0.71	1.26	1.1	1.18	0.37	0.48	0.7
1882	0.45	0.32	0.35	0.69	0.42	1.02	0.79	0.8	0.61	0.21	0.47	0.39
1883	0.75	0.59	0.53	1.08	0.38	0.85	1.41	0.99	1	0.41	0.75	0.77
1884	1.1	0.85	0.73	0.93	0.56	1.06	1.37	1.17	1.1	0.98	1.07	1.11
1885	0.8	0.52	0.45	0.67	0.31	0.63	0.76	0.6	0.6	0.54	0.35	0.44
1886	0.74	0.58	0.64	0.62	0.27	0.52	1.09	0.84	0.85	0.58	0.42	0.72
1887	0.62	0.45	0.49	0.43	0.19	0.5	0.8	0.61	0.64	0.39	0.16	0.43
1888	0.58	0.61	0.53	0.8	0.43	0.77	1.1	1.02	1	0.79	0.39	0.92
1889	0.45	0.28	0.44	0.46	0.07	0.55	0.46	0.3	0.45	0.37	0.06	0.37
1890	0.47	0.4	0.44	0.38	0.17	0.61	0.52	0.37	0.52	0.38	0.08	0.28
1891	0.53	0.59	0.52	0.8	0.45	0.85	0.87	0.74	0.88	0.73	0.29	0.47
1892	0.64	0.63	0.56	0.87	0.49	0.72	0.62	0.5	0.68	0.86	0.74	0.56
1893	0.77	0.85	0.73	1.3	0.77	0.64	0.74	0.92	0.84	0.69	0.72	0.49
1894	0.68	1.02	0.58	0.7	0.38	0.26	0.73	0.7	0.75	0.49	0.64	0.52
1895	1.1	1.54	0.89	1.49	0.47	0.96	1.32	1.34	1.39	0.56	1.08	1.16
1896	0.91	1.2	0.74	1.04	0.36	0.89	1.12	0.95	1.05	0.68	0.91	0.81
1897	0.85	0.9	0.5	1.22	0.52	0.91	0.97	0.83	0.71	0.63	0.76	0.42
1898	0.7	0.72	0.32	0.85	0.34	0.68	0.84	0.61	0.82	0.4	0.42	0.14
1899	0.76	0.66	0.36	0.85	0.46	0.63	0.83	0.79	0.84	0.42	0.31	0
1900	0.85	0.79	0.32	1.03	0.42	0.65	1.14	0.8	0.9	0.51	0.38	0.19
1901	0.71	0.71	0.32	1.3	0.76	0.95	1.47	0.91	1.09	0.59	0.63	0.23
1902	1.09	0.94	0.48	1.23	0.65	0.91	1.48	0.95	1.07	0.63	0.59	0.26
1903	0.67	0.55	0.5	1.11	0.55	0.99	1.03	0.69	0.75	0.66	0.45	0.2
1904	0.94	0.68	0.55	1.45	0.58	0.64	1.57	0.93	1.25	0.56	0.72	0.38
1905	0.73	0.59	0.37	1.57	0.74	0.71	1.24	0.68	1.12	0.44	0.63	0.32
1906	1.1	0.92	0.51	1.72	0.78	0.82	1.47	1.03	1.02	0.52	0.85	0.35
1907	1.07	0.82	0.62	1.67	0.89	0.8	1.48	1.05	0.94	0.63	0.88	0.5
1908	0.32	0.14	0.17	0.78	0.23	0.4	0.34	0.27	0.24	0.04	0.08	0.03
1909	0.78	0.54	0.52	1.49	0.61	0.84	0.69	0.51	0.3	0.26	0.29	0.19
1910	0.5	0.35	0.36	1.17	0.33	0.61	0.35	0.09	0.09	0	0	0
1911	0.73	0.7	0.51	1.56	0.86	0.92	0.36	0.16	0.35	0.13	0.2	0.06
1912	0.44	0.49	0.47	1.11	0.42	0.71	0.69	0.51	0.39	0.24	0.32	0.16
1913	0.96	1.1	0.84	1.79	1.27	1.19	1.18	0.86	0.83	0.62	0.59	0.43
1914	0.51	0.54	0.37	1.46	0.48	1.08	0.39	0.28	0.27	0.71	0.35	0.17
1915	0.85	0.65	0.6	1.52	0.96	1.4	0.89	0.66	0.55	0.73	0.46	0.43
1916	0.63	0.58	0.59	1.19	0.52	1.19	0.48	0.47	0.41	0.99	0.55	0.74
1917	0.54	0.6	0.57	1.37	0.58	1.03	0.8	0.77	0.68	0.79	0.54	0.69
1918	0.53	0.58	0.43	1.17	0.53	0.88	0.44	0.32	0.39	0.37	0.6	0.52
1919	1.02	0.71	0.47	1.95	0.76	1.51	0.65	0.81	0.53	0.44	0.58	0.5
1920	0.84	0.62	0.39	1.68	0.6	0.92	0.65	0.44	0.45	0.39	0.63	0.37
1921	0.75	0.46	0.39	1.78	0.46	0.82	0.56	0.51	0.44	0.24	0.58	0.38
1922	0.7	0.53	0.46	1.8	0.59	1.02	0.88	0.9	0.72	0.4	0.69	0.33
1923	0.95	0.67	0.5	2.07	1.01	1.25	0.93	1.02	0.81	0.74	1.14	0.51
1924	0.98	0.74	0.65	1.87	0.8	1.21	1.13	1.28	0.92	1.16	1.46	0.6
1925	1	0.85	0.66	1.95	0.8	1.25	0.91	1.07	0.57	0.91	1.02	0.4
1926	0.88	0.69	0.58	1.82	0.55	1.2	1.1	1.42	0.67	0.99	0.81	0.54
1927	0.87	0.84	0.6	1.78	0.62	1.2	1.21	1.04	0.72	0.87	0.83	0.49
1928	0.74	0.6	0.45	1.01	0.31	0.97	0.83	0.99	0.41	0.73	0.72	0.38
1929	0.87	0.86	0.8	1.99	0.35	1.1	1.14	1.2	0.59	0.96	0.65	0.58
1930	0.82	0.66	0.73	1.57	0.23	1.2	0.82	1.11	0.42	0.93	0.47	0.42
1931	1	0.75	0.25	1.98	0.7	1.5	1.1	1.42	0.56	1.16	0.5	0.56
1932	0.95	0.79	0.43	2.63	1.43	1.95	1.38	1.11	0.68	1.02	0.45	0.45
1933	0.88	0.71	0.38	2.28	1.33	1.97	1.15	1.15	0.9	1.07	0.46	0.49
1934	1.09	0.41	0.59	2.69	1.12	1.69	0.38	0.39	0.3	0.31	0.07	0.15
1935	0.96	0.59	0.74	2.78	1.09	1.58	0.53	0.8	0.34	0.63	0.18	0.32
1936	0.77	0.49	0.48	2.28	1.05	1.36	0.33	0.45	0.14	0.32	0.13	0.05
1937	0.79	0.96	0.67	2.72	1.23	1.97	0.46	0.7	0.39	0.56	0.27	0.17
1938	0.66	0.77	0.54	2.15	0.9	1.84	0.2	0.48	0.3	0.49	0.15	0.19
1939	0.71	0.64	0.6	2.13	1.02	1.55	0.64	1.07	0.7	0.67	0.2	0.26
1940	1.06	1.06	0.78	2.58	1.45	1.73	0.52	0.95	0.68	0.8	0.29	0.25
1941	0.69	0.69	0.59	2.09	0.89	1.38	0.62	1.04	0.71	0.67	0.36	0.28
1942	1.18	1	0.84	2.89	1.52	1.9	1.2	1.64	1.09	1.25	0.52	0.48
1943	0.78	0.83	0.59	2.36	1.03	1.43	0.5	0.73	0.53	0.93	0.43	0.39
1944	0.77	0.96	0.65	2.35	1.23	1.47	0.77	1.1	0.65	0.87	0.45	0.6
1945	0.99	1.22	0.63	2.5	1.37	1.19	0.7	1.04	0.55	0.76	0.71	0.72
1946	0.49	0.79	0.22	1.73	0.87	0.71	0.38	0.51	0.36	0.26	0.49	0.37
1947	0.71	0.92	0.35	2.14	0.79	0.85	0.59	0.87	0.42	0.53	0.69	0.57
1948	0.63	0.73	0.28	2.17	0.92	1.05	0.72	0.75	0.63	0.52	0.55	0.48
1949	1.02	0.87	0.44	2.48	1.24	1.81	1.15	1.23	0.92	0.8	1	0.77
1950	0.67	0.46	0.33	1.47	0.93	1.13	0.81	0.7	0.56	0.34	0.55	0.51
1951	0.52	0.44	0.24	1.33	0.62	1.38	0.66	0.53	0.51	0.34	0.64	0.31
1952	0.96	0.58	0.65	1.98	1.03	2.06	1.36	1.08	0.96	0.85	1.17	0.61
1953	0.35	0.26	0.19	1.88	0.4	1.26	0.71	0.49	0.38	0.44	0.3	0.27
1954	0.42	0.35	0.33	1.94	0.58	1.44	0.77	0.55	0.49	0.45	0.39	0.43
1955	0.76	0.59	0.44	1.67	0.75	0.87	0.39	0.35	0.24	0.32	0.33	0.29
1956	0.54	0.53	0.23	1.69	0.64	0.92	0.55	0.65	0.52	0.41	0.48	0.36
1957	0.88	0.83	0.52	2.22	1.07	1.8	1.02	1.24	0.97	1.07	1.18	0.65
1958	0.52	0.29	0.25	1.47	0.79	1.14	0.64	0.71	0.56	0.42	0.45	0.19
1959	0.51	0.58	0.4	1.67	0.85	1.4	0.88	1.56	0.64	0.55	0.5	0.25
1960	0.51	0.43	0.46	1.04	0.79	0.93	0.67	1.27	0.54	0.64	0.36	0.26
1961	0.62	0.43	0.34	1.47	0.8	0.97	0.67	1.08	0.45	0.58	0.2	0.18
1962	0.72	0.33	0.36	1.58	0.93	1.05	0.94	1.2	0.6	0.87	0.21	0.36
1963	0.71	0.4	0.31	1.81	0.87	0.86	0.72	0.89	0.47	0.66	0.1	0.28
1964	0.83	0.36	0.37	1.86	1.22	1.26	1	1.35	0.78	0.91	0.35	0.63
1965	0.94	0.57	0.56	2	1.37	1.44	0.96	1.24	0.72	0.94	0.46	0.64
1966	0.44	0.34	0.34	1.92	0.95	0.87	0.51	0.8	0.42	0.3	0.13	0.29
1967	0.52	0.54	0.48	1.9	1.36	1.53	1.15	1.39	0.84	0.89	0.32	0.47
1968	0.49	0.42	0.53	2.02	1.28	1.37	1.09	1.82	0.93	1.12	0.21	0.41
1969	0.5	0.6	0.56	2.26	1.39	1.47	0.73	1.31	0.54	0.74	0.15	0.35
1970	0.53	0.61	0.53	1.94	1.24	1.8	1.18	1.72	0.96	1.03	0.5	0.61
1971	0.3	0.62	0.48	1.89	1.21	1.52	0.79	0.96	0.65	0.69	0.24	0.45
1972	0.34	0.6	0.55	2.13	1.26	1.68	1.58	1.07	1.13	1.1	0.37	0.44
1973	0.42	0.48	0.52	2.49	1.92	2.15	0.82	0.65	1.28	1.06	0.37	0.38
1974	0.33	0.23	0.19	1.58	1.13	0.8	0.37	NA	0.47	0.75	0.24	0.39
