# Ahmed - Huia - AGAU - ITRDB NEWZ085
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/8484
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-8484.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES 2k Network, PAGES Australasia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz085-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz085-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz085.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz085.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-02-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-02-10
#--------------------
# Title
#   Study_Name: Ahmed - Huia - AGAU - ITRDB NEWZ085
#--------------------
# Investigators
#   Investigators: Ahmed, M.; Ogden, J.G.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Huia
#   Location: New Zealand
#   Northernmost_Latitude: -36.97
#   Southernmost_Latitude: -36.97
#   Easternmost_Longitude: 174.57
#   Westernmost_Longitude: 174.57
#   Elevation_m: 300
#--------------------
# Data_Collection
#   Collection_Name: NEWZ085
#   First_Year: 1720
#   Last_Year: 1981
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Agathis australis (D. Don) Loudon
#   Common_Name: kauri pine
#   Tree_Species_Code: AGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HUI0471_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0471; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0472_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0472; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0491_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0491; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0492_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0492; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0541_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0541; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0542_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0542; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0551_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0551; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0562_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0562; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0581_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0581; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0582_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0582; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0611_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0611; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0612_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0612; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HUI0471_raw	HUI0472_raw	HUI0491_raw	HUI0492_raw	HUI0541_raw	HUI0542_raw	HUI0551_raw	HUI0562_raw	HUI0581_raw	HUI0582_raw	HUI0611_raw	HUI0612_raw
1899	0.75	0.68	0.49	0.39	1.64	0.64	1.17	2.72	1.46	1.54	0.92	0.98
1900	0.74	0.4	0.32	0.27	2.23	1.29	0.89	1.73	1.55	1.82	0.98	1.49
1901	0.69	0.88	0.91	0.55	2.27	0.29	0.64	1.9	0.64	1.16	0.91	1.16
1902	0.84	0.68	0.83	0.44	1.53	0.63	1.29	1.51	1.31	1.85	0.87	1.55
1903	0.55	0.56	0.34	0.37	2.01	0.39	0.69	1.14	0.63	0.62	0.7	0.95
1904	1.41	1.64	0.77	0.45	1.39	1.18	1.3	2.38	1.16	1.74	1	1.81
1905	1.18	0.82	0.76	0.53	0.82	0.47	0.97	1.69	0.74	0.97	0.72	0.99
1906	1.06	0.78	0.36	0.32	0.34	0.23	0.28	1.61	0.62	0.66	0.56	1.36
1907	0.69	0.32	0.33	0.3	0.45	0.29	0.4	1.23	0.53	0.71	0.32	0.71
1908	0.92	0.69	0.3	0.16	0.63	0.39	0.59	2.5	0.39	0.5	0.57	1.56
1909	1.05	0.62	0.47	0.33	1	0.67	0.67	1.99	0.84	0.88	0.49	0.63
1910	0.66	0.46	0.24	0.21	0.53	0.36	0.72	1.58	0.43	0.95	0.65	0.82
1911	1.22	0.94	0.44	0.45	1.58	1.33	1.14	2.76	0.58	1.71	0.64	1.14
1912	0.54	0.37	0.32	0.23	0.38	0.35	0.18	1.36	0.49	1.89	0.46	0.56
1913	1.4	0.98	0.29	0.26	1.47	0.68	1.57	2.5	0.71	1.34	0.66	1.05
1914	0.68	0.57	0.26	0.24	1.43	0.59	0.72	1.5	0.52	1.37	0.43	0.78
1915	0.59	0.18	0.28	0.13	0.69	0.17	0.22	0.73	0.14	1.37	0.33	0.67
1916	0.4	0.43	0.16	0.16	1.14	0.23	0.35	0.61	0.48	1.45	0.26	0.52
1917	1.16	1.71	0.76	0.92	2.33	1.07	1.4	3.28	1.84	2.06	1.09	1.84
1918	1.15	1.47	0.69	0.45	2.07	1.02	1.15	2.55	2.16	2.56	1.3	1.18
1919	1.16	1.35	0.66	0.71	2.88	0.82	0.94	2.07	1.56	2.11	1.45	2.06
1920	0.85	0.91	0.26	0.35	1.65	0.5	0.73	0.65	0.33	0.88	1.08	1.02
1921	0.68	0.5	0.54	0.49	1.03	0.66	0.44	1.33	0.66	1.21	1.48	2.15
1922	0.54	0.58	0.31	0.27	1.36	0.54	0.81	0.65	0.46	1	1.16	1.15
1923	0.62	0.62	0.48	0.62	1.29	0.95	0.85	1.32	0.99	1.72	1.36	1.44
1924	0.65	0.74	0.11	0.22	1.58	1.77	1.26	1.15	0.66	1.33	1.5	0.81
1925	0.56	0.42	0.53	0.61	0.62	0.63	0.6	2.03	2.05	1.07	1.21	1.41
1926	0.39	0.38	0.21	0.38	0.37	0.68	0.43	0.87	0.79	0.97	1.02	0.62
1927	0.72	0.51	0.83	0.93	0.95	0.8	0.54	1.84	1.19	1.38	1.33	1.32
1928	0.39	0.24	0.42	0.29	0.42	0.17	0.41	0.86	0.65	0.54	0.37	0.35
1929	0.51	0.25	0.29	0.28	0.21	0.28	0.24	0.94	1.25	0.88	0.93	0.81
1930	0.72	0.57	0.6	0.54	0.74	0.68	0.61	1.42	0.66	1.15	0.8	0.58
1931	0.72	0.45	0.51	0.61	0.92	1.02	0.81	1.05	1.08	0.98	1.28	0.46
1932	0.67	0.72	0.28	0.25	0.72	0.48	0.47	0.95	0.52	0.82	1.08	1.06
1933	0.71	0.99	0.68	0.55	1.46	1.76	1.17	1.38	0.74	1.35	2.17	0.57
1934	0.53	0.35	0.23	0.37	0.74	0.57	0.54	0.84	0.69	1.23	1.23	1.43
1935	0.5	0	0.37	0.19	0.67	0.58	0.46	0.6	0.36	0.65	1.35	0.55
1936	0.61	0.71	0.25	0.64	0.74	0.35	0.28	0.56	1.26	1.45	1.09	0.27
1937	0.9	0.62	0.52	0.58	1.79	1.91	0.79	1.21	0.74	1.57	1.83	0.59
1938	0.71	0.63	0.32	0.42	1.75	0.82	1.11	0.73	0.48	1.45	1.42	0.23
1939	1.05	0.36	0.66	0.61	0.52	0.28	0.46	1.22	0.69	0.86	0.6	1.09
1940	1.17	0.88	0.75	0.76	2.1	1.14	1.92	0.9	1.51	1.62	1.33	1.06
1941	0.84	0.7	0.37	0.54	1.31	0.78	1.25	0.57	0.36	0.72	0.58	0.87
1942	1.61	2.13	0.81	0.74	1.43	1.1	1.69	1.05	1.05	1.55	1.88	1.54
1943	0.85	1.39	0.55	0.33	1.81	0.48	1.36	0.56	0.54	0.97	1.22	0.61
1944	1.23	2.4	0.79	0.7	1.9	0.69	1.82	0.79	1.41	1.42	1.78	1.29
1945	0.97	1.3	0.57	0.83	1.5	0.55	1.39	0.92	1.02	0.84	1.48	0.76
1946	1.09	0.95	0.26	0.42	0.85	0.48	0.97	0.38	0.66	1.05	0.8	1.12
1947	1.08	0.71	0.44	0.57	1.03	0.21	0.99	0.78	1.36	1.19	1.46	0.66
1948	0.53	0.47	0.11	0.26	0.47	0.23	0.24	0.32	1.06	0.51	0.56	0.73
1949	0.96	0.87	0.91	1.34	1.79	0.87	0.73	0.64	1.34	1.13	1.14	0.75
1950	0.58	0.27	0.21	0.5	1.12	0.38	0.32	0.28	1.14	0.33	0.36	0.38
1951	1.22	0.91	0.77	1.23	1.56	0.4	0.94	0.67	1.71	1.09	1.62	0.87
1952	0.49	0.38	0.26	2.05	1.3	0.3	0.84	0.26	2.01	0.92	1.38	0.52
1953	1.18	0.9	0.38	0.67	1.4	0.78	0.78	0.4	1.45	1.27	1.88	1.01
1954	1.35	1.08	0.57	1.99	1.49	1	1.51	0.53	2.06	1.51	1.35	0.72
1955	2.69	0.66	0.28	0.77	1.99	0.96	0.68	0.41	2.07	0.64	1.5	1.29
1956	2.54	1	0.68	0.85	1.76	1.79	1.52	0.65	1.71	1.49	1.27	0.88
1957	1.85	1.02	0.36	2.43	1.28	2.04	1.6	0.56	2.95	1.48	1.94	1.53
1958	1.05	0.4	0.32	2.1	1.12	1.2	1.23	0.32	1.75	1.3	1.74	0.61
1959	1.74	1.36	0.45	2.01	1.84	1.83	1.99	0.68	1.76	2.15	2.02	1.32
1960	1.04	0.5	0.34	1.6	1.55	1.17	1.17	0.39	1.19	1.81	1.49	0.63
1961	1.33	0.84	0.54	1.45	1.21	1.8	1.72	0.42	2.48	1.99	1.76	1.23
1962	2.13	1.06	0.31	0.94	1.3	0.83	1.37	0.11	1.52	1.5	2	1.03
1963	2.92	2.06	0.85	0.65	1.78	1.92	2.29	0.5	2.88	3.01	2.26	2.12
1964	1.52	1.05	0.47	0.79	0.68	0.59	1.63	0.2	0.9	2.35	1.29	0.74
1965	1.19	1	0.54	0.73	0.64	0.78	1.3	0.45	1.05	2.02	1.43	1.15
1966	1.42	1.54	0.83	0.55	0.88	1.42	2.05	0.46	0.96	1.67	1.05	0.49
1967	1.4	1.51	1.19	0.45	1.51	2.22	1.81	0.44	2.3	3.04	1.65	1.24
1968	0.98	0.68	0.5	0.69	1.01	1.6	1.5	0.5	1.81	2.34	1.1	0.39
1969	0.63	0.46	0.58	0.96	1.06	1	0.54	0.66	1.15	1.29	1.74	0.85
1970	0.71	0.79	0.35	0.63	0.92	0.81	0.68	0.27	1.49	0.8	0.87	0.25
1971	0.54	0.93	0.42	0.49	1.48	1.49	0.72	0.44	1.32	1.17	1.03	0.65
1972	0.27	0.23	0.3	0.48	0.64	1.04	1.17	0.24	1.26	1.64	0.36	0.15
1973	0.59	0.52	0.3	0.6	0.86	0.88	0.58	0.24	0.77	0.96	0.57	0.34
1974	0.85	0.75	0.51	0.84	1.23	1.61	0.99	0.26	0.67	0.94	1.14	0.65
1975	0.73	0.52	0.55	1.38	1.42	1.61	0.74	0.14	0.9	1.05	0.7	0.25
1976	1.07	1.1	0.85	1.13	1.71	1.73	1.92	0.27	1.41	2.26	1.46	0.92
1977	0.6	0.86	0.45	0.99	1.73	1.68	1.51	0.34	0.8	1.39	1.13	0.45
1978	0.56	0.81	1.01	1.25	1.41	1.87	1.52	0.23	1.2	2.37	1	1.31
1979	0.45	0.47	0.26	1.29	1.13	1.14	0.79	0.2	0.97	2.04	0.65	0.62
1980	0.31	0.48	0.58	1.37	0.93	1.75	1.17	0.39	1.86	2.09	0.63	1.26
1981	0.54	0.59	0.36	1.02	1.1	1.46	1.4	0.32	1.97	1.34	1.14	1.5
