# Dunwiddie - Weindorfer Forest - NOGU - ITRDB AUSL021
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3149
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3149.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl021-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ausl021-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl021.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ausl021.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Dunwiddie - Weindorfer Forest - NOGU - ITRDB AUSL021
#--------------------
# Investigators
#   Investigators: Dunwiddie, P.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Weindorfer Forest
#   Location: Tasmania
#   Northernmost_Latitude: -41.63
#   Southernmost_Latitude: -41.63
#   Easternmost_Longitude: 145.93
#   Westernmost_Longitude: 145.93
#   Elevation_m: 1000
#--------------------
# Data_Collection
#   Collection_Name: AUSL021
#   First_Year: 1732
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Nothofagus gunnii (Hook. f.) Oerst.
#   Common_Name: tanglefoot beech
#   Tree_Species_Code: NOGU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WDF181_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF181; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF182_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF182; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF183_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF183; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF191_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF191; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF192_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF192; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF193_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF193; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF194_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF194; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF212_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF212; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF213_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF213; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF221_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF221; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF222_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF222; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF223_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF223; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WDF224_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WDF224; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WDF181_raw	WDF182_raw	WDF183_raw	WDF191_raw	WDF192_raw	WDF193_raw	WDF194_raw	WDF211_raw	WDF212_raw	WDF213_raw	WDF221_raw	WDF222_raw	WDF223_raw	WDF224_raw
1794	0.67	NA	NA	0.61	0.79	0.86	0.76	NA	NA	NA	NA	NA	NA	0.49
1795	0.59	NA	NA	1.03	1.02	1.47	1.32	NA	NA	NA	NA	NA	NA	0.49
1796	0.36	NA	NA	0.64	0.74	0.78	0.71	NA	NA	NA	NA	NA	NA	0.36
1797	0.48	NA	NA	0.7	0.78	0.8	0.8	NA	NA	NA	NA	NA	NA	0.29
1798	0.44	NA	NA	0.68	0.8	0.77	0.76	NA	NA	NA	NA	NA	NA	0.36
1799	0.67	NA	NA	0.55	0.73	0.9	0.92	NA	NA	NA	NA	NA	NA	0.35
1800	1.03	0.7	NA	0.61	0.91	0.78	0.79	NA	NA	NA	NA	NA	NA	0.39
1801	0.81	0.9	NA	0.6	0.65	0.93	0.75	NA	NA	NA	NA	NA	NA	0.42
1802	1.1	1.01	NA	0.7	1	0.99	1.05	NA	NA	NA	NA	NA	NA	0.47
1803	1.3	1.02	NA	0.49	1.21	0.72	0.78	NA	NA	NA	NA	NA	NA	0.45
1804	1.15	0.85	0.66	0.78	1.29	1.02	1.05	NA	NA	NA	NA	NA	NA	0.39
1805	1.26	0.75	0.57	0.69	0.84	0.95	0.9	NA	NA	NA	NA	NA	NA	0.45
1806	0.6	0.8	0.26	0.43	0.53	0.68	0.63	NA	NA	NA	NA	NA	NA	0.39
1807	0.8	0.85	0.48	0.54	0.64	0.8	0.89	NA	NA	NA	NA	NA	NA	0.44
1808	1.04	0.73	0.47	0.48	0.67	0.51	0.53	NA	NA	NA	NA	NA	NA	0.46
1809	0.98	0.9	0.4	0.68	0.87	0.81	0.74	NA	NA	NA	NA	NA	NA	0.7
1810	0.85	0.66	0.42	0.68	0.95	0.98	0.81	NA	NA	NA	NA	NA	NA	0.49
1811	0.93	0.84	0.65	0.54	0.65	0.63	0.7	NA	NA	NA	NA	NA	NA	0.51
1812	1.02	0.84	0.63	0.38	0.6	0.64	0.49	NA	NA	NA	NA	NA	NA	0.52
1813	0.73	0.5	0.61	0.36	1.01	0.76	0.65	NA	NA	NA	NA	NA	NA	0.56
1814	0.49	0.51	0.47	0.25	0.62	0.43	0.41	NA	NA	NA	NA	NA	NA	0.58
1815	0.93	0.53	0.88	0.37	0.47	0.43	0.42	NA	NA	NA	NA	NA	NA	0.53
1816	0.57	0.46	0.78	0.71	0.88	0.71	0.68	NA	NA	NA	NA	NA	NA	0.56
1817	0.69	0.55	0.52	0.65	0.93	0.6	0.69	NA	NA	NA	NA	NA	NA	0.55
1818	0.84	0.62	0.98	0.73	0.81	0.75	0.7	NA	NA	NA	NA	NA	NA	0.36
1819	0.93	0.41	0.98	0.6	0.96	0.7	0.66	NA	NA	NA	NA	NA	NA	0.62
1820	1.05	0.47	0.99	0.7	0.87	1.18	0.67	NA	NA	NA	NA	NA	NA	0.55
1821	0.76	0.48	0.79	0.65	0.83	1.01	0.64	NA	NA	NA	NA	NA	NA	0.51
1822	0.79	0.41	0.76	0.72	1	1.09	0.83	NA	NA	NA	NA	NA	NA	0.75
1823	0.82	0.62	0.75	0.49	0.75	0.54	0.55	0.73	NA	NA	NA	NA	NA	0.88
1824	0.6	0.61	0.76	0.62	0.7	0.84	0.75	0.81	NA	NA	NA	NA	NA	0.63
1825	0.69	0.87	1.02	0.62	0.76	0.78	0.8	0.92	NA	NA	NA	NA	NA	0.75
1826	0.54	0.68	0.86	0.67	0.85	0.85	0.87	0.78	NA	NA	NA	NA	NA	0.7
1827	0.7	0.73	0.86	0.86	0.76	0.96	0.92	0.61	NA	NA	NA	NA	NA	0.58
1828	0.47	0.45	0.45	0.53	0.54	0.45	0.55	0.49	NA	NA	NA	NA	NA	0.35
1829	0.47	0.46	0.54	0.42	0.46	0.45	0.49	0.45	NA	NA	NA	NA	NA	0.24
1830	0.3	0.48	0.52	0.51	0.51	0.43	0.49	0.54	NA	NA	NA	NA	NA	0.23
1831	0.62	0.61	0.56	0.61	0.61	0.51	0.67	0.52	NA	NA	NA	NA	NA	0.22
1832	0.55	0.77	0.74	0.49	0.54	0.49	0.44	0.42	NA	NA	NA	NA	NA	0.27
1833	0.45	0.61	0.71	0.53	0.48	0.44	0.53	0.5	NA	NA	NA	NA	NA	0.23
1834	0.57	0.68	0.6	0.41	0.39	0.48	0.33	0.6	NA	NA	NA	NA	NA	0.34
1835	0.69	0.56	0.71	0.72	0.55	0.58	0.51	0.73	NA	NA	NA	NA	NA	0.44
1836	0.67	0.5	0.7	0.66	0.75	0.58	0.63	0.57	NA	NA	NA	NA	NA	0.44
1837	0.84	0.68	0.8	0.68	1	0.72	0.77	0.67	NA	NA	NA	NA	NA	0.67
1838	0.61	0.64	0.62	0.56	0.6	0.51	0.55	0.77	NA	NA	NA	NA	NA	0.53
1839	0.81	0.91	0.79	0.83	0.66	0.68	0.56	0.69	NA	NA	NA	NA	NA	0.54
1840	0.81	1.04	1	0.74	0.62	0.73	0.88	0.86	NA	NA	NA	NA	0.64	0.73
1841	0.63	0.78	0.62	0.15	0.4	0.34	0.44	0.56	NA	NA	NA	NA	0.36	0.82
1842	0.69	0.79	0.78	0.76	0.52	0.5	0.54	0.5	NA	NA	NA	NA	0.62	0.92
1843	0.86	0.99	0.94	0.73	0.54	0.76	0.75	0.58	NA	NA	NA	NA	0.66	1
1844	0.75	0.92	0.98	0.85	0.79	1	1.12	0.65	NA	NA	NA	NA	0.59	0.79
1845	0.66	0.67	0.8	0.38	0.53	0.81	0.44	0.51	NA	NA	NA	NA	0.67	0.85
1846	0.74	0.97	1.19	0.72	0.6	1.02	0.78	0.75	NA	NA	NA	NA	0.49	0.72
1847	0.64	0.6	0.87	0.43	0.36	1.16	0.72	0.66	NA	NA	NA	NA	0.69	0.78
1848	0.46	0.59	0.58	0.17	0.3	0.93	0.3	0.53	NA	NA	NA	NA	0.55	0.84
1849	0.54	0.56	0.74	0.21	0.25	0.6	0.38	0.57	NA	NA	NA	NA	0.45	0.86
1850	0.58	0.94	1.09	0.4	0.34	0.71	0.64	0.64	NA	NA	NA	0.39	0.36	1.03
1851	0.69	1.13	1.02	0.53	0.73	1.02	0.79	0.86	NA	NA	NA	0.31	0.58	0.84
1852	0.8	1.11	0.99	0.61	0.58	0.72	0.89	0.84	NA	NA	NA	0.39	0.3	0.78
1853	1.04	0.95	1.12	0.55	0.57	0.69	0.86	0.95	NA	NA	NA	0.47	0.38	1.44
1854	0.68	0.81	0.74	0.54	0.54	0.53	0.71	0.82	NA	NA	NA	0.39	0.51	1.09
1855	0.64	0.7	0.72	0.44	0.49	0.6	0.54	0.97	NA	0.71	1.68	0.39	0.76	1.08
1856	0.55	0.58	0.82	0.41	0.57	0.69	0.69	0.75	NA	0.66	1.4	0.59	0.59	0.46
1857	0.74	0.53	0.88	0.41	0.62	0.76	0.68	0.79	NA	0.79	1.32	0.47	0.78	1.08
1858	0.59	0.58	0.79	0.25	0.47	0.57	0.44	0.72	NA	1.05	1.5	0.6	0.74	0.89
1859	0.66	0.83	0.95	0.29	0.37	0.67	0.46	0.74	NA	0.57	1.22	0.56	0.53	0.79
1860	0.63	0.57	0.99	0.32	0.38	0.73	0.49	0.72	NA	0.62	1.4	0.68	1.06	0.72
1861	0.45	0.35	0.79	0.23	0.27	0.53	0.36	0.69	NA	0.7	1.24	0.66	0.74	0.86
1862	0.59	0.53	0.94	0.31	0.42	0.65	0.62	1.01	NA	0.96	1.79	0.91	0.98	0.96
1863	0.66	0.41	0.75	0.44	0.49	0.7	0.49	1.04	NA	0.86	1.27	0.58	0.84	0.95
1864	0.66	0.47	0.84	0.4	0.33	0.66	0.54	0.83	NA	0.92	1.27	0.61	0.85	0.76
1865	0.74	0.54	0.94	0.55	0.42	0.87	0.57	0.83	NA	0.93	1.16	0.48	1.04	0.91
1866	0.36	0.25	0.61	0.5	0.38	0.73	0.53	0.74	NA	0.74	1.23	0.76	0.9	0.7
1867	0.51	0.23	0.57	0.43	0.44	0.83	0.58	0.66	NA	0.84	0.6	0.37	0.63	0.6
1868	0.42	0.38	0.59	0.5	0.51	0.75	0.79	0.87	NA	0.97	0.59	0.35	0.45	0.43
1869	0.44	0.36	0.67	0.56	0.73	1.09	1.16	0.84	NA	0.83	0.83	0.43	0.83	0.69
1870	0.34	0.39	0.7	0.81	0.65	0.98	0.94	0.8	NA	1.09	1.07	0.37	0.6	0.71
1871	0.35	0.33	0.63	0.88	0.61	1.13	1.1	0.77	NA	1.01	1.15	0.48	0.66	0.91
1872	0.21	0.21	0.43	0.4	0.39	0.7	0.57	0.72	NA	1.12	1.16	0.48	0.74	0.91
1873	0.27	0.25	0.56	0.38	0.43	0.74	0.6	0.56	NA	0.92	1.09	0.45	0.76	0.93
1874	0.39	0.31	0.75	0.61	0.46	0.73	0.59	0.64	NA	1.19	0.99	0.48	0.72	0.93
1875	0.39	0.36	0.47	0.48	0.53	0.77	0.65	0.68	0.63	1.18	1.11	0.6	0.78	0.69
1876	0.45	0.42	0.63	0.39	0.34	0.62	0.59	0.63	0.68	1.08	0.79	0.74	0.76	0.68
1877	0.44	0.41	0.5	0.32	0.28	0.51	0.77	0.69	0.65	0.87	0.72	0.35	0.5	0.67
1878	0.32	0.21	0.38	0.33	0.3	0.72	0.61	0.47	0.55	0.75	0.92	0.24	0.57	0.76
1879	0.38	0.3	0.57	0.32	0.25	0.65	0.54	0.62	0.57	0.88	0.88	0.42	0.69	1.02
1880	0.36	0.36	0.64	0.4	0.34	0.73	1.09	0.66	0.58	1.09	0.71	0.44	0.78	0.9
1881	0.4	0.33	0.86	0.47	0.26	0.82	0.58	0.88	0.6	1.04	0.72	0.43	0.45	0.75
1882	0.48	0.65	1.73	0.68	0.35	1.61	0.96	1.1	0.74	1.24	0.9	0.54	0.78	1.21
1883	0.36	0.4	0.78	0.44	0.58	0.73	0.58	0.9	0.55	1.06	0.7	0.66	0.6	0.95
1884	0.5	0.38	0.98	0.33	0.4	1.06	0.67	0.94	0.66	1.22	0.69	0.72	0.85	0.94
